HHID,case_id,ea_id,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2
2115,302065720046,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,102,102,19may2010,19,5,2010,13sep2010,13,9,2010,100,100,19may2010,19,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,07dec2010,7,12,2010,27may2010,27,5,2010,Yes,Yes,No,No,No,Complete,Complete
2133,302065720100,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,101,101,19may2010,19,5,2010,13sep2010,13,9,2010,100,150,19may2010,19,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,27may2010,27,5,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete
2125,302065720131,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,103,103,19may2010,19,5,2010,13sep2010,13,9,2010,100,150,19may2010,19,5,2010,14sep2010,14,9,2010,109,109,28may2010,28,5,2010,15sep2010,15,9,2010,12,12,08dec2010,8,12,2010,21dec2010,21,12,2010,No,Yes,Yes,No,Yes,Complete,Complete
2143,302065720152,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,103,103,19may2010,19,5,2010,13sep2010,13,9,2010,100,150,19may2010,19,5,2010,14sep2010,14,9,2010,109,109,28may2010,28,5,2010,15sep2010,15,9,2010,12,12,08dec2010,8,12,2010,21dec2010,21,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2131,302065720201,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,101,101,19may2010,19,5,2010,13sep2010,13,9,2010,100,150,19may2010,19,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,06dec2010,6,12,2010,20dec2010,20,12,2010,No,Yes,No,Yes,No,Complete,Complete
2127,302065720205,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,102,102,18may2010,18,5,2010,13sep2010,13,9,2010,100,100,18may2010,18,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,27may2010,27,5,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete
2121,302065720210,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,104,104,18may2010,18,5,2010,13sep2010,13,9,2010,100,100,18may2010,18,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,04dec2010,4,12,2010,20dec2010,20,12,2010,Yes,Yes,No,No,No,Complete,Complete
2129,302065720211,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,103,103,18may2010,18,5,2010,13sep2010,13,9,2010,100,150,18may2010,18,5,2010,14sep2010,14,9,2010,109,109,28may2010,28,5,2010,28may2010,28,5,2010,12,12,08dec2010,8,12,2010,21dec2010,21,12,2010,No,Yes,No,No,No,Complete,Complete
2117,302065720217,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,103,103,18may2010,18,5,2010,13sep2010,13,9,2010,100,150,18may2010,18,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,07dec2010,7,12,2010,21dec2010,21,12,2010,No,Yes,No,No,No,Complete,Complete
2141,302065720221,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,101,101,18may2010,18,5,2010,13sep2010,13,9,2010,100,100,18may2010,18,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,04dec2010,4,12,2010,20dec2010,20,12,2010,No,Yes,Yes,No,No,Complete,Complete
2137,302065720244,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,Yes,Dwelling not found,104,104,19may2010,19,5,2010,13sep2010,13,9,2010,150,100,19may2010,19,5,2010,13sep2010,13,9,2010,109,109,27may2010,27,5,2010,13sep2010,13,9,2010,12,12,04dec2010,4,12,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete
2139,302065720269,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,104,104,18may2010,18,5,2010,13sep2010,13,9,2010,100,100,18may2010,18,5,2010,13sep2010,13,9,2010,109,109,27may2010,27,5,2010,27sep2010,27,9,2010,12,12,20dec2010,20,12,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete
2135,302065720297,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,101,101,18may2010,18,5,2010,13sep2010,13,9,2010,100,150,18may2010,18,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,07dec2010,7,12,2010,21dec2010,21,12,2010,No,Yes,Yes,Yes,No,Complete,Complete
2123,302065720322,30206572,rural,South - Rural,1372.3015,Panel A,Machinga,6,S/C Mlomba,No,,104,104,19may2010,19,5,2010,13sep2010,13,9,2010,100,100,19may2010,19,5,2010,14sep2010,14,9,2010,109,109,27may2010,27,5,2010,15sep2010,15,9,2010,12,12,08dec2010,8,12,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete
2142,302083960004,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,103,103,18jun2010,18,6,2010,08oct2010,8,10,2010,100,150,19jun2010,19,6,2010,09oct2010,9,10,2010,109,109,20jun2010,20,6,2010,12oct2010,12,10,2010,12,10,08jan2011,8,1,2011,10feb2011,10,2,2011,No,Yes,No,Yes,No,Complete,Complete
2148,302083960021,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,101,101,18jun2010,18,6,2010,07oct2010,7,10,2010,100,150,18jun2010,18,6,2010,08oct2010,8,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,07jan2011,7,1,2011,10feb2011,10,2,2011,No,Yes,Yes,No,No,Complete,Complete
2128,302083960039,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,101,101,18jun2010,18,6,2010,07oct2010,7,10,2010,100,150,18jun2010,18,6,2010,08oct2010,8,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,07jan2011,7,1,2011,10feb2011,10,2,2011,No,Yes,Yes,No,No,Complete,Complete
2134,302083960056,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,Yes,Dwelling found but no HH member could be found,102,102,19jun2010,19,6,2010,08oct2010,8,10,2010,100,150,19jun2010,19,6,2010,09oct2010,9,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,10jan2010,10,1,2010,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2152,302083960073,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,104,104,18jun2010,18,6,2010,07oct2010,7,10,2010,100,150,18jun2010,18,6,2010,08oct2010,8,10,2010,109,109,21jun2010,21,6,2010,10oct2010,10,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2138,302083960090,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,102,102,18jun2010,18,6,2010,08oct2010,8,10,2010,100,150,18jun2010,18,6,2010,09oct2010,9,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2140,302083960107,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,104,104,18jun2010,18,6,2010,07oct2010,7,10,2010,100,150,18jun2010,18,6,2010,08oct2010,8,10,2010,109,109,21jun2010,21,6,2010,10oct2010,10,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2156,302083960141,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,102,102,18jun2010,18,6,2010,07oct2010,7,10,2010,100,150,18jun2010,18,6,2010,08oct2010,8,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2132,302083960158,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,102,102,19jun2010,19,6,2010,07oct2010,7,10,2010,100,150,19jun2010,19,6,2010,08oct2010,8,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,Yes,Yes,No,No,No,Complete,Complete
2146,302083960175,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,101,101,19jun2010,19,6,2010,08oct2010,8,10,2010,100,150,19jun2010,19,6,2010,09oct2010,9,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,07jan2011,7,1,2011,10feb2011,10,2,2011,No,Yes,Yes,No,No,Complete,Complete
2154,302083960209,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,103,103,18jun2010,18,6,2010,08oct2010,8,10,2010,100,150,18jun2010,18,6,2010,09oct2010,9,10,2010,109,109,20jun2010,20,6,2010,12oct2010,12,10,2010,12,10,08jan2011,8,1,2011,10feb2011,10,2,2011,No,Yes,No,Yes,No,Complete,Complete
2126,302083960212,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,Yes,Dwelling not found,104,104,19jun2010,19,6,2010,08oct2010,8,10,2010,100,150,19jun2010,19,6,2010,09oct2010,9,10,2010,109,109,21jun2010,21,6,2010,11oct2010,11,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,No,No,Yes,Complete,Complete
2130,302083960227,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,104,104,19jun2010,19,6,2010,08oct2010,8,10,2010,100,150,19jun2010,19,6,2010,09oct2010,9,10,2010,109,109,21jun2010,21,6,2010,12oct2010,12,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2136,302083960295,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,101,101,18jun2010,18,6,2010,07oct2010,7,10,2010,100,150,18jun2010,18,6,2010,08oct2010,8,10,2010,109,109,20jun2010,20,6,2010,10oct2010,10,10,2010,13,10,07jan2011,7,1,2011,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2150,302083960312,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,103,103,18jun2010,18,6,2010,08oct2010,8,10,2010,100,150,18jun2010,18,6,2010,09oct2010,9,10,2010,109,109,20jun2010,20,6,2010,12oct2010,12,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,Yes,Yes,No,Complete,Complete
2144,302083960346,30208396,rural,South - Rural,1266.0593,Panel B,Machinga,8,S/C Ngokwe,No,,103,103,19jun2010,19,6,2010,08oct2010,8,10,2010,100,150,19jun2010,19,6,2010,09oct2010,9,10,2010,109,109,20jun2010,20,6,2010,11oct2010,11,10,2010,13,10,10jan2011,10,1,2011,10feb2011,10,2,2011,No,Yes,No,No,No,Complete,Complete
2153,302123070024,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,101,101,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,03sep2010,3,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2173,302123070078,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,Yes,Dwelling found but appears unoccupied,103,103,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,19may2010,19,5,2010,04sep2010,4,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,Yes,No,No,Complete,Complete
2151,302123070080,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,101,101,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,04sep2010,4,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2161,302123070110,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,104,104,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,02sep2010,2,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2145,302123070121,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,102,102,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,03sep2010,3,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2171,302123070173,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,103,103,21apr2010,21,4,2010,01sep2010,1,9,2010,100,100,21apr2010,21,4,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,04sep2010,4,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,Yes,No,No,Complete,Complete
2167,302123070288,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,103,103,21apr2010,21,4,2010,01sep2010,1,9,2010,100,100,21apr2010,21,4,2010,01sep2010,1,9,2010,109,109,19may2010,19,5,2010,03sep2010,3,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2155,302123070294,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,101,101,21apr2010,21,4,2010,01sep2010,1,9,2010,100,100,22apr2010,22,4,2010,01sep2010,1,9,2010,109,109,19may2010,19,5,2010,03sep2010,3,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2149,302123070300,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,102,102,07may2010,7,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,04sep2010,4,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,Yes,Yes,No,No,No,Complete,Complete
2165,302123070319,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,104,104,21apr2010,21,4,2010,01sep2010,1,9,2010,100,100,05may2010,5,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,04sep2010,4,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2159,302123070351,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,104,104,21apr2010,21,4,2010,01sep2010,1,9,2010,100,100,21apr2010,21,4,2010,01sep2010,1,9,2010,109,109,19may2010,19,5,2010,04sep2010,4,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,Yes,Complete,Complete
2169,302123070357,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,101,101,02may2010,2,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,03sep2010,3,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2163,302123070394,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,102,102,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,02sep2010,2,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2175,302123070422,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,103,103,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,03sep2010,3,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2157,302123070520,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,102,102,07may2010,7,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,02sep2010,2,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,No,Yes,No,No,No,Complete,Complete
2147,302123070526,30212307,rural,South - Rural,1128.8809,Panel A,Machinga,12,Nyambi,No,,104,104,09may2010,9,5,2010,01sep2010,1,9,2010,100,100,09may2010,9,5,2010,01sep2010,1,9,2010,109,109,18may2010,18,5,2010,02sep2010,2,9,2010,5,5,04dec2010,4,12,2010,18dec2010,18,12,2010,Yes,Yes,No,No,No,Complete,Complete
2160,302124920003,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,101,101,12apr2010,12,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,25aug2010,25,8,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,No,Yes,Yes,No,No,Complete,Complete
2166,302124920006,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,103,103,12apr2010,12,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,25aug2010,25,8,2010,8,10,30sep2010,30,9,2010,26jan2011,26,1,2011,No,Yes,Yes,No,No,Complete,Complete
2174,302124920012,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,101,101,14apr2010,14,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,24jul2010,24,7,2010,109,109,16apr2010,16,4,2010,26jul2010,26,7,2010,8,10,29sep2010,29,9,2010,25jan2011,25,1,2011,Yes,Yes,Yes,No,Yes,Complete,Complete
2182,302124920016,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,101,101,14apr2010,14,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,24jul2010,24,7,2010,109,109,16apr2010,16,4,2010,26jul2010,26,7,2010,8,10,29sep2010,29,9,2010,25jan2011,25,1,2011,Yes,Yes,No,No,No,Complete,Complete
2162,302124920019,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,104,104,14apr2010,14,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,24jul2010,24,7,2010,109,109,16apr2010,16,4,2010,27jul2010,27,7,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,No,Yes,No,No,No,Complete,Complete
2186,302124920026,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,104,104,12apr2010,12,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,25aug2010,25,8,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,No,Yes,No,No,No,Complete,Complete
2178,302124920029,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,101,101,12apr2010,12,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,25aug2010,25,8,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,No,Yes,No,No,No,Complete,Complete
2176,302124920032,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,103,103,12apr2010,12,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,25aug2010,25,8,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,No,Yes,Yes,No,No,Complete,Complete
2180,302124920039,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,104,104,14apr2010,14,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,25aug2010,25,8,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,Yes,Yes,No,No,No,Complete,Complete
2158,302124920042,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,102,102,14apr2010,14,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,24aug2010,24,8,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,No,Yes,No,Yes,No,Complete,Complete
2188,302124920045,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,102,102,12apr2010,12,4,2010,02aug2010,2,8,2010,100,100,15apr2010,15,4,2010,02aug2010,2,8,2010,109,109,16apr2010,16,4,2010,24aug2010,24,8,2010,8,10,30sep2010,30,9,2010,26jan2011,26,1,2011,No,Yes,No,No,No,Complete,Complete
2184,302124920052,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,103,103,14apr2010,14,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,24jul2010,24,7,2010,109,109,16apr2010,16,4,2010,26jul2010,26,7,2010,8,10,30sep2010,30,9,2010,25jan2011,25,1,2011,No,Yes,No,No,No,Complete,Complete
2164,302124920055,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,104,104,12apr2010,12,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,24jul2010,24,7,2010,109,109,16apr2010,16,4,2010,27jul2010,27,7,2010,8,10,30sep2010,30,9,2010,26jan2011,26,1,2011,Yes,Yes,No,No,No,Complete,Complete
2172,302124920058,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,102,102,12apr2010,12,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,25jul2010,25,7,2010,109,109,16apr2010,16,4,2010,26jul2010,26,7,2010,8,10,30sep2010,30,9,2010,25jan2011,25,1,2011,Yes,Yes,No,No,No,Complete,Complete
2168,302124920065,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,102,102,14apr2010,14,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,24jul2010,24,7,2010,109,109,16apr2010,16,4,2010,26jul2010,26,7,2010,8,10,30sep2010,30,9,2010,26jan2011,26,1,2011,No,Yes,No,No,No,Complete,Complete
2170,302124920068,30212492,rural,South - Rural,1007.7758,Panel B,Machinga,12,Nyambi,No,,103,103,14apr2010,14,4,2010,24jul2010,24,7,2010,100,100,15apr2010,15,4,2010,24jul2010,24,7,2010,109,109,16apr2010,16,4,2010,26jul2010,26,7,2010,8,10,29sep2010,29,9,2010,26jan2011,26,1,2011,No,Yes,Yes,No,No,Complete,Complete
2197,303026010023,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,112,112,31may2010,31,5,2010,07oct2010,7,10,2010,110,110,03jun2010,3,6,2010,03jun2010,3,6,2010,119,119,07jun2010,7,6,2010,08oct2010,8,10,2010,8,12,28oct2010,28,10,2010,22dec2010,22,12,2010,Yes,Yes,No,No,No,Complete,Complete
2187,303026010024,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,112,112,31may2010,31,5,2010,07oct2010,7,10,2010,110,110,03jun2010,3,6,2010,03jun2010,3,6,2010,119,119,07jun2010,7,6,2010,08oct2010,8,10,2010,8,12,28oct2010,28,10,2010,22dec2010,22,12,2010,Yes,Yes,Yes,No,Yes,Complete,Complete
2191,303026010044,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,114,114,01jun2010,1,6,2010,07oct2010,7,10,2010,110,110,01jun2010,1,6,2010,01jun2010,1,6,2010,119,119,08jun2010,8,6,2010,08oct2010,8,10,2010,8,12,29oct2010,29,10,2010,08oct2010,8,10,2010,Yes,Yes,No,No,No,Complete,Complete
2185,303026010063,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,116,116,03jun2010,3,6,2010,07oct2010,7,10,2010,110,110,04jun2010,4,6,2010,04jun2010,4,6,2010,119,119,08jun2010,8,6,2010,08oct2010,8,10,2010,8,12,28oct2010,28,10,2010,21dec2010,21,12,2010,No,Yes,No,No,No,Complete,Complete
2205,303026010070,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,116,116,31may2010,31,5,2010,07oct2010,7,10,2010,110,110,02jun2010,2,6,2010,02jun2010,2,6,2010,119,119,07jun2010,7,6,2010,08oct2010,8,10,2010,8,8,28oct2010,28,10,2010,28oct2010,28,10,2010,No,Yes,No,No,No,Complete,Complete
2183,303026010120,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,114,114,31may2010,31,5,2010,07oct2010,7,10,2010,110,110,01jun2010,1,6,2010,01jun2010,1,6,2010,119,119,07jun2010,7,6,2010,08oct2010,8,10,2010,8,12,28oct2010,28,10,2010,22dec2010,22,12,2010,No,Yes,No,Yes,No,Complete,Complete
2207,303026010127,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,113,113,31may2010,31,5,2010,07oct2010,7,10,2010,110,110,01jun2010,1,6,2010,01jun2010,1,6,2010,119,119,07jun2010,7,6,2010,08oct2010,8,10,2010,8,12,27oct2010,27,10,2010,21dec2010,21,12,2010,Yes,Yes,No,No,No,Complete,Complete
2201,303026010149,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,116,116,01jun2010,1,6,2010,07oct2010,7,10,2010,110,110,02jun2010,2,6,2010,02jun2010,2,6,2010,119,119,08oct2010,8,10,2010,08oct2010,8,10,2010,8,12,27oct2010,27,10,2010,21dec2010,21,12,2010,Yes,Yes,Yes,No,No,Complete,Complete
2189,303026010171,30302601,rural,South - Rural,1307.1445,Panel A,Zomba,2,Mwambo,No,,113,113,31may2010,31,5,2010,07oct2010,7,10,2010,110,110,01jun2010,1,6,2010,03may2010,3,5,2010,119,119,08jun2010,8,6,2010,08oct2010,8,10,2010,8,12,29oct2010,29,10,2010,22dec2010,22,12,2010,No,Yes,No,No,No,Complete,Complete
