PID,eligible_tracking,status,whynotfound,specialcase
066606,1,Found,,
066607,1,Found,,
066608,1,Found,,
066609,1,Found,,
066701,1,"Not Found, Tracking Eligible",,
066702,1,"Not Found, Tracking Eligible",,
066703,1,"Not Found, Tracking Eligible",,
066704,1,"Not Found, Tracking Eligible",,
066705,0,"Not Found, Tracking Ineligible",,
066706,1,"Not Found, Tracking Eligible",,
066801,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
066802,1,Found,,
066803,0,Found,,
066804,0,Found,,
066901,1,Found,,
066902,1,Found,,
066903,1,Found,,
066904,1,Found,,
066905,1,Found,,
066906,1,Found,,
066907,0,Found,,
066908,0,Found,,
066909,0,Found,,
067001,1,Found,,
067002,1,Found,,
067003,1,Found,,
067004,1,Found,,
067005,0,Found,,
067006,0,Individual Dead,,
067007,0,Found,,
067101,1,Found,,
067102,1,Found,,
067103,1,Found,,
067104,1,Found,,
067105,0,Found,,
067201,1,Found,,
067202,1,Found,,
067203,1,Found,,
067204,1,Found,,
067301,1,Found,,
067302,0,Found,,
067303,0,Found,,
067401,1,Found,,
067402,1,"Not Found, Tracking Eligible",,
067403,0,"Not Found, Tracking Ineligible",,
067501,1,Found,,
067502,1,Found,,
067601,1,Found,,
067602,1,Found,,
067603,1,Found,,
067604,1,Found,,
067605,1,Found,,
067606,0,Found,,
067607,0,Found,,
067701,1,Found,,
067702,1,Found,,
067703,1,Found,,
067704,1,Found,,
067705,0,Found,,
067706,0,Found,,
067707,0,Found,,
067801,1,Entire HH Dead,,
067901,1,Found,,
067902,1,Found,,
067903,1,Found,,
067904,1,Found,,
067905,1,Individual Dead,,
067906,1,Found,,
067907,1,Found,,
067908,1,Found,,
067909,1,"Not Found, Tracking Eligible",,
068001,1,"Not Found, Tracking Eligible",,
068002,1,"Not Found, Tracking Eligible",,
068003,1,Found,,
068004,1,"Not Found, Tracking Eligible",,
068005,0,"Not Found, Tracking Ineligible",,
068006,0,"Not Found, Tracking Ineligible",,
068007,0,Found,,
068101,1,Found,,
068102,1,Found,,
068103,0,Found,,
068201,1,Found,,
068202,1,Found,,
068203,1,Found,,
068204,1,Found,,
068301,1,Entire HH Dead,,
068401,1,Found,,
068402,1,Found,,
068403,1,Found,,
068404,1,Found,,
068405,1,Found,,
068406,0,Found,,
068410,1,Found,,
068411,1,Found,,
068501,1,Found,,
068502,1,Found,,
068503,1,Found,,
068504,1,Found,,
068505,1,Found,,
068506,0,"Not Found, Tracking Ineligible",,
068507,0,"Not Found, Tracking Ineligible",,
068601,1,Found,,
068602,1,Found,,
068603,1,Found,,
068604,1,Found,,
068605,0,Found,,
068701,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
068702,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
068703,1,Found,,
068704,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
068801,1,Found,,
068802,1,Found,,
068803,0,Individual Dead,,
068901,1,Found,,
068902,1,Found,,
068903,1,Found,,
068904,0,Found,,
068905,1,Found,,
069001,1,Found,,
069002,1,Found,,
069003,1,Found,,
069004,1,Found,,
069005,0,"Not Found, Tracking Ineligible",,
069006,0,Found,,
069007,0,Found,,
069101,1,Found,,
069102,1,Found,,
069103,0,Found,,
069201,1,Found,,
069202,1,Individual Dead,,
069203,1,Found,,
069301,1,Found,,
069302,1,Found,,
069303,0,Found,,
069401,1,Found,,
069402,1,Found,,
069501,1,Found,,
069502,1,Found,,
069503,1,Found,,
069504,1,Found,,
069601,1,Found,,
069602,1,Found,,
069603,0,Found,,
069604,0,Found,,
069605,1,Found,,
069606,1,Found,,
069701,1,Found,,
069702,1,Found,,
069703,0,Found,,
069704,0,Found,,
069801,1,Found,,
069802,1,Found,,
069803,0,Found,,
069901,1,Found,,
069902,1,Found,,
069903,1,Found,,
069904,0,Found,,
069905,0,Found,,
069906,0,"Not Found, Tracking Ineligible",,
070001,1,Found,,
070002,1,Found,,
070003,0,Individual Dead,,
070004,1,Found,,
070101,1,Found,,
070102,1,Found,,
070103,1,Found,,
070104,0,Found,,
070105,0,Found,,
070201,1,Found,,
070202,1,Found,,
070203,0,Found,,
070204,0,Found,,
070301,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
070302,1,Individual Dead,,
070303,0,"Not Found, Tracking Ineligible",,
070304,1,Found,,
070305,0,"Not Found, Tracking Ineligible",,
070401,1,Found,,
070402,1,Found,,
070403,1,Found,,
070404,1,Found,,
070405,0,Found,,
070501,1,Found,,
070502,1,Found,,
070503,1,Found,,
070504,1,Found,,
070505,1,Found,,
070506,1,Found,,
070507,0,Found,,
070508,0,Found,,
070509,0,Found,,
070601,1,Found,,
070701,1,Found,,
070702,1,Found,,
070703,1,Found,,
070704,1,Found,,
070705,1,Found,,
070706,0,Found,,
070801,1,Found,,
070802,1,Found,,
070803,0,Found,,
070901,1,Found,,
070902,1,Found,,
070903,0,Found,,
070904,0,Found,,
070905,1,Found,,
070906,0,"Not Found, Tracking Ineligible",,
071001,1,Found,,
071002,0,Found,,
071003,0,Found,,
071101,1,Found,,
071102,1,Found,,
071103,1,Found,,
071104,1,Found,,
071105,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
071106,0,Found,,
071201,1,Found,,
071202,1,Found,,
071203,0,Found,,
071204,0,Found,,
071301,1,Found,,
071302,1,Found,,
071303,0,Found,,
071304,1,Found,,
071305,1,Found,,
071401,1,Individual Dead,,
071402,1,Found,,
071403,1,Found,,
071404,1,Found,,
071405,1,Found,,
071406,0,Found,,
071407,0,Found,,
071501,1,Found,,
071502,1,Found,,
071503,1,Found,,
071504,1,Found,,
071505,0,Found,,
071506,0,Found,,
071601,1,Found,,
071602,1,Found,,
071603,0,Found,,
071604,0,Found,,
071605,0,Found,,
071606,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
071701,1,Found,,
071702,1,Found,,
071703,0,Found,,
071801,1,Found,,
071802,1,Found,,
071803,1,Found,,
071804,1,Found,,
071805,0,Found,,
071806,1,Found,,
071901,1,Found,,
071902,1,Found,,
071903,1,Found,,
071904,1,Found,,
071905,1,Found,,
071906,1,Found,,
071907,1,Found,,
071908,0,Found,,
071909,1,Found,,
071910,1,Found,,
072001,1,"Not Found, Tracking Eligible",,
072002,1,Found,,
072003,0,Found,,
072004,0,Found,,
072005,0,Found,,
072101,1,Found,,
072102,1,Found,,
072103,1,Found,,
072104,1,Found,,
072105,1,Found,,
072106,1,Found,,
072107,0,"Not Found, Tracking Ineligible",,
072108,0,"Not Found, Tracking Ineligible",,
072109,0,Individual Dead,,
072110,0,Found,,
072201,1,Found,,
072202,1,Found,,
072203,0,Found,,
072204,0,Found,,
072301,1,Found,,
072302,1,Individual Dead,,
072303,1,Found,,
072401,1,Found,,
072402,1,Found,,
072403,1,Found,,
072404,1,Found,,
072405,0,Found,,
072406,0,Found,,
072501,1,Found,,
072502,1,Found,,
072503,1,Found,,
072504,1,Found,,
072505,1,Found,,
072506,1,Found,,
072601,1,Found,,
072602,1,Found,,
072603,0,"Not Found, Tracking Ineligible",,
072701,1,Found,,
072702,1,Found,,
072703,0,Found,,
072704,0,"Not Found, Tracking Ineligible",,
072705,1,Found,,
072801,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
072802,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
072803,0,"Not Found, Tracking Ineligible",,
072804,1,Found,,
072805,1,Found,,
072901,1,Found,,
072902,1,Found,,
072903,1,Found,,
072904,1,Found,,
072905,0,Found,,
072906,0,"Not Found, Tracking Ineligible",,
072907,1,Found,,
073001,1,"Not Found, Tracking Eligible",,
073101,1,Found,,
073102,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
073103,0,"Not Found, Tracking Ineligible",,
073201,1,Found,,
073202,1,Found,,
073203,0,Found,,
073204,0,Found,,
073301,1,Found,,
073302,1,Found,,
073303,1,Found,,
073304,0,Found,,
073305,0,Found,,
073401,1,Found,,
073402,1,Found,,
073403,0,Found,,
073404,0,Found,,
073405,0,Found,,
073501,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
073502,1,Found,,
073503,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
073504,0,"Not Found, Tracking Ineligible",,
073601,1,Found,,
073602,1,Found,,
073603,0,"Not Found, Tracking Ineligible",,
073604,0,Found,,
073605,0,Found,,
073701,1,Found,,
073702,1,Found,,
073703,1,Found,,
073704,0,Found,,
073705,0,Found,,
073706,0,Found,,
073707,0,Found,,
073708,1,Found,,
073801,1,Found,,
073802,1,Found,,
073803,0,"Not Found, Tracking Ineligible",,
073804,0,Found,,
073901,1,Entire HH Dead,,
074001,1,Found,,
074002,1,Found,,
074003,1,Found,,
074004,0,Found,,
074101,1,Individual Dead,,
074102,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
074103,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
074104,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
074201,1,Found,,
074202,1,Found,,
074203,1,Found,,
074301,1,Found,,
074302,1,Found,,
074303,0,Found,,
074401,1,Found,,
074402,1,Individual Dead,,
074403,0,Found,,
074404,1,Found,,
074501,1,Found,,
074601,1,"Not Found, Tracking Eligible",,
074602,1,Found,,
074603,1,Found,,
074604,0,Found,,
074605,0,Found,,
074606,1,Found,,
074701,1,Found,,
074702,1,Found,,
074703,1,Found,,
074704,1,Found,,
074705,0,Found,,
074706,0,Found,,
074801,1,Individual Dead,,
074802,1,Found,,
074803,0,Found,,
074901,1,Found,,
074902,1,Found,,
074903,1,Found,,
074904,0,Found,,
075001,1,Found,,
075002,1,Found,,
075003,1,Found,,
075004,1,Found,,
075005,0,Found,,
075006,0,Found,,
075007,1,Found,,
075008,1,Found,,
075101,1,Found,,
075102,1,Found,,
075103,1,Found,,
075104,1,Found,,
075105,0,Found,,
075106,0,Found,,
075107,0,Found,,
075201,1,Found,,
075202,1,Found,,
075203,1,Found,,
075204,1,Found,,
075205,1,Found,,
075206,0,Found,,
075207,1,Found,,
075301,1,Found,,
075302,1,Found,,
075303,1,Found,,
075304,1,Found,,
075305,0,Found,,
075401,1,Found,,
075402,1,Found,,
075403,0,Found,,
075404,0,Found,,
075501,1,Found,,
075502,1,Found,,
075503,1,Found,,
075504,0,Found,,
075505,0,Found,,
075601,1,Found,,
075602,1,Found,,
075603,1,Found,,
075604,0,Individual Dead,,
075605,0,Found,,
075701,1,Found,,
075702,1,Found,,
075703,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
075704,1,Found,,
075705,1,Found,,
075706,0,Found,,
075707,0,Found,,
075801,1,Found,,
075802,1,Found,,
075803,1,Found,,
075804,0,Found,,
075901,1,Found,,
075902,1,Found,,
075903,1,Found,,
075904,1,Found,,
075905,1,Found,,
075906,1,Found,,
075907,1,Found,,
075908,1,Found,,
075909,1,Found,,
075910,0,Found,,
075911,0,Found,,
075912,0,Found,,
075913,1,Found,,
075914,0,Found,,
075915,0,Found,,
076001,1,Found,,
076002,1,Found,,
076101,1,Found,,
076102,1,Found,,
076103,1,Found,,
076104,0,Found,,
076105,0,Found,,
076106,0,Found,,
076201,1,Found,,
076202,1,Found,,
076301,1,Found,,
076302,1,Found,,
076303,1,Found,,
076304,1,Found,,
076305,0,Found,,
076306,0,Found,,
076307,0,Found,,
076308,0,Found,,
076309,0,Found,,
076401,1,Found,,
076402,1,Found,,
076403,1,Found,,
076404,1,Found,,
076501,1,Found,,
076502,1,Found,,
076503,0,Found,,
076504,0,Found,,
076505,0,Found,,
076506,0,Found,,
076601,1,Found,,
076602,1,Found,,
076603,1,Found,,
076604,1,Found,,
076605,1,Found,,
076606,1,Found,,
076607,0,Found,,
076701,1,Found,,
076801,1,Found,,
076802,1,Found,,
076803,1,Found,,
076804,1,Found,,
076805,1,Found,,
076806,0,Found,,
076901,1,Found,,
076902,1,Found,,
076903,0,Found,,
076904,1,Found,,
077001,1,Found,,
077002,1,Found,,
077004,1,Found,,
077005,1,Found,,
077006,1,Found,,
077007,1,Found,,
077008,1,Found,,
077101,1,Found,,
077102,1,Found,,
077103,0,Found,,
077104,0,Found,,
077201,1,Found,,
077202,1,Found,,
077203,0,Found,,
077301,1,Found,,
077302,1,Found,,
077303,0,Found,,
077401,1,Found,,
077402,1,Found,,
077403,1,Found,,
077404,1,Found,,
077405,1,Found,,
077406,0,Found,,
077407,1,Found,,
077408,1,Found,,
077501,1,Found,,
077502,1,Found,,
077601,1,"Not Found, Tracking Eligible",,
077602,1,Found,,
077603,1,Found,,
077701,1,Found,,
077702,1,Found,,
077703,1,Found,,
077704,1,Found,,
077705,1,Found,,
077706,0,Found,,
077707,0,Found,,
077708,0,"Not Found, Tracking Ineligible",,
077709,1,Found,,
077801,1,Found,,
077802,1,Individual Dead,,
077901,1,Found,,
077902,1,Found,,
077903,0,Found,,
077904,0,Found,,
077905,0,Found,,
078001,1,Found,,
078002,1,Found,,
078003,1,Found,,
078004,0,Found,,
078101,1,Found,,
078102,1,Found,,
078103,0,Found,,
078104,0,Found,,
078201,1,Found,,
078202,0,"Not Found, Tracking Ineligible",,
078203,0,"Not Found, Tracking Ineligible",,
078301,1,Found,,
078302,1,Found,,
078303,0,Found,,
078304,0,Found,,
078305,0,Found,,
078401,1,Found,,
078402,1,Found,,
078403,1,Found,,
078404,0,Found,,
078405,0,Found,,
078406,0,Found,,
078501,1,Found,,
078502,1,Found,,
078503,1,Found,,
078504,0,Found,,
078505,0,Found,,
078506,0,Found,,
078507,0,Found,,
078601,1,Found,,
078602,1,Found,,
078603,1,Found,,
078604,1,Found,,
078605,1,Found,,
078606,0,Found,,
078607,1,Found,,
078701,1,Found,,
078702,1,Found,,
078703,1,Found,,
078704,1,Found,,
078705,1,Found,,
078706,0,Found,,
078707,0,Found,,
078801,1,Found,,
078802,1,Found,,
078803,0,Found,,
078804,0,Found,,
078902,1,Found,,
078903,0,Found,,
079002,1,Found,,
079003,1,Found,,
079004,1,Found,,
079005,1,Found,,
079006,0,"Not Found, Tracking Ineligible",,
079101,1,Found,,
079102,1,Individual Dead,,
079103,1,Found,,
079104,0,Found,,
079105,0,Found,,
079106,0,Individual Dead,,
079201,1,Found,,
079202,1,Found,,
079203,1,Found,,
079204,1,Found,,
079205,1,Found,,
079301,1,Found,,
079302,1,Found,,
079303,1,Found,,
079304,0,Found,,
079305,0,Found,,
079306,0,Found,,
079401,1,Found,,
079402,1,"Not Found, Tracking Eligible",Individual in Institution,
079403,0,Found,,
079501,1,Found,,
079502,1,Found,,
079503,0,Found,,
079504,0,Found,,
079601,1,Found,,
079602,1,Found,,
079603,1,Found,,
079604,0,Found,,
079605,0,Found,,
079606,0,Found,,
079607,1,Found,,
079701,1,Found,,
079702,1,Found,,
079703,0,Found,,
079704,0,Found,,
079801,1,Found,,
079802,1,Found,,
079901,1,Found,,
080001,1,Found,,
080002,1,Found,,
080003,0,Found,,
080101,1,Found,,
080102,1,Found,,
080103,1,Found,,
080104,1,Found,,
080105,1,Found,,
080106,1,Found,,
080107,0,Found,,
080201,1,Found,,
080202,1,Found,,
080203,1,Found,,
080204,1,Found,,
080205,1,Found,,
080206,0,Found,,
080207,0,Found,,
080208,0,Found,,
080209,0,Found,,
080301,1,Found,,
080302,1,Found,,
080303,0,Found,,
080401,1,Found,,
080402,1,Found,,
080403,1,Found,,
080501,1,Found,,
080502,1,Found,,
080503,1,Found,,
080601,1,Found,,
080602,1,Found,,
080603,0,Found,,
080604,0,Found,,
080605,0,Found,,
080701,1,Found,,
080702,1,Found,,
080801,1,Found,,
080802,1,Found,,
080803,1,Found,,
080804,1,Found,,
080805,1,Found,,
080806,1,Found,,
080807,0,Found,,
080808,0,Found,,
080809,0,Found,,
080901,1,Found,,
080902,1,Found,,
080903,1,Found,,
080904,0,Found,,
080905,0,Found,,
080906,1,Found,,
081001,1,Found,,
081002,1,Found,,
081003,1,Found,,
081004,1,Found,,
081101,1,Found,,
081102,1,Found,,
081103,1,Found,,
081104,1,Found,,
081105,1,Found,,
081106,0,Found,,
081107,1,Found,,
081108,1,Found,,
081109,1,Found,,
081201,1,Found,,
081202,1,Found,,
081203,1,Found,,
081204,1,Found,,
081205,1,Found,,
081206,0,Found,,
081207,0,Found,,
081208,0,Found,,
081209,0,Found,,
081210,0,Found,,
081211,0,"Not Found, Tracking Ineligible",,
081212,0,Found,,
081301,1,Found,,
081401,1,Found,,
081402,1,Found,,
081403,0,Found,,
081501,1,Found,,
081502,1,Found,,
081503,1,Found,,
081504,1,Found,,
081601,1,Found,,
081602,1,Found,,
081603,1,Found,,
081604,1,Found,,
081605,0,Found,,
081606,0,Found,,
081607,0,Found,,
081701,1,Found,,
081702,1,Found,,
081703,1,Found,,
081704,1,Found,,
081705,1,Found,,
081706,1,Found,,
081707,0,Found,,
081801,1,Found,,
081901,1,Found,,
082001,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
082002,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
082003,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
082004,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
082005,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
082006,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
082101,1,Found,,
082102,1,Found,,
082103,0,Found,,
082104,0,Found,,
082105,0,Found,,
082201,1,Found,,
082202,1,Found,,
082203,1,Found,,
082204,1,Found,,
082205,0,Found,,
082206,0,Found,,
082207,0,Found,,
082208,1,Found,,
082301,1,Found,,
082302,1,Found,,
082303,0,Found,,
082304,0,Found,,
082305,0,Found,,
082306,1,Found,,
082307,1,Found,,
082308,0,Found,,
082309,0,Found,,
082310,0,Found,,
082311,0,Found,,
082401,1,Found,,
082402,1,Found,,
082403,1,Found,,
082404,1,Found,,
082405,0,Found,,
082406,0,Found,,
082407,0,Found,,
082408,1,Found,,
082409,0,Found,,
082501,1,Found,,
082502,1,Found,,
082503,1,Found,,
082504,1,Found,,
082505,1,Found,,
082506,1,Found,,
082601,1,Found,,
082602,1,Found,,
082603,0,Found,,
082604,0,Found,,
082605,0,Found,,
082701,1,Found,,
082702,1,Found,,
082703,0,Found,,
082704,0,Found,,
082801,1,Found,,
082802,1,Found,,
082803,1,Found,,
082804,1,Found,,
082805,0,Found,,
082806,0,Found,,
082901,1,Found,,
082902,1,Found,,
082903,0,Found,,
083001,1,Found,,
083002,1,Found,,
083003,1,Found,,
083101,1,Found,,
083102,1,Found,,
083103,1,Found,,
083104,1,Found,,
083105,1,Found,,
083106,1,Found,,
083107,0,Found,,
083108,0,Found,,
083109,0,Found,,
083110,0,Found,,
083111,1,Found,,
083201,1,Found,,
083202,1,Found,,
083301,1,Found,,
083302,1,Individual Dead,,
083303,1,Found,,
083304,1,Found,,
083305,1,Found,,
083306,1,Found,,
083307,0,Found,,
083308,0,Found,,
083401,1,Found,,
083402,1,Found,,
083403,1,Found,,
083404,1,Found,,
083405,1,Found,,
083406,1,Found,,
083407,0,Found,,
083408,0,Found,,
083409,1,Found,,
083501,1,Found,,
083502,1,Found,,
083503,1,Found,,
083504,0,Found,,
083505,0,Found,,
083601,1,Found,,
083602,1,Found,,
083603,0,Found,,
083701,1,Found,,
083702,1,Found,,
083703,1,Found,,
083704,1,Found,,
083705,0,Found,,
083706,0,Found,,
083707,0,Found,,
083708,0,Found,,
083801,1,Found,,
083901,1,Found,,
083902,1,Found,,
083903,1,Found,,
083904,1,Found,,
083905,0,Individual Dead,,
083906,0,Individual Dead,,
084001,1,Found,,
084101,1,"Not Found, Tracking Eligible",,
084102,1,Found,,
084103,1,Found,,
084104,0,Found,,
084105,0,Found,,
084201,1,Found,,
084202,1,Found,,
084203,0,Found,,
084301,1,Found,,
084302,1,Found,,
084303,0,Found,,
084304,0,Found,,
084401,1,Found,,
084402,1,Found,,
084403,1,Found,,
084404,1,Found,,
084405,1,Found,,
084406,1,Found,,
084407,1,Found,,
084408,0,Found,,
084409,1,Found,,
084410,0,Found,,
084411,0,Found,,
084501,1,Found,,
084502,1,Found,,
084503,0,Found,,
084504,0,Found,,
084505,0,Found,,
084506,0,Found,,
084601,1,Found,,
084602,1,Individual Dead,,
084603,1,Found,,
084604,1,Found,,
084605,1,Found,,
084606,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
084607,0,Found,,
084701,1,Found,,
084702,1,Found,,
084703,1,Found,,
084704,1,Found,,
084705,0,Found,,
084706,0,Found,,
084707,0,Found,,
084801,1,Found,,
084802,1,Found,,
084803,0,Found,,
084901,1,Found,,
084902,1,Found,,
084903,0,Found,,
084904,0,Found,,
084905,1,Found,,
085001,1,Found,,
085002,1,Found,,
085003,1,Found,,
085101,1,Found,,
085102,1,Found,,
085103,1,Found,,
085104,1,Found,,
085105,1,Found,,
085106,0,Found,,
085107,0,Found,,
085201,1,Found,,
085202,1,Found,,
085203,1,Found,,
085204,0,Found,,
085205,0,Found,,
085206,1,Found,,
085207,0,Found,,
085208,0,"Not Found, Tracking Ineligible",,
085209,0,"Not Found, Tracking Ineligible",,
085301,1,Found,,
085302,1,Found,,
085303,0,Found,,
085304,0,Found,,
085401,1,Found,,
085402,1,Found,,
085403,1,Found,,
085404,0,Found,,
085405,0,Found,,
085406,1,Found,,
085407,0,Found,,
085408,0,Found,,
085501,1,Found,,
085502,1,Found,,
085503,0,"Not Found, Tracking Ineligible",,
085601,1,Found,,
085602,1,Found,,
085603,0,Found,,
085701,1,Found,,
085702,1,Found,,
085703,1,Found,,
085704,1,Found,,
085705,0,"Not Found, Tracking Ineligible",,
085801,1,Found,,
085802,1,Found,,
085803,1,Found,,
085804,1,Found,,
085805,1,Found,,
085806,0,Found,,
085901,1,Found,,
085902,1,Found,,
085903,1,Found,,
085904,1,Found,,
085905,0,Found,,
085906,1,Found,,
086001,1,Found,,
086002,1,Found,,
086003,0,Found,,
086101,1,Found,,
086102,1,Found,,
086103,1,Found,,
086104,1,Found,,
086105,1,Found,,
086106,0,Found,,
086107,0,Found,,
086108,0,Found,,
086201,1,Found,,
086202,1,Found,,
086203,0,Found,,
086204,0,Found,,
086301,1,Found,,
086302,1,Found,,
086303,1,Found,,
086304,1,Found,,
086305,1,Found,,
086306,0,Found,,
086307,0,Found,,
086308,0,Found,,
086309,0,Found,,
086401,1,Found,,
086402,1,Found,,
086403,1,Found,,
086404,0,Found,,
086501,1,Found,,
086502,1,Found,,
086503,0,Found,,
086601,1,Found,,
086602,1,Found,,
086603,1,Found,,
086604,1,Found,,
086605,0,Found,,
086606,0,Found,,
086607,0,Found,,
086608,0,Found,,
086701,1,Found,,
086702,1,Found,,
086703,1,Found,,
086704,1,Found,,
086705,0,Found,,
086706,0,Found,,
086707,0,Found,,
086801,1,Found,,
086802,1,Found,,
086803,1,Found,,
086804,1,Found,,
086805,1,Found,,
086806,1,Found,,
086807,1,Found,,
086808,0,Found,,
086809,0,Found,,
086901,1,Found,,
086902,1,Found,,
086903,0,Found,,
