case_id,ea_id,plot_id,dist_hh,HHID,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2,_merge
301076240091,30107010,R2,.30000001,2048,rural,South - Rural,1388.8053,Panel B,Mangochi,7,Katuli,No,,101,101,09jun2010,9,6,2010,10oct2010,10,10,2010,100,150,09jun2010,9,6,2010,11oct2010,11,10,2010,109,109,12jun2010,12,6,2010,13oct2010,13,10,2010,7,7,07mar2011,7,3,2011,08mar2011,8,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301076240091,30107010,R3,.1,2048,rural,South - Rural,1388.8053,Panel B,Mangochi,7,Katuli,No,,101,101,09jun2010,9,6,2010,10oct2010,10,10,2010,100,150,09jun2010,9,6,2010,11oct2010,11,10,2010,109,109,12jun2010,12,6,2010,13oct2010,13,10,2010,7,7,07mar2011,7,3,2011,08mar2011,8,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301076240102,30107010,R1,.1,2058,rural,South - Rural,1388.8053,Panel B,Mangochi,7,Katuli,No,,103,103,09jun2010,9,6,2010,09oct2010,9,10,2010,100,150,09jun2010,9,6,2010,10oct2010,10,10,2010,109,109,12jun2010,12,6,2010,14oct2010,14,10,2010,7,7,07mar2011,7,3,2011,08mar2011,8,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301076240113,30107010,R2,.2,2052,rural,South - Rural,1388.8053,Panel B,Mangochi,7,Katuli,No,,102,102,09jun2010,9,6,2010,09oct2010,9,10,2010,100,150,09jun2010,9,6,2010,10oct2010,10,10,2010,109,109,12jun2010,12,6,2010,13oct2010,13,10,2010,7,7,07mar2011,7,3,2011,08mar2011,8,3,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
301076240113,30107010,R1,.40000001,2052,rural,South - Rural,1388.8053,Panel B,Mangochi,7,Katuli,No,,102,102,09jun2010,9,6,2010,09oct2010,9,10,2010,100,150,09jun2010,9,6,2010,10oct2010,10,10,2010,109,109,12jun2010,12,6,2010,13oct2010,13,10,2010,7,7,07mar2011,7,3,2011,08mar2011,8,3,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
301084010010,30108036,R2,0,2061,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,104,104,24mar2010,24,3,2010,06sep2010,6,9,2010,100,100,25mar2010,25,3,2010,06sep2010,6,9,2010,109,109,14apr2010,14,4,2010,08sep2010,8,9,2010,7,5,02mar2011,2,3,2011,04mar2011,4,3,2011,No,Yes,No,No,Yes,Complete,Complete,both in master and using data
301084010010,30108036,R1,.1,2061,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,104,104,24mar2010,24,3,2010,06sep2010,6,9,2010,100,100,25mar2010,25,3,2010,06sep2010,6,9,2010,109,109,14apr2010,14,4,2010,08sep2010,8,9,2010,7,5,02mar2011,2,3,2011,04mar2011,4,3,2011,No,Yes,No,No,Yes,Complete,Complete,both in master and using data
301084010012,30108036,R1,0,2077,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,103,103,22mar2010,22,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,5,02mar2011,2,3,2011,04mar2011,4,3,2011,No,Yes,No,No,Yes,Complete,Complete,both in master and using data
301084010037,30108036,R1,0,2075,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,103,103,24mar2010,24,3,2010,06sep2010,6,9,2010,100,100,25mar2010,25,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,5,02mar2011,2,3,2011,04mar2011,4,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301084010064,30108036,R1,1.1,2079,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,102,102,24mar2010,24,3,2010,06sep2010,6,9,2010,100,100,25mar2010,25,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,5,01mar2011,1,3,2011,04mar2011,4,3,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
301084010070,30108036,R1,2,2059,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,Yes,Dwelling found but no HH member could be found,104,104,25mar2010,25,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,5,02mar2010,2,3,2010,04mar2011,4,3,2011,No,Yes,No,No,Yes,Complete,Complete,both in master and using data
301084010099,30108036,R1,0,2063,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,Yes,Dwelling found but no HH member could be found,102,102,25mar2010,25,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,7,01mar2011,1,3,2011,01mar2011,1,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301084010139,30108036,R1,1.2,2051,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,101,101,22mar2010,22,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,7,01mar2011,1,3,2011,02mar2011,2,3,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
301084010139,30108036,R2,1.2,2051,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,101,101,22mar2010,22,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,7,01mar2011,1,3,2011,02mar2011,2,3,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
301084010150,30108036,R1,1.7,2057,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,104,104,23mar2010,23,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,5,02mar2011,2,3,2011,04mar2011,4,3,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
301084010167,30108036,R2,0,2073,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,102,102,23mar2010,23,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,7,02mar2011,2,3,2011,02mar2011,2,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301084010167,30108036,R1,.80000001,2073,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,102,102,23mar2010,23,3,2010,06sep2010,6,9,2010,100,100,24mar2010,24,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,7,02mar2011,2,3,2011,02mar2011,2,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301084010179,30108036,R1,.2,2069,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,No,,103,103,23mar2010,23,3,2010,06sep2010,6,9,2010,100,100,25mar2010,25,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,5,02mar2011,2,3,2011,04mar2011,4,3,2011,No,Yes,Yes,No,Yes,Complete,Complete,both in master and using data
301084010219,30108036,R1,.2,2049,rural,South - Rural,806.71808,Panel A,Mangochi,8,Makanjila,Yes,Dwelling found but no HH member could be found,101,101,23mar2010,23,3,2010,06sep2010,6,9,2010,100,100,25mar2010,25,3,2010,06sep2010,6,9,2010,109,109,13apr2010,13,4,2010,08sep2010,8,9,2010,7,5,01feb2011,1,2,2011,04mar2011,4,3,2011,No,Yes,Yes,No,Yes,Complete,Complete,both in master and using data
301097240008,30109012,R1,.30000001,2082,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,103,103,11apr2010,11,4,2010,22jul2010,22,7,2010,100,100,13apr2010,13,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,29sep2010,29,9,2010,22jan2011,22,1,2011,No,Yes,No,No,Yes,Complete,Complete,both in master and using data
301097240036,30109012,R1,.89999998,2086,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,104,104,11apr2010,11,4,2010,22jul2010,22,7,2010,100,100,14apr2010,14,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,25jul2010,25,7,2010,8,12,28sep2010,28,9,2010,24jan2011,24,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
301097240038,30109012,R1,1,2074,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,101,101,11apr2010,11,4,2010,22jul2010,22,7,2010,100,100,13apr2010,13,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,25jul2010,25,7,2010,8,12,29sep2010,29,9,2010,24jan2011,24,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
301097240038,30109012,R2,.1,2074,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,101,101,11apr2010,11,4,2010,22jul2010,22,7,2010,100,100,13apr2010,13,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,25jul2010,25,7,2010,8,12,29sep2010,29,9,2010,24jan2011,24,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
301097240090,30109012,R1,1.3,2088,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,103,103,10apr2010,10,4,2010,22jul2010,22,7,2010,100,100,13apr2010,13,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,29sep2010,29,9,2010,24jan2011,24,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
301097240117,30109012,R1,1.6,2078,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,102,102,11apr2010,11,4,2010,22jul2010,22,7,2010,100,100,13apr2010,13,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,25jul2010,25,7,2010,8,12,29sep2010,29,9,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240199,30109012,R1,1.3,2072,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,102,102,10apr2010,10,4,2010,23jul2010,23,7,2010,100,100,13apr2010,13,4,2010,23jul2010,23,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,29sep2010,29,9,2010,21jan2011,21,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240226,30109012,R1,1.3,2066,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,104,104,10apr2010,10,4,2010,23jul2010,23,7,2010,100,100,14apr2010,14,4,2010,23jul2010,23,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,28sep2010,28,9,2010,21jan2011,21,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240254,30109012,R1,1.4,2084,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,103,103,10apr2010,10,4,2010,23jul2010,23,7,2010,100,100,13apr2010,13,4,2010,23jul2010,23,7,2010,109,109,15apr2010,15,4,2010,25jul2010,25,7,2010,8,12,29sep2010,29,9,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240308,30109012,R1,1.6,2076,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,102,102,11apr2010,11,4,2010,22jul2010,22,7,2010,100,100,13apr2010,13,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,25jul2010,25,7,2010,8,12,29sep2010,29,9,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240335,30109012,R1,2.0999999,2080,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,104,104,10apr2010,10,4,2010,22jul2010,22,7,2010,100,100,14apr2010,14,4,2010,22jul2010,22,7,2010,109,109,15apr2010,15,4,2010,25jul2010,25,7,2010,8,12,29sep2010,29,9,2010,24jan2011,24,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240363,30109012,R1,1.3,2062,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,101,101,10apr2010,10,4,2010,23jul2010,23,7,2010,100,100,13apr2010,13,4,2010,23jul2010,23,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,29sep2010,29,9,2010,22jan2011,22,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
301097240417,30109012,R1,.89999998,2092,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,103,103,10apr2010,10,4,2010,23jul2010,23,7,2010,100,100,13apr2010,13,4,2010,23jul2010,23,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,29sep2010,29,9,2010,22jan2011,22,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240444,30109012,R1,2.0999999,2064,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,101,101,10apr2010,10,4,2010,23jul2010,23,7,2010,100,100,13apr2010,13,4,2010,23jul2010,23,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,29sep2010,29,9,2010,22jan2011,22,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
301097240526,30109012,R1,.69999999,2090,rural,South - Rural,1278.4246,Panel B,Mangochi,9,S/C Namabvi,No,,104,104,10apr2010,10,4,2010,23jul2010,23,7,2010,100,100,14apr2010,14,4,2010,23jul2010,23,7,2010,109,109,15apr2010,15,4,2010,24jul2010,24,7,2010,8,12,29sep2010,29,9,2010,15apr2010,15,4,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520003,30202037,R1,.40000001,2103,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,Yes,Dwelling found but no HH member could be found,104,104,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,07jul2010,7,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
302022520008,30202037,R1,.2,2085,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,08jul2010,8,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520008,30202037,R2,.1,2085,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,08jul2010,8,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520019,30202037,R1,0,2087,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,104,104,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,09jul2010,9,7,2010,09sep2010,9,9,2010,109,109,07jul2010,7,7,2010,09sep2010,9,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520033,30202037,R3,1.8,2105,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,07jul2010,7,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
302022520033,30202037,R1,2,2105,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,07jul2010,7,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
302022520033,30202037,R2,0,2105,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,07jul2010,7,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
302022520049,30202037,R1,.1,2097,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,08jul2010,8,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520088,30202037,R1,0,2109,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,101,101,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,08jul2010,8,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520117,30202037,R1,.1,2081,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,103,103,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,06jul2010,6,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,05jan2011,5,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520119,30202037,R1,.2,2091,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,101,101,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,06jul2010,6,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
302022520119,30202037,R2,.2,2091,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,101,101,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,06jul2010,6,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
302022520121,30202037,R1,.1,2093,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,101,101,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,09sep2010,9,9,2010,109,109,06jul2010,6,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520126,30202037,R1,0,2089,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,103,103,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,06jul2010,6,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,Yes,Yes,No,Complete,Complete,both in master and using data
302022520126,30202037,R2,.80000001,2089,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,103,103,05jul2010,5,7,2010,09sep2010,9,9,2010,100,100,05jul2010,5,7,2010,10sep2010,10,9,2010,109,109,06jul2010,6,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,Yes,Yes,No,Complete,Complete,both in master and using data
302022520153,30202037,R1,.1,2111,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,104,104,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,07jul2010,7,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
302022520158,30202037,R1,.2,2095,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,103,103,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,09sep2010,9,9,2010,109,109,08jul2010,8,7,2010,09sep2010,9,9,2010,10,12,06dec2010,6,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520173,30202037,R1,.1,2107,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,07jul2010,7,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
302022520173,30202037,R2,.1,2107,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,102,102,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,07jul2010,7,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
302022520180,30202037,R2,.1,2083,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,101,101,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,08jul2010,8,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
302022520180,30202037,R1,.1,2083,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,101,101,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,08jul2010,8,7,2010,13sep2010,13,9,2010,10,12,04dec2010,4,12,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
302022520185,30202037,R1,1.8,2101,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,103,103,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,06jul2010,6,7,2010,109,109,08jul2010,8,7,2010,08jul2010,8,7,2010,10,12,06dec2010,6,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302022520205,30202037,R1,.2,2099,rural,South - Rural,1256.6995,Panel A,Machinga,2,S/C Sitola,No,,104,104,06jul2010,6,7,2010,09sep2010,9,9,2010,100,100,06jul2010,6,7,2010,10sep2010,10,9,2010,109,109,08jul2010,8,7,2010,13sep2010,13,9,2010,10,12,06dec2010,6,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
302063410009,30206024,R1,.1,2098,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,101,101,29may2010,29,5,2010,24aug2010,24,8,2010,100,100,29may2010,29,5,2010,24aug2010,24,8,2010,109,109,03may2010,3,5,2010,26aug2010,26,8,2010,7,11,29sep2010,29,9,2010,18jan2011,18,1,2011,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
302063410009,30206024,R2,.30000001,2098,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,101,101,29may2010,29,5,2010,24aug2010,24,8,2010,100,100,29may2010,29,5,2010,24aug2010,24,8,2010,109,109,03may2010,3,5,2010,26aug2010,26,8,2010,7,11,29sep2010,29,9,2010,18jan2011,18,1,2011,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
302063410019,30206024,R1,.1,2118,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,103,103,29may2010,29,5,2010,24aug2010,24,8,2010,100,100,29may2010,29,5,2010,24aug2010,24,8,2010,109,109,31may2010,31,5,2010,27aug2010,27,8,2010,7,11,29sep2010,29,9,2010,19jan2011,19,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302063410028,30206024,R1,0,2116,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,101,101,29may2010,29,5,2010,24aug2010,24,8,2010,100,100,29may2010,29,5,2010,24aug2010,24,8,2010,109,109,03may2010,3,5,2010,26aug2010,26,8,2010,7,11,29sep2010,29,9,2010,18jan2011,18,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
302063410037,30206024,R1,.89999998,2106,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,103,103,29may2010,29,5,2010,24aug2010,24,8,2010,100,100,29may2010,29,5,2010,24aug2010,24,8,2010,109,109,03may2010,3,5,2010,26aug2010,26,8,2010,7,11,29sep2010,29,9,2010,19jan2011,19,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302063410054,30206024,R1,.2,2122,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,103,103,29may2010,29,5,2010,25aug2010,25,8,2010,100,100,29may2010,29,5,2010,25aug2010,25,8,2010,109,109,31may2010,31,5,2010,27aug2010,27,8,2010,7,11,29sep2010,29,9,2010,19jan2011,19,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
302063410063,30206024,R2,0,2100,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,101,101,29may2010,29,5,2010,25aug2010,25,8,2010,100,100,29may2010,29,5,2010,25aug2010,25,8,2010,109,109,03may2010,3,5,2010,27aug2010,27,8,2010,7,11,29sep2010,29,9,2010,19jan2011,19,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
302063410063,30206024,R1,0,2100,rural,South - Rural,1403.3412,Panel B,Machinga,6,S/C Mlomba,No,,101,101,29may2010,29,5,2010,25aug2010,25,8,2010,100,100,29may2010,29,5,2010,25aug2010,25,8,2010,109,109,03may2010,3,5,2010,27aug2010,27,8,2010,7,11,29sep2010,29,9,2010,19jan2011,19,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
