ea_id,module_cb_startdate,module_cb_startHr,module_cb_startMin,module_cb_endHr,module_cb_endMin,module_cc_startdate,module_cc_startHr,module_cc_startMin,module_cc_endHr,module_cc_endMin,module_ce_startdate,module_ce_startHr,module_ce_startMin,module_ce_endHr,module_ce_endMin,module_cf_startdate,module_cf_startHr,module_cf_startMin,module_cf_endHr,module_cf_endMin,module_cg_startdate,module_cg_startHr,module_cg_startMin,module_cg_endHr,module_cg_endMin,module_ch_startdate,module_ch_startHr,module_ch_startMin,module_ch_endHr,module_ch_endMin,module_ci_startdate,module_ci_startHr,module_ci_startMin,module_ci_endHr,module_ci_endMin,module_cj_startdate,module_cj_startHr,module_cj_startMin,module_cj_endHr,module_cj_endMin
20320326,2016-09-23,15,14,15,20,2016-09-23,15,21,15,45,2016-09-23,16,8,16,14,2016-09-23,16,15,16,28,2016-09-23,16,29,16,38,2016-09-23,16,39,16,46,2016-09-23,16,47,16,47,2016-09-23,16,47,16,56
20401327,2017-03-28,9,2,9,28,2017-03-28,9,53,10,19,2017-03-28,10,30,10,33,2017-03-28,10,33,10,38,2017-03-28,10,38,10,42,2017-03-28,10,42,10,52,2017-03-28,10,52,10,52,2017-03-28,10,52,11,15
20401328,2016-05-13,10,15,10,30,2016-05-13,10,31,10,40,2016-05-13,10,57,11,2,2016-05-13,11,2,11,11,2016-05-13,11,12,11,22,2016-05-13,11,22,11,35,2016-05-13,11,35,11,39,2016-05-13,11,40,11,52
20401329,2017-02-13,7,45,7,51,2017-02-13,7,51,7,58,2017-02-13,8,20,8,32,2017-02-13,8,32,8,37,2017-02-13,8,37,8,41,2017-02-13,8,41,8,54,2017-02-13,8,54,8,55,2017-02-13,8,55,9,17
20402330,2016-10-10,7,32,7,39,2016-10-10,7,39,7,50,2016-10-10,8,10,8,21,2016-10-10,8,21,8,29,2016-10-10,8,30,8,34,2016-10-10,8,34,8,40,2016-10-10,8,41,8,42,2016-10-10,8,42,9,3
20402331,2017-04-09,14,43,14,47,2017-04-09,14,47,14,56,2017-04-09,15,9,15,16,2017-04-09,15,16,19,18,2017-04-09,15,19,15,27,2017-04-09,15,27,15,41,2017-04-09,15,41,15,42,2017-04-09,15,42,16,8
20402332,2016-06-12,10,44,10,49,2016-06-12,10,49,10,53,2016-06-12,11,3,11,7,2016-06-12,11,7,11,15,2016-06-12,11,16,11,20,2016-06-12,11,20,11,37,2016-06-12,11,37,11,42,2016-06-12,11,42,11,49
20402333,2017-02-07,13,50,14,38,2017-02-07,14,39,14,57,2017-02-07,15,12,15,15,2017-02-07,15,15,15,21,2017-02-07,15,23,15,28,2017-02-07,15,28,15,40,2017-02-07,15,40,15,42,2017-02-07,15,42,15,40
20402334,2016-12-17,6,5,6,22,2016-12-17,6,24,6,32,2016-12-17,6,41,6,42,2016-12-17,6,42,6,49,2016-12-17,6,49,6,54,2016-12-17,6,54,7,0,2016-12-17,7,0,7,2,2016-12-17,7,2,7,10
20403335,2017-04-15,11,21,11,30,2017-04-15,11,30,11,35,2017-04-15,11,47,11,50,2017-04-15,11,50,11,56,2017-04-15,11,56,12,1,2017-04-15,12,2,12,14,2017-04-15,12,14,12,15,2017-04-15,12,16,12,54
20403336,2016-07-23,11,25,11,34,2016-07-23,11,34,11,41,2016-07-23,11,51,11,53,2016-07-23,11,53,12,2,2016-07-23,12,2,12,5,2016-07-23,12,5,12,12,2016-07-23,12,12,12,13,2016-07-23,12,13,12,23
20403337,2017-02-22,10,33,10,45,2017-02-22,10,45,10,48,2017-02-22,10,59,11,2,2017-02-22,11,2,11,10,2017-02-22,11,11,11,16,2017-02-22,11,16,11,27,2017-02-22,11,31,11,36,2017-02-22,11,36,11,50
20403338,2016-09-19,14,16,14,29,2016-09-19,14,29,14,51,2016-09-19,14,58,15,2,2016-09-19,15,3,15,10,2016-09-19,15,10,15,15,2016-09-19,15,16,15,22,2016-09-19,15,23,15,33,2016-09-19,15,33,15,40
20404339,2017-03-31,10,24,10,38,2017-03-31,10,38,10,49,2017-03-31,11,1,11,5,2017-03-31,11,5,11,12,2017-03-31,11,12,11,16,2017-03-31,11,16,11,28,2017-03-31,11,28,11,29,2017-03-31,11,29,11,38
20404340,2016-05-06,15,18,15,21,2016-05-06,15,34,15,42,2016-05-06,15,58,16,1,2016-05-06,16,1,16,8,2016-05-06,16,8,16,17,2016-05-06,16,18,16,27,2016-05-06,16,27,16,28,2016-05-06,16,28,16,55
20404341,2017-02-08,11,4,11,41,2017-02-08,11,41,11,44,2017-02-08,11,52,11,57,2017-02-08,11,57,12,1,2017-02-08,12,1,12,6,2017-02-08,12,6,12,15,2017-02-08,12,15,12,16,2017-02-08,12,16,12,32
20404342,2016-10-06,11,31,11,36,2016-10-06,11,36,11,42,2016-10-06,11,52,11,54,2016-10-06,11,55,12,1,2016-10-06,12,1,12,4,2016-10-06,12,5,12,11,2016-10-06,12,11,12,12,2016-10-06,12,12,12,25
20405343,2017-04-12,7,30,7,45,2017-04-12,7,45,7,48,2017-04-12,8,8,8,10,2017-04-12,8,10,8,14,2017-04-12,8,14,8,20,2017-04-12,8,20,8,27,2017-04-12,8,27,8,28,2017-04-12,8,28,8,49
20405344,2016-06-10,9,45,10,22,2016-06-10,10,23,10,28,2016-06-10,10,33,10,45,2016-06-10,10,45,10,56,2016-06-10,10,56,11,1,2016-06-10,11,1,11,17,2016-06-10,11,17,11,18,2016-06-10,11,18,11,37
20405345,2017-02-10,14,2,14,39,2017-02-10,14,41,14,58,2017-02-10,15,8,15,11,2017-02-10,15,11,15,17,2017-02-10,15,17,15,25,2017-02-10,15,30,15,50,2017-02-10,15,50,15,52,2017-02-10,15,52,16,10
20406346,2016-12-20,8,6,8,26,2016-12-20,8,26,8,38,2016-12-20,8,51,8,54,2016-12-20,8,54,9,5,2016-12-20,9,6,9,23,2016-12-20,9,24,9,35,2016-12-20,9,36,9,37,2016-12-20,9,37,9,47
20406347,2017-04-17,10,44,10,59,2017-04-17,10,59,11,6,2017-04-17,11,19,11,23,2017-04-17,11,23,11,27,2017-04-17,11,27,11,31,2017-04-17,11,31,11,39,2017-04-17,11,40,11,42,2017-04-17,11,42,12,2
20406348,2016-07-20,9,47,9,59,2016-07-20,10,1,10,4,2016-07-20,10,13,10,16,2016-07-20,10,16,10,20,2016-07-20,10,20,10,26,2016-07-20,10,26,10,32,2016-07-20,10,32,10,35,2016-07-20,10,35,10,47
20407349,2017-02-25,9,48,9,59,2017-02-25,10,1,10,9,2017-02-25,10,21,10,30,2017-02-25,10,30,10,42,2017-02-25,10,42,10,47,2017-02-25,10,47,10,55,2017-02-25,10,55,10,56,2017-02-25,10,56,11,3
20421350,2016-09-13,9,32,9,35,2016-09-13,9,36,9,40,2016-09-13,9,48,9,51,2016-09-13,9,51,9,56,2016-09-13,9,56,10,2,2016-09-13,10,2,10,9,2016-09-13,10,9,10,10,2016-09-13,10,11,10,32
20501351,2016-05-30,14,46,15,2,2016-05-30,15,2,15,17,2016-05-30,15,30,15,33,2016-05-30,15,33,15,45,2016-05-30,15,45,15,51,2016-05-30,15,51,16,2,2016-05-30,16,3,16,3,2016-05-30,16,3,16,13
20501352,2017-01-30,9,29,9,39,2017-01-30,9,39,9,58,2017-01-30,10,16,10,21,2017-01-30,10,22,10,34,2017-01-30,10,34,10,48,2017-01-30,10,48,11,5,2017-01-30,11,1,11,7,2017-01-30,11,7,11,38
20501353,2016-10-27,9,15,9,30,2016-10-27,9,30,10,0,2016-10-27,10,0,10,9,2016-10-27,10,9,10,25,2016-10-27,10,25,10,33,2016-10-27,10,34,10,44,2016-10-27,10,45,10,49,2016-10-27,10,49,11,6
20502354,2017-03-29,9,43,9,58,2017-03-29,9,59,10,11,2017-03-29,10,30,10,36,2017-03-29,10,36,10,50,2017-03-29,10,50,10,56,2017-03-29,10,57,11,11,2017-03-29,11,11,11,13,2017-03-29,11,14,11,34
20502355,2016-06-17,15,1,15,22,2016-06-17,15,22,15,34,2016-06-17,15,42,15,44,2016-06-17,15,45,15,51,2016-06-17,15,51,15,58,2016-06-17,15,58,16,2,2016-06-17,16,3,16,2,2016-06-17,16,3,16,2
20502356,2017-02-02,14,45,14,59,2017-02-02,15,0,15,17,2017-02-02,15,33,15,41,2017-02-02,15,41,15,59,2017-02-02,15,59,16,16,2017-02-02,16,16,16,40,2017-02-02,16,42,16,15,2017-02-02,16,40,17,6
20502357,2016-12-20,13,45,14,6,2016-12-20,14,7,14,17,2016-12-20,14,34,14,37,2016-12-20,14,37,14,50,2016-12-20,14,50,14,58,2016-12-20,14,58,15,15,2016-12-20,15,5,15,12,2016-12-20,15,13,16,27
20503358,2017-04-20,10,54,10,59,2017-04-20,10,59,11,11,2017-04-20,11,33,11,38,2017-04-20,11,38,11,54,2017-04-20,11,54,12,15,2017-04-20,12,16,12,33,2017-04-20,12,34,12,37,2017-04-20,12,38,13,10
20504359,2016-07-15,14,26,14,42,2016-07-15,14,42,15,21,2016-07-15,15,21,15,26,2016-07-15,15,26,15,39,2016-07-15,15,39,15,46,2016-07-15,15,46,16,4,2016-07-15,16,4,16,4,2016-07-15,16,10,16,21
20504360,2017-03-04,15,9,15,26,2017-03-04,15,26,15,42,2017-03-04,15,58,16,5,2017-03-04,16,5,16,20,2017-03-04,16,21,16,31,2017-03-04,16,31,16,49,2017-03-04,16,42,17,0,2017-03-04,16,44,18,5
20505361,2016-09-29,14,38,14,50,2016-09-29,14,51,16,21,2016-09-29,15,12,15,20,2016-09-29,15,21,15,33,2016-09-29,13,34,15,41,2016-09-29,15,41,16,18,2016-09-29,15,56,16,0,2016-09-29,16,0,16,21
20505362,2017-03-27,9,59,10,12,2017-03-27,10,12,10,31,2017-03-27,10,55,11,0,2017-03-27,11,1,11,18,2017-03-27,11,19,11,32,2017-03-27,11,33,11,46,2017-03-27,11,47,11,47,2017-03-27,11,48,12,21
20505363,2016-05-20,9,25,9,39,2016-05-20,9,40,9,58,2016-05-20,10,13,10,17,2016-05-20,10,18,10,23,2016-05-20,10,23,10,30,2016-05-20,10,30,10,54,2016-05-20,10,55,11,1,2016-05-20,11,5,11,23
20506364,2017-01-27,14,15,14,24,2017-01-27,14,24,14,43,2017-01-27,15,5,15,13,2017-01-27,15,13,15,21,2017-01-27,15,22,15,38,2017-01-27,15,41,15,56,2017-01-27,15,57,16,0,2017-01-27,16,0,16,15
20507365,2016-12-21,14,35,14,41,2016-12-21,14,41,15,25,2016-12-21,15,55,16,2,2016-12-21,16,2,16,20,2016-12-21,16,20,16,28,2016-12-21,16,28,16,3,2016-12-21,16,36,16,41,2016-12-21,16,41,16,51
20507366,2017-03-31,9,58,10,25,2017-03-31,10,25,10,36,2017-03-31,11,2,11,6,2017-03-31,11,7,11,31,2017-03-31,11,31,11,42,2017-03-31,11,43,11,58,2017-03-31,11,59,12,0,2017-03-31,12,1,12,40
20507367,2016-06-29,10,3,10,14,2016-06-29,10,15,10,33,2016-06-29,10,59,11,7,2016-06-29,11,8,11,24,2016-06-29,11,24,11,28,2016-06-29,11,29,11,42,2016-06-29,11,42,11,45,2016-06-29,11,45,11,56
20507368,2017-02-23,12,14,12,25,2017-02-23,12,25,12,48,2017-02-23,13,6,13,11,2017-02-23,13,12,13,21,2017-02-23,13,22,13,35,2017-02-23,13,35,13,55,2017-02-23,13,56,13,57,2017-02-23,13,57,14,16
20507369,2016-12-22,12,34,12,49,2016-12-22,12,49,13,8,2016-12-22,13,21,13,25,2016-12-22,13,25,13,37,2016-12-22,13,37,13,46,2016-12-22,13,46,13,56,2016-12-22,13,56,13,59,2016-12-22,14,0,14,15
20508370,2017-04-22,10,14,10,26,2017-04-22,10,26,10,40,2017-04-22,11,8,11,13,2017-04-22,11,14,11,28,2017-04-22,11,28,11,46,2017-04-22,11,46,12,5,2017-04-22,12,5,12,9,2017-04-22,12,9,12,32
20509371,2016-07-20,10,20,10,34,2016-07-20,10,34,11,27,2016-07-20,11,4,11,8,2016-07-20,11,8,11,18,2016-07-20,11,18,11,25,2016-07-20,11,35,11,44,2016-07-20,11,43,11,45,2016-07-20,11,45,12,0
20520372,2016-09-24,9,26,9,48,2016-09-24,9,39,11,1,2016-09-24,10,3,10,8,2016-09-24,10,8,10,23,2016-09-24,10,29,10,59,2016-09-24,10,40,10,59,2016-09-24,10,54,11,8,2016-09-24,10,56,11,30
20520373,2017-03-25,14,22,14,35,2017-03-25,14,35,14,46,2017-03-25,15,0,15,5,2017-03-25,15,6,15,12,2017-03-25,15,12,15,21,2017-03-25,15,22,15,37,2017-03-25,15,36,15,36,2017-03-25,15,37,15,51
20521374,2017-03-07,13,24,15,1,2017-03-07,15,2,15,8,2017-03-07,15,33,15,41,2017-03-07,15,41,16,0,2017-03-07,16,0,16,19,2017-03-07,16,19,16,36,2017-03-07,16,37,16,48,2017-03-07,16,38,17,9
20601375,2016-09-08,10,3,10,35,2016-09-08,10,35,11,5,2016-09-08,11,12,11,17,2016-09-08,11,17,11,31,2016-09-08,11,31,11,55,2016-09-08,13,38,11,57,2016-09-08,11,39,11,56,2016-09-08,11,58,12,18
20601376,2017-03-21,15,7,15,29,2017-03-21,15,29,15,47,2017-03-21,16,4,16,9,2017-03-21,16,9,16,22,2017-03-21,16,22,16,33,2017-03-21,16,33,16,37,2017-03-21,16,34,16,38,2017-03-21,16,38,16,47
20601377,2016-05-10,14,44,15,3,2016-05-10,15,3,15,22,2016-05-10,15,35,15,37,2016-05-10,15,38,15,46,2016-05-10,15,48,15,52,2016-05-10,15,53,16,10,2016-05-10,16,10,16,14,2016-05-10,16,14,16,25
20602378,2017-01-20,7,15,7,49,2017-01-20,7,49,8,6,2017-01-20,8,31,8,40,2017-01-20,8,40,9,2,2017-01-20,9,2,9,13,2017-01-20,9,13,9,31,2017-01-20,9,31,9,45,2017-01-20,9,45,10,29
20602379,2016-10-03,10,23,10,40,2016-10-03,10,40,10,47,2016-10-03,11,10,11,16,2016-10-03,11,16,11,31,2016-10-03,11,32,11,40,2016-10-03,11,41,11,50,2016-10-03,11,50,11,59,2016-10-03,11,59,12,15
20602380,2017-04-05,9,47,10,0,2017-04-05,10,0,10,24,2017-04-05,10,47,10,52,2017-04-05,10,52,11,10,2017-04-05,11,11,11,28,2017-04-05,11,28,11,47,2017-04-05,11,47,11,48,2017-04-05,11,49,12,20
20602381,2016-05-19,9,18,9,19,2016-05-19,9,19,9,42,2016-05-19,10,16,10,24,2016-05-19,10,24,10,39,2016-05-19,10,40,10,56,2016-05-19,10,56,11,25,2016-05-19,11,26,11,34,2016-05-19,11,34,11,52
20603382,2017-02-09,10,19,10,38,2017-02-09,10,38,11,22,2017-02-09,11,48,11,54,2017-02-09,11,54,12,21,2017-02-09,12,21,12,34,2017-02-09,12,34,12,50,2017-02-09,12,50,12,53,2017-02-09,12,54,13,13
20603383,2016-11-15,9,15,9,25,2016-11-15,9,26,9,38,2016-11-15,9,53,9,57,2016-11-15,9,57,10,8,2016-11-15,10,8,10,47,2016-11-15,10,18,10,37,2016-11-15,10,35,10,38,2016-11-15,10,38,11,30
20603384,2017-04-17,12,30,12,55,2017-04-17,12,55,13,15,2017-04-17,14,0,14,10,2017-04-17,14,10,14,33,2017-04-17,14,33,14,50,2017-04-17,14,51,15,18,2017-04-17,15,18,15,25,2017-04-17,15,26,16,6
20603385,2016-07-02,14,50,15,0,2016-07-02,15,1,15,20,2016-07-02,15,24,15,29,2016-07-02,15,30,15,38,2016-07-02,15,38,15,45,2016-07-02,15,45,15,55,2016-07-02,15,15,15,57,2016-07-02,15,57,16,10
20603386,2017-02-11,10,11,10,35,2017-02-11,10,35,11,13,2017-02-11,11,28,11,34,2017-02-11,11,34,11,53,2017-02-11,11,53,12,8,2017-02-11,12,9,12,22,2017-02-11,12,22,12,23,2017-02-11,12,23,12,42
20603387,2016-09-12,9,9,9,31,2016-09-12,9,31,9,54,2016-09-12,10,9,10,19,2016-09-12,10,20,10,12,2016-09-12,10,42,11,10,2016-09-12,10,49,11,18,2016-09-12,11,17,11,23,2016-09-12,11,24,11,50
20603388,2017-04-24,9,1,9,12,2017-04-24,9,12,9,24,2017-04-24,9,51,10,10,2017-04-24,10,10,10,22,2017-04-24,10,23,10,5,2017-04-24,10,6,10,21,2017-04-24,10,21,10,25,2017-04-24,10,25,11,13
20604389,2016-04-21,10,21,10,41,2016-04-21,10,41,10,54,2016-04-21,11,19,11,25,2016-04-21,11,25,11,37,2016-04-21,11,38,11,48,2016-04-21,11,51,12,12,2016-04-21,12,5,12,10,2016-04-21,12,21,12,18
20604390,2017-01-19,13,38,13,48,2017-01-19,13,49,14,20,2017-01-19,14,41,14,48,2017-01-19,14,49,15,1,2017-01-19,15,1,15,16,2017-01-19,15,16,15,21,2017-01-19,15,21,15,25,2017-01-19,15,25,15,30
20604391,2016-10-19,11,12,11,20,2016-10-19,11,21,11,43,2016-10-19,11,58,12,18,2016-10-19,12,21,12,32,2016-10-19,12,33,12,42,2016-10-19,12,42,12,50,2016-10-19,12,51,12,51,2016-10-19,12,51,13,10
20605392,2017-04-08,11,4,11,18,2017-04-08,11,19,11,45,2017-04-08,12,10,12,18,2017-04-08,12,18,12,46,2017-04-08,12,46,13,36,2017-04-08,13,37,13,48,2017-04-08,13,48,13,51,2017-04-08,13,52,14,15
20606393,2016-05-24,9,47,9,51,2016-05-24,9,51,10,8,2016-05-24,10,37,10,45,2016-05-24,10,45,11,8,2016-05-24,11,8,11,29,2016-05-24,11,29,12,1,2016-05-24,12,1,12,12,2016-05-24,12,12,12,22
20606394,2017-02-10,12,0,12,30,2017-02-10,12,30,12,46,2017-02-10,13,5,13,15,2017-02-10,13,15,13,31,2017-02-10,13,31,13,44,2017-02-10,13,44,14,5,2017-02-10,14,6,14,12,2017-02-10,14,13,14,35
20606395,2016-12-17,9,43,9,59,2016-12-17,9,59,10,0,2016-12-17,10,24,10,30,2016-12-17,10,31,10,42,2016-12-17,10,42,10,49,2016-12-17,10,49,11,2,2016-12-17,11,3,11,4,2016-12-17,11,4,11,23
20607396,2017-04-18,8,53,9,19,2017-04-18,9,20,9,41,2017-04-18,10,12,10,19,2017-04-18,10,19,10,19,2017-04-18,10,19,10,28,2017-04-18,10,29,11,10,2017-04-18,11,10,11,14,2017-04-18,11,14,12,1
20607397,2016-06-28,14,23,14,38,2016-06-28,14,38,15,54,2016-06-28,15,1,15,3,2016-06-28,15,3,15,16,2016-06-28,15,16,15,24,2016-06-28,15,25,15,42,2016-06-28,15,15,15,37,2016-06-28,15,37,15,55
20608398,2017-02-16,10,25,10,42,2017-02-16,10,43,10,55,2017-02-16,11,13,11,17,2017-02-16,11,17,11,33,2017-02-16,11,34,11,44,2017-02-16,11,45,12,4,2017-02-16,12,5,12,7,2017-02-16,12,7,12,25
20609399,2016-09-05,9,42,10,0,2016-09-05,10,1,10,39,2016-09-05,10,40,10,45,2016-09-05,10,45,10,56,2016-09-05,10,57,11,23,2016-09-05,11,5,11,21,2016-09-05,11,18,11,21,2016-09-05,11,21,11,40
20610400,2017-03-21,10,3,10,21,2017-03-21,10,22,10,41,2017-03-21,11,2,11,6,2017-03-21,11,6,11,29,2017-03-21,11,30,11,43,2017-03-21,11,43,12,6,2017-03-21,12,7,12,8,2017-03-21,12,8,12,36
20610401,2016-04-28,10,58,11,3,2016-04-28,11,3,11,13,2016-04-28,11,49,11,52,2016-04-28,11,52,12,14,2016-04-28,12,15,12,33,2016-04-28,12,23,12,41,2016-04-28,12,41,12,48,2016-04-28,12,46,13,14
20611402,2017-01-24,14,0,14,25,2017-01-24,14,25,14,42,2017-01-24,15,2,15,7,2017-01-24,15,8,15,13,2017-01-24,15,14,15,27,2017-01-24,15,42,15,43,2017-01-24,15,42,15,42,2017-01-24,15,43,16,0
20612403,2016-10-22,14,15,14,50,2016-10-22,14,52,15,2,2016-10-22,15,10,15,14,2016-10-22,15,14,15,20,2016-10-22,15,20,15,24,2016-10-22,15,24,15,31,2016-10-22,15,32,15,32,2016-10-22,15,33,15,47
20613404,2017-04-11,10,33,10,46,2017-04-11,10,47,11,9,2017-04-11,11,34,11,39,2017-04-11,11,39,11,56,2017-04-11,11,57,12,14,2017-04-11,12,14,12,28,2017-04-11,12,28,12,30,2017-04-11,12,30,12,58
20614405,2016-06-01,8,55,9,36,2016-06-01,8,56,9,22,2016-06-01,9,46,9,51,2016-06-01,9,52,10,7,2016-06-01,10,0,10,20,2016-06-01,10,20,10,42,2016-06-01,10,43,10,46,2016-06-01,10,46,11,4
20614406,2017-02-08,9,16,9,25,2017-02-08,9,25,9,40,2017-02-08,10,1,10,8,2017-02-08,10,8,10,20,2017-02-08,10,20,10,33,2017-02-08,10,33,10,55,2017-02-08,10,55,10,57,2017-02-08,10,57,11,18
20615407,2016-11-04,10,58,11,8,2016-11-04,11,9,11,17,2016-11-04,11,30,11,34,2016-11-04,11,34,11,46,2016-11-04,11,42,11,52,2016-11-04,11,52,12,11,2016-11-04,12,9,12,9,2016-11-04,12,13,13,14
20615408,2017-04-23,9,0,9,20,2017-04-23,9,20,9,36,2017-04-23,9,44,9,46,2017-04-23,9,46,9,50,2017-04-23,9,50,9,55,2017-04-23,9,55,10,15,2017-04-23,10,16,10,20,2017-04-23,10,20,10,40
20615409,2016-06-18,9,6,9,20,2016-06-18,9,20,9,39,2016-06-18,9,53,10,1,2016-06-18,10,1,10,16,2016-06-18,10,18,10,26,2016-06-18,10,26,10,47,2016-06-18,10,47,11,0,2016-06-18,11,0,11,16
20615410,2017-03-11,11,50,12,10,2017-03-11,12,11,12,26,2017-03-11,13,5,13,14,2017-03-11,13,14,13,27,2017-03-11,13,27,13,45,2017-03-11,13,45,14,5,2017-03-11,14,5,14,8,2017-03-11,14,8,14,29
20701411,2017-03-28,9,4,9,20,2017-03-28,9,20,9,43,2017-03-28,10,0,10,5,2017-03-28,10,6,10,21,2017-03-28,10,22,10,35,2017-03-28,10,35,11,5,2017-03-28,11,5,11,7,2017-03-28,11,8,11,50
20701412,2016-05-09,11,13,11,30,2016-05-09,10,59,11,35,2016-05-09,12,10,12,14,2016-05-09,12,15,12,37,2016-05-09,12,38,12,56,2016-05-09,12,56,13,13,2016-05-09,13,13,13,14,2016-05-09,13,16,13,39
20702413,2017-01-24,8,43,9,2,2017-01-24,9,2,9,24,2017-01-24,9,45,10,12,2017-01-24,10,12,10,25,2017-01-24,10,25,10,43,2017-01-24,10,43,11,14,2017-01-24,11,14,11,18,2017-01-24,11,20,11,45
20702414,2016-10-23,9,15,9,30,2016-10-23,9,30,9,55,2016-10-23,10,14,10,20,2016-10-23,10,20,10,30,2016-10-23,10,31,10,43,2016-10-23,10,45,10,57,2016-10-23,10,57,10,59,2016-10-23,10,59,11,14
20702415,2017-04-01,8,50,9,10,2017-04-01,9,10,9,22,2017-04-01,9,48,10,1,2017-04-01,10,1,10,11,2017-04-01,10,11,10,24,2017-04-01,10,24,11,8,2017-04-01,11,9,11,12,2017-04-01,11,12,11,31
20702416,2016-06-04,9,10,9,25,2016-06-04,9,26,9,48,2016-06-04,10,20,10,27,2016-06-04,10,28,10,45,2016-06-04,10,45,10,56,2016-06-04,10,57,11,23,2016-06-04,11,38,11,45,2016-06-04,11,45,12,10
20702417,2017-02-03,9,9,9,20,2017-02-03,9,20,9,36,2017-02-03,10,5,10,12,2017-02-03,10,12,10,29,2017-02-03,10,29,10,58,2017-02-03,10,58,11,25,2017-02-03,11,25,11,31,2017-02-03,11,32,12,22
20703418,2016-12-21,13,15,13,44,2016-12-21,13,45,13,36,2016-12-21,13,58,14,5,2016-12-21,14,5,14,21,2016-12-21,14,22,14,30,2016-12-21,14,31,14,44,2016-12-21,14,44,14,51,2016-12-21,14,52,15,2
20703419,2017-04-05,8,1,8,21,2017-04-05,8,21,8,40,2017-04-05,9,12,9,22,2017-04-05,9,22,10,5,2017-04-05,10,5,10,17,2017-04-05,10,17,10,55,2017-04-05,10,55,10,59,2017-04-05,10,59,11,26
20703420,2016-06-29,8,51,8,59,2016-06-29,8,59,9,11,2016-06-29,9,31,9,35,2016-06-29,9,35,9,48,2016-06-29,9,49,9,57,2016-06-29,9,57,10,12,2016-06-29,10,12,10,13,2016-06-29,10,14,10,26
20703421,2017-02-18,8,38,8,47,2017-02-18,8,47,9,9,2017-02-18,9,40,9,42,2017-02-18,9,45,10,10,2017-02-18,10,10,10,22,2017-02-18,10,22,11,13,2017-02-18,11,14,11,25,2017-02-18,11,25,12,8
20703422,2016-09-20,14,24,14,45,2016-09-20,14,45,14,53,2016-09-20,15,14,15,22,2016-09-20,15,22,15,47,2016-09-20,15,48,15,53,2016-09-20,15,53,16,17,2016-09-20,16,17,16,19,2016-09-20,16,19,16,34
20704423,2017-03-29,10,15,10,26,2017-03-29,10,27,10,55,2017-03-29,11,9,11,16,2017-03-29,11,16,11,26,2017-03-29,11,26,11,40,2017-03-29,11,41,12,12,2017-03-29,12,12,12,14,2017-03-29,12,14,12,27
20704424,2016-05-13,8,49,9,20,2016-05-13,8,50,9,19,2016-05-13,10,2,10,12,2016-05-13,10,12,10,32,2016-05-13,10,33,10,45,2016-05-13,10,46,10,19,2016-05-13,11,19,11,32,2016-05-13,11,33,12,3
20704425,2017-01-27,9,0,9,16,2017-01-27,9,1,9,33,2017-01-27,10,8,10,19,2017-01-27,10,20,10,35,2017-01-27,10,35,10,53,2017-01-27,10,53,11,12,2017-01-27,11,28,11,33,2017-01-27,11,33,12,18
20704426,2016-10-29,9,43,9,59,2016-10-29,9,59,9,58,2016-10-29,10,23,10,28,2016-10-29,10,29,10,41,2016-10-29,10,41,10,55,2016-10-29,10,55,11,16,2016-10-29,11,16,11,26,2016-10-29,11,26,11,47
20705427,2017-04-23,14,40,14,58,2017-04-23,14,58,15,8,2017-04-23,15,21,15,27,2017-04-23,15,28,15,35,2017-04-23,15,35,15,39,2017-04-23,15,39,16,8,2017-04-23,16,8,16,10,2017-04-23,16,10,16,35
20705428,2016-06-08,10,46,10,45,2016-06-08,10,46,11,2,2016-06-08,11,34,11,46,2016-06-08,11,46,12,4,2016-06-08,12,4,12,14,2016-06-08,12,14,12,32,2016-06-08,12,33,12,30,2016-06-08,12,37,12,50
20705429,2017-02-01,10,0,10,16,2017-02-01,10,16,10,35,2017-02-01,11,8,11,23,2017-02-01,11,23,11,38,2017-02-01,11,38,12,8,2017-02-01,12,9,12,40,2017-02-01,12,40,12,45,2017-02-01,12,45,13,20
20705430,2016-12-29,14,6,14,15,2016-12-29,14,15,14,24,2016-12-29,14,47,14,52,2016-12-29,14,52,15,3,2016-12-29,15,3,15,11,2016-12-29,15,11,15,21,2016-12-29,15,21,15,26,2016-12-29,15,27,15,40
20705431,2017-04-22,11,0,11,15,2017-04-22,11,15,11,55,2017-04-22,12,16,12,21,2017-04-22,12,21,12,48,2017-04-22,12,48,13,14,2017-04-22,13,14,13,28,2017-04-22,13,28,13,30,2017-04-22,13,30,14,21
20706432,2016-07-02,9,7,9,29,2016-07-02,9,30,9,36,2016-07-02,9,54,9,59,2016-07-02,9,59,10,19,2016-07-02,10,20,10,36,2016-07-02,10,36,10,48,2016-07-02,10,48,10,55,2016-07-02,10,55,11,7
20706433,2017-02-20,10,1,10,25,2017-02-20,10,25,10,45,2017-02-20,11,18,11,18,2017-02-20,11,28,11,42,2017-02-20,11,42,12,1,2017-02-20,12,1,12,33,2017-02-20,12,31,12,35,2017-02-20,12,37,13,25
20720434,2016-09-25,13,31,13,48,2016-09-25,13,48,13,55,2016-09-25,14,10,14,19,2016-09-25,14,19,14,31,2016-09-25,14,32,14,39,2016-09-25,14,40,14,59,2016-09-25,15,0,15,1,2016-09-25,15,1,15,11
