case_id,hhid,ag_e27a,ag_e27b,ag_e27c,ag_e27d,ag_e27e,ag_e27f,ag_e27g,ag_e27h,ag_e28,ag_e29a,ag_e29b,ag_e29c,ag_e29d,ag_e29e,ag_e29f,ag_e29g,ag_e29h,ag_e29i,ag_e29j,ag_e29k,ag_e29l
105092170195,2774f84691a74c21972cac50e96a309a,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105092170209,9f9738e8eeb74bb58534d808b1d1b572,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105092170251,1e20d31e760746008ccdbf0f8ff08204,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105092170265,dd0a751c225746f0b2d9e216618d5a43,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105102180002,709fcdff00344532846cbe4e5c50dc97,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105102180020,53f2979d59d34921813e2da0494e3bda,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105102180038,fc6d8162a46a47a78032a4f36ed0b5de,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105102180056,0faeae1dc4284ea1869acbfc1b141737,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105102180078,1325f4c22fc34d6c89fc0020cc784149,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
105102180091,d045ccdb22764efba54d7ba4839535f7,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
105102180109,89f18b091f67447fadc781d221f5254b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no
105102180127,85f6ef3cff4d497d9366c994f7ad5622,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
105102180144,fc129349dad847d8981b1be8937a00a7,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
105102180162,44cc158486c340f995ab412d855254b6,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
105102180180,eb1abe7d44d14ccf934d3a88d16d176a,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
105102180198,ee7e20e366ea4c0281642bd234520937,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
105102180251,cad58eac1fa64c478c6b652f948849b3,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
105102180269,cd9bb62795ac49e184882a20011838a6,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105202190131,4a0097b665274a1c82f8c8c490459612,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
105202190266,c15136f26e414c179c15b9a044d5034c,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105202190310,e5cd4e7d9e304db4b6e96659e12dbf66,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
105202190580,551e980c58c048a0b4d9f696c66d96bf,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
105202190624,e41faff95818480fad4f0903cda4d66a,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
105202190799,653396db4bdf4da287c9273e2598a93f,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
105202190843,e8f49c42d07c4791acad8df0aed6b5b9,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
106012210006,1593a6032a624c8f93927591136103a0,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
106012210070,12fc042609ea4d55b823159339aa610f,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
106012210160,6c61bb2d0721418ebabf2f2c3f1f0924,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,yes
106012210173,45b627bc2db740c09009a23deac04a22,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no
106012210186,dd157816118747f7b8c645deef83314a,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,yes
106012210199,fbb1725cab9a46d5b80ba647cf778fc0,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
106012220149,952b5286631647fab7e5668561f3ac2b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no
106012220158,17cd8b95ee604f9e81b803b6ccc5fc94,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
106012220324,af008d32e81f4860b3e5ebe7576259dc,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,no,no
106012230013,6cc3588b213e4615aeff177626a94117,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no
106012230164,f470912aca0d4bf9ab930d08bc30b5b7,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
106012230227,53e111b83c654be8b37e99fe493ee311,no,no,yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
106012240090,93ab28fb2a4845fe8f5f1eb265b307fc,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,no
106012240104,cec2959c0372421488a98ec54f25803a,no,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
106012250083,e69099494b9440cbba3baef7f631d1e4,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
106012260130,24f61a0bb3ae4063aa695299a1c2a06f,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
106012270032,7443d3a7c8f647328669747b4d597b69,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
106012270107,4e11315ec0cd412f8e73c0833103cc15,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
106012270125,97c3a192048e45fd95240ad1844012e6,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
106012270144,cc6e6992ce7e4b13b8a09e070d177a21,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
106012270162,53b1172c8b584b9baacecaa75a988982,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
106012270181,685c0bab68e847cba5da82c4c6527c79,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no
106012270200,04c38d53d62b482bbfc3a109067bb1bd,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no
106012270218,d357c0f4a3f1482eb6dc49010ca922ad,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no
106012280176,24470c8f34da4348bbb0e454dacfe083,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,no,yes,no,no,yes,no,no
106012280189,097478e1780046c4a003c7e5028aa052,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no
106012280202,c92aa55251ef4f77bc3ad73272131d59,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,no,no
106012290078,eee1fd9d2a99480ca9863e336f758a8a,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
106012290092,5d536938edbf44fb9b50e39b4cb45c0d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no
106012290106,91d602bf8b964afa832f1a3edae623e8,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no
106202300128,22eb697d19474989833d842443ba1af8,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107312310008,479dfe8589094a518fa12ee2f307226e,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107312310017,ec371244b4e741509cf3bca7ad853265,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no
107312310025,6a159e10620848aa9d869252aa2885d9,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107312310042,8b9eedc52e594d3f9137454a97b230c4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107312310050,68eeafd4e6d549bd9f25f6e250f15559,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
107312310059,6608aecf4a574cdeb0d6e03febe82e87,no,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
107312310076,fa6b33d6ae1d496dbd214af0a398ce8f,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
107312310084,39a7a77554fb46aea77fa04b4e05511d,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
107312310092,2cab764b77624945b005acee8548bf78,no,no,no,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
107312310109,1ca3cfd159034c80887e8442b417a0da,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107312310118,63cfe1b29b9b4d61a13dce9b6910e098,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no
107312310126,04a56b95743c4dadabb3d50780a828d7,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107312310143,67c9863e4d7d4b18b80ea81d3bb666ff,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107312310151,a0e089508c9a487aa49ba4df6e80b3bf,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
107312310160,8310faa3c6b1433fae80b4a8a87ee1ac,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
107312310176,09c5612726d940a8a85feb1bf29b5fbe,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107322320131,4512f92eef64449dae0ec00403da8699,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
107322320200,8ac2991da71f46e1b385efaf513c6fb6,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
107322320546,12e415aded334dae8ae2b1ad596d41d8,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
107322320753,a0f362ff902e4fd5868367130f875e51,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
107322320822,b75415f056124ae3bd37eb5ea199c053,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107322330071,aa32e4d78e4045d1b3269e8886ae07d6,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
107322330205,93a0891c997e4a49ab815a767d14e12a,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107322330229,3be1948615a54196b781218825ef9729,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107322330332,99cf188591ef410ca0320a30e52ef02f,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107322330356,8ad703ca8a6749869ff507c6409082f7,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
107322330427,b2890552d49a4a4ab48e950076ef1af6,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107322330451,6757421aa8c24d33a7454ca1f760a33d,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107322330523,10990183df204bd88cdc0774defdfc18,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332340039,5bfff6705ed041d2b5201a5d0376ceed,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332340329,3ef40264717c4658b1f97098268bbb03,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
107332340794,33461ffd47ba4b7cba76aa13896f6564,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332350015,759a0c8c065b4c72913bb3ae3742eeb8,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107332350060,51d2dc52e9b248b3a8600bb0094ec939,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332350090,bae8b2e16655489f8347d500ce361bd3,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332350135,60ab983380dd46bf94b6883eb4b79f40,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332350150,97a290b21d8349ecae10affe0e7e1d0b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332350165,e92bb7d125e1476cbfa1b3dd4a2445f4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332350254,6ecaaaca0c334faa97c51014ba82c242,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107332350269,b93d31779bdf43f78395533491e8defe,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342360330,adb4ff2c95654c6a9d25a122572373df,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342360662,f9a4d07242454026a670ce27ca0ce1ab,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342370021,3003cafe52ab4ede9ed5b04c20f81430,no,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,no,no,no,no,no
107342370121,9f9b3b62a18148ccafd22c828a2c5eec,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342370165,848bdac6bc534fc6a6ace856eac8a51d,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342370175,6665730948064fa4abadcbb4a8b772f9,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342380209,e4738810726d4546ab9c7c8711a1b7e0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342380351,4d30b89eda5d4030aac99dfc1bb17d30,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342380380,8485150916be4e20a39c561856162ae2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107342390129,d5feab03781b4ab8bbb2b2f35e0f891d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107342390304,b2d86ce189ee4af2952b6667d0e3fc0e,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107352410289,2b5aab4bcc7a4eb69be9e04613480c78,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107352410405,21a0e16137a1442d8e6fc9ad711f0dc4,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107362420239,81437bd040bb4c858bcc8cc3f8ce812f,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107362420280,903d1f2fe64b48809818605b49543f8c,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
107362430093,7f405d447b5c4be0adee357081391355,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107362430282,a4fe5fe843c14aee824c609b106c60d5,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107362430469,12a8b30394ce479589851cbe61aa5afb,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
107362440041,7d6b798a40b04c3ba222be582c1cfd0e,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107362440773,3b796aa929ee4d1f98f0dc09a45e60fd,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107362440826,d137989368ba4406a0d2252783e2cfa8,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107362450085,facbe5743ed6473bbf36171476664030,no,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,no,no,no,no,no
107362450347,d45a45621b834eaeae99fdde9313da4e,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107362450432,0ff4b1cf32914138b827f2b7bf93f265,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107362450601,128c8525975f43beb2cd8573fa29faeb,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107362451211,85d79f034a4e4e13af353ccf45b5300b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
107372460018,f8d3fbe580ac47e4a8c69c400b6b9c5e,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107372460064,01a618a2e8d14b0cbf21f82eb1bba39f,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107372460075,c5cafc8202534ea2b588b500908087e7,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107372460110,aa1d2f4492e148128cad03f471fbbb2f,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107382470010,fa7063f30a5346b0b48f526c52eb26a9,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107382470013,49b18f52294a4d17ad3ede644b89c8b7,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107382470017,3ecac5a783344660830d1764b34d9cf8,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107382470020,a8044d4e0ee240939030a18ba3d54099,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107392480036,b946d3036b2c450caf2d853490d7cdb8,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107392480043,eb121b3f351f429c80b28941f5e124a5,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107392480045,427b1e18eb734e8a97e701b6cfd7fa14,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107412490005,7e5077fecd0742acb127cf2b68efecc5,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107412490053,db3e385046124900aedb3a4a37e99dd2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107412490058,6af10d00f72f491ea69e17c0bf43f527,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107412490075,74a362ab901043539476c25c34b7fac7,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107412490085,8486e5df20d64eedbcac74100b34e084,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107412490110,ea7f29e3b0b24116baf862bfd6f29e0b,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107432500057,b47e27d3ae6c48f1a59e66e885343936,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107432500072,634a75e40b8f4889a26e3108ddbf0289,no,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,no,no,no,no,no
107432500179,26e0c538a9ca48048cea3fb8f9f833cc,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107432500194,6043355a748145a89c433a4172375d93,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107432500224,fe28cb78ee154f8b834c5bfe01ee3a32,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107442510245,10d9d21191a542d3b83a11019adf14ce,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
107442520009,dbbdee0a5dbd45c2a0b8bc5c4f54d6ef,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
107442520107,55fec6e731cf4297b86012362584f207,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107442520131,5a1544014f1245d19fe8b4a964f5766b,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107442520156,3d00b6368a0a44cca6e217f086ba9854,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107442520193,64971feeea1c4f0c8bc7d183f1f229af,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107442530141,3bba55eec5f24963804652b3d5030024,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107442530183,bce320785c2f46498d37ebe93a809409,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
107442530194,0903900def7f4f2cbbe177720459dde5,no,no,no,yes,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
107462540346,9b661a51092e4d24a91e6158705e7d40,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
107462540497,fb64c70c347a42bc9a02b6c1258a26b7,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
201012550006,f1d6689bfdaf4b21ba6014def9452bfc,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012550012,1d8a7bbcaaa0460a962b6cbb935ed4d6,no,no,yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012550018,31b895d3bbe740dabb85a6a41175a28b,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012550031,ec3b6568fb374d848e7cf9e5f11dd68a,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
201012550037,2289c303410c4d2183b0641cb31ded11,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
201012550042,88d1019ec52841879629353b9375546d,yes,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012550055,1b47b3b89cff46d7b7094f70acb9527c,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
201012550061,af53298f2257416d92bb0a6387f4c8b6,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes
201012550067,1161ff2fdbbc4a879cb140704794f099,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,no
201012550080,19a4ad1ab7184fefb2f91a36e4f5b63d,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
201012550086,396d68f1b1da48489dac8327e33716a0,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012550098,160b7c73d831446e8605cc5a33e6aa0d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012550104,38ab5c03a7864b7ba62791f6046ffd6a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012550110,5b6ba4e0f97a4366bfa7362ca76123fd,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no
201012550116,982af1324b244f7da701935c3bfbdd2f,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
201012550127,0b3c5ef0b6c5465ab52a65b2fac8d746,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012560012,6fa1a9cd89444d5cbc4558a7c2b92e52,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
201012560015,9425ffcdfd06494296c65f0f12121c94,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
201012560027,958ae4911b654c77a1a3fc84b2f0798a,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
201012560041,1298cbcdc2674da5ad908daad536592d,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
201012560056,a4aad00823ee4006b159e025929d0b0d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no
201012560070,9bbb46444e5f43419e39342064d04c60,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012560099,8279a4cf5ff54615bd82c5ec3e149192,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012560113,45741f9ba3c64fd7b32559fc07f16223,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012560128,3e7e724956794a4aa28a7f96f041b2bb,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
201012560142,a0cbfe50adb2435a98d6e947ea10f80b,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
201012560157,2d0586d388c049d3bf4dde334a366e51,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
