case_id,hhid,crop_code,ag_h0b_oth,ag_h01a,ag_h01b,ag_h01b_oth,ag_h02,ag_h03,ag_h04,ag_h06a,ag_h06b,ag_h07a,ag_h07b,ag_h07b_oth,ag_h08,ag_h08_oth,ag_h09,ag_h10,ag_h11,ag_h12,ag_h13,ag_h14a,ag_h14b,ag_h37,ag_h38a,ag_h38b,ag_h38b_oth,ag_h39a,ag_h39b,ag_h40,ag_h41,ag_h42a,ag_h42b,ag_h42b_oth,ag_h43
304066130033,205aba50c62d4c65bf4b46a27327dc12,sorghum,,5.5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,6,kilogram,,Preference for traditional variety
304066130033,205aba50c62d4c65bf4b46a27327dc12,PIGEONPEA(NANDOLO),,22,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive
304066130033,205aba50c62d4c65bf4b46a27327dc12,nkhwani,,350,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,350,gram,,Preference for traditional variety
304066130038,c6ee785a2c4a401db55aaa9565f1bbbc,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive
304066130038,c6ee785a2c4a401db55aaa9565f1bbbc,sorghum,,2,3,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,OTHER (SPECIFY),TINA,Improved variety is too expensive
304066130038,c6ee785a2c4a401db55aaa9565f1bbbc,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,3,kilogram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
304066130038,c6ee785a2c4a401db55aaa9565f1bbbc,nkhwani,,2,3,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,OTHER (SPECIFY),TINA,Preference for traditional variety
304066130049,37d8f85680c941e4b7e2b4ae7e1f08fc,MAIZE: LOCAL,,7,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,7,kilogram,,Preference for traditional variety
304066130049,37d8f85680c941e4b7e2b4ae7e1f08fc,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Improved variety is too expensive
304066130049,37d8f85680c941e4b7e2b4ae7e1f08fc,nkhwani,,300,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,300,gram,,Preference for traditional variety
304066130054,b59914f559e749cba9952bbf998f20fc,MAIZE: LOCAL,,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,4,kilogram,,Improved variety is too expensive
304066130054,b59914f559e749cba9952bbf998f20fc,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,1,kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
304066130054,b59914f559e749cba9952bbf998f20fc,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Improved variety is too expensive
304066130059,c404fd2476394f67b517ae9eedc00051,MAIZE: HYBRID RECYCLED,,27,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,27,kilogram,,Bicycle Taxi,,1000,31500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
304066130059,c404fd2476394f67b517ae9eedc00051,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
304066130059,c404fd2476394f67b517ae9eedc00051,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Improved variety is too expensive
304066130065,08d92fea21a1422d96ba6609b7dc505e,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
304066130065,08d92fea21a1422d96ba6609b7dc505e,sorghum,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
304066130065,08d92fea21a1422d96ba6609b7dc505e,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
304066130070,731b24e2d9514975bb19b87ebdd46701,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,Truck / Bus/ Minibus,,200,4600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
304066130070,731b24e2d9514975bb19b87ebdd46701,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
304066130075,a81507c5669d47a79013fa5b8e4bc755,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
304066130075,a81507c5669d47a79013fa5b8e4bc755,sorghum,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Advice from fellow farmer
304066130075,a81507c5669d47a79013fa5b8e4bc755,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety
304066130081,a816d2dfb13947b28ec1641b9933822c,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
304066130081,a816d2dfb13947b28ec1641b9933822c,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,5,kilogram,,Own Bicycle or Oxcart,,0,1750,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
304066130081,a816d2dfb13947b28ec1641b9933822c,PIGEONPEA(NANDOLO),,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,4,kilogram,,Own Bicycle or Oxcart,,0,800,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive
304206140027,ea95b15e874842108648758b37932cfb,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety
304206140027,ea95b15e874842108648758b37932cfb,beans,,13,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,13,kilogram,,Preference for traditional variety
304206140027,ea95b15e874842108648758b37932cfb,PIGEONPEA(NANDOLO),,1500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1500,gram,,Preference for traditional variety
304206140027,ea95b15e874842108648758b37932cfb,nkhwani,,400,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,400,gram,,Preference for traditional variety
304206140041,b6559314c8634853b796a889541b9963,MAIZE: LOCAL,,23,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,20,kilogram,,Improved variety is too expensive
304206140041,b6559314c8634853b796a889541b9963,sorghum,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,1,kilogram,,On Foot,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140041,b6559314c8634853b796a889541b9963,beans,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,10,kilogram,,On Foot,,0,7000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140041,b6559314c8634853b796a889541b9963,PIGEONPEA(NANDOLO),,14,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,14,kilogram,,On Foot,,0,8400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140041,b6559314c8634853b796a889541b9963,nkhwani,,1200,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1200,gram,,Improved variety is too expensive
304206140041,b6559314c8634853b796a889541b9963,peas,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,kilogram,,On Foot,,0,200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140055,bdd059d08c304697a6e20e6039fc0a23,MAIZE: HYBRID,,15,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,15,kilogram,,On Foot,,0,6500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140055,bdd059d08c304697a6e20e6039fc0a23,PIGEONPEA(NANDOLO),,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,4,,0,no,,,,
304206140069,3d2ecebcf5df46df8a4a9ffc33fd76a1,MAIZE: HYBRID,,9.5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,9500,gram,,On Foot,,600,9500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140069,3d2ecebcf5df46df8a4a9ffc33fd76a1,beans,,2.5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2500,gram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140069,3d2ecebcf5df46df8a4a9ffc33fd76a1,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,3,kilogram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140069,3d2ecebcf5df46df8a4a9ffc33fd76a1,nkhwani,,600,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,
304206140096,ed9434e7561e4a5eb13ba48db6fa7252,MAIZE: HYBRID,,4,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
304206140096,ed9434e7561e4a5eb13ba48db6fa7252,beans,,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
304206140096,ed9434e7561e4a5eb13ba48db6fa7252,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
304206140124,6b5cd39392e343efbf5376d1606cbf27,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,10,kilogram,,1,,0,no,,,,
304206140124,6b5cd39392e343efbf5376d1606cbf27,beans,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,1,,0,no,,,,
304206140124,6b5cd39392e343efbf5376d1606cbf27,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,3,kilogram,,1,,0,no,,,,
304206140138,aa88ee810d064875bf77c45f1922895f,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
304206140138,aa88ee810d064875bf77c45f1922895f,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,4,,0,no,,,,
304206140152,b54879f7a7024fd3980095c867162be7,MAIZE: HYBRID,,7,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,yes,1,kilogram,,1,,0,no,,,,
304206140152,b54879f7a7024fd3980095c867162be7,beans,,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,3,kilogram,,On Foot,,0,3300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140152,b54879f7a7024fd3980095c867162be7,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,1,,0,no,,,,
304206140152,b54879f7a7024fd3980095c867162be7,nkhwani,,200,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
304206140180,1ba12adbe08643839a22c53863da1b62,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,5,kilogram,,On Foot,,0,3800,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140180,1ba12adbe08643839a22c53863da1b62,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,3,kilogram,,5,,0,no,,,,
304206140193,cc350e0d7d2d4343bd79520565a98478,MAIZE: LOCAL,,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,3,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140193,cc350e0d7d2d4343bd79520565a98478,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,2,,0,no,,,,
304206140193,cc350e0d7d2d4343bd79520565a98478,nkhwani,,250,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,250,gram,,1,,0,no,,,,
304206140207,ee7a526e7b1d4b3e818a8633cf2d260d,MAIZE: HYBRID RECYCLED,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Preference for traditional variety
304206140207,ee7a526e7b1d4b3e818a8633cf2d260d,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140207,ee7a526e7b1d4b3e818a8633cf2d260d,nkhwani,,300,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,300,gram,,Preference for traditional variety
304206140234,04476e47cdef4c5faeb3515b5f150a82,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,Truck / Bus/ Minibus,,200,4500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140234,04476e47cdef4c5faeb3515b5f150a82,beans,,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,4,kilogram,,Truck / Bus/ Minibus,,200,3200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140234,04476e47cdef4c5faeb3515b5f150a82,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,3,kilogram,,Truck / Bus/ Minibus,,200,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140248,5108576ba93249da88fa2757586b8bdf,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
304206140248,5108576ba93249da88fa2757586b8bdf,GROUNDNUT: CHALIMBANA,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140248,5108576ba93249da88fa2757586b8bdf,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,3,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
304206140262,e90f8144e9b74ec98d363878e0adf0c5,MAIZE: LOCAL,,12,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive
304206140262,e90f8144e9b74ec98d363878e0adf0c5,GROUNDNUT: CHALIMBANA,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive
304206140262,e90f8144e9b74ec98d363878e0adf0c5,sorghum,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Improved variety is too expensive
304206140262,e90f8144e9b74ec98d363878e0adf0c5,PIGEONPEA(NANDOLO),,6,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,6,kilogram,,Improved variety is too expensive
304206140289,06c7367dea2d4266bd1e278ac8323560,MAIZE: LOCAL,,7,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,7,kilogram,,Preference for traditional variety
304206140289,06c7367dea2d4266bd1e278ac8323560,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,2,,0,no,,,,
304206140289,06c7367dea2d4266bd1e278ac8323560,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
305016150007,3d7a7e0e3b27496699dc99732337ef1f,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,10,kilogram,,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150014,d2a1fdd2be924eb9a062faa8f49afa2a,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive
305016150014,d2a1fdd2be924eb9a062faa8f49afa2a,PIGEONPEA(NANDOLO),,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,4,kilogram,,Improved variety is too expensive
305016150014,d2a1fdd2be924eb9a062faa8f49afa2a,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Improved variety is too expensive
305016150021,ec73650890bc4a31abda4a9b637e9f91,MAIZE: LOCAL,,9,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,9,kilogram,,Improved variety is too expensive
305016150021,ec73650890bc4a31abda4a9b637e9f91,sorghum,,250,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,250,gram,,Improved variety is too expensive
305016150029,c4ae64d1202648c48061e4adcf4c0da9,MAIZE: HYBRID RECYCLED,,6,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,6,kilogram,,Preference for traditional variety
305016150029,c4ae64d1202648c48061e4adcf4c0da9,GROUNDNUT: CHALIMBANA,,15,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,15,kilogram,,Own Bicycle or Oxcart,,0,12000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150029,c4ae64d1202648c48061e4adcf4c0da9,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,500,gram,,1,,0,no,,,,
305016150036,0902455867994ecda638cfa0c7f2e994,MAIZE: LOCAL,,8,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,8,kilogram,,Improved variety is too expensive
305016150036,0902455867994ecda638cfa0c7f2e994,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,1,kilogram,,Own Bicycle or Oxcart,,0,300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150043,916f7a03e3aa4758a3f5c6d1703b3e71,MAIZE: LOCAL,,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,4,kilogram,,Preference for traditional variety
305016150043,916f7a03e3aa4758a3f5c6d1703b3e71,MAIZE: COMPOSITE/OPV,,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
305016150043,916f7a03e3aa4758a3f5c6d1703b3e71,PIGEONPEA(NANDOLO),,1.5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1500,gram,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150043,916f7a03e3aa4758a3f5c6d1703b3e71,nkhwani,,200,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,200,gram,,On Foot,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150050,8b47f7a2d2944225ab72050e9ed1b75c,MAIZE: LOCAL,,22,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,22,kilogram,,Preference for traditional variety
305016150050,8b47f7a2d2944225ab72050e9ed1b75c,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
305016150050,8b47f7a2d2944225ab72050e9ed1b75c,GROUNDNUT: MANI-PINTAR,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,1,kilogram,,Own Bicycle or Oxcart,,0,800,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150050,8b47f7a2d2944225ab72050e9ed1b75c,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,1,kilogram,,Own Bicycle or Oxcart,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150050,8b47f7a2d2944225ab72050e9ed1b75c,nkhwani,,400,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,400,gram,,Preference for traditional variety
305016150059,b49e949d467b44f79060abd00a530f0a,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
305016150059,b49e949d467b44f79060abd00a530f0a,sorghum,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety
305016150059,b49e949d467b44f79060abd00a530f0a,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Advice from fellow farmer
305016150066,3d1ab68fadc647ff92131a01360f2e43,MAIZE: LOCAL,,11,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,11,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150066,3d1ab68fadc647ff92131a01360f2e43,MAIZE: COMPOSITE/OPV,,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,2,,0,no,,,,
305016150066,3d1ab68fadc647ff92131a01360f2e43,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,1,kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150066,3d1ab68fadc647ff92131a01360f2e43,nkhwani,,450,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,450,gram,,Preference for traditional variety
305016150073,c68e1a149470496d9742898adbec92d8,MAIZE: LOCAL,,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Preference for traditional variety
305016150073,c68e1a149470496d9742898adbec92d8,MAIZE: HYBRID,,3,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
305016150073,c68e1a149470496d9742898adbec92d8,sorghum,,500,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,
305016150073,c68e1a149470496d9742898adbec92d8,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
305016150073,c68e1a149470496d9742898adbec92d8,nkhwani,,400,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,200,gram,,Preference for traditional variety
305016150080,3672d72b5c8646c38d8c57801f09fe2d,MAIZE: HYBRID RECYCLED,,9,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,9,kilogram,,Preference for traditional variety
305016150080,3672d72b5c8646c38d8c57801f09fe2d,PIGEONPEA(NANDOLO),,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,3,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150080,3672d72b5c8646c38d8c57801f09fe2d,nkhwani,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety
305016150102,cbb850e33113426fbdfb99258255d62a,MAIZE: LOCAL,,9,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,9,kilogram,,Preference for traditional variety
305016150102,cbb850e33113426fbdfb99258255d62a,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
305016150102,cbb850e33113426fbdfb99258255d62a,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
305016150109,248040598ec7454682298d8a51a3ffaa,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
305016150109,248040598ec7454682298d8a51a3ffaa,PIGEONPEA(NANDOLO),,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,4,,0,no,,,,
305016150109,248040598ec7454682298d8a51a3ffaa,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
305016150130,910f891b8a954650bdd1acd4d1ddb3fe,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive
305016150130,910f891b8a954650bdd1acd4d1ddb3fe,sorghum,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Improved variety is too expensive
305016150130,910f891b8a954650bdd1acd4d1ddb3fe,PIGEONPEA(NANDOLO),,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,3,,0,no,,,,
