case_id,hhid,crop_code,ag_n01a,ag_n01b,ag_n01b_oth,ag_n02,ag_n03,ag_n04,ag_n06a,ag_n06b,ag_n07a,ag_n07b,ag_n07b_oth,ag_n08,ag_n08_oth,ag_n09,ag_n10,ag_n11,ag_n12,ag_n13,ag_n14a,ag_n14b,ag_n37,ag_n38a,ag_n38b,ag_n38b_oth,ag_n39a,ag_n39b,ag_n40,ag_n41,ag_n42a,ag_n42b,ag_n42b_oth,ag_n43,ag_n43_oth
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,THERERE/OKRA,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety,
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,tomato,300,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,Preference for traditional variety,
311027610294,1723cdfb78d44abbb7d928a409775127,maize,7,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,7,kilogram,,On Foot,,0,2400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311027610294,1723cdfb78d44abbb7d928a409775127,SWEET POTATO,1,other,50 KG BAG,"YES, THE FIGURES MATCHED",no,yes,3,,1,50 KG BAG,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311027610330,b8acb7ce42b94fb488642da836c18a4f,maize,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,3,kilogram,,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311027610330,b8acb7ce42b94fb488642da836c18a4f,beans,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,3,kilogram,,Own Bicycle or Oxcart,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311027610349,05bc5da998934299b892229c76bc1de4,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,1100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311027610349,05bc5da998934299b892229c76bc1de4,nkhwani,1,other,TINA,"YES, THE FIGURES MATCHED",no,yes,3,,1,OTHER (SPECIFY),TINA,On Foot,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311027610385,ed3672b1a48f47d58614de454772ced2,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,On Foot,,0,8500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311027610385,ed3672b1a48f47d58614de454772ced2,SWEET POTATO,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Advice from fellow farmer,
311027610385,ed3672b1a48f47d58614de454772ced2,beans,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311047620047,33065f3c0e0f4407bcf53702aaf9a3dc,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive,
311047620143,17ac078bad954e10973eb38e2fc8c36f,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive,
311047620143,17ac078bad954e10973eb38e2fc8c36f,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,50,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047620158,2aeea8036aaf457c8a617d1a325697b7,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,kilogram,,Preference for traditional variety,
311047620174,977c7daba6234eb8ab287f4a73325d04,rice,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,yes,3,kilogram,,3,,0,no,,,,Advice from fellow farmer,
311047620222,59af2959373a49688125879137dc025b,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047620222,59af2959373a49688125879137dc025b,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,50,kilogram,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047620238,55528faf2f834dca86748ae2b0071c91,rice,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Advice from fellow farmer,
311047620238,55528faf2f834dca86748ae2b0071c91,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,kilogram,,Preference for traditional variety,
311047620285,85b3b9002fec4559b0956a8ef719b431,onion,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,50,kilogram,,On Foot,,0,20000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047620301,0b6d17d3236c454c89ca132e53c3cbd3,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive,
311047620332,dcd05f66d1df49f89e660bf8052a21be,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive,
311047620332,dcd05f66d1df49f89e660bf8052a21be,nkhwani,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,3,,0,no,,,,Preference for traditional variety,
311047630011,e8ca457ace0a4992871ffddde89cbce4,maize,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,4,kilogram,,3,,0,no,,,,Improved variety is too expensive,
311047630026,7cebb54887d54b43b870baa58a125e3b,MAIZE HYBRID,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311047630026,7cebb54887d54b43b870baa58a125e3b,nkhwani,250,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,250,ram,,Preference for traditional variety,
311047630026,7cebb54887d54b43b870baa58a125e3b,OTHER (SPECIFY),2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047630054,50dcf052dedc4474adbdfc4b3c4a805e,maize,15,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,15,kilogram,,On Foot,,0,4500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047630069,8cf75072c8eb4ae78ac071e755650742,RICE FAYA,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047630083,717c7ec1f4cf4f0381bcb2deab7565e5,RICE FAYA,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,15,kilogram,,Improved variety is too expensive,
311047630097,fd1d03eaf33344368e6e7a4a6a2179dd,RICE FAYA,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive,
311047630125,a521c7b869e84dbcafebe2f0a5c30e4a,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,On Foot,,0,1300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047630125,a521c7b869e84dbcafebe2f0a5c30e4a,nkhwani,1,other,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),TINA,Preference for traditional variety,
311047630140,647365b469094075a046c9c1e928f961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047640015,80f4275c5e314d689e5f081fc05ced83,SWEET POTATO,1,other,50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,50 KG BAG,,Improved variety is too expensive,
311047640069,3b7a49cbc8cd4849be86ee80c15691d6,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047640069,3b7a49cbc8cd4849be86ee80c15691d6,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,50 KG BAG,,Improved variety is too expensive,
311047640069,3b7a49cbc8cd4849be86ee80c15691d6,peas,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,4,kilogram,,Own Bicycle or Oxcart,,0,1200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047640078,cec2e4aa43fb47eeab9a6b6bf20ceba2,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive,
311047640078,cec2e4aa43fb47eeab9a6b6bf20ceba2,peas,1,other,NO.10PLATE,"YES, THE FIGURES MATCHED",no,yes,3,,1,OTHER (SPECIFY),N0. 10 PLATE,On Foot,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047640096,25f5f2ac1cf642f880c9867b73e8428f,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,50 KG BAG,,8,,0,no,,,,Seed received through the voucher program,
311047640114,0f948f65fcb14c94ae790e5a5435715c,RICE FAYA,7,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,7,kilogram,,Improved variety is too expensive,
311047640132,c082ae732e96471bb98788d6e7dee615,RICE FAYA,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive,
311047640141,99b1e170288b44aea7341de0dee9abb6,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety,
311047650015,41d5e5fe4b3c404cafc9280bd43de528,rice,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,kilogram,,Preference for traditional variety,
311047650031,51d42d1197a24be8b8dc9fdc04a7f293,rice,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,kilogram,,Preference for traditional variety,
311047650093,a6872b32406c41ec96b7518355d35616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047650108,12feb632a90d45d2b58b74ea87c6eeeb,rice,25,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,25,kilogram,,Preference for traditional variety,
311047650203,a023b8cb4d3842df8a63bd7615b1ead8,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,6,,0,no,,,,Preference for traditional variety,
311047650203,a023b8cb4d3842df8a63bd7615b1ead8,SWEET POTATO,100,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,100,kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047650203,a023b8cb4d3842df8a63bd7615b1ead8,THERERE/OKRA,1,other,SACHET,"YES, THE FIGURES MATCHED",no,yes,5,,1,OTHER (SPECIFY),SACHET,On Foot,,0,150,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047650264,ce83b33a293c4570a0cf61e6ef73e987,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,10,kilogram,,2,,4000,no,,,,Improved variety is too expensive,
311047660049,560b4e33c23942f68dd09fdc7b38cfa4,MAIZE HYBRID RECYCLED,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,Own Bicycle or Oxcart,,3000,7500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from input supplier,
311047660049,560b4e33c23942f68dd09fdc7b38cfa4,beans,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047670002,106cfd02b6cc470c95684c3d1216a4c2,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive,
311047670007,fc0c6c2029ba4946904eeb0f511725eb,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,10,kilogram,,On Foot,,0,1600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047670009,9f200b962a1a4490b138d6a0e4307777,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047670017,d76894eb72444b12846714bc9e9af17e,maize,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,On Foot,,0,14000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311047670017,d76894eb72444b12846714bc9e9af17e,beans,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,5,kilogram,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047670019,4d14a28839264e6f96bc0536e1d4a65a,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive,
311047670019,4d14a28839264e6f96bc0536e1d4a65a,beans,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047670020,da3f72974cfa474c8d551800fa881f35,maize,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Advice from input supplier,
311047670022,23854e9fb8674e979c09cc41550e9bbc,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,10,,5,kilogram,,Bicycle Taxi,,1000,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047670026,9bf5100a0038462683d2f34a84630e78,maize,15,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,15,kilogram,,On Foot,,0,15000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
311047670030,4360b097f7a54acebbaedc352bc002a3,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,5,kilogram,,Own Bicycle or Oxcart,,0,5500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311047670030,4360b097f7a54acebbaedc352bc002a3,nkhwani,250,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,250,ram,,Preference for traditional variety,
311047670030,4360b097f7a54acebbaedc352bc002a3,OTHER (SPECIFY),250,gram,,"YES, THE FIGURES MATCHED",no,yes,1,,250,gram,,Own Bicycle or Oxcart,,0,250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047670031,a5af485d5a72447396080072c4207800,maize,15,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,15,kilogram,,On Foot,,3000,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311047680018,468d22eed4254f06a19ce1486d8a31f0,maize,15,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,15,kilogram,,1,,0,no,,,,Improved variety is too expensive,
311047680067,a14fe660bbfb45cfbfc764953240982c,maize,7,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,7,kilogram,,On Foot,,0,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047680067,a14fe660bbfb45cfbfc764953240982c,peas,3,other,CUP,"YES, THE FIGURES MATCHED",no,yes,1,,3,OTHER (SPECIFY),CUPS,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311047680079,11c701d28fce4d38a6085f6cbfd31f9f,MAIZE HYBRID,7,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,5,,0,yes,2,kilogram,,Preference for traditional variety,
311047680094,e5f164233dac4247a3ebb0ba6ea0545a,maize,3,other,CUP,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,OTHER (SPECIFY),CUP,Preference for traditional variety,
311047680094,e5f164233dac4247a3ebb0ba6ea0545a,peas,2,other,CUP,"YES, THE FIGURES MATCHED",no,yes,2,,2,OTHER (SPECIFY),CUPS,On Foot,,0,400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047680124,888e35ca8a5848daa53ac50a00860114,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047680124,888e35ca8a5848daa53ac50a00860114,THERERE/OKRA,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety,
311047680139,0fbad6a23a434a6d919a9278613a7650,MAIZE HYBRID,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,,,5,kilogram,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047680139,0fbad6a23a434a6d919a9278613a7650,beans,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,,,1,kilogram,,Own Bicycle or Oxcart,,0,1,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047680169,80dcb9d5904c41e0a6291a7379b888c6,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,5,kilogram,,On Foot,,0,1600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047680169,80dcb9d5904c41e0a6291a7379b888c6,OTHER (SPECIFY),1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,1,kilogram,,On Foot,,0,250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311047680184,9e7e993af6534f9a9b35bb1464803b42,MAIZE HYBRID,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from extension officer,
311047680184,9e7e993af6534f9a9b35bb1464803b42,OTHER (SPECIFY),4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,4,kilogram,,Preference for traditional variety,
311047680199,742c8b9196d14efba5a985ee1efeb29e,MAIZE HYBRID,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,Own Bicycle or Oxcart,,0,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from extension officer,
311047680199,742c8b9196d14efba5a985ee1efeb29e,OTHER (SPECIFY),3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,3,kilogram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057690152,5b8aa1803a9f47f2a04dd43a7973de31,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,1,50 KG BAG,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057700009,e2344f8da1cb40d3b043a0524c8118d7,MAIZE HYBRID,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,5,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057700009,e2344f8da1cb40d3b043a0524c8118d7,beans,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety,
311057700020,9caca69c51ad41a69fb81bdab95c67ee,SWEET POTATO,5,other,50 KG BAG,"YES, THE FIGURES MATCHED",no,yes,4,,5,50 KG BAG,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057700043,1e64245e535244edaa42c8c9645181c7,MAIZE HYBRID,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,4,kilogram,,Truck / Bus/ Minibus,,1400,6000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311057700043,1e64245e535244edaa42c8c9645181c7,nkhwani,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety,
311057700065,87689a0300364d45a9346df9e3129960,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311057700077,a607959c07cf4e44b96e73e73521a995,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311057700077,a607959c07cf4e44b96e73e73521a995,nkhwani,2,other,TINA,"YES, THE FIGURES MATCHED",no,yes,2,,2,OTHER (SPECIFY),TINA,On Foot,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057700088,dbd932ac8f0449a9b1c0f77be74a7d2d,SWEET POTATO,3,other,50 KG BAG,"YES, THE FIGURES MATCHED",no,yes,4,,3,50 KG BAG,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311057700144,e75a94af30fd4239b68c709194c42899,maize,7,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,7,kilogram,,On Foot,,0,1750,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
311057700156,dccb3f91e80b4892b79dcecc8eb0d667,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,50,kilogram,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057710014,246e4b431cfb430f9fd6eb47f86d89c7,maize,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057710014,246e4b431cfb430f9fd6eb47f86d89c7,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,kilogram,,Improved variety is too expensive,
311057710014,246e4b431cfb430f9fd6eb47f86d89c7,beans,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety,
311057710028,c591bf79f2cb444ea20d3a0dc9ee5e2f,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,2 KG BAG,,2,,0,no,,,,Advice from extension officer,
311057710028,c591bf79f2cb444ea20d3a0dc9ee5e2f,SWEET POTATO,25,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,25,kilogram,,2,,0,no,,,,Advice from extension officer,
311057710042,902a9b2483244dadb22b571141821a7d,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,4,,0,no,,,,Other (Specify),FREE SEED
311057710061,16781e59fc4f40da9e09aaee122fcb2b,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,1,50 KG BAG,,On Foot,,0,0,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057710075,000bc107780044e59327dbf7ec960ac1,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,2 KG BAG,,Own Bicycle or Oxcart,,0,3100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from extension officer,
311057710075,000bc107780044e59327dbf7ec960ac1,SWEET POTATO,100,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,6,OTHER (SPECIFY),6,On Foot,,0,9000,"Paid in full, with own-savings",,,,,no,,,,,,,yes,80,kilogram,,Preference for traditional variety,
311057710136,3b112c2a14be4ef9a72d8e00ecd7326b,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,50,kilogram,,4,,0,no,,,,Preference for traditional variety,
311057710211,d095ff26bfbb4ef8b72d7c76fb04a130,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
311057710211,d095ff26bfbb4ef8b72d7c76fb04a130,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,50,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
311057710225,3c6956eb9cdb45e28854f4585eb88ae0,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,50 KG BAG,,Advice from fellow farmer,
311057710239,cef7ab0753344be08a8edd1fc1d3b736,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,kilogram,,Preference for traditional variety,
