adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_reported_ha,localUnit_area,plot_area_measured_ha,gps_meas,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
1254,90036,3,1700,.35699999,HEAPS,,0,100,2015,4,,,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,4,1600,.336,HEAPS,,0,37.5,2015,2,2015,12,2015,12,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,YAM,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,4,1600,.336,HEAPS,,0,100,2015,3,2015,3,2015,4,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,5,3000,.63,HEAPS,,0,100,2015,4,,,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,6,3500,.73500001,HEAPS,,0,100,2015,5,2015,3,2015,5,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,7,4000,.83999997,HEAPS,,0,100,2015,5,2015,3,2015,7,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,8,2700,.56699997,HEAPS,,0,100,2015,5,,,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,9,2800,.588,HEAPS,,0,100,2015,3,,,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90036,10,1000,.20999999,HEAPS,,0,100,2015,6,,,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90037,1,2250,.4725,HEAPS,,0,100,2015,3,2016,1,,,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90037,1,2250,.4725,HEAPS,,0,100,2015,3,2015,5,2015,6,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,MAIZE,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90037,2,3,1.214058,ACRES,,0,100,2015,3,2015,5,2015,6,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,MAIZE,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90037,2,3,1.214058,ACRES,,0,100,2015,3,,,,,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90037,3,1,.404686,ACRES,,0,100,2015,7,,,,,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90037,3,1,.404686,ACRES,,0,100,2015,4,2015,12,2015,12,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,YAM,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90037,3,1,.404686,ACRES,,0,100,2015,4,2015,5,2015,6,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,MAIZE,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90038,1,1088,.22848,HEAPS,.17163,1,100,2015,5,,,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90038,2,1368,.28727999,HEAPS,,0,43.859653,2015,5,2016,1,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,THREE LEAVE YAM,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90038,2,1368,.28727999,HEAPS,,0,100,2015,4,2016,2,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90038,3,680,.1428,HEAPS,,0,100,2015,3,2015,12,2016,1,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,YAM,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90038,3,680,.1428,HEAPS,,0,100,2015,4,2016,2,,,3,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90040,1,1000,.20999999,HEAPS,,0,100,2015,4,,,,,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,CASSAVA OLD,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1254,90040,1,1000,.20999999,HEAPS,,0,50,2015,4,2015,11,2015,12,1,SOUTH SOUTH,CROSS RIVER,YAKURR-UGEP NORTH,YAM,main season,5.817367247,8.08849790176,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90041,1,200,.041999999,HEAPS,,0,100,2015,4,,,,,2,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90041,1,200,.041999999,HEAPS,,0,100,2015,4,2015,9,2016,1,2,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,WATER YAM,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90041,2,150,.031500001,HEAPS,,0,100,,,2015,12,,,2,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90041,2,150,.031500001,HEAPS,,0,100,2015,4,2015,9,2016,1,2,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,YAM,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90043,1,500,.105,HEAPS,,0,100,2015,4,2016,4,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90043,2,2,.80937201,ACRES,,0,100,,,2016,4,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,OIL PALM TREE,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90043,3,2,.80937201,ACRES,,0,100,,,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,AGBONO(ORO SEED),main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90044,1,600,.126,HEAPS,,0,100,2015,3,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90044,1,600,.126,HEAPS,,0,100,2015,3,2015,11,2015,12,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,YAM,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90044,2,1000,.20999999,HEAPS,,0,30.000002,2015,4,2015,10,2015,12,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,WATER YAM,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90044,2,1000,.20999999,HEAPS,,0,100,2015,4,,,,,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90045,1,1000,.20999999,HEAPS,,0,100,2015,5,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90045,1,1000,.20999999,HEAPS,,0,50,2015,4,2015,11,2015,12,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,YAM,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90045,2,2000,.41999999,HEAPS,,0,100,2015,5,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90046,1,100,.021,HEAPS,,0,100,2015,5,2015,9,2015,9,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,MELON,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90046,1,100,.021,HEAPS,,0,100,2015,5,2016,1,,,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90047,1,1,1,HECTARES,,0,.38999999,,,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,AGBONO(ORO SEED),main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90047,1,1,1,HECTARES,,0,4.1999998,2015,4,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90047,1,1,1,HECTARES,,0,.38999999,,,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,COCOA,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90047,2,1500,.315,HEAPS,,0,100,2015,3,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90047,2,1500,.315,HEAPS,,0,1.6507937,,,,,,,1,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,COCOA,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90048,1,250,.052499998,HEAPS,.057223,1,100,2015,4,2015,3,2015,10,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90048,1,250,.052499998,HEAPS,.057223,1,91.746323,2015,3,2015,3,2015,10,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,YAM,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90048,2,300,.063000001,HEAPS,,0,100,2015,4,,,,,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,CASSAVA OLD,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
398,90048,2,300,.063000001,HEAPS,,0,100,2015,4,2015,10,2015,12,3,SOUTH SOUTH,CROSS RIVER,UGEP SOUTH-ABI,THREE LEAVE YAM,main season,5.93434596942,8.14702576943,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90051,1,100,.021,HEAPS,,0,100,2015,4,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.01303541357,7.83516018666,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90051,1,100,.021,HEAPS,,0,100,2015,4,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOYAM,main season,5.01303541357,7.83516018666,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90051,2,2500,.32499999,STANDS,,0,100,,,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOA,main season,5.01303541357,7.83516018666,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90052,1,2,.80937201,ACRES,,0,100,,,2015,9,2015,12,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOA,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90052,2,300,121.4058,ACRES,,0,.051892083,2015,5,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90054,1,1848,.24024001,STANDS,,0,100,,,2015,11,2015,12,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOA,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,90055,1,2000,.41999999,HEAPS,,0,100,2015,4,2016,3,,,3,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90055,1,2000,.41999999,HEAPS,,0,100,2015,4,,,,,3,SOUTH SOUTH,CROSS RIVER,ETUNG,WATER YAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,90055,1,2000,.41999999,HEAPS,,0,100,2015,4,2016,4,2016,4,3,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOYAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90056,1,,,,,,1.0722781,2015,4,,,,,,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOYAM,main season,,,,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90056,1,,,,,,32.168343,2015,4,,,,,,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,,,,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90056,1,,,,,,66.759369,,,,,,,,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOA,main season,,,,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,1,2,.80937201,ACRES,,0,.40154588,,,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,BANANA,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,1,2,.80937201,ACRES,,0,15.567626,2015,3,2015,9,2016,2,1,SOUTH SOUTH,CROSS RIVER,ETUNG,YAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,1,2,.80937201,ACRES,,0,.35336035,,,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,AGBONO(ORO SEED),main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,1,2,.80937201,ACRES,,0,.16061836,,,2015,10,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,PAWPAW,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,1,2,.80937201,ACRES,,0,.32123673,,,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,ORANGE,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,1,2,.80937201,ACRES,,0,.16061836,,,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,PEAR,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,1,2,.80937201,ACRES,,0,1.6061835,,,2015,9,2015,11,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOA,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,2,3000,.63,HEAPS,1.0290999,1,61.21854,2015,2,2015,10,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,3,2500,.52499998,HEAPS,.29756999,1,77.628792,2015,4,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90057,3,2500,.52499998,HEAPS,.29756999,1,77.628792,2015,4,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOYAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,90058,1,1000,.20999999,HEAPS,,0,100,2015,4,2016,1,,,1,SOUTH SOUTH,CROSS RIVER,OBANLIKU,CASSAVA OLD,main season,6.55717644902,9.245410231519999,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,90058,1,1000,.20999999,HEAPS,,0,100,2015,3,2015,11,2016,1,1,SOUTH SOUTH,CROSS RIVER,OBANLIKU,YAM,main season,6.55717644902,9.245410231519999,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
moved,90058,2,100,.013,STANDS,,0,100,,,2015,9,,,1,SOUTH SOUTH,CROSS RIVER,OBANLIKU,BANANA,main season,6.55717644902,9.245410231519999,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,1,250,.052499998,HEAPS,,0,4.9523811,2015,3,2015,11,2015,11,1,SOUTH SOUTH,CROSS RIVER,ETUNG,WATER YAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,1,250,.052499998,HEAPS,,0,100,2015,3,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,1,250,.052499998,HEAPS,,0,19.809525,2015,3,2015,11,2015,11,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOYAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,2,1200,.252,HEAPS,,0,2.0634921,2015,3,2015,12,2015,12,1,SOUTH SOUTH,CROSS RIVER,ETUNG,WATER YAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,2,1200,.252,HEAPS,,0,7.7380953,2015,3,2015,12,2015,12,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOYAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,2,1200,.252,HEAPS,,0,100,2015,3,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,3,1600,.336,HEAPS,,0,100,2015,3,,,,,1,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,3,1600,.336,HEAPS,,0,1.9345238,2015,3,2015,11,2015,12,1,SOUTH SOUTH,CROSS RIVER,ETUNG,WATER YAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90059,3,1600,.336,HEAPS,,0,7.7380953,2015,3,2015,11,2015,12,1,SOUTH SOUTH,CROSS RIVER,ETUNG,COCOYAM,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
200,90060,1,600,.126,HEAPS,,0,61.904762,2015,5,,,,,3,SOUTH SOUTH,CROSS RIVER,ETUNG,CASSAVA OLD,main season,5.94843768037,8.912093873810001,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90062,1,1,.066699997,PLOTS,.083640002,1,50.21521,2015,4,,,,,3,SOUTH SOUTH,CROSS RIVER,BOKI,CASSAVA OLD,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90062,1,1,.066699997,PLOTS,.083640002,1,15.542802,2015,5,2015,8,2015,11,3,SOUTH SOUTH,CROSS RIVER,BOKI,OKRO,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90062,1,1,.066699997,PLOTS,.083640002,1,50.21521,2015,4,2015,9,2016,1,3,SOUTH SOUTH,CROSS RIVER,BOKI,YAM,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90062,1,1,.066699997,PLOTS,.083640002,1,3.4194164,2015,5,2015,8,2015,11,3,SOUTH SOUTH,CROSS RIVER,BOKI,PUMPKIN,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90062,2,2,.13339999,PLOTS,,0,62.968517,2015,3,2015,10,2016,2,3,SOUTH SOUTH,CROSS RIVER,BOKI,YAM,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90062,2,2,.13339999,PLOTS,,0,31.484259,2015,3,2015,2,,,3,SOUTH SOUTH,CROSS RIVER,BOKI,CASSAVA OLD,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90062,2,2,.13339999,PLOTS,,0,19.490257,2015,4,2015,8,2015,11,3,SOUTH SOUTH,CROSS RIVER,BOKI,OKRO,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90063,1,3000,.63,HEAPS,,0,8.333333,2015,4,2015,11,2016,2,1,SOUTH SOUTH,CROSS RIVER,BOKI,YAM,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90063,1,3000,.63,HEAPS,,0,10,2015,4,,,,,1,SOUTH SOUTH,CROSS RIVER,BOKI,COCOYAM,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1446,90063,1,3000,.63,HEAPS,,0,100,2015,4,2015,11,,,1,SOUTH SOUTH,CROSS RIVER,BOKI,CASSAVA OLD,main season,6.48675916551,9.15791712715,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
