adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_measured_ha,plot_area_reported_ha,localUnit_area,gps_meas,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
10,29053,2,2,1.0125,0.80937201,ACRES,1,1,2018,6,11,2018,2018,11,1,North East,Adamawa,LARMURDE,RICE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29054,1,2,.9890399999999999,2,HECTARES,1,1,2018,5,12,2018,,,1,North East,Adamawa,LARMURDE,GUINEA CORN (SORGHUM),main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29054,2,1.5,0.58197,1.5,HECTARES,1,1,2018,6,11,2018,2018,11,1,North East,Adamawa,LARMURDE,RICE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29055,1,1,0.48782,1,HECTARES,1,1,2018,5,10,2018,2018,10,1,North East,Adamawa,LARMURDE,MAIZE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29055,2,1,0.56286,1,HECTARES,1,0.25,2018,5,10,2018,2018,10,3,North East,Adamawa,LARMURDE,GROUND NUT/PEANUTS,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29055,2,1,0.56286,1,HECTARES,1,0.75,2018,5,10,2018,2018,10,3,North East,Adamawa,LARMURDE,MAIZE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29056,1,2,0.51484,0.80937201,ACRES,1,1,2018,5,11,2018,2018,11,1,North East,Adamawa,LARMURDE,GUINEA CORN (SORGHUM),main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29056,2,1,0.26945,1,HECTARES,1,1,2018,7,10,2018,2018,10,3,North East,Adamawa,LARMURDE,RICE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29057,1,1.5,0.44147,1.5,HECTARES,1,1,2018,5,11,2018,2018,11,1,North East,Adamawa,LARMURDE,GUINEA CORN (SORGHUM),main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29057,2,1,0.30995,1,HECTARES,1,1,2018,6,9,2018,2018,9,1,North East,Adamawa,LARMURDE,MAIZE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29058,1,2,1.2734,2,HECTARES,1,1,2018,5,11,2018,2018,12,3,North East,Adamawa,LARMURDE,MAIZE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29058,2,2,1.483,2,HECTARES,1,1,2018,5,11,2018,2018,12,3,North East,Adamawa,LARMURDE,RICE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29060,1,1,0.50739,1,HECTARES,1,1,2018,6,10,2018,2018,11,3,North East,Adamawa,LARMURDE,MAIZE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29060,2,1,0.85236,1,HECTARES,1,1,2018,5,11,2018,2018,12,3,North East,Adamawa,LARMURDE,RICE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,29060,4,1,0.33765,1,HECTARES,1,1,2018,5,11,2018,2018,12,3,North East,Adamawa,LARMURDE,RICE,main season,9.529907693,11.49153637,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29061,1,1,0.31851,1,HECTARES,1,0.27272728,2018,5,11,2018,2019,1,3,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29061,1,1,0.31851,1,HECTARES,1,0.36363637,2018,6,10,2018,2018,11,3,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29061,1,1,0.31851,1,HECTARES,1,0.36363637,2018,6,9,2018,2018,9,3,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29061,2,1,0.17904,0.404686,ACRES,1,0.27272728,2018,5,11,2018,2019,1,3,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29061,2,1,0.17904,0.404686,ACRES,1,0.36363637,2018,6,9,2018,2018,10,3,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29061,2,1,0.17904,0.404686,ACRES,1,0.36363637,2018,6,10,2018,2018,10,3,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29062,1,1,0.81604,0.404686,ACRES,1,,,,,,,,1,North East,Adamawa,MADAGALI,MANGO,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29062,1,1,0.81604,0.404686,ACRES,1,1,2018,5,10,2018,2018,11,1,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29062,2,1,0.2006,0.404686,ACRES,1,1,2018,6,11,2018,2018,12,3,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29063,1,2,0.39666,2,HECTARES,1,0.5,2018,6,10,2018,,,3,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29063,1,2,0.39666,2,HECTARES,1,0.5,2018,6,11,2018,2018,12,3,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29063,2,1,0.24886,1,HECTARES,1,1,2018,5,10,2018,2018,10,1,North East,Adamawa,MADAGALI,RICE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29063,3,1,0.27957,0.404686,ACRES,1,1,2018,4,11,2018,2018,11,1,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29064,1,3,0.16414,3,HECTARES,1,1,2018,5,12,2018,2018,12,1,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29064,2,1,0.46333,1,HECTARES,1,1,2018,5,9,2018,2018,9,1,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29064,4,1,0.26694,1,HECTARES,1,1,2018,5,10,2018,2018,10,1,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29065,1,1,0.17419,1E-04,SQUARE METERS,1,1,2018,5,11,2018,2018,12,1,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29065,2,2,0.41428,2,HECTARES,1,0.5,2018,6,12,2018,2018,12,1,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29065,2,2,0.41428,2,HECTARES,1,0.5,2018,5,11,2018,2018,12,1,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29066,1,1,0.6361,0.404686,ACRES,1,1,2018,6,11,2018,2018,12,3,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29066,2,2,0.34942,0.80937201,ACRES,1,0.33333334,2018,5,10,2018,2018,12,3,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29066,2,2,0.34942,0.80937201,ACRES,1,0.66666669,2018,5,12,2018,2018,12,3,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29068,1,3,0.49047,1.214058,ACRES,1,1,2018,6,11,2018,2018,11,1,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29068,2,2,.4759100000000001,0.80937201,ACRES,1,1,2018,5,12,2018,2018,12,3,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29068,3,2,0.21515,0.80937201,ACRES,1,1,2018,6,9,2018,2018,10,3,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29068,4,1,0.061255,0.404686,ACRES,1,1,2018,6,11,2018,2018,12,3,North East,Adamawa,MADAGALI,BAMBARA NUT,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29070,1,3,,1.214058,ACRES,0,0.5,2018,6,10,2018,2018,11,2,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29070,1,3,,1.214058,ACRES,0,0.5,2018,5,11,2018,2018,12,2,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29070,2,2,0.56904,0.80937201,ACRES,1,0.42857143,2018,6,10,2018,2018,10,2,North East,Adamawa,MADAGALI,RICE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29070,2,2,0.56904,0.80937201,ACRES,1,0.5714286,2018,6,10,2018,2018,11,2,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29070,3,1,0.32528,0.404686,ACRES,1,1,2018,6,11,2018,2018,11,2,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29070,5,2,.6378699999999999,0.80937201,ACRES,1,1,2018,6,,,,,3,North East,Adamawa,MADAGALI,RICE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29071,1,1,0.21051,0.404686,ACRES,1,1,2018,6,11,2018,2018,12,1,North East,Adamawa,MADAGALI,GUINEA CORN (SORGHUM),main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29071,2,1,.7118399999999999,0.404686,ACRES,1,1,2018,6,9,2018,2018,11,1,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29071,3,1,0.24242,0.404686,ACRES,1,1,2018,6,9,2018,2018,9,1,North East,Adamawa,MADAGALI,RICE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29071,4,1,0.093786,0.404686,ACRES,1,1,2018,6,9,2018,2018,10,1,North East,Adamawa,MADAGALI,GROUND NUT/PEANUTS,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
924,29072,1,1,1.0393,1,HECTARES,1,1,2018,4,10,2018,2018,10,1,North East,Adamawa,MADAGALI,MAIZE,main season,10.72380215,13.51088632,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29073,1,1,0.2636,1,HECTARES,1,1,2018,6,11,2018,2018,11,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29073,2,1,0.60117,0.404686,ACRES,1,1,2018,6,9,2018,2018,11,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29073,3,2,0.21531,2,HECTARES,1,1,2018,6,11,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29074,1,2,,0.80937201,ACRES,0,1,2018,6,10,2018,2018,11,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29074,2,3,0.56904,3,HECTARES,1,1,2018,5,9,2018,2018,10,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29074,3,3,0.36354,3,HECTARES,1,1,2018,6,9,2018,2018,10,1,North East,Adamawa,MAIHA,RICE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29076,1,2,1.3217,0.80937201,ACRES,1,1,2018,5,9,2018,2018,9,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29076,2,1,,1,HECTARES,0,1,2018,6,11,2018,2018,11,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29077,1,3,1.5506,1.214058,ACRES,1,0.5,2018,5,11,2018,2018,11,1,North East,Adamawa,MAIHA,GUINEA CORN (SORGHUM),main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29077,1,3,1.5506,1.214058,ACRES,1,0.5,2018,5,10,2018,2018,10,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29078,1,1,,0.404686,ACRES,0,0.5,2018,5,9,2018,2018,10,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29078,1,1,,0.404686,ACRES,0,0.5,2018,5,9,2018,2018,12,1,North East,Adamawa,MAIHA,GUINEA CORN (SORGHUM),main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29078,2,2,0.74868,0.80937201,ACRES,1,1,2018,6,11,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29079,1,1,0.26165,0.404686,ACRES,1,1,2018,5,11,2018,2018,12,3,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29079,2,1,0.25121,0.404686,ACRES,1,1,2018,6,10,2018,2018,11,3,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29080,1,1,0.87335,1,HECTARES,1,1,2018,6,11,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29080,2,1,.9086299999999999,1,HECTARES,1,1,2018,5,10,2018,2018,11,3,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29080,3,1,0.18211,1,HECTARES,1,1,2018,6,,,,,1,North East,Adamawa,MAIHA,RICE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29082,1,1,2.0753,1,HECTARES,1,0.5,2018,5,12,2018,2018,12,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29082,1,1,2.0753,1,HECTARES,1,0.5,2018,5,12,2018,2018,12,1,North East,Adamawa,MAIHA,GUINEA CORN (SORGHUM),main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29082,2,1,2.028,1,HECTARES,1,1,2018,6,11,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29083,1,2,1.2133,2,HECTARES,1,1,2018,6,12,2018,2018,12,1,North East,Adamawa,MAIHA,GUINEA CORN (SORGHUM),main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29083,2,1,0.24334,1,HECTARES,1,1,2018,6,11,2018,2018,11,1,North East,Adamawa,MAIHA,RICE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29083,3,1,1.6787,0.404686,ACRES,1,1,2018,6,9,2018,2018,10,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29083,4,2,0.9929,2,HECTARES,1,1,2018,6,10,2018,2018,11,1,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
344,29084,1,1,0.21857,1,HECTARES,1,1,2018,6,9,2018,2018,10,2,North East,Adamawa,MAIHA,MAIZE,main season,10.01143709,13.13589116,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29085,1,1,11.5423,0.404686,ACRES,1,0.5,2018,6,10,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29085,1,1,11.5423,0.404686,ACRES,1,0.5,2018,6,11,2018,2018,12,1,North East,Adamawa,MAIHA,BEANS/COWPEA,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29085,2,1,1.7773,1,HECTARES,1,0.5,2018,7,11,2018,2018,12,1,North East,Adamawa,MAIHA,BEANS/COWPEA,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29085,2,1,1.7773,1,HECTARES,1,0.5,2018,6,9,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29086,1,1,2.275,0.404686,ACRES,1,1,2018,6,11,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29086,2,1,1.888,0.404686,ACRES,1,1,2018,6,12,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29086,3,1,1.5531,0.404686,ACRES,1,1,2018,6,11,2018,2018,12,1,North East,Adamawa,MAIHA,MAIZE,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29087,1,1,1.3755,1,HECTARES,1,0.33333334,2018,6,9,2018,2018,9,1,North East,Adamawa,MAIHA,GROUND NUT/PEANUTS,main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
532,29087,1,1,1.3755,1,HECTARES,1,0.33333334,2018,6,11,2018,2018,11,1,North East,Adamawa,MAIHA,GUINEA CORN (SORGHUM),main season,9.783533770749999,13.22854365,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
