adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_measured_ha,plot_area_reported_ha,localUnit_area,gps_meas,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,latitude,longitude,GPS_level,dataset_name,dataset_doi,wave,country
14,319009,3,1,.63758,.404686,ACRES,1,100,2018,6,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),RICE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319009,4,1,.8569899999999999,.404686,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319009,5,2,1.3587,.80937201,ACRES,1,100,2018,4,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319010,1,1,.14859,.404686,ACRES,1,100,2018,6,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),RICE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319010,2,.5,.078898,.202343,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),RICE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319010,3,.5,.34302,.202343,ACRES,1,100,2018,4,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319010,4,1.5,.78791,.60702902,ACRES,1,100,2018,3,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319010,5,1,.28065,.404686,ACRES,1,100,2018,6,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319010,6,1.5,.13443,.60702902,ACRES,1,100,2018,7,10,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319010,7,1,.44963,.404686,ACRES,1,100,2018,3,11,2018,2018,11,3,North Central,Plateau,BASSA (PLATEAU STATE),SOYA BEANS,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319012,1,100,1.2631,.27000001,RIDGES,1,100,2018,5,9,2018,2018,11,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319012,2,85,.31003,.2295,RIDGES,1,100,2018,6,11,2018,2018,11,1,North Central,Plateau,BASSA (PLATEAU STATE),SOYA BEANS,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319012,4,70,.6641699999999999,.189,RIDGES,1,100,2018,5,9,2018,2018,10,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319012,5,70,.81776,.189,RIDGES,1,66,2018,6,11,2018,2018,11,1,North Central,Plateau,BASSA (PLATEAU STATE),MAIZE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
14,319012,5,70,.81776,.189,RIDGES,1,33,2018,6,11,2018,2018,11,1,North Central,Plateau,BASSA (PLATEAU STATE),RICE,main season,10.3170906475,8.82041803854,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319025,1,2,.37434,.80937201,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319025,1,2,.37434,.80937201,ACRES,1,100,2018,5,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319026,1,1,.36474,.404686,ACRES,1,100,2018,6,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319026,2,1.5,.61734,.60702902,ACRES,1,33,2018,5,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319026,2,1.5,.61734,.60702902,ACRES,1,75,2018,4,11,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319026,3,1.5,.5349699999999999,.60702902,ACRES,1,33,2018,4,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319026,3,1.5,.5349699999999999,.60702902,ACRES,1,66,2018,4,9,2018,2018,9,1,North Central,Plateau,LANGTANG SOUTH,GROUND NUT/PEANUTS,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319026,4,1,.37006,.404686,ACRES,1,100,2018,4,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,RICE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319026,6,1,.70328,.404686,ACRES,1,100,2018,4,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,1,1,.14937,.404686,ACRES,1,33,2018,6,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,1,1,.14937,.404686,ACRES,1,50,2018,6,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,2,2.5,1.2974,1.0117151,ACRES,1,50,2018,5,,,,,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,2,2.5,1.2974,1.0117151,ACRES,1,25,2018,3,8,2018,2018,8,1,North Central,Plateau,LANGTANG SOUTH,MELON/EGUSI,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,2,2.5,1.2974,1.0117151,ACRES,1,25,2018,4,12,2018,,,1,North Central,Plateau,LANGTANG SOUTH,"PEPPER, SMALL (RODO)",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,2,2.5,1.2974,1.0117151,ACRES,1,33,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,2,2.5,1.2974,1.0117151,ACRES,1,25,2018,5,1,2019,2019,1,1,North Central,Plateau,LANGTANG SOUTH,CASSAVA,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319027,3,1,.20305,.404686,ACRES,1,100,2018,3,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,1,1.5,.485,.60702902,ACRES,1,50,2018,6,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,1,1.5,.485,.60702902,ACRES,1,50,2018,3,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,2,1,.23305,.404686,ACRES,1,100,2018,5,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,3,1,.066938,.404686,ACRES,1,100,2018,5,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,4,1,.22268,.404686,ACRES,1,100,2018,6,,,,,1,North Central,Plateau,LANGTANG SOUTH,RICE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,5,1,.10356,.404686,ACRES,1,100,2018,4,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,RICE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,6,1,.49246,.404686,ACRES,1,100,2018,6,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,7,1,.36828,.404686,ACRES,1,66,2018,6,9,2018,,,1,North Central,Plateau,LANGTANG SOUTH,GROUND NUT/PEANUTS,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,7,1,.36828,.404686,ACRES,1,33,2018,6,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,8,.5,.004928,.202343,ACRES,1,100,2018,6,11,2018,,,1,North Central,Plateau,LANGTANG SOUTH,OKRO,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319029,9,1,.5760999999999999,.404686,ACRES,1,100,2018,5,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319030,1,1,.72304,.404686,ACRES,1,100,2018,6,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319030,2,1,.26867,.404686,ACRES,1,100,2018,5,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319030,3,1,.9578,.404686,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319030,4,1,,.404686,ACRES,0,100,2018,4,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,RICE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319030,5,2,.46908,.80937201,ACRES,1,100,2018,6,9,2018,2018,9,2,North Central,Plateau,LANGTANG SOUTH,GROUND NUT/PEANUTS,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319031,1,6,1.0667,2.4281161,ACRES,1,100,2018,5,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319031,2,15,1.3677,6.0702901,ACRES,1,100,2018,7,10,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,RICE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319031,3,4,.60328,1.618744,ACRES,1,100,2018,5,8,2018,2018,8,1,North Central,Plateau,LANGTANG SOUTH,GROUND NUT/PEANUTS,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319031,4,5000,.50016,.60000002,HEAPS,1,100,2018,4,11,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319032,1,10,.5223800000000001,4.0468602,ACRES,1,100,2018,4,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319032,2,12,2.2583,4.8562322,ACRES,1,100,2018,5,10,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319032,3,8,.52125,3.237488,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319033,1,10,.65557,4.0468602,ACRES,1,100,2018,5,10,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319033,2,4,.43045,1.618744,ACRES,1,100,2018,7,11,2018,2018,11,1,North Central,Plateau,LANGTANG SOUTH,RICE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319033,3,5,.9319700000000001,2.0234301,ACRES,1,100,2018,4,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319034,1,2.5,.47689,1.0117151,ACRES,1,100,2018,3,12,2018,2019,1,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319034,2,1,.14677,.404686,ACRES,1,100,2018,5,9,2018,2018,9,1,North Central,Plateau,LANGTANG SOUTH,GROUND NUT/PEANUTS,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319034,3,3,.7494499999999999,1.214058,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319034,3,3,.7494499999999999,1.214058,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319034,4,4,.386,1.618744,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319034,4,4,.386,1.618744,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,1,1,.20728,.404686,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,2,1,.32345,.404686,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,2,1,.32345,.404686,ACRES,1,100,2018,5,9,2018,2018,9,1,North Central,Plateau,LANGTANG SOUTH,GROUND NUT/PEANUTS,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,3,2,.60834,.80937201,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,4,1,.12008,.404686,ACRES,1,100,2018,6,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,RICE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,5,300,.030411,.035999998,HEAPS,1,100,2018,4,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,"YAM, WHITE",main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,6,1,.19196,.404686,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,6,1,.19196,.404686,ACRES,1,100,2018,5,9,2018,2018,9,1,North Central,Plateau,LANGTANG SOUTH,GROUND NUT/PEANUTS,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,7,2,.52986,.80937201,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,LANGTANG SOUTH,MAIZE,main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
334,319036,7,2,.52986,.80937201,ACRES,1,100,2018,5,12,2018,2018,12,1,North Central,Plateau,LANGTANG SOUTH,GUINEA CORN (SORGHUM),main season,8.774832608100001,9.728445289530001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319037,1,3,,1.214058,ACRES,0,100,2018,5,11,2018,2018,11,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319037,2,4,,1.618744,ACRES,0,100,2018,5,12,2018,2018,12,1,North Central,Plateau,MANGU,MILLET/MAIWA,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319037,3,2,,.80937201,ACRES,0,100,2018,5,10,2018,2018,10,2,North Central,Plateau,MANGU,GROUND NUT/PEANUTS,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319038,1,2,.45198,2,HECTARES,1,100,2018,4,11,2018,2018,12,3,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319038,2,1,.38807,.404686,ACRES,1,100,2018,6,11,2018,2018,12,3,North Central,Plateau,MANGU,RICE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319040,1,1,,.404686,ACRES,0,100,2018,6,10,2018,2018,10,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319040,2,1,,.404686,ACRES,0,100,2018,5,10,2018,2018,10,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319040,3,1,6.0088,.404686,ACRES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319040,4,1,.77025,.404686,ACRES,1,75,2018,4,12,2018,2018,12,1,North Central,Plateau,MANGU,BEANS/COWPEA,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319040,4,1,.77025,.404686,ACRES,1,33,2018,4,10,2018,2018,10,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319041,1,3,,1.214058,ACRES,0,100,2018,6,11,2018,2018,11,1,North Central,Plateau,MANGU,RICE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319041,2,2,,2,HECTARES,0,100,2018,5,11,2018,2018,11,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319041,3,1,,.404686,ACRES,0,100,2018,2,12,2018,,,1,North Central,Plateau,MANGU,SUGAR CANE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319041,4,2,,.80937201,ACRES,0,100,2018,5,11,2018,2018,11,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319041,4,2,,.80937201,ACRES,0,100,2018,5,11,2018,2018,11,1,North Central,Plateau,MANGU,BEANS/COWPEA,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319042,1,2,.28794,2,HECTARES,1,100,2018,6,8,2018,2018,9,1,North Central,Plateau,MANGU,GROUND NUT/PEANUTS,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319042,1,2,.28794,2,HECTARES,1,100,2018,5,10,2018,2018,10,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319042,2,1,,1,HECTARES,0,100,2018,5,10,2018,2018,10,1,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319042,3,5000,,.60000002,HEAPS,0,100,2018,4,11,2018,2019,1,1,North Central,Plateau,MANGU,"YAM, WHITE",main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319044,1,200,,.54000002,RIDGES,0,100,2018,5,11,2018,2018,12,3,North Central,Plateau,MANGU,MAIZE,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
1128,319044,2,100,,.27000001,RIDGES,0,100,2018,5,,,,,3,North Central,Plateau,MANGU,SOYA BEANS,main season,9.48214995909,9.135855117009999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
