hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,crop,plot_area_reported_ha,localUnit_area,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,latitude,longitude,GPS_level,plot_area_measured,harvest_month,harvest_year,source,dataset_doi,country
374060401,1,0.125,25,1,2000,Banana Food,0.050586806960744635,acres,NA,NA,NA,NA,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374060401,1,0.125,25,3,2013,Beans,0.050586806960744635,acres,7,2013,8,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374060401,1,0.125,25,3,2013,Cassava,0.050586806960744635,acres,NA,NA,NA,NA,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374060401,2,0.125,100,3,2013,Finger Millet,0.050586806960744635,acres,8,2013,8,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374060401,1,0.125,25,3,2013,Cassava,0.050586806960744635,acres,11,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374060401,1,0.125,25,1,2000,Banana Food,0.050586806960744635,acres,NA,NA,NA,NA,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374060401,2,0.125,NA,8,2013,Sweet Potatoes,0.050586806960744635,acres,11,2013,11,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,1,0.100000001490116,100,7,2000,Banana Beer,0.04046944617163739,acres,9,2013,11,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,2,0.400000005960464,100,3,2013,Cassava,0.16187778468654956,acres,NA,NA,NA,NA,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,3,0.200000002980232,60,3,2013,Beans,0.08093889234327478,acres,5,2013,6,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,3,0.200000002980232,40,3,2013,Maize,0.08093889234327478,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,4,0.200000002980232,100,3,2013,Sweet Potatoes,0.08093889234327478,acres,7,2013,9,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,5,0.300000011920929,100,2,2013,Finger Millet,0.121408341530121,acres,5,2013,5,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,6,0.300000011920929,100,2,2013,Sorghum,0.121408341530121,acres,6,2013,6,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,7,0.25,100,7,2013,Cassava,0.10117361392148927,acres,NA,NA,NA,NA,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,8,0.25,100,2,2013,Sorghum,0.10117361392148927,acres,6,2013,6,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,9,0.25,100,1,2013,Finger Millet,0.10117361392148927,acres,6,2013,6,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,1,0.100000001490116,NA,7,2000,Banana Sweet,0.04046944617163739,acres,10,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,2,0.400000005960464,NA,3,2013,Cassava,0.16187778468654956,acres,11,2013,1,2014,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,3,1,NA,8,2013,Maize,0.4046944556859571,acres,11,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,4,0.25,NA,7,2013,Cassava,0.10117361392148927,acres,NA,NA,NA,NA,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,5,0.25,NA,8,2013,Cassava,0.10117361392148927,acres,NA,NA,NA,NA,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,6,0.25,NA,7,2013,Sweet Potatoes,0.10117361392148927,acres,12,2013,2,2014,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374070401,7,0.25,NA,9,2013,Rice,0.10117361392148927,acres,1,2014,1,2014,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374080401,1,0.25,100,3,2012,Banana Food,0.10117361392148927,acres,3,2013,10,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374080401,2,0.300000011920929,100,4,2013,Sorghum,0.121408341530121,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374080401,3,0.400000005960464,40,4,2013,Maize,0.16187778468654956,acres,8,2013,8,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374080401,3,0.400000005960464,60,4,2013,Beans,0.16187778468654956,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374080401,1,0.25,NA,3,2012,Banana Food,0.10117361392148927,acres,10,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374080401,2,0.300000011920929,NA,8,2013,Sweet Potatoes,0.121408341530121,acres,12,2013,2,2014,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374080401,3,0.400000005960464,NA,8,2013,Maize,0.16187778468654956,acres,12,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,1,0.5,60,5,2012,Banana Food,0.20234722784297854,acres,8,2013,11,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,1,0.5,40,4,2013,Groundnuts,0.20234722784297854,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,2,0.25,100,4,2013,Groundnuts,0.10117361392148927,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,3,0.5,100,2,2013,Sorghum,0.20234722784297854,acres,5,2013,6,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,4,0.5,100,2,2013,Sorghum,0.20234722784297854,acres,5,2013,5,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,5,0.5,100,11,2011,Cassava,0.20234722784297854,acres,4,2012,6,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,6,1,100,4,2013,Beans,0.4046944556859571,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,1,0.5,NA,5,2012,Cassava,0.20234722784297854,acres,11,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,2,0.25,60,5,2012,Banana Food,0.10117361392148927,acres,NA,NA,NA,NA,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,2,0.5,50,8,2013,Beans,0.20234722784297854,acres,11,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,3,0.5,NA,8,2013,Sweet Potatoes,0.20234722784297854,acres,10,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374090401,4,0.5,NA,11,2011,Cassava,0.20234722784297854,acres,12,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374100401,1,0.25,100,3,2013,Maize,0.10117361392148927,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374100401,2,0.300000011920929,100,3,2013,Maize,0.121408341530121,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374100401,3,0.200000002980232,60,2,2013,Finger Millet,0.08093889234327478,acres,7,2013,7,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374100401,3,0.200000002980232,40,2,2013,Sorghum,0.08093889234327478,acres,6,2013,6,2013,first,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374100401,1,0.25,NA,8,2013,Maize,0.10117361392148927,acres,11,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374100401,2,0.300000011920929,NA,8,2013,Maize,0.121408341530121,acres,12,2013,12,2013,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
374100401,3,0.200000002980232,NA,7,2013,Cassava,0.08093889234327478,acres,NA,NA,NA,NA,second,Eastern,Butaleja,Kachonga,Nampologoma,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,1,0.25,35,4,2000,Coffee (Arabica),0.10117361392148927,acres,9,2013,11,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,1,0.25,60,4,2000,Banana Food,0.10117361392148927,acres,1,2013,6,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,1,0.25,5,4,2004,Yam,0.10117361392148927,acres,2,2013,6,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,2,0.200000002980232,20,4,2013,Cassava,0.08093889234327478,acres,12,2013,12,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,2,0.200000002980232,30,3,2013,Beans,0.08093889234327478,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,2,0.200000002980232,50,4,2013,Banana Food,0.08093889234327478,acres,1,2013,6,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,1,0.25,35,4,2001,Coffee (Arabica),0.10117361392148927,acres,NA,NA,NA,NA,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,1,0.25,5,4,2004,Yam,0.10117361392148927,acres,NA,NA,NA,NA,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,1,0.25,60,4,2000,Banana Food,0.10117361392148927,acres,NA,NA,NA,NA,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,2,0.200000002980232,20,4,2013,Cassava,0.08093889234327478,acres,NA,NA,NA,NA,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,2,0.200000002980232,50,3,2013,Banana Food,0.08093889234327478,acres,NA,NA,NA,NA,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375010401,2,0.200000002980232,30,7,2013,Beans,0.08093889234327478,acres,NA,NA,NA,NA,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,1,0.5,60,6,2000,Banana Food,0.20234722784297854,acres,1,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,1,0.5,40,4,2000,Coffee (Arabica),0.20234722784297854,acres,10,2013,10,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,2,0.5,100,3,2013,Beans,0.20234722784297854,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,3,0.25,100,4,2013,Sweet Potatoes,0.10117361392148927,acres,7,2013,8,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,4,0.5,50,3,2013,Maize,0.20234722784297854,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,4,0.5,50,3,2013,Beans,0.20234722784297854,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,5,0.5,50,3,2013,Maize,0.20234722784297854,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,5,0.5,50,3,2013,Beans,0.20234722784297854,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,6,0.5,50,3,2013,Beans,0.20234722784297854,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,6,0.5,50,3,2013,Maize,0.20234722784297854,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,7,0.25,100,3,2013,Beans,0.10117361392148927,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,8,0.25,50,3,2013,Beans,0.10117361392148927,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,8,0.25,50,3,2013,Maize,0.10117361392148927,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,9,0.5,100,3,2013,Beans,0.20234722784297854,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,10,1,50,3,2013,Beans,0.4046944556859571,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,10,1,50,3,2013,Maize,0.4046944556859571,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,1,0.5,40,4,2000,Coffee (Arabica),0.20234722784297854,acres,NA,NA,NA,NA,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,1,0.5,60,6,2000,Banana Food,0.20234722784297854,acres,7,2013,12,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,2,0.5,30,7,2013,Maize,0.20234722784297854,acres,1,2014,1,2014,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,2,0.5,70,7,2013,Beans,0.20234722784297854,acres,9,2013,10,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,3,0.5,40,7,2013,Soya Beans,0.20234722784297854,acres,11,2013,11,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,3,0.5,60,7,2013,Beans,0.20234722784297854,acres,10,2013,10,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,4,0.5,60,7,2013,Beans,0.20234722784297854,acres,10,2013,10,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,4,0.5,40,7,2013,Soya Beans,0.20234722784297854,acres,10,2013,11,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,5,0.5,30,7,2013,Soya Beans,0.20234722784297854,acres,10,2013,10,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,5,0.5,70,7,2013,Beans,0.20234722784297854,acres,9,2013,10,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,6,0.25,NA,8,2013,Sweet Potatoes,0.10117361392148927,acres,4,2014,4,2014,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,7,0.25,30,7,2013,Maize,0.10117361392148927,acres,11,2013,11,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,7,0.25,70,7,2013,Beans,0.10117361392148927,acres,10,2013,10,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,8,0.5,NA,6,2013,Cassava,0.20234722784297854,acres,3,2014,4,2014,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375020401,9,1,NA,9,2013,Groundnuts,0.4046944556859571,acres,1,2014,1,2014,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,1,0.5,40,1,2000,Banana Food,0.20234722784297854,acres,1,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,1,0.5,20,3,2013,Maize,0.20234722784297854,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,1,0.5,20,3,2013,Beans,0.20234722784297854,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,1,0.5,20,4,2013,Coffee (Arabica),0.20234722784297854,acres,NA,NA,NA,NA,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,2,0.25,40,1,2000,Banana Sweet,0.10117361392148927,acres,NA,NA,NA,NA,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,2,0.25,20,3,2013,Beans,0.10117361392148927,acres,7,2013,7,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,2,0.25,10,1,2000,Coffee (Arabica),0.10117361392148927,acres,10,2013,10,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,2,0.25,20,1,2000,Banana Food,0.10117361392148927,acres,NA,NA,NA,NA,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,2,0.25,10,3,2013,Maize,0.10117361392148927,acres,9,2013,9,2013,first,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,1,0.5,40,1,2000,Banana Food,0.20234722784297854,acres,8,2013,12,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
375030401,1,0.5,40,7,2013,Beans,0.20234722784297854,acres,10,2013,10,2013,second,Eastern,Manafwa,Bukusu,Bumaefe,NA,NA,NA,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,Uganda
