case_id,gardenid,plotid,plot_twi,plot_srtm,plot_srtmslp,dist_household
103011500178,RG02,R01,11,1288,17,.30000001
103011500179,RG02,T01,11,1133,26,1.8
103011500200,RG02,R01,11,1148,24,1.3
103011500213,RG02,T03,15,1198,13,.80000001
103011500216,RG04,R01,11,1212,14,.89999998
103011510001,TG01,T01,12,803,6,0
103011510002,TG01,T01,13,732,14,0
103011510003,TG03,T01,11,795,8,.1
103011510005,RG02,R01,14,742,10,.30000001
103011510006,RG01,R01,11,801,7,0
103011510007,RG02,R01,11,726,11,.1
103011510008,RG02,R01,11,659,12,.1
103011510012,TG03,T01,14,663,8,0
103011510015,RG01,R01,12,797,11,0
103011510016,RG04,R01,13,681,26,.40000001
103011510017,TG01,T01,11,801,6,0
103011510018,RG01,R01,11,713,18,0
103011510019,RG02,R01,20,665,19,.2
103011510022,RG02,R01,11,800,10,.1
103011510026,RG01,R01,10,772,21,0
103021520043,RG02,R01,14,499,3,3.4000001
103021520057,TG03,T03,19,479,2,.30000001
103021520064,TG02,T02,15,479,0,.5
103021520068,RG02,R01,11,522,4,3.4000001
103021520071,RG02,R01,13,499,2,1.4
103021520074,TG05,T02,13,498,1,1.2
103021520083,TG02,T01,12,492,16,1.3
103021520120,TG04,T02,18,486,5,.5
103021520121,TG02,T01,24,480,1,1.7
103021520143,TG02,T01,14,479,1,1
103021520150,RG02,T02,14,481,2,.89999998
103021520154,RG03,T02,14,481,1,.69999999
103021520224,RG02,R01,15,481,0,0
103021520232,TG03,T02,14,485,8,1.9
103021520240,TG02,T01,15,479,1,.80000001
103021520243,TG02,T02,15,481,4,1.2
103031530002,TG03,T01,11,684,13,.69999999
103031530008,RG03,T02,13,537,3,.1
103031530011,TG02,T01,13,535,3,.2
103031530014,TG01,T02,17,525,2,0
103031530017,RG02,R01,13,551,21,.1
103031530021,TG01,T01,13,531,10,0
103031530024,TG01,T02,12,528,7,0
103031530027,TG02,T01,16,527,2,.80000001
103031530037,TG01,T02,12,522,4,0
103031530040,TG02,T01,18,513,3,.2
103031530044,TG04,T02,13,514,2,.2
103031530049,TG01,T01,18,524,2,0
103031530052,TG03,T02,15,517,5,.1
103031530055,TG02,T01,14,515,2,.2
103041540025,RG02,T02,12,510,2,.1
103041540041,TG01,T01,13,505,5,0
103041540042,RG03,T01,12,529,6,.1
103041540074,RG02,R01,14,487,2,0
103041540096,TG01,T02,12,551,6,0
103041540189,TG01,T01,14,547,11,0
103041540194,TG03,T01,12,551,8,.60000002
103041540197,RG07,R01,18,497,4,1
103041540266,RG01,R01,12,512,6,0
103041540277,TG03,T01,36,492,1,.69999999
103041540312,TG02,T01,19,492,1,.80000001
103041540332,TG01,T02,14,491,2,.1
103041540351,RG03,R01,15,483,1,.40000001
103041540378,RG03,R01,12,578,15,.1
103041540405,TG01,T01,12,544,8,.1
103041550024,RG02,R01,36,481,3,.69999999
103041550055,TG01,T01,13,514,7,0
103041550088,TG01,T02,13,510,6,0
103041550107,TG02,T03,12,505,4,1.8
103041550180,TG01,T02,12,492,4,.1
103041550183,RG01,T01,13,496,3,0
103041550211,TG01,T01,12,505,6,0
103041550217,TG02,T02,13,496,5,.30000001
103041550229,TG01,T01,14,499,4,0
103041550281,TG01,T01,12,502,13,0
103041550407,RG05,R01,19,503,2,3.9000001
103041550470,RG02,R01,36,484,1,.80000001
103051560008,RG02,R01,20,544,8,3.3
103051560014,RG01,R01,18,487,7,0
103051560019,TG03,T01,12,484,5,0
103051560029,TG01,T01,14,497,4,0
103051560036,TG02,T02,14,502,7,0
103051560044,TG01,T03,14,485,5,0
103051560076,RG02,R01,13,480,4,.80000001
103051560087,RG02,R01,21,475,2,.5
103051560089,TG01,T01,12,500,4,0
103051560092,TG01,T02,12,500,3,0
103051560108,TG01,T02,16,488,5,.2
103051560121,RG04,T02,12,536,4,.80000001
103051560124,TG07,T06,12,486,6,.89999998
103051560127,TG03,T01,12,523,4,0
103061570004,TG02,T01,13,535,8,0
103061570005,TG02,T01,15,549,8,0
103061570012,TG02,T01,14,560,11,0
103061570038,TG01,T02,12,504,8,0
103061570040,TG03,T01,16,497,4,.1
103061570094,TG01,T01,13,533,6,0
103061570098,TG02,T02,13,529,2,.30000001
103061570112,TG01,T01,11,559,7,.1
103061570125,TG03,T02,15,532,5,.2
103061570136,RG02,R01,18,507,12,.5
103061570142,RG05,R02,17,485,6,.80000001
103061570152,TG03,T01,17,503,9,.5
103061570167,TG02,T01,17,525,4,1.4
103061570170,TG03,T01,13,538,6,.2
103061570199,TG02,T02,12,500,12,0
103061570203,TG02,T01,16,491,6,.1
103061580017,RG03,R01,36,501,1,1.4
103061580026,TG04,T01,12,502,4,.60000002
103061580030,RG02,R01,14,549,8,.5
103061580040,RG02,R01,13,502,2,1
103061580064,RG03,R01,16,503,1,1.4
103061580093,RG03,R01,36,502,1,2
103061580095,TG01,T02,14,522,7,0
103061580100,TG01,T01,12,532,9,0
103061580129,RG04,R02,14,504,1,1.5
103061580146,RG03,R01,13,501,1,.60000002
103061580148,RG02,R01,13,499,2,1.5
103071590025,TG03,T01,13,494,3,.2
103071590033,TG01,T01,13,492,4,0
103071590039,TG02,T01,14,489,1,.60000002
103071590047,TG01,T01,13,499,4,0
103071590055,TG03,T02,14,489,2,.80000001
103071590115,RG02,R01,14,491,3,.30000001
103071590131,TG04,T03,18,481,1,1.2
103071590137,TG01,T04,13,500,3,0
103071590145,TG01,T01,12,487,4,0
103071590169,TG01,T01,15,493,3,0
103071590172,RG03,R01,13,495,8,1.2
103071590182,TG03,T02,14,481,2,2.3
103071590219,RG06,R01,13,501,2,0
103071590249,TG01,T01,13,500,3,.1
103071590264,TG01,T01,13,487,4,0
103071590266,TG01,T01,13,487,2,0
103081600011,TG01,T02,13,597,5,0
103081600017,TG01,T02,12,603,4,0
103081600029,RG02,R01,11,604,6,.1
103081600035,TG03,T01,12,572,5,.5
103081600041,TG03,T01,13,588,5,.30000001
103081600053,RG01,R01,12,594,3,0
103081600059,TG01,T01,12,592,4,0
103081600065,RG01,R01,12,576,4,0
103081600073,TG01,T01,11,571,10,0
103081600079,TG02,T01,15,568,9,.1
103081600085,TG04,T01,13,569,6,.2
103081600091,RG01,R02,12,559,7,0
103081600097,TG01,T01,12,572,5,0
103091610001,RG01,R01,12,1424,7,0
103091610021,RG01,R01,12,1427,8,0
103091610045,RG01,R03,12,1424,10,.2
103091610168,RG01,D01,17,1370,7,.1
103091610185,TG01,T01,12,1365,12,0
103091610232,RG02,R03,11,1330,14,.2
103091610266,TG04,T01,11,1395,5,1.9
103091610291,TG01,T01,12,1358,9,0
103091620003,TG02,T01,12,497,19,.1
103091620012,TG01,T02,12,516,32,0
103091620022,TG02,T01,13,500,21,.69999999
103091620041,RG02,R01,0,491,21,.1
103091620062,TG02,T01,0,489,15,.30000001
103091620072,TG02,T01,0,497,21,.1
103101630025,TG04,T03,13,1320,5,0
103101630038,TG03,T02,12,1294,9,.1
103101630061,RG02,T01,12,1312,11,.1
103101630070,RG03,R01,11,1244,13,.5
103101630072,RG02,R01,11,1258,9,.80000001
103101630075,RG02,R01,14,1261,10,.2
103101630086,RG03,R01,11,1319,14,.30000001
103101630089,RG02,R02,11,1316,9,0
103101630095,RG03,R01,12,1240,9,.1
103101630126,TG01,T01,11,1320,14,0
103101630134,RG02,R01,11,1302,14,.2
103101630138,RG01,T01,12,1306,13,0
103101630143,RG01,D02,11,1314,9,.2
103101630164,RG02,R02,11,1344,4,0
103101630172,DG04,D01,15,1265,10,.60000002
103121640007,TG02,T01,14,538,27,.2
103121640021,TG02,T01,11,767,18,1.3
103121640028,TG02,T01,12,509,29,0
103121640031,RG03,R01,0,496,23,.1
103121640035,RG03,R01,11,515,31,0
103121640039,TG02,T01,13,513,30,0
103121640062,RG02,R01,12,492,21,.1
103121640067,TG02,T01,10,521,42,.1
103121640081,TG01,T02,18,498,26,.2
103121650084,RG03,R01,15,551,1,2.4000001
103121650116,TG01,T01,12,574,9,0
103121650119,RG01,R01,12,579,6,0
103121650135,TG01,T04,13,582,5,0
103121650179,RG02,R01,36,546,2,.80000001
103121650194,RG02,R01,17,621,4,6.0999999
103121650384,RG02,R01,15,551,2,2
103121650471,TG01,T01,12,572,9,0
103121650479,TG01,T01,13,579,9,0
103121650496,RG01,R01,13,566,3,0
103121650519,RG03,R01,36,544,1,1.4
103121660002,RG02,R02,14,533,1,.69999999
103121660005,DG02,D01,17,530,1,.60000002
103121660007,TG02,T01,13,546,4,.2
103121660012,RG05,R01,14,546,7,.40000001
103121660021,RG03,R01,12,535,3,.40000001
103121660028,TG01,T01,12,549,5,.1
103121660050,DG05,D01,13,533,2,.40000001
103121660089,RG03,R01,17,532,1,.30000001
103121660101,RG02,R01,14,541,3,0
103121660124,RG02,R01,19,537,2,.89999998
103121660126,RG02,R01,13,532,2,1.4
103121660132,RG04,T02,14,533,1,.30000001
103121670007,RG02,R01,13,519,2,.89999998
103121670020,RG04,R01,14,515,6,.5
103121670049,RG05,R01,17,517,1,1.2
103121670070,RG02,R01,17,506,1,2.3
103121670081,TG01,T03,15,544,9,0
103121670084,RG02,R01,14,515,2,1.5
103121670099,RG03,R01,15,531,4,.2
103121670100,TG03,T01,11,591,12,2.3
103121670103,DG02,D01,14,521,2,.69999999
103121670117,RG02,R01,15,528,4,.2
103121670131,TG04,T03,12,566,13,.2
103121670150,TG04,T01,14,518,2,1.3
103121670169,RG02,R01,13,518,2,1.1
103121670219,RG03,R01,36,510,1,.40000001
103121670229,TG03,T03,36,513,2,1
103201680022,RG02,R01,12,551,7,0
103201680029,RG01,R01,12,554,7,0
103201680044,RG02,T01,12,565,4,0
103201680100,RG02,T01,12,547,8,0
104011690016,TG01,T01,16,1404,6,0
104011690021,RG02,R01,12,1427,8,1.5
104011690022,RG02,R01,17,1389,5,.1
104011690050,RG02,R01,13,1395,16,.1
104011690053,RG02,R01,12,1385,6,0
104011690064,RG02,D03,13,1299,11,1.6
104011690068,RG02,R02,14,1378,3,1.7
104011690077,RG02,R01,13,1295,7,0
104011690079,RG02,R01,12,1400,11,.2
104011690080,RG02,R03,12,1427,7,1.3
104011690081,RG02,R01,15,1293,12,.80000001
104011690135,TG01,T01,17,1401,7,0
104011690136,RG04,R01,13,1415,8,.40000001
104011690139,RG02,R01,12,1411,7,0
104011690148,RG03,R01,12,1424,7,.60000002
104011700033,RG02,R01,13,1225,5,.2
104011700051,RG02,R03,14,1231,4,.1
104011700069,RG02,R01,13,1217,3,0
104011700087,RG02,R01,15,1236,1,.1
104011700088,RG02,R01,13,1241,3,0
104011700093,RG01,R01,16,1236,1,.1
104011700094,RG02,T01,13,1238,3,0
104011700120,RG02,R02,13,1237,3,0
104011700134,RG03,R01,13,1228,3,.60000002
104011700139,RG04,R03,19,1232,1,.60000002
104011700140,RG02,R01,17,1251,2,.30000001
104011700164,RG01,R01,14,1236,1,.1
104011710033,TG03,T01,12,1245,6,0
104011710034,RG02,R01,11,1211,4,.2
104011710041,RG01,T01,12,1200,4,.1
104011710051,RG02,R01,13,1202,3,.2
104011710054,RG02,R02,19,1216,1,.1
104011710065,RG02,R03,22,1191,3,.40000001
104011710078,RG01,R02,12,1211,6,.1
104011710083,RG01,R03,14,1208,5,0
104011710085,RG03,R01,13,1209,6,1.6
104011710090,RG02,R02,16,1208,5,0
104011710093,RG02,R01,14,1234,4,.30000001
104011710108,RG02,R03,14,1211,3,.1
104011710109,RG02,R01,14,1206,4,.2
104011710112,RG04,R01,14,1228,3,.2
104011710118,RG03,R02,14,1205,1,.1
104011710121,RG02,R01,12,1207,3,.1
104011720002,RG02,R01,13,1116,1,0
104011720005,RG03,R01,15,1120,1,0
104011720027,RG04,R01,13,1084,2,.1
104011720043,RG02,R01,15,1079,4,.80000001
104011720067,RG01,R01,14,1092,3,.1
104011720084,TG02,T01,14,1104,1,.1
104011720091,RG02,R01,16,1115,2,.1
104011720148,TG01,T01,13,1114,1,0
104011720162,RG02,R01,16,1079,1,.80000001
104011720171,RG04,R02,13,1080,1,0
104011720181,RG02,R01,16,1114,2,0
104011730003,RG01,R02,14,1073,3,0
104011730006,RG02,R03,16,1066,3,.30000001
104011730070,RG02,R02,16,1070,2,0
104011730157,RG01,R01,18,1080,1,0
104011730169,RG01,R01,14,1072,2,0
104011730171,RG05,T01,14,1072,1,0
104011730176,RG01,R01,12,1328,36,19.1
104011730197,RG01,R02,15,1068,1,0
104011730202,DG07,D01,26,1065,3,.89999998
104011730217,RG03,R02,14,1072,2,.1
104011740058,TG01,T02,14,1102,1,0
104011740093,RG02,R01,17,1091,2,1.7
104011740157,TG01,T01,14,1100,2,0
104011740163,TG03,T01,14,1111,2,6.4000001
104011740189,RG02,R01,14,1114,1,2.0999999
104031750030,TG03,T01,12,1233,9,.5
104031750041,TG01,T01,12,1229,3,.1
104031750050,DG03,D01,17,1233,8,.30000001
104031750056,TG01,T01,13,1233,5,.1
104031750081,RG01,R02,12,1324,12,0
104031750091,RG04,R01,11,1458,26,.40000001
104031750093,RG03,R01,13,1312,18,.80000001
104031750117,TG02,T01,12,1221,12,0
104031750127,RG01,T01,12,1211,8,.1
104031750131,RG02,R01,17,1236,9,.69999999
104031760002,RG03,R01,13,1038,2,.30000001
104031760007,RG03,R01,14,1042,4,.30000001
104031760011,RG02,R01,13,1044,4,0
104031760015,RG01,R01,13,1054,6,0
104031760025,RG02,R01,12,1054,3,0
104031760029,RG01,R01,12,1055,3,0
104031760033,RG02,R01,13,1021,2,.5
104031760061,RG03,R01,11,1038,11,.60000002
104031760065,RG03,R01,18,1030,2,.2
104031760072,RG03,R01,12,1033,5,.5
104031770014,RG02,R01,21,1049,4,.69999999
104031770017,RG04,R01,15,1098,3,1.3
104031770018,RG02,R03,13,1171,7,8.3999996
104031770028,RG01,R01,12,1066,5,0
104031770031,TG02,T01,12,1069,4,.1
104031770033,RG02,R01,15,1092,7,1
104031770037,RG02,R02,12,1093,4,1.4
104031770059,RG03,R01,12,1078,6,1.1
104031770069,RG02,R01,14,1014,6,5.0999999
104031770070,RG02,R02,16,1060,5,0
104031770077,RG02,R01,12,1053,6,.1
104031770159,RG02,R01,14,1064,4,2.5
104031770165,RG02,R01,12,1066,4,.1
104041780004,RG01,R01,13,497,4,0
104041780009,TG01,T01,12,492,5,0
104041780104,RG02,R01,15,479,2,.69999999
104041780113,RG02,R01,12,519,5,.1
104041780123,RG03,R01,18,503,5,1.7
104041780131,RG02,R01,16,505,7,0
104041780134,RG03,R01,17,479,2,1.2
104041780136,RG02,R01,12,484,8,.2
104041780149,RG02,R01,12,498,4,.1
104041780153,RG02,T01,12,493,4,.1
104041780155,RG02,R01,12,496,4,.1
104041790011,RG02,R02,12,1260,4,1.1
104041790016,TG03,T01,11,1202,4,1.1
104041790020,RG02,R02,12,1236,12,1.9
104041790043,RG02,R02,12,1194,7,2.7
104041790064,TG02,T01,13,1216,5,0
104041790070,TG01,T01,12,1205,5,0
104041790073,RG02,R01,12,1257,8,.1
104041790076,DG03,D01,20,1181,8,.2
104041790077,DG03,D01,18,1210,12,.2
104041790087,RG02,R01,11,1183,16,.2
104041790090,DG03,D02,20,1188,5,.40000001
104041790111,TG03,T01,16,1163,8,.5
104041790115,TG04,T02,22,1170,5,.5
104041790129,RG02,R01,22,1180,15,.40000001
104041790171,TG01,T02,12,1200,10,0
104041790180,RG03,R01,21,1183,8,.2
104051800005,RG02,R01,11,1072,25,.30000001
104051800010,RG02,R01,11,1016,29,0
104051800021,RG02,R01,12,1111,13,.1
104051800026,RG02,R01,15,1052,11,.40000001
104051800031,RG01,R01,10,1154,27,.69999999
104051800036,RG02,R01,13,1125,31,.80000001
104051800048,RG03,R01,13,1094,14,.40000001
104051800053,RG02,R01,10,967,23,.40000001
104051800058,TG03,T02,11,1112,36,.1
104051800063,TG03,T01,12,1055,14,.80000001
104051800068,RG02,R01,22,1020,7,.1
104051800073,RG02,R01,11,1013,14,.2
104051800078,RG02,R01,11,996,15,.1
104051800083,TG02,T01,10,1159,35,.80000001
104051800091,TG02,T01,11,969,28,0
104051810007,RG02,R01,12,1644,46,1.3
104051810008,RG02,R01,11,1454,33,.2
104051810019,TG03,T01,11,1402,16,.1
104051810022,RG02,T02,11,1399,16,0
104051810032,RG02,R01,14,1363,27,.5
104051810037,RG03,R01,20,1248,19,2.2
104051810066,RG02,T02,11,1333,21,0
104051810067,DG03,D01,15,1327,23,.2
104051810068,RG01,R01,11,1331,20,0
104051810072,RG02,R01,12,1340,21,.2
104051810074,DG04,D01,12,1488,24,.2
104051810076,TG01,T01,12,1621,45,0
104051810097,RG03,R01,11,1460,37,.40000001
104051810106,TG04,T03,12,1632,38,.30000001
104051810114,TG04,T01,12,1579,17,.40000001
104071820026,RG01,R01,12,1020,8,0
104071820059,RG02,R01,11,1012,8,.2
104071820105,RG01,R02,11,1032,18,.2
104071820134,RG02,R01,21,1157,23,0
104071820164,RG01,R01,12,1025,8,0
104071820243,RG02,R01,13,1030,16,2.2
104071820271,RG02,R01,12,1004,12,1.9
104071820287,RG02,R01,21,1091,24,1.6
104071830023,RG01,T01,11,1302,10,0
104071830037,RG02,R01,15,1094,8,.2
104071830054,TG01,T01,12,1345,6,0
104071830071,RG02,R01,15,1146,11,.1
104071830074,RG03,R01,20,1181,7,.80000001
104071830079,RG02,R01,12,1065,7,.1
104071830088,RG02,R01,11,1191,10,.40000001
104071830090,RG02,R01,11,1211,16,.5
104071830109,TG02,T01,11,1325,15,0
104071830112,RG02,R01,13,1296,20,.30000001
104071830135,RG03,T01,14,1091,3,.30000001
104071830136,RG03,R01,17,1057,4,1.1
104071830170,RG03,R01,14,1088,6,.30000001
104071830179,RG02,R01,20,1062,2,.40000001
104071830180,RG02,T01,12,1092,4,.1
104071840006,RG02,R01,19,1423,13,.80000001
104071840014,RG02,R01,12,1438,31,.2
104071840022,RG02,R01,12,1434,20,.1
104071840029,RG02,R02,16,1525,22,.1
104071840043,TG02,T01,13,1481,12,0
104071840050,TG02,T01,11,1545,32,.2
104071840057,TG03,T01,13,1488,20,.2
104071840064,RG02,R01,11,1375,21,0
104071840071,RG02,R01,11,1371,15,.1
104071840078,TG01,T01,11,1444,7,0
104071840086,RG02,R01,11,1437,20,.30000001
104071840096,TG03,T01,11,1516,21,.2
104071840103,TG04,T01,11,1511,14,0
104071840110,RG02,R01,12,1406,12,1
104071840117,RG02,R01,13,1428,18,.69999999
104081850003,RG02,R01,13,1207,2,0
104081850006,RG04,R01,13,1225,2,5.3000002
104081850053,RG02,R01,19,1195,2,.1
104081850070,RG03,R01,16,1222,2,.30000001
104081850082,RG02,T02,17,1198,2,.30000001
104081850105,RG01,R02,16,1211,2,0
104081850128,RG03,R01,17,1197,2,0
104081850130,RG03,R01,15,1212,1,1.7
104081850152,RG03,R01,12,1230,5,2.5
104081850154,RG03,R02,24,1191,1,.89999998
104081850157,TG01,T01,15,1202,2,0
104081850169,RG01,R01,14,1217,2,0
104081850171,RG01,T01,19,1199,3,0
104081850196,RG02,R01,14,1202,1,.40000001
104081850197,RG02,R01,18,1228,3,.40000001
104081850202,RG03,R01,13,1220,2,.69999999
104091860001,RG03,R02,13,1159,2,.2
104091860025,RG02,R01,13,1175,4,.1
104091860042,RG02,T02,13,1195,4,.2
104091860084,RG03,R01,13,1194,2,0
104091860091,RG03,R01,13,1148,1,0
104091860105,RG01,R01,16,1194,2,0
104091860113,RG01,R01,14,1161,2,0
104091860117,RG01,R01,13,1165,3,0
104091860123,RG02,R02,13,1202,3,0
104091860128,RG01,R01,12,1184,4,.1
104091860141,RG02,R01,12,1194,3,.1
104091860142,RG02,R01,15,1188,3,.40000001
104091860149,RG01,T01,14,1195,2,.1
104091860152,RG04,R01,16,1199,3,.2
104101870027,RG02,R01,12,1049,3,.69999999
104101870058,RG02,R01,17,1050,2,.1
104101870091,DG04,D01,23,1060,5,.69999999
104101870105,RG02,R01,13,1083,8,0
104101870135,RG04,R01,14,1066,5,.30000001
104101870138,RG04,R01,15,1064,4,.2
104101870144,RG02,R01,18,1059,3,.69999999
104101870158,RG02,R01,14,1057,3,.1
104101870162,RG02,R01,13,1097,9,2.3
104101870168,RG01,R01,12,1094,8,0
104101870170,RG03,R01,13,1060,3,.60000002
104101870188,DG04,D01,15,1088,4,2.4000001
104201880009,RG02,R02,13,1107,5,1.1
104201880106,DG02,D01,15,1061,4,2.5
104201880174,RG04,R01,13,1133,7,2.0999999
104201880222,RG01,R01,12,1077,4,0
104201890035,RG01,R01,20,1070,4,0
105011900005,RG03,R01,14,1219,2,.1
105011900015,RG03,R02,16,1193,2,1
105011900016,DG03,D01,16,1165,3,1.1
105011900018,RG01,R01,13,1189,3,0
105011900064,RG01,T01,14,1186,1,.2
105011900075,RG01,R01,18,1186,3,.1
105011900083,RG02,R01,14,1204,3,.89999998
105011900107,RG01,R01,13,1188,3,0
105011900110,RG02,R01,15,1185,2,.2
105011900126,RG01,R01,13,1220,4,.1
105011900141,RG02,R01,14,1187,1,.30000001
105011900150,RG02,R01,12,1193,3,.2
105011900180,RG03,R01,13,1206,3,.1
105011900191,RG03,R01,13,1214,6,.69999999
105011900199,RG03,R03,13,1197,3,.40000001
105011910033,TG01,T01,14,1223,2,0
105011910042,RG03,R01,13,1223,2,.1
105011910045,DG04,D01,13,1219,2,.5
105011910068,RG02,R01,16,1215,1,.1
105011910074,RG02,R02,18,1206,2,.2
105011910080,RG02,R01,16,1231,1,.80000001
105011910084,RG01,R01,14,1217,3,0
105011910098,RG01,R01,16,1213,1,.1
105011910100,RG02,R02,15,1217,2,.2
105011910131,RG01,R02,15,1202,2,.1
105011910149,RG01,T01,14,1214,2,.1
105011910163,RG02,R02,17,1227,3,.30000001
105011910166,RG02,R02,15,1224,1,1.7
105011910185,RG03,R01,17,1241,2,.69999999
105011910191,RG01,R01,13,1226,3,.1
105011920005,DG04,D02,14,1299,3,2.3
105011920009,RG02,R01,13,1328,1,.60000002
105011920014,RG03,T01,14,1305,3,1.7
105011920016,RG02,R01,15,1321,3,0
105011920044,RG02,R01,15,1321,3,0
105011920055,DG03,D01,15,1321,2,.1
105011920064,RG01,R01,15,1330,2,.1
105011920074,TG01,T01,12,1315,4,7.4000001
105011920077,RG04,D01,15,1324,4,.2
105011920080,RG02,R01,13,1328,1,.40000001
105011920081,RG01,R01,13,1321,2,.1
105011920090,RG02,R02,17,1329,2,.1
105011920095,DG03,D01,21,1321,3,.69999999
105011920102,RG02,R01,13,1319,2,0
105011920110,RG02,R01,14,1321,4,0
105011920113,TG03,T01,13,1312,3,.30000001
105021930027,RG02,R01,18,1072,5,.60000002
105021930029,TG01,T01,14,1082,4,0
105021930030,RG03,R03,12,1072,2,.60000002
105021930044,RG03,R01,13,1068,5,1.3
105021930068,RG01,R01,13,1083,9,0
105021930079,RG02,R01,15,1072,3,.30000001
105021930088,RG03,R01,14,1069,2,.89999998
105021930098,RG04,R01,16,1069,5,.60000002
105021930110,RG02,R03,14,1063,2,1.3
105021930138,RG03,R01,13,1074,2,.40000001
105021930139,RG03,R01,18,1063,2,.5
105021930141,TG01,T01,14,1073,2,0
105021930145,RG03,R01,18,1084,3,.40000001
105021930171,RG04,R01,13,1061,2,1.3
105021930172,RG03,R01,18,1073,5,.60000002
105021940005,RG02,R02,12,1185,5,.30000001
105021940017,RG02,R02,12,1186,6,.2
105021940027,RG01,R01,11,1201,8,0
105021940037,RG01,R02,12,1201,7,.1
105021940047,RG02,R02,13,1213,6,.30000001
105021940067,RG02,R01,12,1181,10,0
105021940077,RG01,R02,13,1215,9,.1
105021940090,RG02,R01,13,1228,1,0
105021940100,RG02,R03,13,1220,5,.2
105021940111,RG03,R01,12,1228,6,.1
105021940122,RG05,R01,13,1211,2,.40000001
105021940133,RG02,R01,15,1160,2,.69999999
105021940143,RG01,R01,13,1193,4,0
105021940153,RG02,R01,12,1203,9,.30000001
105021940163,RG01,R01,13,1172,0,0
105021950001,RG02,R01,13,1165,6,.69999999
105021950007,RG02,R02,13,1184,4,0
105021950016,TG03,T02,12,1188,5,0
105021950030,RG02,R03,14,1181,4,.69999999
105021950037,RG01,R01,12,1174,3,0
105021950056,RG01,R02,14,1176,1,0
105021950058,RG02,R01,15,1149,8,.1
105021950079,RG01,R02,13,1156,7,0
105021950092,RG01,R02,12,1194,5,0
105021950107,TG01,T01,12,1168,5,0
105021950113,TG01,T01,13,1193,4,0
105021950114,RG01,R02,13,1195,3,.2
105021950123,RG02,R03,13,1200,2,.40000001
105021950128,RG06,R01,12,1183,7,.69999999
105021950144,RG04,R01,13,1190,3,0
105021950147,RG01,R01,13,1183,3,0
105021960013,RG01,R04,12,1251,5,0
105021960016,RG03,R01,12,1243,6,.1
105021960019,RG03,R02,14,1258,5,.2
105021960022,RG01,R02,13,1275,2,0
105021960025,RG01,R01,16,1260,4,0
105021960028,RG01,R01,16,1263,4,0
105021960032,RG02,R01,12,1264,4,.80000001
105021960035,RG03,R01,12,1244,3,0
105021960038,RG03,R02,13,1259,6,.1
105021960041,RG02,R01,12,1244,3,.1
105021960044,RG02,R01,13,1252,4,.1
105021960048,RG02,R01,13,1273,3,.2
105021960051,TG01,T01,13,1257,2,0
105021960054,TG05,T01,19,1232,4,.89999998
105021960059,TG01,T01,13,1237,4,0
105021970009,TG01,T01,12,1223,5,0
105021970025,RG02,R01,12,1202,6,1.4
105021970043,RG02,R01,12,1201,3,2.4000001
105021970050,TG01,T01,13,1226,4,0
105021970058,RG02,R01,12,1189,4,2.3
105021970060,TG01,T01,13,1216,7,0
105021970080,RG03,R01,13,1194,5,1.4
105021970088,RG01,R01,14,1222,3,0
105021970125,RG02,R01,13,1214,3,1.1
105021970145,RG02,R01,11,1225,12,3.2
105041980026,RG01,R01,12,1037,5,0
105041980029,DG04,D01,13,1021,4,1.2
105041980030,DG03,D01,22,1023,3,1.1
105041980057,RG02,T01,16,1019,2,1
105041980066,RG02,R01,12,1033,3,0
105041980071,RG01,R02,12,1039,4,.1
105041980088,RG02,R01,13,1042,3,0
105041980090,RG02,R01,12,1079,5,1.6
105041980113,RG01,R01,13,1064,7,0
105041980147,RG02,R01,13,1031,3,1.1
105041980152,RG02,R01,15,1025,2,1.2
105041980171,RG02,R01,14,1021,2,1.5
105041980183,DG03,D02,13,1027,1,1.8
105041980184,DG01,D01,12,1042,4,0
105041980196,DG03,D01,12,1022,4,2.0999999
105051990008,RG02,R01,12,1349,3,.60000002
105051990010,DG03,D02,13,1330,3,.40000001
105051990017,RG02,R01,13,1327,4,.1
105051990019,RG02,R01,13,1325,3,.2
105051990031,TG01,T01,12,1355,6,0
105051990039,RG02,R01,20,1322,3,.1
105051990048,TG01,T01,13,1362,4,0
105051990056,TG01,T01,14,1362,4,0
105051990060,RG02,R02,13,1330,2,.5
