region,item_name,item_code,unit_name,Otherunit,unit_code,factor,source
Central,POWDERED MILK,702,TABLESPOON,,59,.0127499997615814,Collected from the Field
South,POWDERED MILK,702,TABLESPOON,,59,.007999999448657,Collected from the Field
North,MARGARINE  BLUE BAND,703,SATCHET/TUBE,,22,.25,Collected from the Field
Central,MARGARINE  BLUE BAND,703,SATCHET/TUBE,,22,.025000000372529,Collected from the Field
South,MARGARINE  BLUE BAND,703,SATCHET/TUBE,,22,.1785384565591812,Collected from the Field
North,MARGARINE  BLUE BAND,703,TIN 100G,,71,.1000000014901161,Calculated Standard Unit
Central,MARGARINE  BLUE BAND,703,TIN 100G,,71,.1000000014901161,Calculated Standard Unit
South,MARGARINE  BLUE BAND,703,TIN 100G,,71,.1000000014901161,Calculated Standard Unit
North,MARGARINE  BLUE BAND,703,TIN 250G,,72,.25,Calculated Standard Unit
Central,MARGARINE  BLUE BAND,703,TIN 250G,,72,.25,Calculated Standard Unit
South,MARGARINE  BLUE BAND,703,TIN 250G,,72,.25,Calculated Standard Unit
North,MARGARINE  BLUE BAND,703,TIN 500G,,73,.5,Calculated Standard Unit
Central,MARGARINE  BLUE BAND,703,TIN 500G,,73,.5,Calculated Standard Unit
South,MARGARINE  BLUE BAND,703,TIN 500G,,73,.5,Calculated Standard Unit
North,MARGARINE  BLUE BAND,703,TIN 1 KG,,74,1,Calculated Standard Unit
Central,MARGARINE  BLUE BAND,703,TIN 1 KG,,74,1,Calculated Standard Unit
South,MARGARINE  BLUE BAND,703,TIN 1 KG,,74,1,Calculated Standard Unit
North,MARGARINE  BLUE BAND,703,PIECE,,9,.2619999945163727,Collected from the Field
Central,MARGARINE  BLUE BAND,703,PIECE,,9,.25,Collected from the Field
South,MARGARINE  BLUE BAND,703,PIECE,,9,.25,Collected from the Field
North,CHAMBIKO  SOURED MILK,705,SATCHET/TUBE,,22,.2419999986886978,Collected from the Field
Central,CHAMBIKO  SOURED MILK,705,SATCHET/TUBE,,22,.5,Collected from the Field
South,CHAMBIKO  SOURED MILK,705,SATCHET/TUBE,,22,.375,Collected from the Field
North,YOGHURT,706,SATCHET/TUBE,,22,.1629999876022339,Collected from the Field
Central,YOGHURT,706,SATCHET/TUBE,,22,.1165000051259995,Collected from the Field
South,YOGHURT,706,SATCHET/TUBE,,22,.1120000034570694,Collected from the Field
North,YOGHURT,706,PACKET UNSPECIFIED,,51,.1000000014901161,Imputed Factor Based on Other Item-Units
Central,YOGHURT,706,PACKET UNSPECIFIED,,51,.1000000014901161,Imputed Factor Based on Other Item-Units
South,YOGHURT,706,PACKET UNSPECIFIED,,51,.1000000014901161,Imputed Factor Based on Other Item-Units
North,CHEESE,707,PIECE,,9,.239999994635582,Collected from the Field
Central,CHEESE,707,PIECE,,9,.1059999987483025,Collected from the Field
South,CHEESE,707,PIECE,,9,.2000000029802322,Collected from the Field
North,"SUGAR, WHITE",801,TEASPOON,,20,.0049999998882413,Collected from the Field
Central,"SUGAR, WHITE",801,TEASPOON,,20,.0099999997764826,Collected from the Field
South,"SUGAR, WHITE",801,TEASPOON,,20,.0439999997615814,Collected from the Field
North,"SUGAR, WHITE",801,SATCHET/TUBE,,22,.2199999988079071,Collected from the Field
Central,"SUGAR, WHITE",801,SATCHET/TUBE,,22,.1000000014901161,Collected from the Field
South,"SUGAR, WHITE",801,SATCHET/TUBE,,22,.0719999969005585,Collected from the Field
South,SUGAR,801,OTHER (SPECIFY),CUP,23,.3400000035762787,Collected from the Field
North,"SUGAR, WHITE",801,PACKET 1KG ,,37,1,Calculated Standard Unit
Central,"SUGAR, WHITE",801,PACKET 1KG ,,37,1,Calculated Standard Unit
South,"SUGAR, WHITE",801,PACKET 1KG ,,37,1,Calculated Standard Unit
North,"SUGAR, WHITE",801,PACKET 2KG,,37B,2,Calculated Standard Unit
Central,"SUGAR, WHITE",801,PACKET 2KG,,37B,2,Calculated Standard Unit
South,"SUGAR, WHITE",801,PACKET 2KG,,37B,2,Calculated Standard Unit
North,"SUGAR, WHITE",801,NO. 10 PLATE ,,6,.0925000011920929,Collected from the Field
Central,"SUGAR, WHITE",801,NO. 10 PLATE ,,6,.119999997317791,Collected from the Field
South,"SUGAR, WHITE",801,NO. 10 PLATE ,,6,.1040000021457672,Collected from the Field
North,"SUGAR, WHITE",801,PACKET,,60,1,Imputed Factor Based on Other Item-Units
Central,"SUGAR, WHITE",801,PACKET,,60,1,Imputed Factor Based on Other Item-Units
South,"SUGAR, WHITE",801,PACKET,,60,1,Imputed Factor Based on Other Item-Units
North,"SUGAR, WHITE",801,No 12 PLATE,,7,.2337500005960464,Collected from the Field
Central,"SUGAR, WHITE",801,No 12 PLATE,,7,.2352857142686844,Collected from the Field
South,"SUGAR, WHITE",801,No 12 PLATE,,7,.2344666719436646,Collected from the Field
North,"SUGAR, WHITE",801,PIECE,,9,.9496271014213562,Collected from the Field
Central,"SUGAR, WHITE",801,PIECE,,9,.8697500228881836,Collected from the Field
South,"SUGAR, WHITE",801,PIECE,,9,.966616690158844,Collected from the Field
North,SUGAR CANE,802,SATCHET/TUBE,,22,.257999986410141,Collected from the Field
Central,SUGAR CANE,802,SATCHET/TUBE,,22,.4493333399295807,Collected from the Field
South,SUGAR CANE,802,SATCHET/TUBE,,22,.4816666841506958,Collected from the Field
North,SUGAR CANE,802,PIECE,,9,1.142263889312744,Collected from the Field
Central,SUGAR CANE,802,PIECE,,9,.922027051448822,Collected from the Field
South,SUGAR CANE,802,PIECE,,9,1.375146627426147,Collected from the Field
North,SUGAR CANE,802,PIECE SMALL,,9A,1.00600004196167,Collected from the Field
Central,SUGAR CANE,802,PIECE SMALL,,9A,1.01199996471405,Collected from the Field
South,SUGAR CANE,802,PIECE SMALL,,9A,1.137500047683716,Collected from the Field
North,SUGAR CANE,802,PIECE MEDIUM,,9B,1.700000047683716,Collected from the Field
Central,SUGAR CANE,802,PIECE MEDIUM,,9B,1.703500032424927,Collected from the Field
South,SUGAR CANE,802,PIECE MEDIUM,,9B,1.840999960899353,Collected from the Field
North,SUGAR CANE,802,PIECE LARGE,,9C,2.415999889373779,Collected from the Field
Central,SUGAR CANE,802,PIECE LARGE,,9C,2.51200008392334,Collected from the Field
South,SUGAR CANE,802,PIECE LARGE,,9C,2.602999925613403,Collected from the Field
North,COOKING OIL,803,SATCHET/TUBE SMALL,,22A,.0245000012218952,Collected from the Field
Central,COOKING OIL,803,SATCHET/TUBE SMALL,,22A,.025000000372529,Collected from the Field
South,COOKING OIL,803,SATCHET/TUBE SMALL,,22A,.025000000372529,Collected from the Field
North,COOKING OIL,803,SATCHET/TUBE MEDIUM,,22B,.0415000021457672,Collected from the Field
Central,COOKING OIL,803,SATCHET/TUBE MEDIUM,,22B,.0359999984502792,Collected from the Field
South,COOKING OIL,803,SATCHET/TUBE MEDIUM,,22B,.0359999984502792,Collected from the Field
North,COOKING OIL,803,SATCHET/TUBE LARGE,,22C,.0700000002980232,Collected from the Field
Central,COOKING OIL,803,SATCHET/TUBE LARGE,,22C,.0494999997317791,Collected from the Field
South,COOKING OIL,803,SATCHET/TUBE LARGE,,22C,.0520000010728836,Collected from the Field
North,COOKING OIL,803,SATCHET/TUBE 25G,,41,.0379999987781048,Collected from the Field
Central,COOKING OIL,803,SATCHET/TUBE 25G,,41,.0450000017881393,Collected from the Field
South,COOKING OIL,803,SATCHET/TUBE 25G,,41,.0450000017881393,Calculated Standard Unit
North,COOKING OIL,803,SATCHET/TUBE 50G,,42,.0719999969005585,Collected from the Field
Central,COOKING OIL,803,SATCHET/TUBE 50G,,42,.0799999982118607,Collected from the Field
South,COOKING OIL,803,SATCHET/TUBE 50G,,42,.0820000022649765,Collected from the Field
North,COOKING OIL,803,SATCHET/TUBE 100G,,43,.1400000005960464,Collected from the Field
Central,COOKING OIL,803,SATCHET/TUBE 100G,,43,.1335000097751617,Collected from the Field
South,COOKING OIL,803,SATCHET/TUBE 100G,,43,.1400000005960464,Collected from the Field
North,CINNAMON POWDER,806,TEASPOON,,20,.0080000003799796,Collected from the Field
Central,CINNAMON POWDER,806,TEASPOON,,20,.0049999998882413,Collected from the Field
South,CINNAMON POWDER,806,TEASPOON,,20,.0060000000521541,Collected from the Field
North,GINGER POWDER,807,TEASPOON,,20,.0089999996125698,Collected from the Field
Central,GINGER POWDER,807,TEASPOON,,20,.0049999998882413,Collected from the Field
South,GINGER POWDER,807,TEASPOON,,20,.0070000002160668,Collected from the Field
North,CURRY POWDER,808,TEASPOON,,20,.0140000004321337,Collected from the Field
Central,CURRY POWDER,808,TEASPOON,,20,.0099999997764826,Collected from the Field
South,CURRY POWDER,808,TEASPOON,,20,.0209999997168779,Collected from the Field
North,SALT,810,HEAP ,,10,.3179999887943268,Collected from the Field
Central,SALT,810,HEAP ,,10,.1650000065565109,Collected from the Field
South,SALT,810,HEAP ,,10,.1979999989271164,Collected from the Field
North,SALT,810,TEASPOON,,20,.1431052833795547,"Collected from the field, Few Observations Not in All Regions"
Central,SALT,810,TEASPOON,,20,.1431052833795547,"Collected from the field, Few Observations Not in All Regions"
South,SALT,810,TEASPOON,,20,.1431052833795547,"Collected from the field, Few Observations Not in All Regions"
North,SALT,810,SATCHET/TUBE,,22,.74528568983078,Collected from the Field
Central,SALT,810,SATCHET/TUBE,,22,.2628947496414185,Collected from the Field
South,SALT,810,SATCHET/TUBE,,22,.2793333232402802,Collected from the Field
North,SALT,810,OTHER (SPECIFY),SMALL PACKET,23,.1500000059604645,Imputed Factor Based on Other Item-Units
Central,SALT,810,OTHER (SPECIFY),SMALL PACKET,23,.1500000059604645,Imputed Factor Based on Other Item-Units
Central,SALT,810,OTHER (SPECIFY),RUBE,23,.1700000017881393,Collected from the Field
Central,SALT,810,OTHER (SPECIFY),SMALL PACKAGE,23,.1500000059604645,Imputed Factor Based on Other Item-Units
Central,SALT,810,OTHER (SPECIFY),CUP,23,.7879999876022339,"Collected from the field, Few Observations Not in All Regions"
South,SALT,810,OTHER (SPECIFY),TBE,23,.1700000017881393,Collected from the Field
South,SALT,810,OTHER (SPECIFY),CUP,23,.7879999876022339,"Collected from the field, Few Observations Not in All Regions"
South,SALT,810,OTHER (SPECIFY),SMALL PACKET,23,.1500000059604645,Imputed Factor Based on Other Item-Units
North,SALT,810,TINA ,,25,.4160000085830688,Collected from the Field
Central,SALT,810,TINA ,,25,.4350000023841858,Collected from the Field
South,SALT,810,TINA ,,25,.4229999780654907,Collected from the Field
North,SALT,810,PACKET 500G ,,36,.5,Calculated Standard Unit
Central,SALT,810,PACKET 500G ,,36,.5,Calculated Standard Unit
South,SALT,810,PACKET 500G ,,36,.5,Calculated Standard Unit
North,SALT,810,TABLESPOON,,59,.0425000004470348,Collected from the Field
Central,SALT,810,TABLESPOON,,59,.0359999984502792,Collected from the Field
South,SALT,810,TABLESPOON,,59,.0599999986588955,Collected from the Field
North,SALT,810,NO. 10 PLATE ,,6,.1949999928474426,Collected from the Field
Central,SALT,810,NO. 10 PLATE ,,6,.2099999934434891,Collected from the Field
South,SALT,810,NO. 10 PLATE ,,6,.1860000044107437,Collected from the Field
North,SALT,810,No 10 PLATE FLAT,,6A,.1961489319801331,Collected from the Field
Central,SALT,810,No 10 PLATE FLAT,,6A,.1092000007629395,Collected from the Field
South,SALT,810,No 10 PLATE FLAT,,6A,.10187878459692,Collected from the Field
North,SALT,810,No 10 PLATE HEAPED,,6B,.2508524656295776,Collected from the Field
Central,SALT,810,No 10 PLATE HEAPED,,6B,.1972800046205521,Collected from the Field
South,SALT,810,No 10 PLATE HEAPED,,6B,.1518157869577408,Collected from the Field
North,SALT,810,NO. 12 PLATE ,,7,.3274999856948853,Collected from the Field
Central,SALT,810,NO. 12 PLATE ,,7,.4149999916553497,Collected from the Field
South,SALT,810,NO. 12 PLATE ,,7,.4110000133514404,Collected from the Field
North,SALT,810,PIECE,,9,.9602500200271606,Collected from the Field
Central,SALT,810,PIECE,,9,.9430000185966492,Collected from the Field
South,SALT,810,PIECE,,9,.232166662812233,Collected from the Field
North,Spices,811,TEASPOON,,20,.0120000001043081,Collected from the Field
Central,Spices,811,TEASPOON,,20,.0419999994337559,Collected from the Field
South,Spices,811,TEASPOON,,20,.0179999992251396,Collected from the Field
South,SPICES,811,OTHER (SPECIFY),PIECE,23,.1299999952316284,Collected from the Field
North,"YEAST, BAKING POWDER, BICARBONATE OF SODA",812,TEASPOON,,20,.0120000001043081,Collected from the Field
Central,"YEAST, BAKING POWDER, BICARBONATE OF SODA",812,TEASPOON,,20,.0099999997764826,Collected from the Field
South,"YEAST, BAKING POWDER, BICARBONATE OF SODA",812,TEASPOON,,20,.0099999997764826,Collected from the Field
North,"HOT SAUCE (NALI, ETC)",814,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,"HOT SAUCE (NALI, ETC)",814,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,"HOT SAUCE (NALI, ETC)",814,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,HONEY,817,OTHER (SPECIFY),PIECE,23,.1299999952316284,Collected from the Field
North,MAIZE  BOILED OR ROASTED VENDOR,820,PIECE,,9,.3130000233650208,Collected from the Field
Central,MAIZE  BOILED OR ROASTED VENDOR,820,PIECE,,9,.2450000047683716,Collected from the Field
South,MAIZE  BOILED OR ROASTED VENDOR,820,PIECE,,9,.300000011920929,Collected from the Field
North,CHIPS VENDOR,821,HEAP,,10,.5004782676696777,Collected from the Field
Central,CHIPS VENDOR,821,HEAP,,10,.2038529366254807,Collected from the Field
South,CHIPS VENDOR,821,HEAP,,10,.2963055670261383,Collected from the Field
North,CHIPS VENDOR,821,NO. 10 PLATE ,,6,.300000011920929,Collected from the Field
Central,CHIPS VENDOR,821,NO. 10 PLATE ,,6,.1299999952316284,Collected from the Field
South,CHIPS VENDOR,821,NO. 10 PLATE ,,6,.3100000023841858,Collected from the Field
North,CHIPS VENDOR,821,NO. 12 PLATE ,,7,.3179999887943268,Collected from the Field
Central,CHIPS VENDOR,821,NO. 12 PLATE ,,7,.239999994635582,Collected from the Field
South,CHIPS VENDOR,821,NO. 12 PLATE ,,7,.300000011920929,Collected from the Field
North,CHIPS VENDOR,821,PIECE,,9,.0191666670143604,Collected from the Field
Central,CHIPS VENDOR,821,PIECE,,9,.0715000033378601,Collected from the Field
South,CHIPS VENDOR,821,PIECE,,9,.27033331990242,Collected from the Field
North,CASSAVA  BOILED VENDOR,822,PIECE,,9,.0929999947547913,Collected from the Field
Central,CASSAVA  BOILED VENDOR,822,PIECE,,9,.1174999997019768,Collected from the Field
South,CASSAVA  BOILED VENDOR,822,PIECE,,9,.210999995470047,Collected from the Field
North,Eggs - boiled (vendor),823,PIECE,,9,.0599999986588955,"Collected from the field, Few Observations Not in All Regions"
Central,Eggs - boiled (vendor),823,PIECE,,9,.0599999986588955,"Collected from the field, Few Observations Not in All Regions"
South,Eggs - boiled (vendor),823,PIECE,,9,.0599999986588955,"Collected from the field, Few Observations Not in All Regions"
North,CHICKEN VENDOR,824,PIECE,,9,.1174999997019768,Collected from the Field
Central,CHICKEN VENDOR,824,PIECE,,9,.0474999994039536,Collected from the Field
South,CHICKEN VENDOR,824,PIECE,,9,.0579999983310699,Collected from the Field
North,MEAT VENDOR,825,PIECE,,9,.0240000002086163,Collected from the Field
Central,MEAT VENDOR,825,PIECE,,9,.0299999993294477,Collected from the Field
South,MEAT VENDOR,825,PIECE,,9,.0219999998807907,Collected from the Field
North,FISH VENDOR,826,PIECE,,9,.0399999991059303,Collected from the Field
Central,FISH VENDOR,826,PIECE,,9,.0350000001490116,Collected from the Field
South,FISH VENDOR,826,PIECE,,9,.0345000028610229,Collected from the Field
North,"MANDAZI, DOUGHNUT (VENDOR)",827,PIECE,,9,.0614999979734421,Collected from the Field
Central,"MANDAZI, DOUGHNUT (VENDOR)",827,PIECE,,9,.0599999986588955,Collected from the Field
South,"MANDAZI, DOUGHNUT (VENDOR)",827,PIECE,,9,.0700000002980232,Collected from the Field
North,SAMOSA VENDOR,828,PIECE,,9,.0480000004172325,Collected from the Field
Central,SAMOSA VENDOR,828,PIECE,,9,.0439999997615814,Collected from the Field
South,SAMOSA VENDOR,828,PIECE,,9,.0399999991059303,Collected from the Field
North,BOILED SWEET POTATOES,831,PIECE,,9,.3410000205039978,Collected from the Field
Central,BOILED SWEET POTATOES,831,PIECE,,9,.239999994635582,Collected from the Field
South,BOILED SWEET POTATOES,831,PIECE,,9,.2619999945163727,Collected from the Field
North,ROASTED SWEET POTATOES,832,PIECE,,9,.0729999989271164,Collected from the Field
Central,ROASTED SWEET POTATOES,832,PIECE,,9,.2787500023841858,Collected from the Field
South,ROASTED SWEET POTATOES,832,PIECE,,9,.3100000023841858,Collected from the Field
North,BOILED GROUNDNUTS,833,TINA ,,25,.2160000056028366,Collected from the Field
Central,BOILED GROUNDNUTS,833,TINA ,,25,.1850000023841858,Collected from the Field
South,BOILED GROUNDNUTS,833,TINA ,,25,.2080000042915344,Collected from the Field
North,BOILED GROUNDNUTS,833,NO. 10 PLATE ,,6,.0799999982118607,Collected from the Field
Central,BOILED GROUNDNUTS,833,NO. 10 PLATE ,,6,.0900000035762787,Collected from the Field
South,BOILED GROUNDNUTS,833,NO. 10 PLATE ,,6,.1400000005960464,Collected from the Field
North,BOILED GROUNDNUTS,833,NO. 12 PLATE ,,7,.1679999977350235,Collected from the Field
Central,BOILED GROUNDNUTS,833,NO. 12 PLATE ,,7,.1700000017881393,Collected from the Field
South,BOILED GROUNDNUTS,833,NO. 12 PLATE ,,7,.164000004529953,Collected from the Field
North,ROASTED GROUNDNUTS,834,HEAP ,,10,.0549999997019768,Collected from the Field
Central,ROASTED GROUNDNUTS,834,HEAP ,,10,.0649999976158142,Collected from the Field
South,ROASTED GROUNDNUTS,834,HEAP ,,10,.0419999994337559,Collected from the Field
North,ROASTED GROUNDNUTS,834,TEASPOON,,20,.0240000002086163,Collected from the Field
Central,ROASTED GROUNDNUTS,834,TEASPOON,,20,.0099999997764826,Collected from the Field
South,ROASTED GROUNDNUTS,834,TEASPOON,,20,.0140000004321337,Collected from the Field
North,ROASTED GROUNDNUTS,834,TINA HEAPED,,25B,.2245000004768372,Collected from the Field
Central,ROASTED GROUNDNUTS,834,TINA HEAPED,,25B,.2025000005960464,Collected from the Field
South,ROASTED GROUNDNUTS,834,TINA HEAPED,,25B,.2039999961853027,Collected from the Field
North,ROASTED GROUNDNUTS,834,TABLESPOON,,59,.0419999994337559,Collected from the Field
Central,ROASTED GROUNDNUTS,834,TABLESPOON,,59,.0199999995529652,Collected from the Field
South,ROASTED GROUNDNUTS,834,TABLESPOON,,59,.0230000000447035,Collected from the Field
North,ROASTED GROUNDNUTS,834,NO. 10 PLATE HEAPED,,6B,.0900000035762787,Collected from the Field
Central,ROASTED GROUNDNUTS,834,NO. 10 PLATE HEAPED,,6B,.0900000035762787,Collected from the Field
North,ROASTED GROUNDNUTS,834,NO. 12 PLATE HEAPED,,7B,.2099999934434891,Collected from the Field
Central,ROASTED GROUNDNUTS,834,NO. 12 PLATE HEAPED,,7B,.1987500041723251,Collected from the Field
North,POPCORN,835,PACKET UNSPECIFIED,,51,.0590000003576279,Calculated Standard Unit
Central,POPCORN,835,PACKET UNSPECIFIED,,51,.0500000007450581,Calculated Standard Unit
South,POPCORN,835,PACKET UNSPECIFIED,,51,.0500000007450581,Calculated Standard Unit
North,ZIKONDAMOYO  NKATE,836,PIECE,,9,.2160000056028366,Collected from the Field
Central,ZIKONDAMOYO  NKATE,836,PIECE,,9,.1550000011920929,Collected from the Field
South,ZIKONDAMOYO  NKATE,836,PIECE,,9,.1500000059604645,Collected from the Field
Central,KALONGONDA (MUCUNA),837,OTHER (SPECIFY),CUP,23,.2899999916553497,"Collected from the field, Few Observations Not in All Regions"
South,KALONGONDA (MUCUNA),837,OTHER (SPECIFY),CUP,23,.2899999916553497,"Collected from the field, Few Observations Not in All Regions"
Central,KALONGONDA MUCUNA,837,NO. 10 PLATE ,,6,.1550000011920929,Collected from the Field
South,KALONGONDA MUCUNA,837,NO. 10 PLATE ,,6,.2380000054836273,Collected from the Field
North,KALONGONDA MUCUNA,837,NO. 12 PLATE ,,7,.4259999990463257,Collected from the Field
Central,KALONGONDA MUCUNA,837,NO. 12 PLATE ,,7,.239999994635582,Collected from the Field
South,KALONGONDA MUCUNA,837,NO. 12 PLATE ,,7,.2569999992847443,Collected from the Field
North,CASSAVA  ROASTED VENDOR,838,PIECE,,9,.046000000089407,Collected from the Field
Central,CASSAVA  ROASTED VENDOR,838,PIECE,,9,.0375000014901161,Collected from the Field
South,CASSAVA  ROASTED VENDOR,838,PIECE,,9,.0439999997615814,Collected from the Field
North,FREEZES (FLAVOURED ICE),906,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,FREEZES (FLAVOURED ICE),906,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,FREEZES (FLAVOURED ICE),906,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,MAHEU,910,OTHER (SPECIFY),PIECE,23,.1299999952316284,Collected from the Field
North,SUNDRIED FISH LARGE VARIETY,5021,HEAP SMALL,,10A,.0839999988675117,Collected from the Field
Central,SUNDRIED FISH LARGE VARIETY,5021,HEAP SMALL,,10A,.0860000029206276,Collected from the Field
North,SUNDRIED FISH LARGE VARIETY,5021,HEAP MEDIUM,,10B,.4108636379241943,Collected from the Field
Central,SUNDRIED FISH LARGE VARIETY,5021,HEAP MEDIUM,,10B,.1712727248668671,Collected from the Field
North,SUNDRIED FISH LARGE VARIETY,5021,HEAP LARGE,,10C,.5550000071525574,Collected from the Field
North,SUNDRIED FISH LARGE VARIETY,5021,PIECE SMALL,,9A,.0540000014007092,Collected from the Field
Central,SUNDRIED FISH LARGE VARIETY,5021,PIECE SMALL,,9A,.0504999980330467,Collected from the Field
South,SUNDRIED FISH LARGE VARIETY,5021,PIECE SMALL,,9A,.1260000020265579,Collected from the Field
Central,SUNDRIED FISH LARGE VARIETY,5021,PIECE MEDIUM,,9B,.0900000035762787,Collected from the Field
South,SUNDRIED FISH LARGE VARIETY,5021,PIECE MEDIUM,,9B,.1560000032186508,Collected from the Field
Central,SUNDRIED FISH LARGE VARIETY,5021,PIECE LARGE,,9C,.125,Collected from the Field
South,SUNDRIED FISH LARGE VARIETY,5021,PIECE LARGE,,9C,.1899999976158142,Collected from the Field
North,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP SMALL,,10A,.0520000010728836,Collected from the Field
Central,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP SMALL,,10A,.0354999974370003,Collected from the Field
South,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP SMALL,,10A,.0549999997019768,Collected from the Field
North,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP MEDIUM,,10B,.0879999995231628,Collected from the Field
Central,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP MEDIUM,,10B,.0599999986588955,Collected from the Field
South,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP MEDIUM,,10B,.1019999980926514,Collected from the Field
North,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP LARGE,,10C,.1599999964237213,Collected from the Field
Central,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP LARGE,,10C,.0900000035762787,Collected from the Field
South,SUNDRIED FISH MEDIUM VARIETY,5022,HEAP LARGE,,10C,.1550000011920929,Collected from the Field
North,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE SMALL,,9A,.0199999995529652,Collected from the Field
Central,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE SMALL,,9A,.0060000000521541,Collected from the Field
South,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE SMALL,,9A,.0060000000521541,Collected from the Field
North,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE MEDIUM,,9B,.0320000015199184,Collected from the Field
Central,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE MEDIUM,,9B,.0109999999403954,Collected from the Field
South,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE MEDIUM,,9B,.0099999997764826,Collected from the Field
North,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE LARGE,,9C,.0429999977350235,Collected from the Field
Central,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE LARGE,,9C,.0194999985396862,Collected from the Field
South,SUNDRIED FISH MEDIUM VARIETY,5022,PIECE LARGE,,9C,.0140000004321337,Collected from the Field
North,SUNDRIED FISH SMALL VARIETY,5023,HEAP SMALL,,10A,.0560000017285347,Collected from the Field
Central,SUNDRIED FISH SMALL VARIETY,5023,HEAP SMALL,,10A,.0419999994337559,Collected from the Field
South,SUNDRIED FISH SMALL VARIETY,5023,HEAP SMALL,,10A,.0520000010728836,Collected from the Field
North,SUNDRIED FISH SMALL VARIETY,5023,HEAP MEDIUM,,10B,.096000000834465,Collected from the Field
Central,SUNDRIED FISH SMALL VARIETY,5023,HEAP MEDIUM,,10B,.0722499936819077,Collected from the Field
South,SUNDRIED FISH SMALL VARIETY,5023,HEAP MEDIUM,,10B,.1019999980926514,Collected from the Field
North,SUNDRIED FISH SMALL VARIETY,5023,HEAP LARGE,,10C,.1860000044107437,Collected from the Field
Central,SUNDRIED FISH SMALL VARIETY,5023,HEAP LARGE,,10C,.1140000000596046,Collected from the Field
South,SUNDRIED FISH SMALL VARIETY,5023,HEAP LARGE,,10C,.1459999978542328,Collected from the Field
North,SUN DRIED FISH (SMALL VARIETY),5023,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
Central,SUN DRIED FISH (SMALL VARIETY),5023,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
South,SUN DRIED FISH (SMALL VARIETY),5023,OTHER (SPECIFY),PIECE,23,.1299999952316284,"Collected from the field, Few Observations Not in All Regions"
North,FRESH FISH LARGE VARIETY,5031,HEAP SMALL,,10A,.520105242729187,Collected from the Field
Central,FRESH FISH LARGE VARIETY,5031,HEAP SMALL,,10A,.171999990940094,Collected from the Field
South,FRESH FISH LARGE VARIETY,5031,HEAP SMALL,,10A,.1517499983310699,Collected from the Field
North,FRESH FISH LARGE VARIETY,5031,HEAP MEDIUM,,10B,.6407999992370605,Collected from the Field
Central,FRESH FISH LARGE VARIETY,5031,HEAP MEDIUM,,10B,.1046666651964188,Collected from the Field
South,FRESH FISH LARGE VARIETY,5031,HEAP MEDIUM,,10B,.1367777734994888,Collected from the Field
North,FRESH FISH LARGE VARIETY,5031,HEAP LARGE,,10C,.8514999747276306,Collected from the Field
Central,FRESH FISH LARGE VARIETY,5031,HEAP LARGE,,10C,.1570000052452087,Collected from the Field
South,FRESH FISH LARGE VARIETY,5031,HEAP LARGE,,10C,.1019999980926514,Collected from the Field
North,FRESH FISH LARGE VARIETY,5031,PIECE SMALL,,9A,.2179999947547913,Collected from the Field
Central,FRESH FISH LARGE VARIETY,5031,PIECE SMALL,,9A,.1574999988079071,Collected from the Field
South,FRESH FISH LARGE VARIETY,5031,PIECE SMALL,,9A,.1025000065565109,Collected from the Field
North,FRESH FISH LARGE VARIETY,5031,PIECE MEDIUM,,9B,.3459999859333038,Collected from the Field
Central,FRESH FISH LARGE VARIETY,5031,PIECE MEDIUM,,9B,.2549999952316284,Collected from the Field
South,FRESH FISH LARGE VARIETY,5031,PIECE MEDIUM,,9B,.1449999958276749,Collected from the Field
North,FRESH FISH LARGE VARIETY,5031,PIECE LARGE,,9C,.550000011920929,Collected from the Field
