case_id,HHID,crop_code,ag_n01a,ag_n01b,ag_n01b_oth,ag_n02,ag_n03,ag_n04,ag_n06a,ag_n06b,ag_n07a,ag_n07b,ag_n07b_oth,ag_n07_1a,ag_n07_1b,ag_n08,ag_n08_oth,ag_n09,ag_n10,ag_n11,ag_n12,ag_n13,ag_n14a,ag_n14b,ag_n37,ag_n38a,ag_n38b,ag_n38b_oth,ag_n39a,ag_n39b,ag_n39_1,ag_n39_1_oth,ag_n40,ag_n41,ag_n42a,ag_n42b,ag_n42b_oth,ag_n43,ag_n43_oth
311057190104,05155a5f72944b468dd8dd4eaf6921ea,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,5,KILOGRAM,,2,,On Foot,,0,NO,,,,Improved variety is too expensive,
311057190104,05155a5f72944b468dd8dd4eaf6921ea,PEA,1,KILOGRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,KILOGRAM,,Improved variety is too expensive,
311057190131,bdb12f194e1b46be80657594423f07e7,MAIZE HYBRID RECYCLED,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
311057190131,bdb12f194e1b46be80657594423f07e7,SWEET POTATO,2,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,50 KG BAG,,Improved variety is too expensive,
311057190239,d3069db542a145f1a157a2be64ca34b3,MAIZE HYBRID RECYCLED,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,5,KILOGRAM,,1,.a,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311057190239,d3069db542a145f1a157a2be64ca34b3,SWEET POTATO,1,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,3,,1,50 KG BAG,,1,.a,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311057190239,d3069db542a145f1a157a2be64ca34b3,NKHWANI,250,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,500,GRAM,,1,.a,On Foot,,0,250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311057190239,d3069db542a145f1a157a2be64ca34b3,PEA,250,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,250,GRAM,,1,.a,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311057190256,b8d3d15606fc48ceb516f71207de6694,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,5,KILOGRAM,,3,,On Foot,,0,NO,,,,Seed received through the voucher program,
311057190256,b8d3d15606fc48ceb516f71207de6694,BEANS,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,3,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311057190271,f17e6ee5b275499ea0d1444821d79bf3,MAIZE COMPOSITE/OPV,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,KILOGRAM,,1,.a,On Foot,,0,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311057190271,f17e6ee5b275499ea0d1444821d79bf3,BEANS,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,1,KILOGRAM,,1,.a,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311057190289,4b9d1ad0f72c4fb98e7fd36539107540,MAIZE HYBRID RECYCLED,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,5,KILOGRAM,,1,.a,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311057190289,4b9d1ad0f72c4fb98e7fd36539107540,NKHWANI,200,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,200,RAM,,Improved variety is too expensive,
311057190289,4b9d1ad0f72c4fb98e7fd36539107540,PEA,500,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,500,RAM,,Improved variety is too expensive,
311067200026,892f4342a42a49f09862c904c2331de3,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,5,KILOGRAM,,1,.a,Bicycle Taxi,,0,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311067200026,892f4342a42a49f09862c904c2331de3,BEANS,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,25,KILOGRAM,,Advice from fellow farmer,
311067200026,892f4342a42a49f09862c904c2331de3,NKHWANI,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,KILOGRAM,,Preference for traditional variety,
311067200026,892f4342a42a49f09862c904c2331de3,THERERE/OKRA,200,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,200,RAM,,Preference for traditional variety,
311067200115,4f0510d4dfe24a12b234e032f8014fd1,TOMATO,25,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,25,GRAM,,1,.a,On Foot,,0,50,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311067200166,3fb3bb17ae544e4ba519d6895f9e096e,RICE KILOMBERO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,20,KILOGRAM,,2,.a,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311067200184,24b54e946a8347eaa7d32e83bd4d25eb,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,KILOGRAM,,Preference for traditional variety,
311067200184,24b54e946a8347eaa7d32e83bd4d25eb,SWEET POTATO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,5,KILOGRAM,,3,,On Foot,,0,NO,,,,Preference for traditional variety,
311067200184,24b54e946a8347eaa7d32e83bd4d25eb,BEANS,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,KILOGRAM,,Preference for traditional variety,
311067200184,24b54e946a8347eaa7d32e83bd4d25eb,NKHWANI,250,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,250,RAM,,Preference for traditional variety,
311067200237,9fb18a8420374628be4d953284be60b9,MAIZE LOCAL,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,20,KILOGRAM,,Preference for traditional variety,
311067200237,9fb18a8420374628be4d953284be60b9,NKHWANI,1,OTHER SPECIFY,NO 10 PLATE,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),NO 10 PLATE,Preference for traditional variety,
311067200237,9fb18a8420374628be4d953284be60b9,THERERE/OKRA,1,OTHER SPECIFY,TINA,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),TINA,Preference for traditional variety,
311067200305,85778911aace4f64abe928b324b84144,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Preference for traditional variety,
311067200305,85778911aace4f64abe928b324b84144,NKHWANI,1,OTHER SPECIFY,TINA,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),TINA,Preference for traditional variety,
311067210158,8f0f565a2d7d485399b02549fba5b823,MAIZE HYBRID,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,3,KILOGRAM,,1,2,Truck / Bus/ Minibus,,2000,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311067210158,8f0f565a2d7d485399b02549fba5b823,SWEET POTATO,100,OTHER SPECIFY,SEEDLINGS,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,100,OTHER (SPECIFY),SEEDLINGS,Improved variety is too expensive,
311077220004,82f712bb69654b639760e212b83214d3,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,5,KILOGRAM,,2,.a,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311077220004,82f712bb69654b639760e212b83214d3,NKHWANI,100,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,100,RAM,,Preference for traditional variety,
311077220004,82f712bb69654b639760e212b83214d3,THERERE/OKRA,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,KILOGRAM,,Preference for traditional variety,
311077220004,82f712bb69654b639760e212b83214d3,TOMATO,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,100,GRAM,,2,.a,On Foot,,0,200,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311077220042,1db820a818d54434a3b76584a1dce201,MAIZE HYBRID RECYCLED,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311077220042,1db820a818d54434a3b76584a1dce201,NKHWANI,100,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,100,RAM,,Preference for traditional variety,
311077220042,1db820a818d54434a3b76584a1dce201,TOMATO,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,100,GRAM,,1,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),PREFERENCE
311077220042,1db820a818d54434a3b76584a1dce201,OTHER (SPECIFY),500,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,500,GRAM,,2,.a,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),AVAILABLE SEED
311077220102,519c299c7f7f494f8293f73ee076b973,MAIZE HYBRID,11,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,7,,6,KILOGRAM,,1,.a,On Foot,,0,8500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311077220102,519c299c7f7f494f8293f73ee076b973,BEANS,8,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,7,,8,KILOGRAM,,1,.a,On Foot,,0,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),PREFERENCE
311077220102,519c299c7f7f494f8293f73ee076b973,NKHWANI,200,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,200,RAM,,Preference for traditional variety,
311077220102,519c299c7f7f494f8293f73ee076b973,TOMATO,70,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,7,,70,GRAM,,1,2,On Foot,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),AVAILABLE  SEED
311077230173,1df457c323734b759761decafe72f677,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,2,KILOGRAM,,1,.a,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311077230173,1df457c323734b759761decafe72f677,BEANS,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,0,,,1,.a,On Foot,,0,800,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311077230259,478e6e79ba5a4f84b2197834fe14df6d,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,2,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,3500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),HIGH YIELDING
311077240103,6f3349b1848046b8a039a66c5e9e02de,MAIZE LOCAL,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,10,KILOGRAM,,Preference for traditional variety,
311077240186,2877572b0d8f486499b0fb6f0949e08a,MAIZE HYBRID,7,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,7,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,22450,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311077240186,2877572b0d8f486499b0fb6f0949e08a,SWEET POTATO,4,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,6,,4,50 KG BAG,,1,.a,Own Bicycle or Oxcart,,0,12000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311077250038,72d578fe237c4bfa9c157333f23d5732,MAIZE HYBRID,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,,4,KILOGRAM,,1,.a,On Foot,,0,6000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311077250038,72d578fe237c4bfa9c157333f23d5732,NKHWANI,200,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,,200,GRAM,,1,.a,On Foot,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311077250038,72d578fe237c4bfa9c157333f23d5732,TOMATO,200,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,,200,GRAM,,1,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311087260016,0477f64669ab49d48cc78e92294b82bb,MAIZE HYBRID,9,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,8,,9,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,10500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311087260016,0477f64669ab49d48cc78e92294b82bb,SWEET POTATO,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,50 KG BAG,,Preference for traditional variety,
311087260123,7135f544a06c4470bc2f1172711bdf01,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,5,KILOGRAM,,1,.a,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311087260123,7135f544a06c4470bc2f1172711bdf01,SWEET POTATO,3,OTHER SPECIFY,LARGE PAIL,"YES, THE FIGURES MATCHED",NO,YES,4,,3,OTHER (SPECIFY),LARGE PAIL,1,.a,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311087260123,7135f544a06c4470bc2f1172711bdf01,NKHWANI,250,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,250,GRAM,,1,.a,On Foot,,0,250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311087260207,533c73a0fc454d3e8e8b72e4be3f312b,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,,2,KILOGRAM,,2,.a,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311087260311,c588640d76b04459a32ccafb6f692810,MAIZE LOCAL,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,4,KILOGRAM,,2,,On Foot,,0,NO,,,,Preference for traditional variety,
311087260311,c588640d76b04459a32ccafb6f692810,NKHWANI,250,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,250,GRAM,,5,,On Foot,,0,NO,,,,Preference for traditional variety,
311107280035,6372fba9304e40c8b123fd048e9ce6b5,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,5,KILOGRAM,,1,2,Own Bicycle or Oxcart,,0,800,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311107280035,6372fba9304e40c8b123fd048e9ce6b5,OTHER (SPECIFY),1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,1,KILOGRAM,,1,.a,Own Bicycle or Oxcart,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311207290204,61e5a0fd510e48308b3fbc37f3d60035,MAIZE LOCAL,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,KILOGRAM,,1,.a,On Foot,,0,1200,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311207290204,61e5a0fd510e48308b3fbc37f3d60035,NKHWANI,200,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,200,RAM,,Improved variety is too expensive,
311207290258,820154acf3bb42289d8f6f56d722b4a6,SWEET POTATO,2,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,50 KG BAG,,Improved variety is too expensive,
311207290316,c84a98d6dad748319e3af5ffe486fe64,MAIZE HYBRID,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,10,KILOGRAM,,1,.a,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311207290377,5cf9f9aa4c3949bba3108bd6936c19b0,MAIZE HYBRID,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,2.5,KILOGRAM,,1,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311207290404,5aca299a1f884a76b74adf297cf2e83f,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,5,KILOGRAM,,1,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311207290404,5aca299a1f884a76b74adf297cf2e83f,BEANS,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,5,KILOGRAM,,1,.a,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
311207300128,34f300d3c4ab4d3fa1a8d34f5c437f6a,SWEET POTATO,150,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,3,50 KG BAG,,2,.a,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311207300234,356ce11708604151a7482fcb745d0057,MAIZE HYBRID,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,10,KILOGRAM,,2,.a,On Foot,,0,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
311207300321,9f9ada48d9db4b978a47c63bf7204700,MAIZE HYBRID,5,KILOGRAM,,"NO, THE ENTRIES IN AG-MODULE M, AND QUESTION 1 OF AG-MODULE N WERE ADJUSTED",NO,YES,2,,5,KILOGRAM,,2,.a,On Foot,,0,5250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
311207300321,9f9ada48d9db4b978a47c63bf7204700,SWEET POTATO,4,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,4,,4,50 KG BAG,,2,.a,On Foot,,0,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311207300361,3e61d5bc2a7b431cb5bddb68fdc8fc81,SWEET POTATO,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,2,50 KG BAG,,2,.a,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
311207300533,524ded0a6fa043e2908b4f123153ef86,MAIZE HYBRID,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,10,KILOGRAM,,2,.a,On Foot,,0,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
311207300533,524ded0a6fa043e2908b4f123153ef86,BEANS,8,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,7.5,KILOGRAM,,2,.a,On Foot,,0,6000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from input supplier,
311207300533,524ded0a6fa043e2908b4f123153ef86,THERERE/OKRA,1,OTHER SPECIFY,NO.  10 PLATE,"YES, THE FIGURES MATCHED",NO,YES,3,,1,OTHER (SPECIFY),NO.  10 PLATE,2,.a,On Foot,,0,50,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
312017320026,30df5bc961c4443da26037b517beaaf1,NKHWANI,300,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,8,,300,GRAM,,1,.a,On Foot,,0,300,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
312017320026,30df5bc961c4443da26037b517beaaf1,TOMATO,5,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,7,,5,GRAM,,1,.a,Own Bicycle or Oxcart,,5,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
312017330087,6ea97966ae3048208cf5a8cc87b17363,TANAPOSI,15,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,15,GRAM,,1,.a,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
312017330170,5431fb1f389e4cd8a01f54c7a4c6aa16,TANAPOSI,300,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,300,GRAM,,1,.a,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
312017330170,5431fb1f389e4cd8a01f54c7a4c6aa16,TOMATO,50,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,50,GRAM,,1,.a,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
312017340070,7ab4a9fae740485287e3a2a28dc3fdea,SWEET POTATO,2,OTHER SPECIFY,50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,YES,2,50 KG BAG,,12,,On Foot,,0,NO,,,,Preference for traditional variety,
312017340107,c9b5ebea4f844a4da669885c2498a878,RICE LOCAL,1,OTHER SPECIFY,PLATE (UNSPECIFIED SIZE),"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,1,OTHER (SPECIFY),PLATE,Improved variety is too expensive,
312017340191,94d33a9b7e6b4b6dbe3f913bd407f8eb,TANAPOSI,2,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,9,,82,GRAM,,1,.a,On Foot,,0,250,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
312017340191,94d33a9b7e6b4b6dbe3f913bd407f8eb,TOMATO,2,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,RAM,,Preference for traditional variety,
312027360016,6c8276bcc8cf417d8c40c0748a0ab069,MAIZE HYBRID RECYCLED,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,2,KILOGRAM,,Preference for traditional variety,
312027360016,6c8276bcc8cf417d8c40c0748a0ab069,OTHER (SPECIFY),5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,.5,KILOGRAM,,1,.a,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
312027360222,966efb5005884e1ba2021506a26be5f7,MAIZE HYBRID,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,,5,KILOGRAM,,2,.a,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
312027370341,dd6a52e3a6844343b1e70bee754fff20,MAIZE LOCAL,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,YES,5,KILOGRAM,,Improved variety is too expensive,
312027380027,e1c80559acd04ab8b785132446d108cb,OTHER (SPECIFY),2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,,2,KILOGRAM,,1,.a,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
312037390126,841f2338c0934142a931eda2f5247dcf,NKHWANI,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,1,KILOGRAM,,1,2,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
312037400008,2947dccd4ffb4ec38dbba4141786ff91,MAIZE HYBRID RECYCLED,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,2,KILOGRAM,,1,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
312047430039,32150810d82a4c969c148722c300f85b,MAIZE HYBRID,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,2,KILOGRAM,,1,.a,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Advice from fellow farmer,
312057440067,eceb5f0125924840ad8a31b700f5b792,NKHWANI,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,,100,GRAM,,1,.a,On Foot,,0,100,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Preference for traditional variety,
312057450012,d910e38ca7c6469db3720af0f83464b9,TOMATO,100,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,100,GRAM,,1,.a,On Foot,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Other (Specify),EARLY MATURITY
312057450012,d910e38ca7c6469db3720af0f83464b9,ONION,400,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,,400,GRAM,,1,.a,On Foot,,0,26000,"Paid in full, with own-savings",,,,,NO,,,,,,,,,NO,,,,Improved variety is too expensive,
