"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q06","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q11","AS01QB","AS01Q01_02","AS01Q03_02","AS01Q12","AS01Q13","AS01Q14","AS01Q15","AS01Q16","AS01Q17A","AS01Q17B","AS01Q18","AS01QC","AS01Q01_03","AS01Q03_03","AS01Q19","AS01Q20","AS01Q21","AS01Q22","AS01Q23","AS01Q24","AS01Q25","AS01Q26","AS01Q27","AS01QD","AS01Q01_04","AS01Q03_04","AS01Q28","AS01Q29","AS01Q30","AS01Q31","AS01Q32","AS01Q33A","AS01Q33B","AS01Q34","AS01Q35","AS01QE","AS01Q01_05","AS01Q03_05","AS01Q36","AS01Q37","AS01Q38","AS01Q39","AS01Q40","AS01Q41","AS01Q42","AS01Q43","AS01QF","AS01Q01_06","AS01Q03_06","AS01Q44","AS01Q45","AS01Q46","AS01Q47","AS01Q48","PrimaryLast"
1,64,5,0,2,2,1,10000,7048,10,1,10,1,2,2,1,,98,1,5,,,,2,2,2,1,1,1000000,20000,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,1,1
1,64,6,0,1,1,1,30000,23470,2,1,15,1,1,1,1,,40,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,64,6,0,2,1,2,30000,23470,2,1,15,1,2,1,2,,40,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,64,6,0,3,2,1,40000,0,27,4,40,2,3,2,1,4,25,1,5,,,,2,3,2,1,1,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,2,1
1,64,7,0,1,1,1,30000,39826,1,1,15,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,64,7,0,2,1,2,30000,39826,1,1,15,1,2,1,2,,98,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,1,1
1,64,7,0,3,2,1,35000,0,6,1,90,2,3,2,1,4,98,1,5,,,,2,3,2,1,1,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,1,1
1,64,7,0,4,2,2,35000,0,6,1,90,2,4,2,2,4,98,1,5,,,,2,4,2,2,1,99999998,99999998,,1,2,2,,2,4,2,2,2,2,2,5,,,,,2,4,2,2,,,1,,,,,,4,2,2,,1,2,0,1,1
1,64,8,0,1,1,1,2000,6845,1,1,15,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,64,8,0,2,2,1,4000,11584,1,1,15,1,2,2,1,,98,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,64,9,0,1,1,1,30000,3557,2,1,30,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,64,9,0,2,1,2,30000,3557,2,1,30,1,2,1,2,,98,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,1,2,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,1,1
1,64,9,0,3,2,1,4000,0,8,1,120,2,3,2,1,4,98,1,5,,,,2,3,2,1,1,99999998,99999998,,1,2,1,2,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,1,1
1,64,9,0,4,2,2,4000,0,8,1,120,2,4,2,2,4,98,1,5,,,,2,4,2,2,1,99999998,99999998,,1,2,1,2,2,4,2,2,2,2,2,5,,,,,2,4,2,2,,,1,,,,,,4,2,2,,1,2,0,1,1
1,64,10,0,1,1,1,40000,0,7,1,180,2,1,1,1,4,17,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,64,10,0,2,1,2,40000,0,7,1,180,2,2,1,2,4,17,2,5,,,,2,2,1,2,2,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,64,10,0,3,1,3,40000,0,7,1,180,2,3,1,3,4,17,2,5,,,,2,3,1,3,2,99999998,99999998,,1,2,2,,2,3,1,3,2,2,2,5,,,,,2,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,64,11,0,1,1,1,4000,6255,3,1,45,1,1,1,1,,98,1,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,64,11,0,2,1,2,4000,6255,3,1,45,1,2,1,2,,98,1,5,,,,2,2,1,2,2,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,64,11,0,3,2,1,2000,0,4,1,60,2,3,2,1,3,98,1,5,,,,2,3,2,1,2,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,2,1
1,64,12,0,1,1,1,40000,31459,1,1,20,1,1,1,1,,30,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,64,12,0,2,1,2,40000,31459,1,1,20,1,2,1,2,,30,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,1,0,2,1
1,64,12,0,3,1,3,40000,31459,1,1,20,1,3,1,3,,30,1,5,,,,2,3,1,3,1,99999998,99999998,,1,2,2,,2,3,1,3,2,2,2,5,,,,,2,3,1,3,,,1,,,,,,3,1,3,,1,1,0,2,1
1,64,12,0,4,1,4,40000,31459,1,1,20,1,4,1,4,,30,1,5,,,,2,4,1,4,1,99999998,99999998,,1,2,2,,2,4,1,4,2,2,2,5,,,,,2,4,1,4,,,1,,,,,,4,1,4,,1,1,0,2,1
1,64,13,0,1,1,1,20000,15310,5,1,45,1,1,1,1,,98,1,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,64,13,0,2,1,2,20000,15310,3,1,45,1,2,1,2,,98,1,5,,,,2,2,1,2,2,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,64,13,0,3,2,1,1000,0,3,1,45,1,3,2,1,,98,1,5,,,,2,3,2,1,2,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,2,1
1,64,13,0,4,2,2,1000,0,3,1,45,1,4,2,2,,98,1,5,,,,2,4,2,2,2,99999998,99999998,,1,2,2,,2,4,2,2,2,2,2,5,,,,,2,4,2,2,,,1,,,,,,4,2,2,,1,2,0,2,1
1,64,14,0,1,1,1,12000,0,7,1,105,2,1,1,1,4,25,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,64,14,0,2,1,2,0,0,7,1,105,2,2,1,2,4,25,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,64,14,0,3,2,1,15000,24971,0,1,6,1,3,2,1,,25,1,5,,,,2,3,2,1,1,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,2,1
1,64,14,0,4,2,2,15000,24971,0,1,6,1,4,2,2,,25,1,5,,,,2,4,2,2,1,99999998,99999998,,1,2,2,,2,4,2,2,2,2,2,5,,,,,2,4,2,2,,,1,,,,,,4,2,2,,1,2,0,2,1
1,64,15,0,1,1,1,10000,4502,1,1,15,1,1,1,1,,6,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,64,15,0,2,1,2,10000,4502,1,1,15,1,2,1,2,,6,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,64,15,0,3,1,3,10000,4502,1,1,15,1,3,1,3,,6,1,5,,,,2,3,1,3,1,99999998,99999998,,1,2,2,,2,3,1,3,2,2,2,5,,,,,2,3,1,3,,,1,,,,,,3,1,3,,1,2,0,2,1
1,64,15,0,4,2,1,30000,0,8,1,120,2,4,2,1,4,7,1,5,,,,2,4,2,1,1,99999998,99999998,,1,2,2,,2,4,2,1,2,2,2,5,,,,,2,4,2,1,,,1,,,,,,4,2,1,,1,2,0,2,1
1,64,15,0,5,2,2,30000,0,8,1,120,2,5,2,2,4,7,1,5,,,,2,5,2,2,1,99999998,99999998,,1,2,2,,2,5,2,2,2,2,2,5,,,,,2,5,2,2,,,1,,,,,,5,2,2,,1,2,0,2,1
1,64,16,0,1,1,1,20000,0,10,1,150,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,64,16,0,2,1,2,10000,0,10,1,150,2,2,1,2,4,98,1,5,,,,2,2,1,2,1,99999998,99999998,,3,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,2,2,0,1,1
1,64,16,0,3,2,1,30000,46636,1,1,15,1,3,2,1,,98,1,5,,,,2,3,2,1,1,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,1,1
1,64,16,0,4,2,2,30000,46636,1,1,15,1,4,2,2,,98,1,5,,,,2,4,2,2,1,99999998,99999998,,1,2,2,,2,4,2,2,2,2,2,5,,,,,2,4,2,2,,,1,,,,,,4,2,2,,1,2,0,1,1
1,64,17,0,1,1,1,7000,14264,1,5,5,1,1,1,1,,98,1,5,,,,2,1,1,1,1,2000000,20000,,1,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,64,17,0,2,2,1,10000,28065,3,5,15,1,2,2,1,,98,1,5,,,,2,2,2,1,1,5000000,30000,,1,2,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,1,1
1,64,17,0,3,2,2,10000,28065,3,5,15,1,3,2,2,,98,1,5,,,,2,3,2,2,1,5000000,30000,,1,2,1,2,2,3,2,2,2,2,2,5,,,,,2,3,2,2,,,1,,,,,,3,2,2,,1,2,0,1,1
1,64,17,0,4,3,1,7000,0,6,5,15,1,4,3,1,,98,1,5,,,,2,4,3,1,1,2000000,20000,,1,2,2,,2,4,3,1,2,2,2,5,,,,,2,4,3,1,,,1,,,,,,4,3,1,,1,2,0,1,1
1,64,17,0,5,4,1,1000,0,7,5,120,1,5,4,1,,98,1,5,,,,2,5,4,1,1,1000000,20000,,1,2,2,,2,5,4,1,2,2,2,5,,,,,2,5,4,1,,,1,,,,,,5,4,1,,1,2,0,1,1
1,64,17,0,6,4,2,1000,0,7,5,120,1,6,4,2,,98,1,5,,,,2,6,4,2,1,1000000,20000,,1,2,2,,2,6,4,2,2,2,2,5,,,,,2,6,4,2,,,1,,,,,,6,4,2,,1,2,0,1,1
1,64,18,0,1,1,1,50000,57918,4,1,15,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,64,18,0,2,1,2,50000,57918,4,1,15,1,2,1,2,,98,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,1,1
1,64,18,0,3,2,1,15000,0,10,1,250,2,3,2,1,4,98,1,5,,,,2,3,2,1,1,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,2,2,0,1,1
1,65,1,0,1,1,1,10000,0,4,1,60,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,1,1
1,65,1,0,2,2,1,15000,0,5,1,85,2,2,2,1,4,98,1,5,,,,2,2,2,1,1,99999998,99999998,,1,1,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,1,1
1,65,1,0,3,3,1,10000,0,3,1,45,2,3,3,1,4,98,1,5,,,,2,3,3,1,1,99999998,99999998,,1,1,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,1,1
1,65,1,0,4,4,1,15000,0,3,1,45,2,4,4,1,4,98,1,5,,,,2,4,4,1,1,99999998,99999998,,1,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,98,2,0,1,1
1,65,1,0,5,5,1,10000,0,7,1,175,2,5,5,1,4,98,1,5,,,,2,5,5,1,1,99999998,99999998,,1,2,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,98,2,0,1,1
1,65,1,0,6,6,1,15000,0,6,1,90,2,6,6,1,4,98,1,5,,,,2,6,6,1,1,99999998,99999998,,1,2,2,,2,6,6,1,2,2,2,5,,,,,2,6,6,1,,,1,,,,,,6,6,1,,98,2,0,1,1
1,65,1,0,7,7,1,10000,0,3,1,45,2,7,7,1,4,98,1,5,,,,2,7,7,1,1,99999998,99999998,,1,1,2,,2,7,7,1,2,2,2,5,,,,,2,7,7,1,,,1,,,,,,7,7,1,,98,2,0,1,1
1,65,1,0,8,8,1,15000,0,4,1,60,2,8,8,1,4,98,1,5,,,,2,8,8,1,1,99999998,99999998,,3,2,2,,2,8,8,1,2,2,2,5,,,,,2,8,8,1,,,1,,,,,,8,8,1,,98,2,0,1,1
1,65,2,0,1,1,1,20000,13702,1,1,20,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,65,2,0,2,2,1,100000,13702,4,1,60,2,2,2,1,4,98,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,65,2,0,3,3,1,10000,0,6,1,90,2,3,3,1,4,98,1,5,,,,2,3,3,1,1,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,65,3,0,1,1,1,40000,0,4,5,30,2,1,1,1,4,98,1,3,1,1,90,1,1,1,1,1,99999998,10000,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,65,3,0,2,2,1,10000,9943,1,5,8,1,2,2,1,,98,1,3,1,1,90,1,2,2,1,1,99999998,10000,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,1,1
1,65,3,0,3,3,1,10000,3542,1,5,8,1,3,3,1,,98,1,5,,,,1,3,3,1,1,99999998,10000,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,1,1
1,65,3,0,4,4,1,20000,0,8,1,8,2,4,4,1,4,98,1,5,,,,1,4,4,1,1,99999998,10000,,1,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,1,1
1,65,3,0,5,5,1,30000,0,6,1,90,2,5,5,1,4,98,1,5,,,,1,5,5,1,1,99999998,10000,,1,2,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,1,2,0,1,1
1,65,3,0,6,6,1,20000,0,8,1,120,2,6,6,1,4,98,1,5,,,,1,6,6,1,1,99999998,10000,,1,2,2,,2,6,6,1,2,2,2,5,,,,,2,6,6,1,,,1,,,,,,6,6,1,,1,2,0,1,1
1,65,4,0,1,1,1,10000,0,7,5,70,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,200000,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,65,4,0,2,2,1,13000,0,4,5,40,2,2,2,1,4,98,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,1,1
1,65,4,0,3,3,1,10000,0,8,5,80,2,3,3,1,4,98,1,5,,,,2,3,3,1,1,300000,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,1,1
1,65,4,0,4,3,2,15000,0,8,5,80,2,4,3,2,4,98,1,5,,,,2,4,3,2,1,800000,99999998,,1,2,2,,2,4,3,2,2,2,2,5,,,,,2,4,3,2,,,1,,,,,,4,3,2,,1,2,0,1,1
1,65,4,0,5,3,3,70000,0,8,5,80,2,5,3,3,4,98,1,5,,,,2,5,3,3,1,100000,99999998,,1,2,2,,2,5,3,3,2,2,2,5,,,,,2,5,3,3,,,1,,,,,,5,3,3,,1,2,0,1,1
1,65,4,0,6,3,4,10000,0,8,5,80,2,6,3,4,4,98,1,5,,,,2,6,3,4,1,100000,99999998,,4,3,2,,2,6,3,4,2,2,2,5,,,,,2,6,3,4,,,1,,,,,,6,3,4,,1,2,0,1,1
1,65,5,0,1,1,1,24000,0,3,5,45,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,65,5,0,2,2,1,25000,0,15,5,180,2,2,2,1,4,98,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,65,6,0,1,1,1,15000,0,8,1,120,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,2,2,0,2,1
1,65,6,0,2,2,1,15000,0,3,1,45,2,2,2,1,4,98,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,2,0,2,1
1,65,7,0,1,1,1,10000,13542,1,1,15,1,1,1,1,,12,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,65,7,0,2,2,1,15000,22700,1,1,18,1,2,2,1,,12,2,5,,,,2,2,2,1,2,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,65,7,0,3,3,1,20000,0,2,1,30,2,3,3,1,4,7,2,5,,,,2,3,3,1,2,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,65,8,0,1,1,1,3000,2475,3,1,120,1,1,1,1,,5,1,5,,,,1,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,65,8,0,2,2,1,6000,10802,3,1,120,1,2,2,1,,5,1,5,,,,1,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,65,8,0,3,3,1,7000,0,6,1,300,2,3,3,1,4,5,1,5,,,,1,3,3,1,1,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,65,8,0,4,3,2,7000,0,6,1,300,2,4,3,2,4,5,1,5,,,,1,4,3,2,1,99999998,99999998,,1,2,2,,2,4,3,2,2,2,2,5,,,,,2,4,3,2,,,1,,,,,,4,3,2,,1,2,0,2,1
1,65,9,0,1,1,1,5000,6213,2,1,25,1,1,1,1,,10,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,1,1,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,2,2,0,2,1
1,65,9,0,2,2,1,6000,0,10,1,240,2,2,2,1,4,1,3,,,,,,2,2,1,,,,5000,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,1,0,2,1
1,65,9,0,3,2,2,2000,0,10,1,240,2,3,2,2,4,1,3,,,,,,3,2,2,,,,5000,1,2,2,,2,3,2,2,2,2,2,5,,,,,2,3,2,2,,,1,,,,,,3,2,2,,2,1,0,2,1
1,65,9,0,4,2,3,2000,0,10,1,240,2,4,2,3,4,1,3,,,,,,4,2,3,,,,5000,1,2,2,,2,4,2,3,2,2,2,5,,,,,2,4,2,3,,,1,,,,,,4,2,3,,2,1,0,2,1
1,65,11,0,1,1,1,20000,8,1,1,120,2,1,1,1,4,18,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,65,11,0,2,2,1,10000,9,1,1,120,2,2,2,1,4,18,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,1,1
1,65,12,0,1,1,1,10000,5014,1,1,15,1,1,1,1,,40,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,65,12,0,2,1,2,10000,6135,1,1,15,1,2,1,2,,40,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,65,12,0,3,2,1,9000,0,7,1,120,1,3,2,1,,40,1,5,,,,2,3,2,1,1,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,2,1
1,65,12,0,4,3,1,7000,0,10,1,240,2,4,3,1,4,40,1,5,,,,2,4,3,1,1,99999998,99999998,,1,2,2,,2,4,3,1,2,2,2,5,,,,,2,4,3,1,,,1,,,,,,4,3,1,,1,2,0,2,1
1,65,13,0,1,1,1,20000,4773,1,1,25,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,65,13,0,2,2,1,20000,9357,1,1,25,1,2,2,1,,98,2,5,,,,2,2,2,1,2,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,65,13,0,3,3,1,40000,0,7,1,75,2,3,3,1,4,98,2,5,,,,2,3,3,1,2,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,65,13,0,4,4,1,40000,0,8,1,75,2,4,4,1,4,98,2,5,,,,2,4,4,1,2,99999998,99999998,,3,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,2,1
1,65,13,0,5,5,1,40000,0,10,1,80,2,5,5,1,4,98,2,5,,,,2,5,5,1,2,99999998,99999998,,3,2,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,1,2,0,2,1
1,65,14,0,1,1,1,500,0,10,1,120,2,1,1,1,4,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,1,1
1,65,14,0,2,2,1,500,0,10,1,120,2,2,2,1,4,98,2,5,,,,2,2,2,1,2,99999998,99999998,,1,2,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,5,2,0,1,1
1,65,14,0,3,3,1,10000,0,8,1,120,2,3,3,1,4,98,2,5,,,,2,3,3,1,2,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,6,2,0,1,1
1,65,14,0,4,3,2,10000,0,8,1,120,2,4,3,2,4,98,2,5,,,,2,4,3,2,2,99999998,99999998,,1,2,2,,2,4,3,2,2,2,2,5,,,,,2,4,3,2,,,1,,,,,,4,3,2,,4,2,0,1,1
1,65,14,0,5,3,3,10000,0,8,1,120,2,5,3,3,4,98,2,5,,,,2,5,3,3,2,99999998,99999998,,1,2,2,,2,5,3,3,2,2,2,5,,,,,2,5,3,3,,,1,,,,,,5,3,3,,5,2,0,1,1
1,65,14,0,6,4,1,200,8882,4,1,30,1,6,4,1,,98,2,5,,,,2,6,4,1,2,99999998,99999998,,3,5,1,2,2,6,4,1,2,2,2,5,,,,,1,6,4,1,1,2,1,,,,,,6,4,1,,4,2,0,1,1
1,65,14,0,7,5,1,200,5882,4,1,30,1,7,5,1,,98,2,5,,,,5,7,5,1,2,99999998,99999998,,3,5,1,2,2,7,5,1,2,2,2,5,,,,,1,7,5,1,1,2,1,,,,,,7,5,1,,4,2,0,1,1
1,65,15,0,1,1,1,10000,67347,1,5,15,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,3,5,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,65,15,0,2,1,2,10000,8732,1,5,15,1,2,1,2,,98,2,5,,,,2,2,1,2,2,99999998,99999998,,3,5,1,2,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,65,15,0,3,2,1,25000,8732,2,5,15,1,3,2,1,,98,2,5,,,,2,3,2,1,2,99999998,99999998,,1,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,1,2,0,2,1
