"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02AQA","AS01Q01","AS01Q03","AS02AQ04","AS02AQ05","AS02AQ06A","AS02AQ06B","AS02AQ06C","AS02AQ06D","AS02AQ07A","AS02AQ07B","AS02AQ07C","AS02AQ07D","AS02AQB","AS02AQ01_02","AS02AQ03_02","AS02AQ08","AS02AQ09A","AS02AQ09B","AS02AQ09C","AS02AQ10A","AS02AQ10B","AS02AQ10C","AS02AQ11A","AS02AQ11B","AS02AQ11C","AS02AQ12A","AS02AQ12B","AS02AQ12C","AS02AQC","AS02AQ01_03","AS02AQ03_03","AS02AQ13A","AS02AQ13B","AS02AQ13C","AS02AQ14A","AS02AQ14B","AS02AQ14C","AS02AQ15A","AS02AQ15B","AS02AQ15C","AS02AQ16A","AS02AQ16B","AS02AQ16C","AS02AQD","AS02AQ01_04","AS02AQ03_04","AS02AQ17A","AS02AQ17B","AS02AQ18A","AS02AQ18B","AS02AQ19A","AS02AQ19B","AS02AQ20A","AS02AQ20B","AS02AQ21A","AS02AQ21B","AS02AQ22A","AS02AQ22B","AS02AQE","AS02AQ01_05","AS02AQ03_05","AS02AQ23A","AS02AQ23B","AS02AQ23C","AS02AQ23D","AS02AQ23E","AS02AQ24A","AS02AQ24B","AS02AQ24C","AS02AQ24D","AS02AQ24E","AS02AQ25","AS02AQ26","AS02AQ27","AS02AQ28","PrimaryLast"
1,147,15,0,4,3,2,1,0,2,,,,2,,,,4,3,2,2,2,,,2,,,2,,,2,,,4,3,2,2,,,2,,,2,,,2,,,4,3,2,1,7,90,,,,,,,,,,4,3,2,2,,,,,1,1,0,0,1500,1,0,2,,1
1,147,18,0,1,1,1,1,0,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,0,2,,1
1,147,18,0,2,1,2,1,0,2,,,,2,,,,2,1,2,1,2,,,2,,,2,,,2,,,2,1,2,2,,,2,,,2,,,2,,,2,1,2,1,7,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,1,0,2,,1
1,147,18,0,3,2,1,1,0,2,,,,2,,,,3,2,1,1,2,,,2,,,2,,,2,,,3,2,1,2,,,2,,,2,,,2,,,3,2,1,1,7,90,,,,,,,,,,3,2,1,2,,,,,2,,,,,1,0,2,,1
1,147,18,0,4,3,1,1,0,2,,,,2,,,,4,3,1,1,2,,,2,,,2,,,2,,,4,3,1,2,,,2,,,2,,,2,,,4,3,1,1,7,90,,,,,,,,,,4,3,1,2,,,,,2,,,,,1,0,2,,1
1,148,1,0,1,1,1,1,20000,1,1,8,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,3,0,1,1,1,1,4000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,5,8,5,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,5,0,1,1,1,1,5000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,90,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,5,0,2,2,1,1,5000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,90,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,148,5,0,3,3,1,1,5000,2,,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,90,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,148,6,0,1,1,1,1,15000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,15,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,6,0,2,2,1,1,10000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,15,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,148,6,0,3,3,1,1,10000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,15,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,148,7,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,44,4,30,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,7,0,2,2,1,1,20000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,44,4,30,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,148,7,0,3,3,1,1,30000,1,1,10,3,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,44,4,30,90,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,148,7,0,4,4,1,1,40000,2,,,,2,,,,4,4,1,1,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,44,4,30,90,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,148,7,0,5,5,1,1,30000,2,,,,2,,,,5,5,1,1,2,,,2,,,2,,,2,,,5,5,1,2,,,2,,,2,,,2,,,5,5,1,1,44,4,30,90,,,,,,,,5,5,1,2,,,,,2,,,,,2,,2,,1
1,148,7,0,6,6,1,1,40000,2,,,,2,,,,6,6,1,1,2,,,2,,,2,,,2,,,6,6,1,2,,,2,,,2,,,2,,,6,6,1,1,44,4,30,90,,,,,,,,6,6,1,2,,,,,2,,,,,2,,2,,1
1,148,7,0,7,7,1,1,40000,2,,,,2,,,,7,7,1,1,2,,,2,,,2,,,2,,,7,7,1,2,,,2,,,2,,,2,,,7,7,1,1,44,4,30,90,,,,,,,,7,7,1,2,,,,,2,,,,,2,,2,,1
1,148,8,0,1,1,1,1,150000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,8,0,2,2,1,1,60000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,148,9,0,1,1,1,1,0,2,,,,2,,,,1,1,1,2,2,,,1,3,1,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,3,5,3,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,9,0,2,2,1,1,0,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,148,9,0,3,3,1,1,0,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,148,10,0,1,1,1,1,999999,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,2,5,2,90,,,,,,,,1,1,1,1,2,0,0,0,2,,,,,2,,2,,1
1,148,10,0,2,2,1,1,999999,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,2,2,5,2,90,,,,,,,,2,2,1,1,2,0,0,0,2,,,,,2,,2,,1
1,148,10,0,3,3,1,1,999999,2,,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,2,2,5,2,90,,,,,,,,3,3,1,1,2,0,0,0,2,,,,,2,,2,,1
1,148,11,0,1,1,1,1,70000,2,,,,2,,,,1,1,1,2,2,,,2,,,1,15,1,2,,,1,1,1,2,,,1,2,2,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,148,11,0,2,2,1,1,10000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,148,12,0,1,1,1,1,40000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,1,7,0,0,4000,1,0,0,0,0,2,,2,,1
1,148,12,0,2,2,1,1,20000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,1,7,0,0,4000,1,0,0,0,0,2,,2,,1
1,148,12,0,3,3,1,1,10000,1,1,20,3,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,7,90,,,,,,,,,,3,3,1,1,7,0,0,4000,1,0,0,0,0,2,,2,,1
1,148,14,0,1,1,1,1,19000,2,,,,2,,,,1,1,1,1,2,,,2,,,1,2,1,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,1,6,0,0,6000,2,,2,,1
1,148,14,0,2,2,1,1,5000,2,,,,2,,,,2,2,1,1,1,17,1,2,,,1,1,1,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,148,14,0,3,3,1,1,5000,2,,,,2,,,,3,3,1,1,2,,,2,,,1,1,2,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,148,14,0,4,4,1,1,7000,2,,,,2,,,,4,4,1,1,1,20,1,2,,,1,2,1,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,1,90,,,,,,,,,,4,4,1,1,16,0,0,10,1,6,0,0,6000,2,,2,,1
1,148,14,0,5,5,1,1,1000,2,,,,2,,,,5,5,1,1,1,13,1,2,,,2,,,1,2,2,5,5,1,2,,,1,1,3,2,,,2,,,5,5,1,1,2,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,2,,2,,1
1,148,15,0,1,1,1,1,30000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,1,0,1,1,1,1,15000,1,3,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,1,6,1,5,1,90,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,1,0,2,2,1,1,15000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,1,6,1,5,1,90,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,1,0,3,3,1,1,15000,1,3,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,1,6,1,5,1,90,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,149,1,0,4,4,1,1,70000,2,,,,2,,,,4,4,1,1,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,1,6,1,5,1,90,,,,,,4,4,1,2,,,,,1,6,0,0,10000,2,,2,,1
1,149,1,0,5,5,1,1,15000,2,,,,2,,,,5,5,1,1,2,,,2,,,2,,,2,,,5,5,1,2,,,2,,,2,,,2,,,5,5,1,1,1,6,1,5,1,90,,,,,,5,5,1,2,,,,,2,,,,,2,,2,,1
1,149,2,0,1,1,1,1,40000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,2,0,2,2,1,1,30000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,10,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,2,0,3,3,1,1,15000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,5,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,149,3,0,1,1,1,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1
1,149,5,0,1,1,1,1,170000,1,2,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,1,2,0,0,12000,2,,2,,1
1,149,5,0,2,2,1,1,150000,1,2,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,9,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,5,0,3,3,1,1,100000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,5,90,90,,,,,,,,,,3,3,1,2,,,,,1,1,0,0,3500,2,,2,,1
1,149,6,0,1,1,1,1,20000,1,1,3,4,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,6,0,2,2,1,2,,,,,,,,,,2,2,1,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,1
1,149,6,0,3,3,1,1,10000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,149,8,0,1,1,1,1,20000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,90,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,8,0,2,2,1,1,15000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,9,0,1,1,1,1,999999,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,13,7,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,9,0,2,2,1,1,999999,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,7,13,7,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,9,0,3,3,1,1,999999,2,,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,7,13,7,90,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,149,10,0,1,1,1,1,70000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,10,0,2,2,1,1,50000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,4,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,10,0,3,3,1,1,30000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,2,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,149,11,0,1,1,1,1,5000,1,1,1,5,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,1,4,9,8,1800,2,,,,,2,,2,,1
1,149,12,0,1,1,1,1,30000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,3,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,12,0,2,2,1,1,30000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,3,3,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,14,0,1,1,1,1,15000,1,1,2,3,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,0,90,,,,,,,,,,1,1,1,1,1,0,0,3000,2,,,,,2,,2,,1
1,149,14,0,2,2,1,1,20000,1,1,2,3,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,2,0,90,,,,,,,,,,2,2,1,1,1,0,0,4000,2,,,,,2,,2,,1
1,149,15,0,1,1,1,1,800000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,15,0,2,2,1,1,200000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,16,0,1,1,1,1,20000,2,,,,2,,,,1,1,1,2,1,3,1,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,17,0,1,1,1,1,20000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,17,0,2,2,1,1,10000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,2,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,18,0,1,1,1,1,30000,1,1,10,4,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,4,2,5,2,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,149,18,0,2,2,1,1,20000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,4,2,5,2,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,149,18,0,3,3,1,1,20000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,4,2,5,2,90,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,149,18,0,4,4,1,1,20000,2,,,,2,,,,4,4,1,2,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,4,2,5,2,90,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,150,1,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,1,3,0,0,4500,2,,2,,1
1,150,1,0,2,2,1,1,5000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,1,2,0,0,4500,2,,2,,1
1,150,3,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,3,0,2,2,1,1,7000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,150,4,0,1,1,1,1,40000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,11,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,5,0,1,1,1,1,5000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,5,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,7,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,7,0,2,2,1,1,20000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,150,7,0,3,3,1,1,10000,2,,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,150,8,0,1,1,1,1,40000,2,,,,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,4,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,10,0,1,1,1,1,999999,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,3,7,6,7,90,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,10,0,2,2,1,1,999999,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,3,7,6,7,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,150,10,0,3,3,1,1,999999,2,,,,2,,,,3,3,1,1,1,2,1,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,3,30,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,150,11,0,1,1,1,1,50000,1,1,7,1,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,11,0,2,1,2,1,50000,2,,,,2,,,,2,1,2,1,2,,,2,,,2,,,2,,,2,1,2,2,,,2,,,2,,,2,,,2,1,2,1,7,90,,,,,,,,,,2,1,2,2,,,,,2,,,,,2,,2,,1
1,150,11,0,3,2,1,1,500000,2,,,,2,,,,3,2,1,1,2,,,2,,,2,,,2,,,3,2,1,2,,,2,,,2,,,2,,,3,2,1,1,27,90,,,,,,,,,,3,2,1,2,,,,,2,,,,,2,,2,,1
1,150,11,0,4,3,1,2,,,,,,,,,,4,3,1,,,,,,,,,,,,,,4,3,1,,,,,,,,,,,,,4,3,1,,,,,,,,,,,,,4,3,1,,,,,,,,,,,,,,,1
1,150,13,0,1,1,1,1,999999,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,1,2,0,0,3000,2,,2,,1
1,150,13,0,2,2,1,1,999999,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,150,15,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,15,0,2,2,1,1,10000,2,,,,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,150,15,0,3,3,1,1,2000,2,,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,150,15,0,4,4,1,1,15000,2,,,,2,,,,4,4,1,1,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,0,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,2,,2,,1
1,150,15,0,5,5,1,1,3000,2,,,,2,,,,5,5,1,1,2,,,2,,,2,,,2,,,5,5,1,2,,,2,,,2,,,2,,,5,5,1,1,0,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,2,,2,,1
1,150,16,0,1,1,1,1,10000,2,,,,2,,,,1,1,1,1,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,2,,2,,1
1,150,16,0,2,2,1,1,5000,1,1,10,3,2,,,,2,2,1,1,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,,2,,1
1,150,16,0,3,3,1,1,10000,2,,,,2,,,,3,3,1,1,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,2,,2,,1
1,150,17,0,1,1,1,1,400000,1,4,8,4,2,,,,1,1,1,2,2,,,2,,,2,,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,1,5,0,0,10000,2,,2,,1
1,150,17,0,2,2,1,1,20000,2,,,,2,,,,2,2,1,2,2,,,2,,,2,,,2,,,2,2,1,2,,,2,,,2,,,2,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,1,4,0,0,80000,2,,2,,1
1,150,17,0,3,3,1,1,20000,2,,,,2,,,,3,3,1,2,2,,,2,,,2,,,2,,,3,3,1,2,,,2,,,2,,,2,,,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,1,3,0,0,6000,2,,2,,1
1,150,17,0,4,4,1,1,10000,2,,,,2,,,,4,4,1,2,2,,,2,,,2,,,2,,,4,4,1,2,,,2,,,2,,,2,,,4,4,1,1,0,90,,,,,,,,,,4,4,1,2,,,,,1,2,0,0,4000,2,,2,,1
