"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01BQ00","AS01Q01","AS01Q03","AS02BQ04","AS02BQ05","AS02BQ06","AS02BQ07","AS02BQ08","AS02BQ09","AS02BQ10","AS02BQ11","AS02BQ12","AS02BQ13A","AS02BQ13B","AS02BQ14","AS02BQ15A","AS02BQ15B","PrimaryLast","PrimaryLast1"
1,26,10,0,1,1,1,1,"OIGNON",33,1,236,2,1,8,2,,,2,,,1,1
1,26,10,0,2,1,2,2,,,,,,,,,,,,,,1,1
1,26,10,0,3,2,1,2,,,,,,,,,,,,,,1,1
1,26,10,0,4,2,2,2,,,,,,,,,,,,,,1,1
1,26,11,0,1,1,1,1,"OIGNON",33,1,2627,3,3,7,2,,,2,,,1,1
1,26,11,0,2,1,2,1,"MAIS",4,1,223,1,3,8,2,,,2,,,1,1
1,26,12,0,1,1,1,1,"OIGNON",33,1,0,2,3,8,2,,,2,,,1,1
1,26,15,0,1,1,1,1,"OIGNON",33,1,0,2,3,8,2,,,2,,,1,1
1,26,16,0,1,1,1,1,"OIGNON",33,1,3778,2,4,7,2,,,1,"MAIS",4,1,1
1,26,17,0,1,1,1,1,"OIGNON",33,1,1797,2,5,6,2,,,2,,,1,1
1,27,1,0,1,1,1,1,"OIGNON",33,1,1719,1,4,7,2,,,1,"MAIS",4,1,1
1,27,1,0,2,1,2,1,"P TERRE",16,1,2020,1,4,7,2,,,1,"TOMATE",29,1,1
1,27,2,0,1,1,1,1,"OIGNON",33,1,2137,1,5,7,2,,,1,"BLE",6,1,1
1,27,4,0,1,1,1,1,"PIMENT",24,1,210,1,3,8,2,,,2,,,1,1
1,27,4,0,2,1,2,2,,,,,,,,,,,,,,1,1
1,27,5,0,1,1,1,1,"OIGNON",33,1,2792,1,2,7,2,,,1,"MAIS",4,1,1
1,27,6,0,1,1,1,1,"OIGNON",33,1,0,1,3,8,2,,,2,,,1,1
1,27,6,0,2,1,2,2,,,,,,,,,,,,,,1,1
1,27,6,0,3,1,3,1,"MAIS",4,1,0,2,3,8,2,,,2,,,1,1
1,27,7,0,1,1,1,2,,,,,,,,,,,,,,1,1
1,27,8,0,1,1,1,1,"OIGNON",33,1,2802,1,1,8,2,,,1,"COURGE",1,1,1
1,27,8,0,2,1,2,2,,,,,,,,,,,,,,1,1
1,27,9,0,1,1,1,2,,,,,,,,,,,,,,1,1
1,27,13,0,1,1,1,1,"OIGNON",33,1,2203,1,3,8,2,,,2,,,1,1
1,27,13,0,2,1,2,1,"OIGNON",33,1,1264,1,3,8,2,,,2,,,1,1
1,27,13,0,3,1,3,1,"MAIS",4,1,1138,1,3,8,2,,,2,,,1,1
1,27,14,0,1,1,1,1,"OIGNON",33,1,3650,1,3,8,2,,,2,,,1,1
1,27,14,0,2,1,2,1,"OIGNON",33,1,5402,1,3,8,2,,,2,,,1,1
1,27,16,0,1,1,1,1,"OIGNON",33,1,4375,1,3,7,2,,,1,"MAIS",4,1,1
1,27,16,0,2,1,2,1,"COURGE",35,1,1811,1,3,7,2,,,1,"TOMATE",29,1,1
1,27,17,0,1,1,1,1,"OIGNON",33,1,4224,1,5,8,2,,,2,,,1,1
1,28,3,0,1,1,1,1,"RIZ",3,1,40000,3,8,6,2,,,2,,,1,1
1,28,3,0,2,2,1,1,"MIL",1,1,10000,1,6,7,2,,,2,,,1,1
1,28,5,0,1,1,1,1,"RIZ",3,1,1000,1,5,8,2,,,2,,,1,1
1,29,6,0,1,1,1,1,"RIZ HADLY",32,1,1500,1,6,6,2,,,2,,,0,1
1,29,6,0,2,2,1,1,"RIZ HADLY",32,1,2000,1,6,6,2,,,2,,,1,1
1,29,8,0,1,1,1,1,"RIZ PADDY",2,1,2000,1,6,7,2,,,2,,,1,1
1,30,6,0,1,1,1,1,"MAIS",4,1,2000,1,6,8,2,,,2,,,1,1
1,30,8,0,1,1,1,1,"MAIS",4,1,20000,1,6,8,2,,,2,,,1,1
1,31,1,0,1,1,1,1,"POIVRON",17,1,8000,1,6,6,1,25,1,2,,,1,1
1,31,1,0,2,2,1,1,"RIZ",3,1,4500,1,6,6,1,21,1,2,,,1,1
1,31,2,0,1,1,1,1,"MIL",1,1,4000,1,3,6,1,20,1,2,,,1,1
1,31,3,0,1,1,1,1,"POIVRON",17,1,0,1,3,7,2,,,2,,,1,1
1,31,4,0,1,1,1,1,"POIVRON",17,1,8000,1,6,7,1,3,2,2,,,1,1
1,31,6,0,1,1,1,1,"RIZ",3,1,2000,1,3,6,2,,,2,,,1,1
1,31,6,0,2,2,1,1,"POIVRON",17,1,7000,1,3,7,2,,,1,"MIL",1,1,1
1,31,8,0,1,1,1,1,"POIVRON",14,1,12500,1,6,8,2,,,2,,,1,1
1,31,9,0,1,1,1,1,"POIVRON",17,1,8000,1,6,6,2,,,2,,,1,1
1,31,9,0,2,2,1,1,"POIVRON",17,1,5000,1,6,6,2,,,2,,,1,1
1,31,10,0,1,1,1,1,"POIVRON",17,1,5000,1,6,8,2,,,2,,,1,1
1,31,11,0,1,1,1,1,"POIVRON",17,1,10000,1,6,8,2,,,2,,,1,1
1,31,11,0,2,2,1,1,"POIVRON",17,1,5000,1,6,8,2,,,2,,,1,1
1,31,12,0,1,1,1,1,"POIVRON",17,1,10000,1,6,8,2,,,2,,,1,1
1,31,12,0,2,2,1,1,"POIVRON",17,1,15000,1,6,8,2,,,2,,,1,1
1,31,13,0,1,1,1,1,"POIVRON",17,1,2000,1,6,7,2,,,2,,,1,1
1,31,14,0,1,1,1,1,"POIVRON",17,1,2000,1,6,8,2,,,2,,,1,1
1,31,14,0,2,2,1,1,"RIZ",3,1,600,1,6,8,2,,,2,,,1,1
1,31,15,0,1,1,1,1,"POIVRON",17,1,37500,1,6,7,2,,,2,,,1,1
1,31,16,0,1,1,1,1,"POIVRON",17,1,30000,1,6,7,2,,,2,,,1,1
1,31,16,0,2,2,1,1,"POIVRON",17,1,30000,1,6,7,2,,,2,,,1,1
1,31,18,0,1,1,1,1,"POIVRON",17,1,45000,1,6,7,2,,,2,,,1,1
1,31,18,0,2,2,1,1,"POIVRON",17,1,35000,1,6,7,2,,,2,,,1,1
1,31,18,0,3,3,1,1,"RIZ",3,1,18000,1,6,8,2,,,2,,,1,1
1,32,1,0,1,1,1,1,"MIL",1,1,5000,1,6,6,2,,,2,,,1,1
1,32,1,0,2,2,1,1,"SORGHO",2,1,4000,1,6,6,2,,,2,,,1,1
1,32,2,0,1,1,1,1,"PUR",2,1,600,1,6,6,2,,,2,,,1,1
1,32,2,0,2,1,2,1,"PUR",1,1,1000,1,6,6,2,,,2,,,1,1
1,32,2,0,3,2,1,1,"PUR",8,1,100,1,6,7,2,,,2,,,1,1
1,32,2,0,4,2,2,1,"PUR",10,1,30,1,6,7,2,,,2,,,1,1
1,32,3,0,1,1,1,1,"MIL",1,1,5500,1,6,6,2,,,1,"ARACHIDE",10,1,1
1,32,3,0,2,2,1,1,"NIEBE",8,1,4000,1,6,6,2,,,1,"NIEBE",8,1,1
1,32,3,0,3,3,1,1,"ARACHIDE",10,1,4000,1,6,6,2,,,1,"MIL",1,1,1
1,32,4,0,1,1,1,1,"MIL",1,1,2000,1,6,7,2,,,2,,,1,1
1,32,4,0,2,1,2,1,"NIEBE",8,1,3000,1,6,7,2,,,2,,,1,1
1,32,4,0,3,1,3,1,"ARACHIDE",10,2,1500,1,6,7,2,,,2,,,1,1
1,32,6,0,1,1,1,1,"MIL",1,1,20000,1,6,6,1,14,1,2,,,1,1
1,32,6,0,2,2,1,1,"SORGHO",2,1,7000,1,6,6,2,,,2,,,1,1
1,32,6,0,3,2,2,1,"NIEBE",2,1,3000,1,6,6,2,,,2,,,1,1
1,32,7,0,1,1,1,1,"PUR",1,1,1900,1,6,5,2,,,2,,,1,1
1,32,7,0,2,1,1,1,"PUR",8,1,2300,1,3,7,2,,,2,,,1,1
1,32,8,1,1,1,1,1,"MIL",1,1,5000,1,6,7,2,,,2,,,1,1
1,32,8,1,2,2,1,1,"SORGHO",2,1,3200,1,6,7,2,,,2,,,1,1
1,32,8,1,3,3,1,1,"NIEBE",8,1,2400,1,1,7,2,,,2,,,1,1
1,32,9,0,1,1,1,1,"MIL",1,1,30000,1,6,6,2,,,2,,,1,1
1,32,9,0,2,2,1,1,"SORGHO",2,1,20000,1,6,6,2,,,2,,,1,1
1,32,9,0,3,3,1,1,"NIEBE",8,1,4000,1,6,6,2,,,2,,,1,1
1,32,10,1,1,1,1,1,"MIL",1,1,40000,1,6,5,2,,,2,,,1,1
1,32,10,1,2,2,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,32,10,1,3,2,2,1,"NIEBE",8,1,8000,1,3,7,2,,,2,,,1,1
1,32,10,1,4,3,1,1,"ARACHUDE",10,1,2000,1,3,7,2,,,2,,,1,1
1,32,11,0,1,1,1,1,"MIL",1,1,254,1,6,6,2,,,2,,,1,1
1,32,12,0,1,1,1,1,"PUR",1,1,18000,1,6,6,2,,,2,,,1,1
1,32,12,0,2,1,2,1,"PUR",2,1,9000,1,6,7,2,,,2,,,1,1
1,32,12,0,3,2,1,1,"PUR",1,1,4000,1,6,6,2,,,2,,,1,1
1,32,12,0,4,2,2,1,"PUR",2,1,4000,1,6,7,2,,,2,,,1,1
1,32,12,0,5,2,3,1,"PUR",10,1,4000,1,6,7,2,,,2,,,1,1
1,32,12,0,6,2,4,1,"PUR",8,1,4000,1,6,7,2,,,2,,,1,1
1,32,13,0,1,1,1,1,"MIL",1,1,4000,1,3,6,1,1,2,1,"SORGHO",2,1,1
1,32,13,0,2,2,1,1,"NIEBE",8,1,1400,1,3,6,1,1,2,1,"ARACHIDE",10,1,1
1,32,13,0,3,3,1,1,"SORGHO",2,1,1400,1,3,6,1,1,2,1,"MIL",1,1,1
1,32,13,0,4,4,1,1,"ARACHIDE",10,1,2600,1,3,6,1,1,2,1,"NIEBE",8,1,1
1,32,14,0,1,1,1,1,"MIL",1,1,10000,1,6,7,1,1,2,2,,,1,1
1,32,14,0,2,1,2,1,"SORGHO",2,1,4000,1,3,7,1,1,2,2,,,1,1
1,32,14,0,3,1,3,1,"NIEBE",8,1,4000,1,3,7,1,1,2,2,,,1,1
1,32,14,0,4,1,4,1,"ARACHIDE",10,1,4000,1,3,7,1,1,2,2,,,1,1
1,32,15,0,1,1,1,1,"MIL",1,1,10000,1,6,6,2,,,2,,,1,1
1,32,15,0,2,1,2,1,"NIEBE",8,1,5000,1,6,6,2,,,2,,,1,1
1,32,15,0,3,2,1,1,"MIL",1,1,13200,1,6,6,2,,,2,,,1,1
1,32,15,0,4,2,2,1,"NIEBE",8,1,22400,1,6,6,2,,,2,,,1,1
1,32,15,0,5,2,3,1,"ARACHIDE",10,1,418,1,6,6,2,,,2,,,1,1
1,32,16,0,1,1,1,1,"MIL",1,1,4000,1,6,6,2,,,2,,,1,1
1,32,16,0,2,2,1,1,"SORGHO",2,1,2000,1,6,7,2,,,2,,,1,1
1,32,17,0,1,1,1,1,"MIL",1,1,7000,1,6,6,2,,,2,,,1,1
1,32,17,0,2,2,1,1,"MIL",1,1,2000,1,6,6,2,,,2,,,1,1
1,32,18,0,1,1,1,1,"MIL",1,1,20000,1,6,6,2,,,2,,,1,1
1,32,18,0,2,1,2,1,"SORGHO",2,1,10000,1,6,6,2,,,2,,,1,1
1,32,18,0,3,1,3,1,"ARACHIDE",10,1,200,1,6,7,2,,,2,,,1,1
1,32,18,0,4,1,4,1,"NIEBE",8,1,20000,1,3,7,2,,,2,,,1,1
1,33,1,0,1,1,1,1,"MIL",1,1,4000,1,6,6,2,,,2,,,1,1
1,33,2,0,1,1,1,1,"NIEBE",8,1,7000,1,6,6,1,17,1,2,,,1,1
1,33,2,0,2,2,1,1,"MIL",1,1,7000,1,6,6,1,14,1,2,,,1,1
1,33,2,0,3,3,1,1,"RIZ",3,1,4000,1,6,6,1,14,2,2,,,1,1
1,33,2,0,4,4,1,1,"MIL",1,1,1500,1,6,6,1,14,2,2,,,1,1
1,33,3,0,1,1,1,1,"MIL",1,2,1000,1,7,7,2,,,2,,,1,1
1,33,3,0,2,2,2,1,"RIZ",3,1,750,1,3,8,2,,,2,,,1,1
1,33,4,0,1,1,1,1,"MIL",1,1,3000,1,6,7,1,30,1,2,,,1,1
1,33,4,0,2,2,1,1,"NIEBE",20,1,2500,1,6,7,2,,,2,,,1,1
1,33,4,0,3,3,1,1,"ARACHIDE",22,1,1200,1,6,6,2,,,2,,,1,1
1,33,4,0,4,4,1,1,"SORGHO",2,1,3000,1,6,6,2,,,2,,,1,1
1,33,6,0,1,1,1,1,"MIL",1,1,7000,1,6,6,2,,,2,,,1,1
1,33,6,0,2,2,1,1,"SORGHO",1,1,2000,1,6,6,2,,,2,,,1,1
1,33,7,0,1,1,1,1,"MIL",1,1,4000,1,6,7,1,4,1,2,,,1,1
1,33,7,0,2,2,1,1,"NIEBE",8,1,2000,1,5,7,2,,,2,,,1,1
1,33,7,0,3,2,2,1,"ARACHIDE",10,1,1800,1,6,7,2,,,2,,,1,1
1,33,8,0,1,1,1,1,"MIL",1,1,1200,1,6,6,2,,,1,,8,1,1
1,33,8,0,2,2,1,1,"MIL",1,1,1200,1,6,6,2,,,1,,10,1,1
1,33,8,0,3,3,1,1,"NIEBE SORGHO",8,2,1200,1,6,6,2,,,1,,2,1,1
1,33,9,0,1,1,1,1,"MIL",1,1,400,1,6,7,1,25,1,2,,,1,1
1,33,9,0,2,1,2,1,"ARACHIDE",10,1,300,1,6,7,1,25,1,2,,,1,1
1,33,9,0,3,1,3,1,"NIEBE",8,1,200,1,6,7,1,25,1,2,,,1,1
1,33,9,0,4,2,1,1,"MIL",1,1,400,1,6,7,1,25,1,2,,,1,1
1,33,10,0,1,1,1,1,"MIL",1,2,9000,1,3,6,2,,,2,,,1,1
1,33,10,0,3,1,1,1,"NIEBE",8,1,1000,1,2,7,2,,,2,,,1,1
1,33,10,0,2,1,2,1,"SORGHO",2,1,500,1,3,7,2,,,2,,,1,1
1,33,10,0,4,1,2,1,"ARACHIDE",10,1,430,1,3,7,2,,,2,,,1,1
1,33,11,0,1,1,1,1,"MIL",1,1,40000,1,3,6,2,,,2,,,1,1
1,33,11,0,2,1,2,1,"NIEBE",8,1,65000,1,3,7,2,,,2,,,1,1
1,33,11,0,3,1,3,1,"ARACHIDE",10,1,30000,1,3,7,2,,,2,,,1,1
1,33,12,0,1,1,1,1,"MIL",1,1,2000,1,6,7,2,,,2,,,1,1
1,33,12,0,2,2,1,1,"NIEBE",8,1,1000,1,6,7,2,,,2,,,1,1
1,33,13,0,1,1,1,1,"MIL",1,1,40000,1,6,6,2,,,2,,,1,1
1,33,13,0,2,2,1,1,"NIEBE",8,1,1200,1,6,7,2,,,2,,,1,1
1,33,15,0,1,1,1,1,"PUR",1,1,30000,1,6,6,2,,,2,,,1,1
1,33,15,0,2,1,2,1,"PUR",8,1,8000,1,3,7,2,,,2,,,1,1
1,33,15,0,3,2,3,1,"PUR",10,1,9000,1,3,7,2,,,2,,,1,1
1,33,16,0,1,1,1,1,"PUR",1,1,14707,1,6,6,1,2,2,2,,,1,1
1,33,16,0,2,1,2,1,"PUR",10,1,394,1,3,7,2,,,2,,,1,1
1,33,16,0,3,1,3,1,"PUR",8,1,2494,1,3,7,2,,,2,,,1,1
1,33,17,0,1,1,1,1,"MIL",1,1,8800,1,6,5,1,45,1,2,,,1,1
1,33,17,0,2,2,1,1,"MIL",1,1,1500,1,6,5,1,45,1,1,"NIEBE",8,1,1
1,33,17,0,3,2,2,1,"NIEBE",8,1,3500,1,6,5,1,45,1,1,"ARACHIDE",10,1,1
1,33,17,0,4,2,3,1,"ARACHIDE",10,1,8800,1,6,5,1,45,1,1,"MIL",1,1,1
1,34,1,0,1,1,1,1,"MIL",1,2,97669,1,6,7,2,,,2,,,1,1
1,34,1,0,2,1,1,1,"SORGHO",2,2,97669,1,6,7,2,,,2,,,1,1
1,34,2,0,1,1,1,1,"MIL",1,1,33654,1,6,6,2,,,2,,,1,1
1,34,3,0,1,1,1,1,"MIL",1,2,23767,1,6,5,1,14,1,1,"NIEBE",8,1,1
1,34,3,0,2,1,1,1,"SORGHO",2,2,23767,1,6,5,1,14,1,1,"NIEBE",8,1,1
1,34,4,0,1,1,1,1,"MIL",1,1,9710,1,3,7,1,7,1,1,"SORGHO",2,1,1
1,34,5,0,1,1,1,1,"SESAME",13,1,16169,1,6,7,2,,,2,,,1,1
1,34,5,0,2,2,1,1,"MIL",1,1,35205,1,6,7,2,,,2,,,1,1
1,34,6,0,1,1,1,1,"MIL",1,2,53617,1,2,5,1,40,1,2,,,1,1
1,34,6,0,2,1,1,1,"SORGHO",2,2,33617,1,2,5,1,40,1,1,"MIL",1,1,1
1,34,6,0,3,1,1,1,"NIEBE",8,2,33617,1,2,5,2,,,1,"MIL",1,1,1
1,34,7,0,1,1,1,1,"MIL",1,2,31705,1,6,7,2,,,2,,,1,1
1,34,7,0,2,1,1,1,"SORGHO",2,2,31705,1,6,7,2,,,2,,,1,1
1,34,8,0,1,1,1,1,"MIL",1,2,14390,1,6,6,1,30,1,1,"NIEBE",8,1,1
1,34,8,0,2,1,1,1,"SORGHO",2,2,14390,1,6,6,1,30,1,1,"MIL",1,1,1
1,34,8,0,3,1,2,1,"MIL",1,1,98032,1,6,6,1,30,1,1,"SORGHO",2,1,1
1,34,9,0,1,1,1,1,"MIL",1,1,22767,1,3,5,1,60,1,2,,,1,1
1,34,9,0,2,2,1,1,"MIL",1,2,26500,1,3,5,1,60,1,2,,,1,1
1,34,9,0,4,3,1,1,"MIL",1,1,20446,1,3,5,1,60,1,2,,,1,1
1,34,9,0,3,3,1,1,"OEILLE",12,2,26500,1,3,5,1,60,1,2,,,1,1
1,34,10,0,1,1,1,1,"MIL",1,1,40798,2,6,6,1,21,1,2,,,1,1
1,34,11,0,1,1,1,1,"MIL",1,1,48484,1,3,5,1,4,2,2,,,1,1
1,34,12,0,1,1,1,1,"ML",1,2,33601,1,3,6,1,14,1,2,,,1,1
1,34,12,0,2,1,1,1,"SORGHO",2,2,33601,1,3,6,1,15,1,2,,,1,1
1,34,13,0,1,1,1,1,"MIL",1,1,36641,1,6,7,1,15,1,2,,,1,1
1,34,14,0,1,1,1,1,"MIL",1,2,36218,1,3,6,1,15,1,1,"NIEBE",8,1,1
1,34,14,0,2,1,1,1,"SORGHO",2,2,36218,1,3,6,1,15,1,1,"NIEBE",8,1,1
1,34,15,0,1,1,1,1,"MIL",1,2,20281,1,3,5,1,20,1,1,"SORGHO",2,1,1
1,34,15,0,2,1,1,1,"SORGHO",2,2,20281,1,3,5,1,20,1,1,"MIL",1,1,1
1,34,15,0,3,1,1,1,"NIEBE",8,2,20281,1,3,5,1,20,1,1,"NIEBE",8,1,1
1,34,16,0,1,1,1,1,"MIL",1,1,19101,1,3,7,1,30,1,2,,,1,1
1,34,17,0,1,1,1,1,"MIL",1,2,73443,1,6,5,1,30,1,2,,,1,1
1,34,17,0,3,1,1,1,"SORGHO",2,2,73443,1,6,5,1,30,1,2,,,1,1
1,34,17,0,4,1,1,1,"NIEBE",8,2,73443,1,6,5,1,30,1,2,,,1,1
1,34,17,0,2,1,1,1,"SESAME",13,2,73443,1,6,5,1,30,1,2,,,1,1
1,34,18,0,1,1,1,1,"MIL",1,1,73281,1,6,6,1,15,1,2,,,1,1
1,35,1,0,1,1,1,1,"MIL",1,2,55760,1,6,6,1,6,2,2,,,1,1
1,35,1,0,2,1,1,1,"NIEBE",8,2,55760,1,6,6,1,6,2,2,,,1,1
1,35,2,0,1,1,1,1,"MIL",1,2,8142,1,4,7,1,30,1,2,,,1,1
1,35,2,0,2,1,1,1,"NIEBE",8,2,8142,1,4,7,1,30,1,2,,,1,1
1,35,4,0,1,1,1,1,"MIL",1,1,30002,1,6,6,1,15,1,2,,,1,1
1,35,5,0,1,1,1,1,"MIL",1,1,24853,1,6,6,1,20,1,2,,,1,1
1,35,6,0,1,1,1,1,"MIL",1,1,13719,1,6,6,1,3,2,1,"NIEBE",8,1,1
1,35,7,0,1,1,1,1,"MIL",1,2,0,1,5,6,1,60,1,2,,,1,1
1,35,7,0,2,1,1,1,"OSEILLE",12,2,0,1,5,6,1,60,1,2,,,1,1
1,35,8,0,1,1,1,1,"MIL",1,1,25640,1,4,6,2,,,2,,,1,1
1,35,8,0,2,1,1,1,"NIEBE",8,2,25640,1,4,6,2,,,2,,,1,1
1,35,9,0,1,1,1,1,"MIL",1,2,17428,1,6,6,2,,,2,,,1,1
1,35,9,0,2,1,1,1,"SORGHO",2,2,17428,1,6,6,2,,,2,,,1,1
1,35,9,0,3,1,1,1,"NIENE",8,2,17428,1,6,6,2,,,2,,,1,1
1,35,10,0,1,1,1,1,"MIL",1,1,23429,1,3,6,1,2,2,1,"NIEBE",8,1,1
1,35,11,0,1,1,1,1,"MIL",1,2,33049,1,6,6,2,,,2,,,1,1
1,35,11,0,2,1,1,1,"NIEBE",2,2,33049,1,6,6,2,,,2,,,1,1
1,35,11,0,3,1,1,1,"NIEBE",8,2,33049,1,6,6,2,,,2,,,1,1
1,35,12,0,1,1,1,1,"MIL",1,1,65722,1,6,6,1,20,1,2,,,1,1
1,35,14,0,1,1,1,1,"MIL",1,2,47124,1,6,7,2,,,2,,,1,1
1,35,14,0,2,1,1,1,"SORGHO",2,2,47124,1,6,7,2,,,2,,,1,1
1,35,14,0,3,1,1,1,"NIEBE",8,2,47124,1,6,7,2,,,2,,,1,1
1,35,15,0,1,1,1,1,"MIL",1,2,41753,1,6,6,1,6,2,1,"NIEBE",8,1,1
1,35,15,0,2,1,1,1,"SORGHO",2,2,41753,1,6,6,1,6,2,1,"MIL",1,1,1
1,35,16,0,1,1,1,1,"MIL",1,1,27194,1,6,6,2,,,2,,,1,1
1,35,17,0,1,1,1,1,"MIL",1,2,13725,1,6,6,1,4,2,2,,,1,1
1,35,17,0,2,1,1,1,"NIEBE",8,2,13725,1,6,6,1,4,2,2,,,1,1
1,36,1,0,1,1,1,1,"MIL",1,1,32083,3,4,7,2,,,2,,,1,1
1,36,3,0,1,1,1,1,"MIL",1,1,18563,1,6,6,2,,,2,,,1,1
1,36,6,0,1,1,1,1,"?IL",1,1,32407,1,8,7,1,15,1,2,,,1,1
1,36,7,0,1,1,1,1,"MIL",1,1,20087,1,6,6,2,,,2,,,1,1
1,36,8,0,1,1,1,1,"MIL",1,1,15281,1,6,6,1,15,1,2,,,1,1
1,36,9,0,1,1,1,1,"MIL",1,1,23235,1,8,7,1,6,1,2,,,1,1
1,36,10,0,1,1,1,1,"MIL",1,1,177701,1,3,7,1,10,1,2,,,1,1
1,36,11,0,1,1,1,1,"MIL",1,1,10440,1,6,7,2,,,2,,,1,1
1,36,12,0,1,1,1,1,"MIL",1,1,17613,1,6,7,2,,,2,,,1,1
1,36,13,0,1,1,1,1,"MIL",1,1,23638,1,6,7,1,15,1,2,,,1,1
1,36,17,0,1,1,1,1,"MIL",1,1,51164,1,3,6,1,10,1,1,"NIEBE",8,1,1
1,36,18,0,1,1,1,1,"MIL",1,1,27829,1,6,5,1,6,2,2,,,1,1
1,37,1,0,1,1,1,1,"MIL",1,1,10000,1,6,6,2,,,2,,,1,1
1,37,1,0,2,1,2,1,"SORGHO",2,2,1000,1,6,6,2,,,2,,,1,1
1,37,1,0,3,1,2,1,"NIEBE",8,2,1000,1,6,6,2,,,2,,,1,1
1,37,2,0,1,1,1,1,"MIL",1,1,10000,1,6,6,1,4,2,2,,,1,1
1,37,2,0,2,1,2,1,"SORGHO",2,2,4000,1,3,6,1,4,2,1,"NIEBE",8,1,1
1,37,2,0,3,1,3,1,"NIEBE",8,2,4000,1,3,6,1,4,2,1,"SORGHO",2,1,1
1,37,4,0,1,1,1,1,"MIL",1,1,8000,1,6,7,2,,,2,,,1,1
1,37,4,0,2,1,2,1,"NIEBE",8,1,200,1,3,7,2,,,1,"GOMBO",11,1,1
1,37,4,0,3,1,3,1,"OSEILLE",12,1,400,1,6,7,2,,,1,"OSEILLE",12,1,1
1,37,4,0,4,1,4,1,"GOMBO",11,1,400,1,6,7,2,,,1,"NIEBE",8,1,1
1,37,5,0,1,1,1,1,"MIL",1,2,8000,1,6,6,2,,,2,,,1,1
1,37,5,0,2,1,2,1,"SORGHO",2,2,8000,1,6,7,2,,,2,,,1,1
1,37,5,0,3,1,3,1,"NIEBE",8,2,8000,1,6,7,2,,,2,,,1,1
1,37,6,0,1,1,1,1,"MIL",1,1,12000,1,3,7,2,,,2,,,1,1
1,37,6,0,2,1,2,1,"SORGHO",2,1,4000,1,3,7,2,,,2,,,1,1
1,37,6,0,3,2,1,1,"NIEBE",8,1,3000,1,3,7,2,,,2,,,1,1
1,37,7,0,1,1,1,1,"MIL",1,1,4500,1,6,6,1,4,2,2,,,1,1
1,37,7,0,2,2,1,1,"MIL",1,2,7000,1,6,6,1,4,2,2,,,1,1
1,37,7,0,3,3,1,1,"SORGHO",2,1,7000,3,6,6,1,4,2,2,,,1,1
1,37,8,0,1,1,1,1,"MIL",1,1,7000,1,6,6,2,,,2,,,1,1
1,37,8,0,2,1,2,1,"SORGHO",2,1,7000,1,6,7,2,,,2,,,1,1
1,37,8,0,3,1,3,1,"NIEBE",8,1,1000,1,6,7,2,,,2,,,1,1
1,37,9,0,1,1,1,1,"MIL",1,1,6000,1,6,6,1,3,2,2,,,1,1
1,37,9,0,2,1,2,1,"NIEBE",8,1,8000,1,6,6,1,3,2,2,,,1,1
1,37,9,0,3,1,3,1,"SORGHO",2,1,400,1,3,6,1,3,2,2,,,1,1
1,37,9,0,4,1,4,1,"GOMBO",11,1,400,1,6,6,1,3,2,1,"OSEILLE",12,1,1
1,37,10,0,1,1,1,1,"MIL",1,1,7000,1,6,6,2,,,2,,,1,1
1,37,10,0,2,2,1,1,"SOGHO",2,1,3000,1,6,6,2,,,2,,,1,1
1,37,11,0,1,1,1,1,"MIL",1,1,15000,1,6,6,2,,,2,,,1,1
1,37,12,0,1,1,1,1,"MIL",1,1,2900,1,6,6,2,,,2,,,1,1
1,37,12,0,2,1,2,1,"SORGHO",2,2,800,1,6,7,2,,,2,,,1,1
1,37,12,0,3,1,3,1,"NIEBE",8,2,800,1,6,7,2,,,2,,,1,1
1,37,13,0,1,1,1,1,"MIL",1,1,8500,1,6,6,1,4,2,2,,,1,1
1,37,14,0,1,1,1,1,"MIL",1,2,3000,1,6,6,2,,,2,,,1,1
1,37,14,0,2,1,2,1,"NIEBE",8,2,3000,1,6,6,2,,,1,"SORGHO",2,1,1
1,37,14,0,3,2,1,1,"ARACHIDE",10,1,4000,1,6,6,1,16,1,2,,,1,1
1,37,15,0,1,1,1,1,"MIL",1,1,0,1,6,7,2,,,2,,,1,1
1,37,15,0,2,1,2,1,"NIEBE",8,1,0,1,6,7,2,,,1,"MIL",1,1,1
1,37,15,0,3,1,3,1,"SORGHO",2,1,0,1,6,7,2,,,1,"NIEBE",8,1,1
1,37,15,0,4,2,1,1,"OIGNON",33,1,0,1,6,7,2,,,1,"NIEBE",8,1,1
1,37,15,0,5,2,2,1,"GOMBO",11,1,0,1,6,7,2,,,1,"OIGNON",33,1,1
1,37,15,0,6,2,3,1,"MIL",1,1,0,1,6,7,2,,,1,"SORGHO",2,1,1
1,37,16,0,1,1,1,1,"MIL",1,1,7000,1,6,6,1,3,2,2,,,1,1
1,37,16,0,2,2,1,1,"MAIS",4,1,12000,1,6,6,1,8,1,2,,,1,1
1,37,17,0,1,1,1,1,"MIL",1,1,18000,1,6,6,2,,,2,,,1,1
1,37,18,0,1,1,1,1,"MIL",1,1,8000,1,6,6,2,,,2,,,1,1
1,38,1,0,1,1,1,1,"MIL",1,1,9000,1,6,5,2,,,2,,,1,1
1,38,1,0,2,2,1,1,"NIEBE",8,1,2500,1,6,7,2,,,2,,,1,1
