"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02AQA","AS02AQ01","AS02AQ03","AS02AQ04","AS02AQ28A","AS02AQ28B","AS02AQ29A","AS02AQ29B","AS02AQ30A","AS02AQ30B","AS02AQ31A","AS02AQ31B","AS02AQ32A","AS02AQ32B","AS02AQ33A","AS02AQ33B","AS02AQE","AS02AQ01_05","AS02AQ03_05","AS02AQ34A","AS02AQ34B","AS02AQ34C","AS02AQ34D","AS02AQ34E","AS02AQ35A","AS02AQ35B","AS02AQ35C","AS02AQ35D","AS02AQ35E","AS02AQF","AS02AQ01_06","AS02AQ03_06","AS02AQ36A","AS02AQ36B","AS02AQ37A","AS02AQ37B","AS02AQ38A","AS02AQ38B","AS02AQ39A","AS02AQ39B","AS02AQ40A","AS02AQ40B","AS02AQ41A","AS02AQ41B","AS02AQG","AS02AQ01_07","AS02AQ03_07","AS02AQ42A","AS02AQ42B","AS02AQ42C","AS02AQ42D","AS02AQ42E","AS02AQ43A","AS02AQ43B","AS02AQ43C","AS02AQ43D","AS02AQ43E","PrimaryLast"
2,88,18,0,2,2,1,1,3,20,4,18,90,,,,,,,,2,2,1,2,,,,,1,5,0,0,6000,2,2,1,3,14,4,14,90,,,,,,,,2,2,1,2,,,,,1,8,9,0,34000,1
2,89,1,0,2,2,1,1,1,3,2,3,3,3,7,3,5,3,6,3,2,2,1,2,,,,,2,,,,,2,2,1,1,1,6,2,6,3,6,5,6,6,6,7,2,2,1,2,,,,,2,,,,,1
2,89,1,0,7,6,2,1,1,3,2,3,3,3,7,3,5,3,6,3,7,6,2,2,,,,,2,,,,,7,6,2,1,4,2,4,3,4,2,4,6,4,7,4,7,6,2,2,,,,,2,,,,,1
2,89,1,0,1,1,1,1,1,8,2,8,3,8,7,8,7,8,6,8,1,1,1,2,,,,,2,,,,,1,1,1,1,1,7,2,7,3,7,5,7,6,7,7,1,1,1,2,,,,,2,,,,,1
2,89,1,0,4,4,1,2,,,,,,,,,,,,,4,4,1,,,,,,,,,,,4,4,1,,,,,,,,,,,,,4,4,1,,,,,,,,,,,1
2,89,1,0,5,5,1,1,1,5,2,5,3,5,7,5,5,5,6,5,5,5,1,2,,,,,2,,,,,5,5,1,1,1,8,2,8,3,8,5,8,6,8,7,5,5,1,2,,,,,2,,,,,1
2,89,1,0,6,6,1,1,1,6,2,6,3,6,7,6,5,6,6,6,6,6,1,2,,,,,2,,,,,6,6,1,1,1,6,2,6,3,6,5,6,6,7,6,6,6,1,2,,,,,2,,,,,1
2,89,1,0,3,3,1,1,1,3,2,3,3,7,3,5,3,6,7,90,3,3,1,2,,,,,2,,,,,3,3,1,1,1,8,2,8,3,8,5,8,6,7,8,3,3,1,2,,,,,2,,,,,1
2,89,1,2,1,1,1,1,1,1,2,1,6,1,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,13,2,13,6,13,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,2,0,3,3,1,1,1,5,5,11,5,12,5,90,90,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,3,2,3,11,3,12,7,90,,,,3,3,1,2,,,,,2,,,,,1
2,89,2,0,1,1,1,1,1,7,2,11,7,12,7,90,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,2,11,7,7,12,7,90,,,,1,1,1,2,,,,,2,,,,,1
2,89,2,0,2,2,1,1,1,5,2,5,11,5,12,5,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,3,2,3,11,3,12,7,90,,,,2,2,1,2,,,,,2,,,,,1
2,89,3,0,1,1,1,1,1,15,4,15,5,15,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,1,7,5,7,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,4,0,1,1,1,1,2,7,2,7,90,,,,,,,,1,1,1,2,,,,,1,4,0,0,1000,1,1,1,2,13,3,13,90,,,,,,,,1,1,1,2,,,,,1,3,0,0,0,1
2,89,4,0,2,2,1,1,3,7,3,7,90,,,,,,,,2,2,1,2,,,,,1,4,0,0,100,2,2,1,2,13,3,13,90,,,,,,,,2,2,1,2,,,,,1,3,0,0,0,1
2,89,5,2,1,1,1,1,2,3,3,3,90,,,,,,,,1,1,1,2,,,,,1,2,0,0,0,1,1,1,2,4,3,4,90,,,,,,,,1,1,1,2,,,,,1,0,0,3,0,1
2,89,5,2,3,1,1,1,2,3,3,3,90,,,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,2,4,3,40,90,,,,,,,,3,1,1,2,,,,,2,,,,,1
2,89,6,0,2,1,1,1,1,14,4,14,5,14,5,14,8,14,9,14,2,1,1,2,,,,,2,,,,,2,1,1,1,1,7,2,7,5,7,4,90,,,,2,1,1,2,,,,,2,,,,,1
2,89,6,0,3,3,1,1,2,15,4,15,90,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,2,7,4,7,90,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,89,6,0,1,1,1,1,1,5,2,4,5,5,8,5,9,5,90,,1,1,1,2,,,,,2,,,,,1,1,1,1,8,2,8,5,8,4,90,90,,,,1,1,1,2,,,,,2,,,,,1
2,89,7,0,1,1,1,1,1,16,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,1,10,5,10,5,10,90,,,,1,1,1,2,,,,,2,,,,,1
2,89,7,0,2,2,1,1,1,20,2,20,5,20,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,15,2,15,5,10,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,89,7,0,3,3,1,1,1,16,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,7,2,7,5,7,90,90,,,,3,3,1,2,,,,,2,,,,,1
2,89,8,0,1,1,1,1,1,15,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,21,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,10,0,1,1,1,1,1,1,2,1,6,1,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,23,2,23,6,11,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,11,0,1,1,1,1,1,11,2,10,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,12,2,12,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,11,0,2,2,1,1,1,11,2,10,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,12,2,12,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,89,12,0,1,1,1,1,1,11,2,11,5,10,6,11,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,13,2,12,5,11,6,11,90,,,,1,1,1,2,,,,,2,,,,,1
2,89,13,0,1,1,1,1,1,2,1,5,1,8,1,90,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,13,2,13,5,13,8,13,90,,,,1,1,1,2,,,,,2,,,,,1
2,89,13,0,2,2,1,1,1,1,2,5,1,8,1,90,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,12,2,12,5,12,8,12,90,,,,2,2,1,2,,,,,2,,,,,1
2,89,14,0,3,3,1,1,1,4,2,4,5,4,7,4,90,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,4,2,4,5,6,7,4,90,,,,3,3,1,2,,,,,2,,,,,1
2,89,14,0,5,4,1,1,1,7,2,7,5,7,7,7,90,,,,5,4,1,2,,,,,2,,,,,5,4,1,1,1,6,2,6,5,6,7,6,90,90,,5,4,1,2,,,,,2,,,,,1
2,89,14,0,6,5,1,1,1,7,2,7,5,7,7,7,90,,,,6,5,1,2,,,,,2,,,,,6,5,1,1,1,6,2,6,5,6,7,6,90,90,,6,5,1,2,,,,,2,,,,,1
2,89,14,0,4,3,2,1,1,7,2,7,5,7,7,7,90,,,,4,3,2,2,,,,,2,,,,,4,3,2,2,1,6,2,6,5,6,7,6,90,90,,4,3,2,2,,,,,2,,,,,1
2,89,14,0,2,2,1,1,1,7,2,7,5,7,7,7,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,5,2,5,5,5,7,5,90,,,,2,2,1,2,,,,,2,,,,,1
2,89,14,0,1,1,1,1,1,2,2,5,2,7,2,90,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,2,5,3,7,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,15,0,1,1,1,1,1,14,2,14,5,14,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,17,2,5,5,17,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,15,0,2,2,1,1,1,12,5,12,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,12,2,12,5,12,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,89,16,0,1,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,1,3,0,0,0,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,1,2,0,0,3000,1
2,89,17,0,1,1,1,1,1,7,2,7,3,7,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,16,2,16,3,16,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,89,18,0,3,3,1,1,1,15,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,5,2,4,90,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,89,18,0,4,3,2,1,1,8,90,,,,,,,,,,4,3,2,2,,,,,2,,,,,4,3,2,1,3,2,3,90,,,,,,,,4,3,2,2,,,,,2,,,,,1
2,89,18,0,2,2,1,1,1,13,2,13,5,13,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,1,4,1,4,90,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,89,18,0,1,1,1,1,1,9,2,9,5,9,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,6,2,6,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,1,0,1,1,1,1,1,7,2,7,4,7,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,16,2,16,4,16,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,2,0,2,2,1,1,1,6,2,6,6,2,4,2,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,7,2,7,3,7,4,7,6,90,90,,2,2,1,2,,,,,2,,,,,1
2,90,2,0,1,1,1,1,1,16,2,16,6,7,4,6,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,2,14,3,14,4,14,6,14,90,,1,1,1,2,,,,,2,,,,,1
2,90,2,0,3,3,1,1,1,21,2,21,6,10,4,90,90,,,,3,3,1,2,,,,,1,12,0,0,12000,3,3,1,1,14,2,14,3,14,6,14,90,,,,3,3,1,2,,,,,2,,,,,1
2,90,3,0,3,3,1,1,1,1,2,1,5,1,7,1,90,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,13,2,13,5,13,7,13,90,,,,3,3,1,2,,,,,2,,,,,1
2,90,3,0,2,2,1,1,1,1,2,1,5,1,7,1,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,14,2,14,5,14,7,14,90,,,,2,2,1,2,,,,,2,,,,,1
2,90,3,0,1,1,1,1,1,1,2,1,5,1,7,1,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,12,2,12,5,12,7,12,90,,,,1,1,1,2,,,,,2,,,,,1
2,90,3,0,4,4,1,1,1,1,2,1,5,1,7,1,90,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,1,2,2,5,5,7,7,90,,,,4,4,1,2,,,,,2,,,,,1
2,90,4,0,1,1,1,1,1,11,2,11,7,11,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,1,1,2,1,7,1,90,90,,,,1,1,1,2,,,,,2,,,,,1
2,90,5,0,2,2,1,1,1,10,6,5,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,14,2,14,6,14,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,90,5,0,1,1,1,1,1,10,6,10,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,2,10,6,10,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,5,0,3,3,1,1,1,14,6,7,90,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,14,2,14,6,4,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,90,6,0,1,1,1,1,1,21,5,21,6,21,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,5,2,6,6,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,7,0,1,1,1,1,6,5,12,5,11,5,5,5,10,5,90,,1,1,1,2,,,,,2,,,,,1,1,1,6,14,12,14,11,14,5,10,14,90,90,,1,1,1,2,,,,,2,,,,,1
2,90,7,2,2,1,1,1,1,12,90,,,,,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,10,2,10,90,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,90,9,0,1,1,1,1,1,5,3,90,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,17,5,17,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,9,0,2,2,1,1,1,7,5,7,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,16,5,16,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,90,10,0,1,1,1,1,1,9,90,,,,,,,,,,1,1,1,2,,,,,1,4,0,0,3000,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,11,0,2,2,1,1,1,1,2,1,7,1,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,13,2,13,7,13,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,90,11,0,4,4,1,1,1,1,2,1,7,1,90,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,13,2,13,7,13,90,,,,,,4,4,1,2,,,,,2,,,,,1
2,90,11,0,1,1,1,1,1,1,2,1,7,1,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,12,2,12,7,12,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,11,0,3,3,1,1,1,1,2,1,7,1,90,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,13,2,13,7,13,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,90,12,0,2,2,1,1,1,2,1,5,1,6,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,13,2,13,6,13,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,90,12,0,1,1,1,1,1,2,1,5,1,6,1,90,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,1,2,2,5,5,6,6,90,,,,1,1,1,2,,,,,2,,,,,1
2,90,12,0,3,3,1,1,1,1,2,1,5,6,1,90,90,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,12,2,12,6,12,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,90,13,0,1,1,1,1,1,1,2,1,7,1,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,12,2,12,7,12,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,14,0,4,3,1,1,1,2,1,6,1,7,90,,,,,,4,3,1,2,,,,,2,,,,,4,3,1,1,1,2,2,3,6,3,7,1,9,9,9,4,3,1,2,,,,,2,,,,,1
2,90,14,0,1,1,1,1,1,1,2,1,6,1,7,1,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,1,2,2,3,6,2,7,1,90,90,,1,1,1,2,,,,,2,,,,,1
2,90,14,0,3,2,2,1,1,1,2,1,6,1,9,1,90,,,,3,2,2,2,,,,,2,,,,,3,2,2,1,1,2,2,3,6,3,7,1,90,90,,3,2,2,2,,,,,2,,,,,1
2,90,14,0,2,2,1,1,1,1,2,1,6,1,9,1,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,1,2,3,3,6,2,7,1,9,9,9,2,2,1,2,,,,,2,,,,,1
2,90,15,0,5,5,1,1,1,2,2,5,5,6,6,10,10,10,90,,5,5,1,2,,,,,2,,,,,5,5,1,1,7,2,7,5,7,6,7,90,,,,5,5,1,2,,,,,2,,,,,1
2,90,15,0,2,1,1,1,1,2,2,5,5,6,6,10,10,10,90,,2,1,1,2,,,,,2,,,,,2,1,1,1,7,2,7,5,7,6,7,90,,,,2,1,1,2,,,,,2,,,,,1
2,90,15,0,3,3,1,1,1,2,2,5,5,6,6,10,10,10,90,,3,3,1,2,,,,,2,,,,,3,3,1,1,7,2,7,5,7,6,7,90,,,,3,3,1,2,,,,,2,,,,,1
2,90,15,0,4,4,1,1,1,2,2,5,5,6,6,10,10,10,90,,4,4,1,2,,,,,2,,,,,4,4,1,1,7,2,7,5,7,6,7,90,,,,4,4,1,2,,,,,2,,,,,1
2,90,16,0,3,3,1,1,1,5,2,5,5,5,3,5,90,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,2,2,5,3,3,15,90,,,,3,3,1,2,,,,,2,,,,,1
2,90,16,0,1,1,1,1,1,7,1,7,5,7,3,7,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,15,2,15,3,15,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,90,16,0,2,2,1,1,1,7,2,7,5,7,3,7,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,15,2,15,5,15,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,90,18,0,2,2,1,1,3,6,2,6,5,90,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,3,4,2,5,4,90,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,90,18,0,1,1,1,1,3,5,2,5,5,90,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,4,2,4,5,4,90,90,,,,1,1,1,2,,,,,2,,,,,1
2,91,2,0,3,3,1,1,1,10,2,10,5,10,7,10,90,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,2,10,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,91,2,0,2,2,1,1,1,10,2,10,5,10,7,10,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,10,2,10,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,91,2,0,1,1,1,1,1,15,2,15,5,60,7,15,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,2,10,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,91,2,0,4,4,1,1,1,15,2,15,5,15,7,15,90,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,10,2,10,90,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,91,2,0,5,5,1,1,1,20,2,20,90,,,,,,,,5,5,1,2,,,,,2,,,,,5,5,1,1,10,2,10,90,,,,,,,,5,5,1,2,,,,,2,,,,,1
2,91,3,0,1,1,1,1,1,30,2,14,90,,,,,,,,1,1,1,2,,,,,1,0,0,1,7000,1,1,1,1,21,2,21,90,,,,,,,,1,1,1,2,,,,,1,1,0,0,4000,1
2,91,4,0,4,4,1,1,2,10,3,5,1,5,90,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,2,7,1,7,3,7,90,,,,,,4,4,1,2,,,,,2,,,,,1
2,91,4,0,2,2,1,1,2,5,3,1,1,1,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,2,7,1,7,3,3,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,91,4,0,3,3,1,1,2,5,3,4,1,4,90,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,2,7,1,7,3,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,91,4,0,1,1,1,1,2,21,3,3,1,3,90,,,,,,1,1,1,2,,,,,1,15,0,0,6000,1,1,1,2,14,1,14,3,4,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,91,5,0,12,1,1,1,1,7,4,3,8,5,90,,,,,,12,1,1,2,,,,,2,,,,,12,1,1,1,1,4,7,7,0,7,2,90,,,,12,1,1,2,,,,,2,,,,,1
2,91,5,0,7,6,1,1,1,7,4,3,8,5,90,,,,,,7,6,1,2,,,,,2,,,,,7,6,1,1,1,4,4,7,8,7,2,90,,,,7,6,1,2,,,,,2,,,,,1
2,91,5,0,3,2,1,1,1,7,4,5,8,5,90,,,,,,3,2,1,2,,,,,2,,,,,3,2,1,1,1,4,4,2,7,7,90,90,,,,3,2,1,2,,,,,2,,,,,1
2,91,5,0,11,0,1,1,1,7,4,3,8,5,90,,,,,,11,0,1,2,,,,,2,,,,,11,0,1,1,1,4,7,7,8,7,2,90,,,,11,0,1,2,,,,,2,,,,,1
2,91,5,0,10,9,1,1,1,7,4,3,8,5,90,,,,,,10,9,1,2,,,,,2,,,,,10,9,1,1,1,4,4,7,8,7,2,90,,,,10,9,1,2,,,,,2,,,,,1
2,91,5,0,5,4,1,1,1,7,4,3,8,5,90,,,,,,5,4,1,2,,,,,2,,,,,5,4,1,1,1,4,4,7,8,7,2,90,,,,5,4,1,2,,,,,2,,,,,1
2,91,5,0,2,1,2,1,1,7,4,2,8,2,90,,,,,,2,1,2,2,,,,,2,,,,,2,1,2,1,14,4,14,2,14,90,,,,,,2,1,2,2,,,,,2,,,,,1
2,91,5,0,8,7,1,1,1,8,4,3,8,5,90,,,,,,8,7,1,2,,,,,2,,,,,8,7,1,1,1,4,4,7,8,7,2,90,,,,8,7,1,2,,,,,2,,,,,1
2,91,5,0,4,3,1,1,1,10,4,5,8,5,90,,,,,,4,3,1,2,,,,,2,,,,,4,3,1,1,1,4,4,7,8,2,7,90,,,,4,3,1,2,,,,,2,,,,,1
2,91,5,0,9,8,1,1,1,7,4,3,8,5,90,,,,,,9,8,1,2,,,,,2,,,,,9,8,1,1,1,4,4,7,8,7,2,90,,,,9,8,1,2,,,,,2,,,,,1
2,91,5,0,6,5,1,1,1,7,4,3,8,5,90,,,,,,6,5,1,2,,,,,2,,,,,6,5,1,1,1,4,4,7,8,7,2,90,,,,6,5,1,2,,,,,2,,,,,1
2,91,5,0,1,1,1,1,1,7,4,2,8,2,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,21,4,21,8,7,2,7,90,,,,1,1,1,2,,,,,2,,,,,1
2,91,6,0,9,5,2,1,1,7,3,7,4,7,7,70,90,,,,9,5,2,2,,,,,2,,,,,9,5,2,1,3,3,3,4,3,7,3,6,3,12,0,9,5,2,2,,,,,2,,,,,1
2,91,6,0,4,2,2,1,1,2,3,2,4,5,7,5,90,,,,4,2,2,2,,,,,2,,,,,4,2,2,1,5,3,5,4,7,5,6,6,0,12,0,4,2,2,2,,,,,2,,,,,1
2,91,6,0,1,1,1,1,1,14,3,14,4,14,7,14,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,8,3,8,4,8,7,8,6,3,12,3,1,1,1,1,30,0,0,8000,2,,,,,1
2,91,6,0,6,4,1,1,1,6,3,6,4,4,7,4,90,,,,6,4,1,2,,,,,2,,,,,6,4,1,1,1,5,3,3,4,5,7,5,60,12,5,6,4,1,2,,,,,2,,,,,1
2,91,6,0,5,3,1,1,1,5,3,5,4,6,7,5,90,,,,5,3,1,2,,,,,2,,,,,5,3,1,1,1,3,4,4,4,7,4,6,1,12,1,5,3,1,2,,,,,2,,,,,1
2,91,6,0,3,2,1,1,1,5,3,2,4,2,7,50,90,,,,3,2,1,2,,,,,2,,,,,3,2,1,1,6,3,6,4,6,7,6,6,0,12,0,3,2,1,2,,,,,2,,,,,1
2,91,6,0,2,1,2,1,7,3,4,7,3,7,7,90,90,,,,2,1,2,2,,,,,2,,,,,2,1,2,2,1,7,3,7,4,7,7,7,6,1,12,2,1,2,2,,,,,2,,,,,1
2,91,6,0,7,4,2,1,1,4,3,4,4,4,7,7,90,,,,7,4,2,2,,,,,2,,,,,7,4,2,2,1,3,3,3,4,3,7,3,6,3,12,7,4,2,2,,,,,2,,,,,1
2,91,6,0,8,5,1,1,1,8,3,8,4,8,7,8,90,,,,8,5,1,2,,,,,2,,,,,8,5,1,1,1,3,3,4,3,7,3,6,3,12,0,8,5,1,2,,,,,2,,,,,1
2,91,7,0,1,1,1,1,1,4,2,4,3,4,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,20,2,15,3,20,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,91,7,0,2,2,1,1,1,5,2,4,3,5,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,15,2,15,3,15,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,91,8,0,1,1,1,1,1,20,4,15,90,,,,,,,,1,1,1,1,1,3,0,100,2,,,,,1,1,1,1,10,4,10,3,10,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,91,8,0,3,3,1,1,1,21,4,11,90,,,,,,,,3,3,1,1,1,3,0,1100,2,,,,,3,3,1,1,1,4,4,3,3,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,91,8,0,4,4,1,1,1,25,4,20,90,,,,,,,,4,4,1,1,1,3,0,850,2,,,,,4,4,1,1,1,4,4,3,3,90,,,,,,4,4,1,2,,,,,2,,,,,1
2,91,8,0,5,5,1,1,1,18,4,11,90,,,,,,,,5,5,1,1,1,3,0,700,2,,,,,5,5,1,1,10,4,10,3,10,90,,,,,,5,5,1,2,,,,,2,,,,,1
2,91,8,0,6,6,1,1,1,16,4,10,90,,,,,,,,6,6,1,1,1,3,0,500,2,,,,,6,6,1,1,1,4,4,3,3,90,,,,,,6,6,1,2,,,,,2,,,,,1
2,91,8,0,2,2,1,1,1,17,4,12,90,,,,,,,,2,2,1,1,1,3,0,1250,2,,,,,2,2,1,1,12,4,12,3,12,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,91,9,0,3,3,1,1,1,5,2,5,90,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,4,2,4,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,91,9,0,2,2,1,1,1,10,2,10,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,0,2,0,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,91,9,0,1,1,1,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1
2,91,10,0,3,3,1,1,1,15,3,15,8,3,90,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,6,3,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,91,10,0,1,1,1,1,1,20,3,20,8,10,90,,,,,,1,1,1,1,2,0,0,0,2,,,,,1,1,1,1,15,3,15,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,91,10,0,2,2,1,1,1,15,3,20,8,5,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,1,11,2,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,91,10,0,4,4,1,1,1,10,3,10,8,4,90,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,1,7,3,90,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,91,11,0,2,2,1,1,1,2,2,2,5,1,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,3,2,3,5,3,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,91,11,0,1,1,1,1,1,2,2,2,5,1,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,6,2,6,5,3,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,91,11,0,3,3,1,1,1,2,2,2,5,1,90,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,6,2,6,5,3,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,91,12,0,4,4,1,1,1,5,6,5,5,7,5,4,5,5,90,,4,4,1,2,,,,,2,,,,,4,4,1,1,7,4,10,7,10,6,10,6,10,90,,4,4,1,2,,,,,2,,,,,1
2,91,12,0,3,3,1,1,1,10,6,10,7,10,4,10,4,10,90,,3,3,1,2,,,,,2,,,,,3,3,1,1,10,4,10,5,10,7,10,6,10,90,,3,3,1,2,,,,,2,,,,,1
