"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q10A","AS01Q10B"
2,120,1,0,1,1,1,7,2,1,30,1,1
2,120,3,0,1,1,1,6995,2,1,30,1,1
2,120,4,0,2,2,1,4518,1,1,10,1,2
2,120,4,0,1,1,1,22254,5,1,60,1,1
2,120,5,0,3,3,1,7,3,5,30,1,1
2,120,5,0,2,2,1,5528,3,5,25,1,1
2,120,5,0,4,4,1,7,5,5,60,1,1
2,120,5,0,1,1,1,658,2,5,20,1,2
2,120,6,0,2,2,1,7,4,1,60,1,1
2,120,6,0,5,5,1,2676,1,1,10,1,1
2,120,6,0,9,9,1,7,4,1,60,1,2
2,120,6,0,8,8,1,7,4,1,60,1,2
2,120,6,0,3,3,1,7,4,1,60,1,1
2,120,6,0,6,6,1,7386,1,1,10,1,1
2,120,6,0,4,4,1,7673,1,1,20,1,1
2,120,6,0,7,7,1,7,4,1,60,1,1
2,120,6,0,1,1,1,7,16,1,240,1,1
2,120,7,0,2,2,1,0,8,5,30,1,1
2,120,7,0,3,3,1,0,10,5,120,1,1
2,120,7,0,1,1,1,21098,3,5,30,1,1
2,120,7,0,4,4,1,0,10,5,120,1,1
2,120,8,0,1,1,1,2474,2,1,30,1,1
2,120,8,0,2,2,1,7,6,1,120,1,1
2,120,8,0,3,3,1,2694,1,1,15,1,1
2,120,9,0,5,5,1,0,10,1,300,1,1
2,120,9,0,1,1,1,18686,6,1,120,1,1
2,120,9,0,2,2,1,12335,5,1,90,1,1
2,120,9,0,3,3,1,116862,3,1,70,1,1
2,120,9,0,4,4,1,0,10,1,300,1,1
2,120,10,0,3,3,1,8374,1,1,5,1,1
2,120,10,0,1,1,1,1076,6,1,90,1,2
2,120,10,0,2,2,1,12435,5,1,75,1,2
2,120,11,0,1,1,1,7,1,1,20,1,1
2,120,11,0,2,2,1,7,8,1,130,1,1
2,120,12,0,1,1,1,11036,1,1,6,1,1
2,120,12,0,2,2,1,3678,4,1,60,1,1
2,120,13,0,1,1,1,7,1,1,10,1,1
2,120,13,0,3,3,1,7,2,1,30,1,1
2,120,13,0,2,2,1,7,1,1,10,1,1
2,120,13,0,4,4,1,7,1,1,7,1,1
2,120,14,0,1,1,1,3055,0,1,5,1,1
2,120,14,0,2,2,1,18967,1,1,15,1,1
2,120,15,0,3,3,1,2453,1,1,20,1,1
2,120,15,0,4,4,1,2176,1,1,20,1,1
2,120,15,0,1,1,1,11367,1,1,10,1,1
2,120,15,0,2,2,1,2250,1,1,5,1,1
2,120,16,0,1,1,1,8034,1,1,30,1,1
2,120,16,0,2,2,1,1521,1,1,15,1,1
2,120,17,0,4,4,1,7,8,1,120,1,1
2,120,17,0,2,2,1,7,2,1,30,1,1
2,120,17,0,1,1,1,7,3,1,45,1,1
2,120,17,0,3,3,1,7,6,1,90,1,1
2,120,18,0,1,1,1,7,8,1,320,1,1
2,120,18,0,2,2,1,2869,1,1,1,1,1
2,121,1,0,1,1,1,16495,10,6,30,1,1
2,121,2,0,1,1,1,42543,2,1,20,1,1
2,121,2,0,2,2,1,29611,2,1,20,1,1
2,121,4,0,1,1,1,19732,2,1,15,1,1
2,121,5,0,2,1,2,0,2,1,30,1,1
2,121,5,0,1,1,1,28763,2,1,30,1,1
2,121,6,0,2,1,2,24556,3,1,40,1,1
2,121,6,0,1,1,1,24556,3,1,40,1,1
2,121,6,0,3,2,1,8185,2,1,30,1,1
2,121,6,2,1,1,1,24356,3,1,40,1,1
2,121,6,2,2,1,2,8185,3,1,40,1,1
2,121,6,2,3,2,2,8185,3,1,30,1,1
2,121,7,0,1,1,1,19208,4,1,60,1,1
2,121,8,0,1,1,1,10308,5,2,10,1,1
2,121,9,0,1,1,1,34194,1,1,15,1,1
2,121,9,0,2,2,1,10507,1,1,15,1,1
2,121,10,0,1,1,1,22311,0,1,10,1,1
2,121,10,0,2,2,1,22771,3,1,45,1,1
2,121,11,0,3,2,2,2988,3,1,45,1,1
2,121,11,0,2,2,1,1494,3,1,45,1,1
2,121,11,0,1,1,1,7126,0,1,10,1,1
2,121,12,0,1,1,1,16430,0,1,5,1,1
2,121,13,0,1,1,1,8838,0,1,1,1,1
2,121,14,0,1,1,1,12718,1,1,8,1,1
2,121,15,0,1,1,1,12717,1,1,10,1,1
2,121,16,0,2,2,1,55650,1,1,10,1,1
2,121,16,0,3,3,1,57457,2,1,15,1,1
2,121,16,0,1,1,1,5500,0,1,0,1,1
2,121,17,0,2,2,1,6318,2,1,20,1,1
2,121,17,0,1,1,1,8283,3,1,30,1,1
2,121,18,0,3,3,1,12254,0,1,5,1,1
2,121,18,0,1,1,1,61460,0,1,10,1,1
2,121,18,0,2,2,1,50205,7,1,70,1,2
2,122,1,0,2,1,2,3104,2,1,15,1,1
2,122,1,0,1,1,1,6208,2,1,15,1,1
2,122,1,0,3,2,1,8818,3,1,30,1,1
2,122,2,0,2,2,1,6806,2,1,20,1,1
2,122,2,0,3,3,1,4246,2,1,30,1,1
2,122,2,0,1,1,1,17449,2,1,40,1,1
2,122,3,0,2,2,1,2482,2,1,30,1,1
2,122,3,0,1,1,1,17983,2,1,60,1,1
2,122,3,0,3,3,1,2453,2,1,30,1,1
2,122,4,0,3,3,1,0,2,1,25,2,1
2,122,4,0,1,1,1,7918,3,1,40,1,1
2,122,4,0,2,2,1,20860,2,1,25,1,1
2,122,5,0,3,3,1,2168,3,1,35,1,1
2,122,5,0,2,2,1,5475,3,1,30,1,1
2,122,5,0,1,1,1,6514,3,1,45,1,1
2,122,6,0,1,1,1,411146,6,1,90,1,1
2,122,6,0,3,2,2,4688,6,1,90,1,1
2,122,6,0,2,2,1,4895,6,1,90,1,1
2,122,7,0,3,3,1,9819,1,1,20,1,1
2,122,7,0,1,1,1,0,10,6,100,2,1
2,122,7,0,2,2,1,7911,1,1,15,2,1
2,122,8,0,1,1,1,6648,10,1,70,1,1
2,122,9,0,3,3,1,1264,2,1,30,1,2
2,122,9,0,1,1,1,6825,1,1,15,1,1
2,122,9,0,2,2,1,18750,2,1,30,1,1
2,122,10,0,2,2,1,7962,3,1,40,1,1
2,122,10,0,1,1,1,5834,2,1,30,1,1
2,122,11,0,1,1,1,15321,6,5,60,1,1
2,122,11,0,2,2,1,5686,3,5,30,1,1
2,122,12,0,1,1,1,2463,5,6,50,1,1
2,122,14,0,1,1,1,24685,5,1,75,1,1
2,122,14,0,2,2,1,0,0,1,0,2,1
2,122,15,0,4,4,1,2683,1,1,3,1,1
2,122,15,0,2,2,1,12695,5,1,40,1,1
2,122,15,0,3,3,1,375,1,1,7,1,1
2,122,15,0,5,5,1,10477,2,1,15,1,2
2,122,15,0,6,6,1,0,2,1,10,1,2
2,122,15,0,1,1,1,6825,15,1,10,1,1
2,122,16,0,2,2,1,0,7,1,60,2,1
2,122,16,0,4,4,1,1252,4,1,30,1,1
2,122,16,0,3,3,1,10743,7,1,60,1,1
2,122,16,0,5,5,1,47566,10,5,90,1,1
2,122,16,0,1,1,1,13735,10,5,90,1,1
2,122,17,0,1,1,1,13685,8,1,60,1,1
2,122,17,0,3,3,1,3680,4,1,30,1,1
2,122,17,0,2,2,1,10674,10,1,90,1,1
2,122,18,0,2,2,1,7275,1,1,20,1,1
2,122,18,0,1,1,1,7188,5,1,60,1,1
2,123,1,0,2,2,1,0,4,1,60,2,2
2,123,1,0,1,1,1,1328,3,1,45,1,2
2,123,4,0,1,1,1,0,4,1,60,1,1
2,123,4,0,2,2,1,38435,2,1,30,1,1
2,123,4,0,3,3,1,12725,2,1,30,1,1
2,123,5,0,2,2,1,0,10,5,90,1,1
2,123,5,0,1,1,1,10214,1,1,10,1,1
2,123,6,0,4,4,1,72068,1,1,15,1,1
2,123,6,0,3,3,1,0,4,1,60,1,1
2,123,6,0,1,1,1,9688,3,1,45,1,1
2,123,6,0,2,2,1,0,2,1,30,1,1
2,123,7,0,1,1,1,0,5,1,60,1,1
2,123,10,0,2,2,1,33245,3,1,45,1,1
2,123,10,0,1,1,1,32434,4,1,60,1,1
2,123,11,0,3,3,1,2818,3,1,30,1,1
2,123,11,0,2,2,1,10638,3,1,40,1,1
2,123,11,0,1,1,1,64125,5,1,60,1,1
2,123,12,0,1,1,1,4746,1,1,15,1,1
2,123,13,0,1,1,1,10165,2,1,30,1,1
2,123,13,0,2,2,1,4044,4,1,60,1,1
2,123,14,0,2,2,1,11374,2,6,15,1,1
2,123,14,0,1,1,1,12634,2,6,10,1,1
2,123,14,0,3,3,1,3247,2,6,10,1,1
2,123,15,0,1,1,1,3878,3,1,20,1,1
2,123,16,0,1,1,1,7205,2,6,10,1,1
2,123,16,0,2,2,1,12399,1,6,5,1,1
2,123,17,0,1,1,1,22856,5,1,15,1,1
2,123,17,0,2,2,1,10405,5,1,15,1,1
2,124,1,0,2,2,1,19983,1,1,15,1,1
2,124,1,0,1,1,1,17790,3,1,30,1,1
2,124,1,0,4,4,1,2028,2,1,20,1,1
2,124,1,0,3,3,1,21337,2,1,20,1,1
2,124,2,0,1,1,1,12568,0,1,5,1,1
2,124,3,0,1,1,1,24483,2,1,10,1,1
2,124,3,0,2,2,1,8402,3,1,15,1,1
2,124,3,0,3,3,1,0,15,4,20,1,1
2,124,4,0,1,1,1,11043,4,1,60,1,1
2,124,4,0,2,2,1,2425,4,1,60,1,1
2,124,5,0,1,1,1,2295,3,1,60,1,1
2,124,5,0,2,2,1,14573,2,1,30,1,1
2,124,6,0,6,6,1,0,16,5,45,1,1
2,124,6,0,5,5,1,0,16,5,45,1,1
2,124,6,0,4,4,1,0,16,5,45,1,1
2,124,6,0,2,2,1,0,2,1,20,1,1
2,124,6,0,1,1,1,0,0,1,1,1,1
2,124,6,0,3,3,1,0,16,5,45,1,1
2,124,7,0,1,1,1,20051,3,1,25,1,1
2,124,7,0,2,2,1,11757,5,1,45,1,1
2,124,8,0,2,2,1,5787,5,1,45,1,1
2,124,8,0,1,1,1,20798,0,1,2,1,1
2,124,9,0,1,1,1,16886,2,1,15,1,1
2,124,9,0,2,2,1,16726,1,1,10,1,1
2,124,10,0,1,1,1,0,2,1,20,1,1
2,124,10,0,2,2,1,0,0,1,10,1,1
2,124,11,0,3,3,1,5213,2,1,30,1,1
2,124,11,0,1,1,1,4359,0,1,10,1,1
2,124,11,0,2,2,1,8142,0,1,10,1,1
2,124,12,0,2,2,1,3120,2,1,30,1,1
2,124,12,0,3,3,1,1270,2,1,30,1,1
2,124,12,0,1,1,1,9786,0,1,5,1,1
2,124,14,0,2,2,1,5483,1,1,10,1,1
2,124,14,0,1,1,1,22561,5,1,60,1,1
2,124,15,0,1,1,1,13422,2,1,30,1,1
2,124,16,0,1,1,1,11897,2,1,20,1,1
2,124,17,0,1,1,1,28192,7,1,90,1,1
2,124,17,0,3,3,1,18261,4,1,30,1,1
2,124,17,0,2,2,1,15908,5,1,60,1,1
2,124,18,0,2,2,1,18157,1,1,30,1,1
2,124,18,0,3,3,1,4503,0,1,2,1,1
2,124,18,0,1,1,1,5317,0,1,10,1,1
2,124,18,0,4,4,1,33899,0,1,10,1,1
2,125,1,0,1,1,1,7444,1,1,5,1,1
2,125,2,0,2,2,1,0,999,9,10,1,1
2,125,2,0,1,1,1,15807,1,1,20,1,1
2,125,2,0,3,3,1,4988,1,1,20,1,1
2,125,4,0,1,1,1,8727,2,1,15,1,1
2,125,4,0,2,2,1,2601,2,1,10,1,1
2,125,5,0,2,2,1,17383,0,1,10,1,1
2,125,5,0,4,3,2,0,2,1,20,2,1
2,125,5,0,1,1,1,34868,2,1,30,1,1
2,125,5,0,3,3,1,0,2,1,20,2,1
2,125,5,0,5,4,1,3966,3,1,25,1,1
2,125,6,0,5,4,1,8549,4,1,75,1,1
2,125,6,0,6,5,1,0,2,1,45,1,1
2,125,6,0,4,3,1,0,2,1,45,1,1
2,125,6,0,3,2,2,6109,3,1,60,1,1
2,125,6,0,1,1,1,0,2,1,45,1,1
2,125,6,0,2,2,1,8108,3,1,60,1,1
2,125,6,0,7,5,2,0,2,1,45,1,1
2,125,7,0,2,2,1,11271,5,5,5,1,1
2,125,7,0,3,3,1,0,4,1,2,1,1
2,125,7,0,1,1,1,8694,3,1,15,1,1
2,125,8,0,5,5,1,4102,7,5,120,1,1
2,125,8,0,1,1,1,5044,2,5,15,1,1
2,125,8,0,3,3,1,0,2,1,15,2,1
2,125,8,0,4,4,1,1471,3,5,30,1,1
2,125,8,0,2,2,1,4645,2,5,16,1,1
2,125,9,0,4,4,1,0,2,1,25,1,2
2,125,9,0,8,8,1,0,0,1,5,1,2
2,125,9,0,3,3,1,0,7,1,65,1,1
2,125,9,0,7,7,1,0,0,1,0,1,2
2,125,9,0,6,6,1,0,3,1,30,1,2
2,125,9,0,1,1,1,0,5,1,50,1,2
2,125,9,0,2,2,1,0,5,1,50,1,2
2,125,9,0,5,5,1,0,2,1,25,1,1
2,125,10,0,2,2,1,4546,2,1,30,1,1
2,125,10,0,3,3,1,12522,3,1,45,1,1
2,125,10,0,1,1,1,3112,1,1,20,1,1
2,125,11,0,3,3,1,0,2,1,20,1,1
2,125,11,0,2,2,1,4940,2,1,25,1,1
2,125,11,0,5,5,1,6882,1,1,15,1,1
2,125,11,0,1,1,1,10224,2,1,25,1,1
2,125,11,0,4,4,1,0,2,1,20,1,1
2,125,12,0,1,1,1,13318,0,1,6,1,1
2,125,12,0,2,2,1,8933,2,1,60,1,1
2,125,13,0,2,2,1,0,4,1,80,1,1
2,125,13,0,1,1,1,4250,2,1,30,1,1
2,125,14,0,1,1,1,9575,0,1,10,1,1
2,125,15,0,2,2,1,1146,1,1,8,1,2
2,125,15,0,1,1,1,2150,1,1,8,1,2
2,125,16,0,1,1,1,13424,2,1,30,1,1
2,125,17,0,1,1,1,4380,0,1,10,1,1
2,125,17,0,4,4,1,0,2,1,45,1,1
2,125,17,0,5,5,1,3933,2,1,45,1,1
2,125,17,0,3,3,1,8219,3,1,60,1,1
2,125,17,0,2,2,1,2654,3,1,60,1,1
2,126,1,0,1,1,1,214791,2,1,30,1,1
2,126,1,0,2,2,1,205255,3,1,45,1,2
2,126,2,0,1,1,1,22053,2,1,30,1,1
2,126,3,0,1,1,1,31392,0,1,10,1,1
2,126,7,0,2,2,1,20638,1,1,15,1,2
2,126,7,0,1,1,1,18486,6,1,75,1,1
2,126,8,0,2,2,1,13875,2,1,10,1,1
2,126,8,0,1,1,1,91694,4,1,40,1,1
2,126,9,0,2,2,1,10348,0,1,5,1,1
2,126,9,0,1,1,1,6838,0,1,5,1,1
2,126,10,0,1,1,1,14275,3,1,30,1,1
2,126,10,2,1,1,1,35880,3,1,30,1,1
2,126,11,0,1,1,1,37625,0,1,9,1,1
2,126,12,0,1,1,1,51510,0,1,10,1,1
2,126,14,0,1,1,1,87790,4,1,60,1,1
2,126,15,0,2,2,1,93077,2,1,20,1,1
2,126,15,0,1,1,1,17660,3,1,30,1,1
2,126,16,0,1,1,1,92658,2,1,20,1,1
2,126,17,0,3,3,1,0,5,1,75,1,2
2,126,17,0,1,1,1,0,5,1,75,1,1
2,126,17,0,2,2,1,0,3,1,45,1,1
2,126,18,0,1,1,1,84434,0,1,5,1,2
2,126,18,0,2,2,1,18585,6,1,75,1,1
2,127,1,0,1,1,1,59730,2,1,30,1,1
2,127,4,1,1,1,1,104340,9,1,135,1,1
2,127,5,1,1,1,1,12563,0,1,8,1,1
2,127,6,0,1,1,1,60881,0,1,15,1,1
2,127,7,1,1,1,1,151025,2,1,30,1,1
2,127,8,0,1,1,1,86939,1,1,5,1,1
2,127,9,0,1,1,1,37980,0,1,15,1,1
2,127,10,0,2,2,1,186304,1,1,15,1,1
2,127,10,0,1,1,1,27547,0,1,1,1,1
2,127,11,0,1,1,1,13666,1,7,5,1,1
2,127,11,0,2,2,1,0,1,7,90,2,1
2,127,12,0,1,1,1,12720,3,1,30,1,1
2,127,13,0,1,1,1,10367,2,1,45,1,1
2,127,14,0,2,2,1,112235,2,1,30,1,1
2,127,14,0,1,1,1,9834,2,1,30,1,1
2,127,15,1,1,1,1,151025,0,1,5,1,1
2,127,16,1,1,1,1,147767,1,1,5,1,1
2,127,17,1,1,1,1,162533,0,1,2,1,1
2,127,18,0,1,1,1,11645,3,1,30,1,1
2,128,1,0,1,1,1,12750,2,1,10,1,1
2,128,2,0,4,4,1,0,15,1,180,2,1
2,128,2,0,1,1,1,10774,5,1,60,1,1
2,128,2,0,3,3,1,0,3,1,40,2,1
2,128,2,0,2,2,1,0,2,1,30,2,1
2,128,3,0,1,1,1,24188,6,1,90,1,1
2,128,4,0,2,2,1,10081,10,3,15,1,1
2,128,4,0,1,1,1,3540,2,1,30,1,1
2,128,5,0,1,1,1,16395,3,1,40,1,1
2,128,5,0,2,2,1,0,7,1,90,2,1
2,128,5,0,3,3,1,10035,2,1,25,1,1
2,128,6,0,1,1,1,12435,2,1,20,1,1
2,128,6,0,2,2,1,0,5,1,60,2,1
2,128,7,0,2,2,1,80456,3,1,35,1,1
2,128,7,0,1,1,1,21904,5,1,60,1,1
2,128,8,0,2,2,1,0,7,5,90,1,1
2,128,8,0,1,1,1,10372,7,1,90,1,1
2,128,10,0,4,4,1,18665,7,1,45,1,1
2,128,10,0,1,1,1,5668,5,1,30,1,1
2,128,10,0,2,2,1,0,10,1,60,2,1
2,128,10,0,3,3,1,0,1,1,5,2,1
2,128,11,2,2,2,1,10098,1,1,5,1,1
2,128,11,2,1,1,1,16365,7,1,70,1,1
2,128,12,0,2,2,1,0,7,1,130,2,1
2,128,12,0,1,1,1,19858,3,1,20,1,1
2,128,13,0,2,2,1,23363,4,1,60,1,2
2,128,13,0,3,3,1,4958,2,1,30,1,1
2,128,13,0,1,1,1,4136,5,1,75,1,2
2,128,14,0,2,2,1,0,7,1,105,2,2
2,128,14,0,1,1,1,8896,4,1,60,1,2
2,128,14,0,3,3,1,13685,3,1,45,1,2
2,128,15,0,1,1,1,23429,5,1,55,1,1
2,128,15,0,2,2,1,8,8,1,80,1,1
2,128,16,0,3,3,1,0,2,1,30,1,2
2,128,16,0,2,2,1,32156,1,1,15,1,1
2,128,16,0,1,1,1,25540,7,1,105,1,1
2,128,17,0,4,4,1,4315,2,3,5,1,2
2,128,17,0,1,1,1,12542,3,1,45,1,1
2,128,17,0,2,2,1,416,2,3,5,1,1
2,128,17,0,3,3,1,12093,7,3,20,1,1
2,128,18,0,1,1,1,9415,2,3,5,1,1
2,128,18,0,2,2,1,4976,4,3,10,1,1
2,129,1,0,1,1,1,10675,3,3,7,1,1
2,129,2,0,1,1,1,10638,7,1,90,1,1
2,129,2,0,2,2,1,14784,6,1,75,1,1
2,129,3,0,1,1,1,29471,2,3,3,1,1
2,129,3,0,3,3,1,10686,6,3,80,1,1
2,129,3,0,2,2,1,15638,5,5,3,1,1
2,129,4,0,1,1,1,10687,5,1,60,1,1
2,129,4,0,2,2,1,836520,3,1,30,1,2
2,129,5,0,1,1,1,9674,3,1,30,1,1
2,129,13,0,1,1,1,24181,15,3,15,1,1
2,129,14,0,1,1,1,17215,5,1,60,1,1
2,129,15,0,4,4,1,9898,3,1,45,1,1
2,129,15,0,1,1,1,12325,6,1,90,1,1
2,129,15,0,2,2,1,10696,4,1,60,1,1
2,129,15,0,5,5,1,129443,15,3,25,1,1
2,129,15,0,3,3,1,6468,1,3,2,1,1
2,129,16,0,2,2,1,39245,1,1,15,1,2
2,129,16,0,1,1,1,0,7,1,105,1,1
2,129,16,0,3,3,1,77842,4,1,60,1,2
2,129,17,0,2,2,1,524696,1,1,16,1,2
2,129,17,0,1,1,1,12838,1,1,12,1,2
2,129,18,0,1,1,1,13638,7,1,100,1,1
2,130,1,0,3,3,1,7896,5,1,60,1,1
2,130,1,0,2,2,1,6258,2,1,30,1,1
2,130,1,0,1,1,1,12256,3,1,45,1,1
2,130,2,0,2,2,1,29743,1,1,10,1,1
2,130,2,0,1,1,1,35150,3,1,30,1,1
2,130,2,0,3,3,1,5842,5,1,60,1,1
2,130,2,0,6,6,1,0,2,1,15,1,2
2,130,2,0,4,4,1,16775,4,1,35,1,1
2,130,2,0,5,5,1,12395,2,1,15,1,2
2,130,5,0,1,1,1,1857,2,1,40,1,1
2,130,6,0,1,1,1,0,10,1,120,2,1
2,130,7,0,2,2,1,0,0,1,100,2,1
2,130,7,0,3,3,1,3425,6,1,90,1,1
2,130,7,0,1,1,1,4441,1,1,10,1,1
2,130,8,0,1,1,1,4675,5,1,60,1,1
2,130,9,0,1,1,1,658,12,1,5,1,1
2,130,10,0,2,2,1,16435,3,1,45,1,1
2,130,10,0,1,1,1,17253,3,1,45,1,2
2,130,13,0,2,1,2,6880,2,1,30,1,2
2,130,13,0,5,4,1,13670,4,1,60,1,2
2,130,13,0,1,1,1,18155,2,1,30,1,2
2,130,13,0,3,2,1,7396,2,1,35,1,2
2,130,13,0,4,3,1,0,3,1,40,2,2
2,130,14,0,1,1,1,10435,3,1,45,1,1
2,130,14,0,3,3,1,781,2,1,20,1,1
2,130,14,0,2,2,1,0,6,1,80,1,2
2,130,15,0,1,1,1,4900,5,1,75,1,1
2,130,16,0,2,2,1,9151,2,1,30,1,1
2,130,16,0,1,1,1,0,4,1,50,2,1
2,130,17,0,1,1,1,4685,5,1,60,1,1
2,130,17,0,2,2,1,0,5,1,60,2,2
2,130,18,0,3,3,1,0,3,1,40,2,1
2,130,18,0,2,2,1,5362,8,1,120,1,1
2,130,18,0,1,1,1,4358,4,1,60,1,1
2,131,2,0,3,3,1,12625,1,1,10,1,2
2,131,2,0,4,4,1,10638,5,1,70,1,2
2,131,2,0,1,1,1,88892,0,1,9,1,1
2,131,2,0,2,2,1,40366,0,1,9,1,1
2,131,3,0,2,2,1,35913,4,6,30,1,1
2,131,3,0,3,3,1,11655,3,6,20,1,1
2,131,3,0,1,1,1,16839,1,1,15,1,1
2,131,4,0,1,1,1,10560,2,1,20,1,1
2,131,4,0,2,2,1,39745,4,1,40,1,1
2,131,5,0,1,1,1,13058,3,1,30,1,1
2,131,5,0,4,4,1,12208,3,1,35,1,1
2,131,5,0,3,3,1,11369,4,1,40,1,1
2,131,5,0,2,2,1,10470,5,1,60,1,1
2,131,6,0,1,1,1,23054,3,1,45,1,1
2,131,7,0,2,2,1,10560,15,1,140,1,1
2,131,7,0,1,1,1,19078,10,1,120,1,1
2,131,8,0,1,1,1,18489,1,1,15,1,1
2,131,8,0,2,2,1,0,9,1,135,2,1
2,131,8,0,3,3,1,2694,6,1,90,1,1
2,131,10,0,1,1,1,8575,2,1,25,1,1
2,131,11,0,2,2,1,15545,1,1,15,1,1
2,131,11,0,1,1,1,36263,1,1,15,1,1
2,131,12,0,1,1,1,10468,1,1,20,1,1
2,131,13,0,2,2,1,23908,3,3,10,1,1
2,131,13,0,1,1,1,16837,1,3,5,1,1
2,131,13,0,3,3,1,12786,3,3,10,1,1
2,131,15,0,2,2,1,0,10,1,120,2,1
2,131,15,0,4,4,1,0,3,1,30,2,2
2,131,15,0,1,1,1,22694,5,1,60,1,1
2,131,15,0,3,3,1,0,10,1,120,2,1
2,131,15,2,3,3,1,0,13,1,150,2,2
2,131,15,2,2,2,1,12074,2,1,10,1,1
2,131,15,2,4,4,1,0,5,1,60,2,2
2,131,15,2,1,1,1,8998,1,1,3,1,1
2,131,17,0,1,1,1,11738,2,1,30,1,1
2,131,17,0,2,2,1,10153,0,1,2,1,1
2,131,17,0,3,3,1,36037,1,1,15,1,1
2,131,18,0,1,1,1,12078,3,3,7,1,1
2,132,1,0,1,1,1,3064,3,1,30,1,1
2,132,2,0,5,5,1,3458,3,6,45,1,1
2,132,2,0,4,4,1,3577,1,1,25,1,1
2,132,2,0,7,7,1,2988,1,1,25,1,2
2,132,2,0,6,6,1,378,2,1,30,1,2
2,132,2,0,1,1,1,3853,2,1,40,1,2
2,132,2,0,2,2,1,3389,2,6,30,1,1
2,132,2,0,3,3,1,3851,1,1,20,1,1
2,132,3,0,1,1,1,1747,6,1,90,1,1
2,132,4,0,1,1,1,4462,10,1,120,1,1
2,132,5,0,1,1,1,4877,3,1,20,1,1
2,132,5,0,3,3,1,6521,1,1,15,1,1
2,132,5,0,2,2,1,3638,5,1,60,1,1
2,132,6,0,2,2,1,3721,5,1,60,1,1
2,132,6,0,1,1,1,6408,3,1,30,1,1
2,132,7,0,3,3,1,3275,2,1,20,1,1
2,132,7,0,2,2,1,1832,4,1,20,1,1
2,132,7,0,1,1,1,2074,4,1,40,1,1
2,132,8,0,2,2,1,3647,3,1,30,1,1
2,132,8,0,1,1,1,884,4,1,45,1,1
2,132,8,2,1,1,1,6337,3,1,30,1,1
2,132,9,0,2,2,1,8778,4,1,60,1,1
2,132,9,0,1,1,1,9826,4,1,60,1,1
2,132,9,0,3,3,1,2850,4,1,60,1,1
2,132,10,0,3,3,1,5768,2,1,30,1,1
2,132,10,0,2,2,1,16365,4,1,60,1,1
2,132,10,0,1,1,1,6655,4,1,60,1,1
2,132,10,0,5,5,1,0,2,1,30,2,1
2,132,10,0,7,7,1,3062,6,1,90,1,2
2,132,10,0,4,4,1,2286,2,1,30,1,1
2,132,10,0,6,6,1,1918,2,1,40,1,1
2,132,11,0,2,2,1,5698,3,1,45,1,1
2,132,11,0,1,1,1,18030,2,1,30,1,1
2,132,13,0,1,1,1,7248,4,1,60,1,1
2,132,13,0,2,2,1,0,12,1,180,1,2
2,132,14,0,1,1,1,1067,9,1,120,1,1
2,132,15,0,1,1,1,9379,1,1,15,1,1
2,132,15,0,2,2,1,19737,1,1,20,1,1
2,132,16,0,4,4,1,0,4,1,42,2,2
2,132,16,0,3,3,1,9895,2,1,45,1,1
2,132,16,0,2,2,1,12375,4,1,40,1,1
2,132,16,0,1,1,1,2836,3,1,30,1,1
2,132,18,0,2,2,1,10757,8,1,120,1,2
2,132,18,0,1,1,1,3598,4,1,60,1,1
2,133,1,0,6,6,1,4983,0,1,5,1,1
2,133,1,0,7,7,1,635,3,1,45,1,1
2,133,1,0,3,3,1,5921,0,1,5,1,1
2,133,1,0,1,1,1,6015,3,1,45,1,1
2,133,1,0,8,8,1,3207,2,1,30,1,1
2,133,1,0,5,5,1,400,1,1,15,1,1
2,133,1,0,2,2,1,4865,1,1,15,1,1
2,133,1,0,4,4,1,5954,0,1,15,1,1
2,133,2,0,4,4,1,10286,2,1,30,1,1
2,133,2,0,5,4,2,12686,2,1,30,1,1
2,133,2,0,3,3,1,10286,6,1,90,1,1
2,133,2,0,1,1,1,9742,1,1,15,1,1
2,133,2,0,2,2,1,14733,6,1,90,1,1
2,133,3,0,1,1,1,90173,3,1,30,1,1
2,133,3,0,3,3,1,10678,3,1,30,1,2
2,133,3,0,2,2,1,16835,5,1,60,1,2
2,133,5,0,2,2,1,6005,5,6,45,1,1
2,133,5,0,3,3,1,10735,5,6,45,1,1
2,133,5,0,4,4,1,17645,5,6,45,1,1
2,133,5,0,1,1,1,12892,25,6,30,1,1
2,133,6,0,2,2,1,16396,4,1,60,1,1
2,133,6,0,3,3,1,10836,2,1,30,1,1
2,133,6,0,1,1,1,29555,1,1,15,1,1
2,133,7,0,3,3,1,0,15,1,180,2,1
2,133,7,0,1,1,1,1736,10,1,120,1,1
2,133,7,0,2,2,1,6105,12,1,150,1,1
2,133,8,0,2,2,1,20315,4,1,40,1,1
2,133,8,0,3,3,1,39648,2,1,20,1,2
2,133,8,0,1,1,1,5406,2,1,20,1,1
2,133,9,0,1,1,1,6328,2,1,30,1,1
2,133,9,2,1,1,1,10773,0,1,5,1,1
2,133,10,0,1,1,1,15675,4,1,60,1,1
2,133,13,0,3,3,1,14915,3,1,50,1,1
2,133,13,0,1,1,1,13688,2,1,40,1,1
2,133,13,0,2,2,1,33580,3,1,50,1,1
2,133,13,0,7,7,1,10084,4,1,60,1,2
