,hh_ID,field_ID,plot_ID,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,cropCode_detailed,cropCode_other,harvestStart_year,harvestEnd_year,lon,lat,region,district,ea_ID,tradAuthority_ID
20581,206063650230,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2017.0,JANUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.24,,2017/18,YES,2018.0,NO,,,,,34.1231,-14.05002,Central,Lilongwe,20606365,20606
20582,205023320056,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,3/4,AUGUST,2017.0,MAY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,1.4,,2018/19,YES,2018.0,NO,,,,,34.294029,-13.79892,Central,Salima,20502332,20502
20583,209054380200,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/4,NOVEMBER,2017.0,MAY,MAY,major,2019,pumpkin leaves,1.0,ACRE,0.53,,2017/18,YES,2018.0,YES,,,,,34.833611,-14.95064,Central,Ntcheu,20905438,20905
20584,306016040019,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,DECEMBER,AUGUST,major,2019,pumpkin leaves,1.5,ACRE,1.38,,2018/19,YES,2018.0,NO,,,,,34.541882,-15.79662,Southern,Mwanza,30601604,30601
20585,302125270038,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,JANUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,1.49,,2018/19,YES,2019.0,NO,,,,,35.851151,-14.74508,Southern,Machinga,30212527,30212
20586,206043580046,RG02,R01,pumpkin leaves,YES,Strip Intercrop,YES,More than 3/4,DECEMBER,2018.0,JANUARY,JUNE,major,2019,pumpkin leaves,1.0,ACRE,1.4,,2018/19,YES,2019.0,NO,,,,,33.477959,-14.19487,Central,Lilongwe,20604358,20604
20587,304015530081,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,3/4,NOVEMBER,2018.0,DECEMBER,MAY,major,2019,pumpkin leaves,1.0,ACRE,0.9,,2018/19,YES,2018.0,NO,,,,,35.142239,-15.5765,Southern,Chiradzulu,30401553,30401
20588,309036750122,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2019.0,JANUARY,FEBRUARY,major,2019,pumpkin leaves,0.25,ACRE,0.57,,2018/19,YES,2019.0,YES,,,,,35.743629,-15.59031,Southern,Phalombe,30903675,30903
20589,301014870235,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2017.0,JANUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.96,,2017/18,YES,2018.0,NO,,,,,35.01091,-14.48115,Southern,Mangochi,30101487,30101
20590,302025120191,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/4,NOVEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,1.1,,2018/19,YES,2019.0,NO,,,,,35.347511,-15.06679,Southern,Machinga,30202512,30202
20591,301024880044,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.28,,2018/19,YES,2018.0,NO,,,,,35.180531,-14.60349,Southern,Mangochi,30102488,30102
20592,305075930348,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,JANUARY,APRIL,major,2019,pumpkin leaves,0.75,ACRE,1.3,,2017/18,YES,2018.0,NO,,,,,35.092152,-15.68044,Southern,Blantyre,30507593,30507
20593,302015100116,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,NOVEMBER,2018.0,JANUARY,MARCH,major,2019,pumpkin leaves,0.5,ACRE,0.3,,2018/19,YES,2019.0,NO,,,,,35.530788,-14.84808,Southern,Machinga,30201510,30201
20594,306036120086,RG02,R01,pumpkin leaves,YES,Row Intercrop,YES,More than 3/4,DECEMBER,2018.0,JANUARY,MAY,major,2019,pumpkin leaves,1.0,ACRE,,,2018/19,YES,2019.0,NO,,,,,34.407249,-15.68063,Southern,Mwanza,30603612,30603
20595,103101630070,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,Less than 1/4,DECEMBER,2017.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,1.02,,2017/18,YES,2018.0,YES,,,,,34.11771,-11.34229,North,Nkhatabay,10310163,10310
20596,210854780111,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,FEBRUARY,JUNE,major,2019,pumpkin leaves,1.5,ACRE,0.78,,2017/18,YES,2018.0,YES,,,,,33.753479,-13.80061,Central,Lilongwe City,21085478,21085
20597,105072050084,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,FEBRUARY,JULY,major,2019,pumpkin leaves,1.0,ACRE,0.7,,2017/18,YES,2018.0,YES,,,,,33.594582,-12.60982,North,Mzimba,10507205,10507
20598,305085970057,RG02,R01,pumpkin leaves,YES,Strip Intercrop,YES,1/4,NOVEMBER,2018.0,DECEMBER,APRIL,major,2019,pumpkin leaves,0.4,ACRE,0.28,,2018/19,YES,2019.0,NO,,,,,34.902168,-15.99109,Southern,Blantyre,30508597,30508
20599,309016700008,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,JANUARY,FEBRUARY,major,2019,pumpkin leaves,0.25,ACRE,0.34,,2018/19,YES,2019.0,NO,,,,,35.608829,-15.78855,Southern,Phalombe,30901670,30901
20600,308086640192,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.43,,2018/19,YES,2019.0,NO,,,,,35.349041,-16.15361,Southern,Mulanje,30808664,30808
20601,302035130348,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,FEBRUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.89,,2017/18,YES,2019.0,NO,,,,,35.255409,-15.11352,Southern,Machinga,30203513,30203
20602,201072430037,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,3/4,DECEMBER,2017.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,1.4,,2017/18,YES,2018.0,NO,,,,,33.29343,-13.18386,Central,Kasungu,20107243,20107
20603,208014100129,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,Less than 1/4,NOVEMBER,2018.0,DECEMBER,MAY,major,2019,pumpkin leaves,0.5,ACRE,0.6,,2018/19,YES,2018.0,YES,,,,,34.11422,-14.37136,Central,Dedza,20801410,20801
20604,313017540211,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,1.16,,2018/19,YES,2018.0,NO,,,,,34.65694,-15.24397,Southern,Neno,31301754,31301
20605,305065880033,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,3/4,NOVEMBER,2018.0,DECEMBER,MARCH,major,2019,pumpkin leaves,0.5,ACRE,,,2018/19,YES,2019.0,NO,,,,,34.8946,-15.56079,Southern,Blantyre,30506588,30506
20606,302045140183,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,1/2,DECEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,2.0,ACRE,2.06,,2018/19,YES,2019.0,NO,,,,,35.32729,-15.18087,Southern,Machinga,30204514,30204
20607,207074010144,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,3/4,NOVEMBER,2018.0,DECEMBER,FEBRUARY,major,2019,pumpkin leaves,0.5,ACRE,0.82,,2018/19,YES,2018.0,YES,,,,,32.86105,-13.53454,Central,Mchinji,20707401,20707
20608,301034900051,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,DECEMBER,2018.0,JANUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.45,,2018/19,YES,2019.0,NO,,,,,34.938499,-14.72178,Southern,Mangochi,30103490,30103
20609,313017560063,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,DECEMBER,2018.0,MARCH,AUGUST,major,2019,pumpkin leaves,1.0,ACRE,0.96,,2018/19,YES,2018.0,NO,,,,,34.62458,-15.38584,Southern,Neno,31301756,31301
20610,312027380003,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,NOVEMBER,2018.0,DECEMBER,APRIL,major,2019,pumpkin leaves,2.0,ACRE,1.74,,2018/19,YES,2019.0,NO,,,,,35.081619,-14.79873,Southern,Balaka,31202738,31202
20611,312047430253,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,Less than 1/4,DECEMBER,2018.0,FEBRUARY,FEBRUARY,major,2019,pumpkin leaves,1.0,ACRE,0.85,,2018/19,YES,2019.0,NO,,,,,35.171162,-14.98376,Southern,Balaka,31204743,31204
20612,205073430210,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/4,DECEMBER,2019.0,MAY,MAY,major,2019,pumpkin leaves,0.5,ACRE,0.44,,2018/19,YES,2019.0,NO,,,,,34.386349,-13.55618,Central,Salima,20507343,20507
20613,305015750231,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,0.61,,2018/19,YES,2018.0,NO,,,,,35.045292,-15.58625,Southern,Blantyre,30501575,30501
20614,314317750088,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,3/4,DECEMBER,2018.0,JANUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.64,,2018/19,YES,2019.0,NO,,,,,35.341949,-15.41485,Southern,Zomba City,31431775,31431
20615,306036130183,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,JANUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,1.31,,2017/18,YES,2018.0,NO,,,,,34.419739,-15.76145,Southern,Mwanza,30603613,30603
20616,310026940301,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,1/2,FEBRUARY,2019.0,JUNE,JUNE,major,2019,pumpkin leaves,1.0,ACRE,0.74,,2018/19,YES,2018.0,NO,,,,,34.927799,-16.19754,Southern,Chikwawa,31002694,31002
20617,205023290019,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,MARCH,MAY,major,2019,pumpkin leaves,0.5,ACRE,0.5,,2018/19,YES,2018.0,NO,,,,,34.460789,-13.69197,Central,Salima,20502329,20502
20618,201242580101,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,1.01,,2018/19,YES,2019.0,YES,,,,,33.92197,-12.86494,Central,Kasungu,20124258,20124
20619,202022670004,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,APRIL,JUNE,major,2019,pumpkin leaves,1.5,ACRE,1.68,,2018/19,YES,2018.0,YES,,,,,0.0,0.0,Central,Nkhotakota,20202267,20202
20620,208064210092,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JANUARY,MAY,major,2019,pumpkin leaves,2.0,ACRE,1.43,,2018/19,YES,2019.0,NO,,,,,34.32621,-14.12227,Central,Dedza,20806421,20806
20621,205013280064,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2017.0,JANUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.88,,2017/18,YES,2018.0,NO,,,,,34.463982,-13.79478,Central,Salima,20501328,20501
20622,105062040002,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,DECEMBER,APRIL,major,2019,pumpkin leaves,0.3,ACRE,1.53,,2018/19,YES,2019.0,YES,,,,,33.64624,-12.04687,North,Mzimba,10506204,10506
20623,301014860015,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,DECEMBER,2018.0,JANUARY,FEBRUARY,major,2019,pumpkin leaves,1.5,ACRE,0.52,,2018/19,YES,2019.0,NO,,,,,35.027039,-14.37511,Southern,Mangochi,30101486,30101
20624,105041980171,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,2.0,ACRE,0.87,,2017/18,YES,2018.0,NO,,,,,33.952549,-10.97795,North,Mzimba,10504198,10504
20625,205043350065,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,FEBRUARY,FEBRUARY,major,2019,pumpkin leaves,1.5,ACRE,5.8,,2018/19,YES,2019.0,NO,,,,,34.38409,-13.84499,Central,Salima,20504335,20504
20626,304035610161,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,SEPTEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.7,,2018/19,YES,2018.0,NO,,,,,35.179932,-15.64053,Southern,Chiradzulu,30403561,30403
20627,306026110109,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,FEBRUARY,JUNE,major,2019,pumpkin leaves,0.5,ACRE,0.51,,2018/19,YES,2018.0,NO,,,,,34.47052,-15.68517,Southern,Mwanza,30602611,30602
20628,306016050136,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,MARCH,MAY,major,2019,pumpkin leaves,1.0,ACRE,1.55,,2018/19,YES,2018.0,NO,,,,,34.507389,-15.77345,Southern,Mwanza,30601605,30601
20629,104011710109,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,Less than 1/4,DECEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,0.25,ACRE,0.4,,2018/19,YES,2018.0,NO,,,,,33.562691,-11.00515,North,Rumphi,10401171,10401
20630,103201680100,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,Less than 1/4,JANUARY,2019.0,FEBRUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.11,,2018/19,YES,2019.0,NO,,,,,34.285782,-11.59414,North,Nkhatabay,10320168,10320
20631,205053360144,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,JANUARY,2017.0,MARCH,MAY,major,2019,pumpkin leaves,1.5,ACRE,2.0,,2017/18,YES,2018.0,NO,,,,,34.523861,-13.92391,Central,Salima,20505336,20505
20632,302105230243,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,0.42,,2018/19,YES,2019.0,NO,,,,,35.49065,-15.0891,Southern,Machinga,30210523,30210
20633,207074020425,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,3/4,DECEMBER,2017.0,DECEMBER,MAY,major,2019,pumpkin leaves,1.0,ACRE,1.19,,2017/18,YES,2018.0,NO,,,,,32.93401,-13.6294,Central,Mchinji,20707402,20707
20634,307016180116,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,JANUARY,MARCH,major,2019,pumpkin leaves,0.25,ACRE,0.12,,2018/19,YES,2018.0,NO,,,,,35.21862,-16.30512,Southern,Thyolo,30701618,30701
20635,302125270103,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,Less than 1/4,NOVEMBER,2018.0,FEBRUARY,MAY,major,2019,pumpkin leaves,35.0,SQUARE METERS,0.12,,2018/19,YES,2019.0,NO,,,,,35.851151,-14.74508,Southern,Machinga,30212527,30212
20636,105011910084,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,3/4,DECEMBER,2017.0,JANUARY,MARCH,major,2019,pumpkin leaves,0.5,ACRE,2.51,,2017/18,YES,2018.0,NO,,,,,33.35038,-12.10075,North,Mzimba,10501191,10501
20637,208024120221,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,3/4,NOVEMBER,2018.0,JANUARY,JANUARY,major,2019,pumpkin leaves,1.0,ACRE,0.61,,2018/19,YES,2019.0,YES,,,,,33.989151,-14.33125,Central,Dedza,20802412,20802
20638,105051990077,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,3/4,DECEMBER,2018.0,JANUARY,MAY,major,2019,pumpkin leaves,0.25,ACRE,0.75,,2018/19,YES,2019.0,NO,,,,,33.500511,-11.51445,North,Mzimba,10505199,10505
20639,105021950030,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,JANUARY,JULY,major,2019,pumpkin leaves,1.0,ACRE,1.03,,2017/18,YES,2018.0,NO,,,,,33.870861,-11.37896,North,Mzimba,10502195,10502
20640,307106360039,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,1/4,NOVEMBER,2017.0,FEBRUARY,MARCH,major,2019,pumpkin leaves,0.5,ACRE,0.2,,2017/18,YES,2018.0,YES,,,,,35.072971,-16.02001,Southern,Thyolo,30710636,30710
20641,307106350094,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,3/4,DECEMBER,2018.0,JANUARY,FEBRUARY,major,2019,pumpkin leaves,0.5,ACRE,0.06,,2018/19,YES,2019.0,NO,,,,,35.0065,-15.95144,Southern,Thyolo,30710635,30710
20642,308086640126,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JANUARY,JANUARY,major,2019,pumpkin leaves,0.25,ACRE,0.75,,2018/19,YES,2019.0,NO,,,,,35.349041,-16.15361,Southern,Mulanje,30808664,30808
20643,207053960215,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,3/4,NOVEMBER,2018.0,DECEMBER,JANUARY,major,2019,pumpkin leaves,2.0,ACRE,1.9,,2018/19,YES,2018.0,YES,,,,,33.122131,-13.64012,Central,Mchinji,20705396,20705
20644,305065910280,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,0.6,,2018/19,YES,2019.0,NO,,,,,34.955372,-15.80425,Southern,Blantyre,30506591,30506
20645,302125270052,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,3/4,NOVEMBER,2018.0,DECEMBER,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.79,,2018/19,YES,2019.0,NO,,,,,35.851151,-14.74508,Southern,Machinga,30212527,30212
20646,305085940181,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,DECEMBER,MARCH,major,2019,pumpkin leaves,0.5,ACRE,0.32,,2018/19,YES,2019.0,NO,,,,,34.953831,-15.85751,Southern,Blantyre,30508594,30508
20647,303045370016,RG02,R01,pumpkin leaves,YES,Row Intercrop,YES,3/4,NOVEMBER,2017.0,DECEMBER,MAY,major,2019,pumpkin leaves,0.5,ACRE,0.51,,2017/18,YES,2018.0,NO,,,,,35.289249,-15.46337,Southern,Zomba Non-City,30304537,30304
20648,208034170179,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,1/4,NOVEMBER,2018.0,DECEMBER,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.17,,2018/19,YES,2019.0,YES,,,,,34.239899,-14.31387,Central,Dedza,20803417,20803
20649,201222540068,RG02,R01,pumpkin leaves,NO,Mixed stand,YES,3/4,DECEMBER,2018.0,FEBRUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,1.2,,2018/19,YES,2019.0,NO,,,,,33.400108,-13.36569,Central,Kasungu,20122254,20122
20650,312047420036,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,DECEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.85,,2018/19,YES,2019.0,NO,,,,,35.245171,-14.97829,Southern,Balaka,31204742,31204
20651,312017320035,RG02,R01,pumpkin leaves,NO,Mixed stand,YES,Less than 1/4,NOVEMBER,2018.0,DECEMBER,FEBRUARY,major,2019,pumpkin leaves,1.0,ACRE,1.81,,2018/19,YES,2019.0,NO,,,,,34.991112,-15.03669,Southern,Balaka,31201732,31201
20652,305085960162,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2017.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,2.0,ACRE,,,2017/18,YES,2018.0,NO,,,,,34.937778,-15.89074,Southern,Blantyre,30508596,30508
20653,307106340208,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,FEBRUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.8,,2018/19,YES,2019.0,YES,,,,,35.110661,-15.89668,Southern,Thyolo,30710634,30710
20654,303025340082,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,1/4,DECEMBER,2018.0,DECEMBER,MAY,major,2019,pumpkin leaves,0.5,ACRE,0.24,,2018/19,YES,2019.0,NO,,,,,35.427101,-15.43008,Southern,Zomba Non-City,30302534,30302
20655,303025340156,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,DECEMBER,2018.0,FEBRUARY,MARCH,major,2019,pumpkin leaves,0.5,ACRE,0.42,,2018/19,YES,2018.0,YES,,,,,35.427101,-15.43008,Southern,Zomba Non-City,30302534,30302
20656,303025320071,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,0.68,,2018/19,YES,2019.0,NO,,,,,35.560551,-15.40817,Southern,Zomba Non-City,30302532,30302
20657,209024310099,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,DECEMBER,2017.0,MARCH,APRIL,major,2019,pumpkin leaves,1.0,ACRE,0.76,,2017/18,YES,2019.0,NO,,,,,34.833481,-15.13848,Central,Ntcheu,20902431,20902
20658,201122470044,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,1/4,DECEMBER,2017.0,JANUARY,APRIL,major,2019,pumpkin leaves,1.5,ACRE,1.0,,2017/18,YES,2018.0,NO,,,,,33.29961,-12.70513,Central,Kasungu,20112247,20112
20659,210854780149,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,MAY,MAY,major,2019,pumpkin leaves,1.0,ACRE,0.87,,2017/18,YES,2018.0,NO,,,,,33.753479,-13.80061,Central,Lilongwe City,21085478,21085
20660,307096310081,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.41,,2018/19,YES,2019.0,NO,,,,,35.204731,-15.93359,Southern,Thyolo,30709631,30709
20661,202012630125,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,FEBRUARY,FEBRUARY,major,2019,pumpkin leaves,1.5,ACRE,0.99,,2018/19,YES,2018.0,YES,,,,,34.17131,-12.49715,Central,Nkhotakota,20201263,20201
20662,208074260358,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,FEBRUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,1.31,,2018/19,YES,2018.0,NO,,,,,34.674561,-14.30206,Central,Dedza,20807426,20807
20663,304085730071,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2017.0,DECEMBER,JUNE,major,2019,pumpkin leaves,1.25,ACRE,,,2017/18,YES,2018.0,NO,,,,,35.299431,-15.69824,Southern,Chiradzulu,30408573,30408
20664,209104450127,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,NOVEMBER,2018.0,DECEMBER,MAY,major,2019,pumpkin leaves,2.0,ACRE,2.49,,2018/19,YES,2019.0,NO,,,,,34.647461,-14.48058,Central,Ntcheu,20910445,20910
20665,105011920009,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JANUARY,MARCH,major,2019,pumpkin leaves,0.5,ACRE,1.23,,2018/19,YES,2019.0,YES,,,,,33.457119,-12.27964,North,Mzimba,10501192,10501
20666,313027630021,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2018.0,FEBRUARY,MAY,major,2019,pumpkin leaves,1.0,ACRE,0.81,,2018/19,YES,2019.0,NO,,,,,34.680672,-15.73275,Southern,Neno,31302763,31302
20667,314337800131,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/4,NOVEMBER,2017.0,JANUARY,MARCH,major,2019,pumpkin leaves,1.0,ACRE,0.36,,2017/18,YES,2018.0,NO,,,,,35.363701,-15.37548,Southern,Zomba City,31433780,31433
20668,307096310089,RG02,R01,pumpkin leaves,YES,Row Intercrop,YES,More than 3/4,NOVEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,1.0,ACRE,0.8,,2018/19,YES,2019.0,NO,,,,,35.204731,-15.93359,Southern,Thyolo,30709631,30709
20669,301014850498,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,DECEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,2.0,ACRE,3.72,,2018/19,YES,2018.0,NO,,,,,35.184921,-14.41545,Southern,Mangochi,30101485,30101
20670,107392260039,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JANUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.81,,2018/19,YES,2019.0,NO,,,,,33.997608,-11.45704,North,Mzuzu City,10739226,10739
20671,105052000097,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,1/2,DECEMBER,2018.0,MARCH,MAY,major,2019,pumpkin leaves,0.5,ACRE,1.07,,2018/19,YES,2018.0,NO,,,,,33.43634,-11.51447,North,Mzimba,10505200,10505
20672,304015550158,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,DECEMBER,2017.0,JANUARY,JUNE,major,2019,pumpkin leaves,0.5,ACRE,0.57,,2017/18,YES,2018.0,YES,,,,,35.139641,-15.72238,Southern,Chiradzulu,30401555,30401
20673,307066250136,RG02,R01,pumpkin leaves,YES,Row Intercrop,YES,More than 3/4,NOVEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,0.5,ACRE,0.27,,2018/19,YES,2019.0,NO,,,,,35.130451,-16.19001,Southern,Thyolo,30706625,30706
20674,306206170274,RG02,R01,pumpkin leaves,YES,Mixed stand,YES,Less than 1/4,DECEMBER,2018.0,FEBRUARY,APRIL,major,2019,pumpkin leaves,2.0,ACRE,,,2018/19,YES,2019.0,NO,,,,,34.522572,-15.60192,Southern,Mwanza,30620617,30620
20675,207033930133,RG02,R01,pumpkin leaves,YES,Mixed stand,NO,Less than 1/4,NOVEMBER,2018.0,MARCH,MAY,major,2019,pumpkin leaves,0.5,ACRE,0.75,,2018/19,YES,2019.0,NO,,,,,33.05896,-13.83787,Central,Mchinji,20703393,20703
20676,304015560433,RG02,R01,pumpkin leaves,YES,Row Intercrop,YES,More than 3/4,NOVEMBER,2018.0,DECEMBER,APRIL,major,2019,pumpkin leaves,1.0,ACRE,0.58,,2018/19,YES,2019.0,NO,,,,,35.16164,-15.61565,Southern,Chiradzulu,30401556,30401
