,plot_ID,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,field_ID,areaPlotReported,areaPlotReported_unit,areaPlotGPS,lastMajor_hhCultOwn_dum,lastMinor_hhCultOwn_dum,harvestStart_year,harvestEnd_year,lastMajor,lastMinor,lon,lat,hh_ID,region,district,ea_ID,tradAuthority_ID
14966,T02,guava,YES,SCATTERED,,,,2001.0,FEBRUARY,JUNE,,2013,guava,TG02,0.2,ACRE,0.2,,,2013.0,2013.0,,,33.3941,-13.0561,201154340044,Central,Kasungu,20115434,MWASE
14967,T03,banana,YES,SCATTERED,,,,2001.0,JULY,FEBRUARY,,2013,banana,TG02,0.2,ACRE,0.2,,,2012.0,2013.0,,,33.3941,-13.0561,201154340044,Central,Kasungu,20115434,MWASE
14968,T04,mexican apple [masuku],YES,SCATTERED,,,,2004.0,JUNE,JULY,,2013,mexican apple [masuku],TG02,0.2,ACRE,0.2,,,2013.0,2013.0,,,33.3941,-13.0561,201154340044,Central,Kasungu,20115434,MWASE
14969,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.7268,-12.8816,201126610106,Central,Kasungu,20112661,WIMBE
14970,T01,orange,YES,SCATTERED,,,,2007.0,MAY,JUNE,,2013,orange,RG01,3.0,ACRE,1.4,,,2013.0,2013.0,,,33.7268,-12.8816,201126610106,Central,Kasungu,20112661,WIMBE
14971,T01,banana,YES,SCATTERED,,,,2010.0,OCTOBER,SEPTEMBER,,2013,banana,RG01,3.0,ACRE,1.4,,,2012.0,2013.0,,,33.7268,-12.8816,201126610106,Central,Kasungu,20112661,WIMBE
14972,T01,banana,YES,SCATTERED,,,,2004.0,DECEMBER,JULY,,2013,banana,TG01,0.1,ACRE,0.1,,,2012.0,2013.0,,,33.3941,-13.0561,201154340110,Central,Kasungu,20115434,MWASE
14973,T01,mango,YES,SCATTERED,,,,1976.0,DECEMBER,FEBRUARY,,2013,mango,RG01,2.5,ACRE,1.2,,,2012.0,2013.0,,,33.8605,-12.9685,201131120024,Central,Kasungu,20113112,MDUNGA
14974,T02,mexican apple [masuku],YES,SCATTERED,,,,2008.0,JUNE,AUGUST,,2013,mexican apple [masuku],TG02,,,,,,2012.0,2012.0,,,33.8605,-12.9685,201131120024,Central,Kasungu,20113112,MDUNGA
14975,T03,orange,YES,SCATTERED,,,,1967.0,APRIL,MAY,,2013,orange,TG03,,,,,,2013.0,2013.0,,,33.8605,-12.9685,201131120024,Central,Kasungu,20113112,MDUNGA
14976,T04,guava,YES,SCATTERED,,,,2010.0,MARCH,APRIL,,2013,guava,RG03,1.0,ACRE,1.0,,,2013.0,2013.0,,,33.8605,-12.9685,201131120024,Central,Kasungu,20113112,MDUNGA
14977,T05,banana,YES,SCATTERED,,,,1998.0,FEBRUARY,JUNE,,2013,banana,RG01,2.5,ACRE,1.2,,,2013.0,2013.0,,,33.8605,-12.9685,201131120024,Central,Kasungu,20113112,MDUNGA
14978,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.8605,-12.9685,201131120024,Central,Kasungu,20113112,KAPELULA
14979,T01,mango,YES,SCATTERED,,,,1987.0,NOVEMBER,JANUARY,,2013,mango,TG01,0.25,ACRE,0.0,,,2012.0,2013.0,,,33.3941,-13.0561,201154340005,Central,Kasungu,20115434,MWASE
14980,T02,banana,YES,SCATTERED,,,,2009.0,JULY,JULY,,2013,banana,TG01,0.25,ACRE,0.059999999,,,2012.0,2013.0,,,33.3941,-13.0561,201154340005,Central,Kasungu,20115434,MWASE
14981,,,NO,,,,,,,,,2013,,,,,,,,,,,,35.328763,-15.048305,201154340005,South,Machinga,20115434,SITOLA
14982,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.3941,-13.0561,201154340005,Central,Kasungu,20115434,MWASE
14983,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.8605,-12.9685,201131120102,Central,Kasungu,20113112,KAPELULA/N'CHUNGA
14984,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.8605,-12.9685,201131120102,Central,Kasungu,20113112,KAPELULA
14985,T01,mango,YES,SCATTERED,,,,1990.0,DECEMBER,FEBRUARY,,2013,mango,RG01,1.0,ACRE,1.1,,,2012.0,2013.0,,,33.3941,-13.0561,201154340123,Central,Kasungu,20115434,MWASE
14986,T01,guava,YES,SCATTERED,,,,2007.0,JANUARY,MARCH,,2013,guava,TG01,2.0,ACRE,1.54,,,2013.0,2013.0,,,33.8605,-12.9685,201131120068,Central,Kasungu,20113112,KAPELULA
14987,T01,banana,YES,SCATTERED,,,,2003.0,AUGUST,JULY,,2013,banana,TG01,2.0,ACRE,1.54,,,2012.0,2013.0,,,33.8605,-12.9685,201131120068,Central,Kasungu,20113112,KAPELULA
14988,T01,mango,YES,SCATTERED,,,,1998.0,NOVEMBER,JANUARY,,2013,mango,TG01,0.0099999998,ACRE,0.0,,,2013.0,2013.0,,,33.3941,-13.0561,201154340018,Central,Kasungu,20115434,MWASE
14989,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.8605,-12.9685,201131120061,Central,Kasungu,20113112,MDUNGA/KAPELULA
14990,T01,mango,YES,SCATTERED,,,,1991.0,JANUARY,MARCH,,2013,mango,RG01,,,,,,2013.0,2013.0,,,34.769383,-14.647495,201131120061,Central,Ntcheu,20113112,GANYA
14991,T01,cassava,YES,PLANTATION,,,,,AUGUST,SEPTEMBER,,2013,cassava,TG01,0.5,ACRE,0.17,,,2013.0,2013.0,,,34.154837,-11.837122,201154340038,North,Nkhata Bay,20115434,MALANDA
14992,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.050046,-14.323816,201131120029,Central,Dedza,20113112,KACHERE
14993,T01,cassava,YES,PLANTATION,,,,2012.0,JUNE,JULY,,2013,cassava,TG01,0.5,ACRE,0.49000001,,,2013.0,2013.0,,,33.3941,-13.0561,201154340090,Central,Kasungu,20115434,MWASE
14994,T02,cassava,YES,PLANTATION,,,,,OCTOBER,DECEMBER,,2013,cassava,TG01,1.5,ACRE,1.42,,,2012.0,2012.0,,,33.3941,-13.0561,201154340090,Central,Kasungu,20115434,MWASE
14995,T01,mango,YES,SCATTERED,,,,1991.0,NOVEMBER,FEBRUARY,,2013,mango,RG02,0.5,ACRE,0.60000002,,,2012.0,2013.0,,,33.8605,-12.9685,201131120026,Central,Kasungu,20113112,MDUNGA
14996,T01,mango,YES,SCATTERED,,,,1989.0,DECEMBER,FEBRUARY,,2013,mango,RG03,2.0,ACRE,2.0,,,2012.0,2013.0,,,33.3941,-13.0561,201154340058,Central,Kasungu,20115434,MWASE
14997,T02,orange,YES,SCATTERED,,,,1978.0,MARCH,JULY,,2013,orange,TG01,0.2,ACRE,0.2,,,2013.0,2013.0,,,33.3941,-13.0561,201154340058,Central,Kasungu,20115434,MWASE
14998,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.449836,-13.290713,201131120106,Central,Kasungu,20113112,NJOBWA
14999,T01,orange,YES,SCATTERED,,,,15.0,JULY,AUGUST,,2013,orange,TG01,6.0,ACRE,5.0999999,,,2013.0,2013.0,,,33.3941,-13.0561,201154340031,Central,Kasungu,20115434,MWASE
15000,T02,mango,YES,SCATTERED,,,,20.0,NOVEMBER,MARCH,,2013,mango,TG01,6.0,ACRE,5.0999999,,,2012.0,2013.0,,,33.3941,-13.0561,201154340031,Central,Kasungu,20115434,MWASE
15001,T03,banana,YES,SCATTERED,,,,10.0,AUGUST,JULY,,2013,banana,TG01,6.0,ACRE,5.0999999,,,2012.0,2013.0,,,33.3941,-13.0561,201154340031,Central,Kasungu,20115434,MWASE
15002,T01,cassava,YES,PLANTATION,,,,2012.0,DECEMBER,JUNE,,2013,cassava,TG01,0.5,ACRE,0.38,,,2012.0,2013.0,,,33.3941,-13.0561,201154340031,Central,Kasungu,20115434,MWASE
15003,T02,cassava,YES,PLANTATION,,,,2012.0,JUNE,JUNE,,2013,cassava,TG02,0.5,ACRE,0.40000001,,,2012.0,2013.0,,,33.3941,-13.0561,201154340031,Central,Kasungu,20115434,MWASE
15004,T01,banana,YES,SCATTERED,,,,1994.0,FEBRUARY,JULY,,2013,banana,RG01,1.5,ACRE,0.75,,,2013.0,2013.0,,,33.8605,-12.9685,201131120126,Central,Kasungu,20113112,KAPELULA
15005,T01,pawpaw/papaya,YES,SCATTERED,,,,2008.0,FEBRUARY,MAY,,2013,pawpaw/papaya,RG01,1.5,ACRE,0.75,,,2013.0,2013.0,,,33.8605,-12.9685,201131120126,Central,Kasungu,20113112,KAPELULA
15006,T01,mango,YES,SCATTERED,,,,2002.0,NOVEMBER,JANUARY,,2013,mango,TG01,0.25,ACRE,0.039999999,,,2012.0,2013.0,,,33.3941,-13.0561,201154340097,Central,Kasungu,20115434,MWASE
15007,T01,pawpaw/papaya,YES,SCATTERED,,,,2009.0,JANUARY,JULY,,2013,pawpaw/papaya,TG01,0.25,ACRE,0.039999999,,,2013.0,2013.0,,,33.3941,-13.0561,201154340097,Central,Kasungu,20115434,MWASE
15008,T01,banana,YES,SCATTERED,,,,2003.0,JANUARY,JULY,,2013,banana,TG01,0.25,ACRE,0.039999999,,,2013.0,2013.0,,,33.3941,-13.0561,201154340097,Central,Kasungu,20115434,MWASE
15009,T01,mango,YES,SCATTERED,,,,1994.0,NOVEMBER,DECEMBER,,2013,mango,RG01,1.0,ACRE,1.28,,,2012.0,2013.0,,,33.8605,-12.9685,201131120092,Central,Kasungu,20113112,KAPELULA
15010,T01,orange,YES,SCATTERED,,,,2006.0,MAY,JULY,,2013,orange,TG01,0.25,ACRE,0.050000001,,,2013.0,2013.0,,,33.3941,-13.0561,201154340071,Central,Kasungu,20115434,MWASE
15011,T01,mango,YES,SCATTERED,,,,1999.0,DECEMBER,FEBRUARY,,2013,mango,TG01,,,,,,2012.0,2013.0,,,33.8605,-12.9685,201131120047,Central,Kasungu,20113112,MDUNGA
15012,T02,pawpaw/papaya,YES,SCATTERED,,,,2009.0,JUNE,AUGUST,,2013,pawpaw/papaya,TG01,,,,,,2013.0,2013.0,,,33.8605,-12.9685,201131120047,Central,Kasungu,20113112,MDUNGA
15013,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.8605,-12.9685,201131120047,Central,Kasungu,20113112,MDUNGA
15014,T01,mango,YES,SCATTERED,,,,1981.0,DECEMBER,FEBRUARY,,2013,mango,TG01,0.2,ACRE,0.1,,,2012.0,2013.0,,,33.3941,-13.0561,201154340116,Central,Kasungu,20115434,MWASE
15015,T02,guava,YES,SCATTERED,,,,1987.0,APRIL,JUNE,,2013,guava,TG01,0.2,ACRE,0.1,,,2013.0,2013.0,,,33.3941,-13.0561,201154340116,Central,Kasungu,20115434,MWASE
15016,T03,orange,YES,SCATTERED,,,,1987.0,APRIL,JULY,,2013,orange,TG01,0.2,ACRE,0.1,,,2013.0,2013.0,,,33.3941,-13.0561,201154340116,Central,Kasungu,20115434,MWASE
15017,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.36894,-13.923723,201131120081,Central,Lilongwe,20113112,KALOLO
15018,T01,banana,YES,SCATTERED,,,,1973.0,DECEMBER,FEBRUARY,,2013,banana,RG01,7.8000002,ACRE,1.0,,,2012.0,2013.0,,,33.3941,-13.0561,201154340136,Central,Kasungu,20115434,MWASE
15019,T02,orange,YES,SCATTERED,,,,2000.0,MARCH,SEPTEMBER,,2013,orange,TG01,0.0099999998,ACRE,0.0099999998,,,2013.0,2013.0,,,33.3941,-13.0561,201154340136,Central,Kasungu,20115434,MWASE
15020,T03,lemon,YES,SCATTERED,,,,2008.0,JUNE,OCTOBER,,2013,lemon,TG02,0.0,ACRE,0.0,,,2013.0,2013.0,,,33.3941,-13.0561,201154340136,Central,Kasungu,20115434,MWASE
15021,T04,cassava,YES,SCATTERED,,,,2013.0,JUNE,JUNE,,2013,cassava,TG03,1.9,ACRE,2.0799999,,,2013.0,2013.0,,,33.3941,-13.0561,201154340136,Central,Kasungu,20115434,MWASE
15022,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.8605,-12.9685,201131120044,Central,Kasungu,20113112,MDUNGA
15023,T01,mango,YES,SCATTERED,,,,2004.0,NOVEMBER,JANUARY,,2013,mango,RG01,1.5,ACRE,1.38,,,2012.0,2013.0,,,33.3941,-13.0561,201154340084,Central,Kasungu,20115434,MWASE
15024,T01,banana,YES,SCATTERED,,,,2002.0,JANUARY,JULY,,2013,banana,RG01,1.5,ACRE,1.38,,,2013.0,2013.0,,,33.3941,-13.0561,201154340084,Central,Kasungu,20115434,MWASE
15025,T01,mango,YES,SCATTERED,,,,1979.0,DECEMBER,JANUARY,,2013,mango,RG01,1.5,ACRE,1.91,,,2012.0,2013.0,,,33.680718,-12.880827,201131120075,Central,Kasungu,20113112,WIMBE (CHITENTHAMAPIRI)
15026,T01,banana,YES,SCATTERED,,,,2007.0,OCTOBER,SEPTEMBER,,2013,banana,RG01,1.5,ACRE,1.91,,,2012.0,2013.0,,,33.680718,-12.880827,201131120075,Central,Kasungu,20113112,WIMBE (CHITENTHAMAPIRI)
15027,T02,banana,YES,SCATTERED,,,,2007.0,OCTOBER,SEPTEMBER,,2013,banana,TG01,0.2,ACRE,0.1,,,2012.0,2013.0,,,33.680718,-12.880827,201131120075,Central,Kasungu,20113112,WIMBE (CHITENTHAMAPIRI)
15028,T02,pawpaw/papaya,YES,SCATTERED,,,,2003.0,OCTOBER,SEPTEMBER,,2013,pawpaw/papaya,TG01,0.2,ACRE,0.1,,,2012.0,2013.0,,,33.680718,-12.880827,201131120075,Central,Kasungu,20113112,WIMBE (CHITENTHAMAPIRI)
15029,T01,banana,YES,SCATTERED,,,,2003.0,APRIL,APRIL,,2013,banana,TG01,1.0,ACRE,0.89999998,,,2013.0,2013.0,,,33.8605,-12.9685,201131120075,Central,Kasungu,20113112,KAPELULA
15030,T01,pawpaw/papaya,YES,SCATTERED,,,,2009.0,MAY,DECEMBER,,2013,pawpaw/papaya,TG01,0.25,ACRE,0.0,,,2012.0,2012.0,,,33.3941,-13.0561,201154340012,Central,Kasungu,20115434,MWASE
15031,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.8605,-12.9685,201131120071,Central,Kasungu,20113112,KAPELULA
15032,T01,mango,YES,SCATTERED,,,,1989.0,JANUARY,MARCH,,2013,mango,RG01,1.0,ACRE,2.5,,,2013.0,2013.0,,,33.8605,-12.9685,201131120001,Central,Kasungu,20113112,NDUNGA
15033,T02,orange,YES,SCATTERED,,,,2003.0,MAY,JULY,,2013,orange,RG01,1.0,ACRE,2.5,,,2013.0,2013.0,,,33.8605,-12.9685,201131120001,Central,Kasungu,20113112,NDUNGA
15034,T01,pawpaw/papaya,YES,SCATTERED,,,,2010.0,JULY,AUGUST,,2013,pawpaw/papaya,TG01,,,,,,2013.0,2013.0,,,33.8605,-12.9685,201131120001,Central,Kasungu,20113112,MDUNGA
15035,T01,mango,YES,SCATTERED,,,,1987.0,OCTOBER,DECEMBER,,2013,mango,RG01,2.0,ACRE,1.65,,,2012.0,2012.0,,,34.2705,-13.35,202052070090,Central,Nkhotakota,20205207,MWADZAMA
15036,T01,banana,YES,SCATTERED,,,,1998.0,DECEMBER,APRIL,,2013,banana,RG01,1.25,ACRE,1.58,,,2012.0,2013.0,,,33.8605,-12.9685,201131120034,Central,Kasungu,20113112,KAPELULA
15037,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.680537,-12.879348,201131120034,Central,Kasungu,20113112,CHITATHA MAPIRI/WIMBE
15038,T01,mango,YES,SCATTERED,,,,1997.0,OCTOBER,DECEMBER,,2013,mango,RG01,1.5,ACRE,2.2,,,2012.0,2012.0,,,34.2705,-13.35,202052070103,Central,Nkhotakota,20205207,MWAZAMA
15039,T01,mango,YES,SCATTERED,,,,1997.0,OCTOBER,DECEMBER,,2013,mango,TG01,0.0099999998,ACRE,0.0,,,2012.0,2012.0,,,34.2705,-13.35,202052070103,Central,Nkhotakota,20205207,MWADZAMA
15040,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.1404,-13.274,202063620055,Central,Nkhotakota,20206362,MWANSAMBO
15041,T01,mango,YES,SCATTERED,,,,1989.0,OCTOBER,DECEMBER,,2013,mango,RG02,0.2,ACRE,0.1,,,2012.0,2012.0,,,34.2705,-13.35,202052070009,Central,Nkhotakota,20205207,MWADZAMA
15042,T01,guava,YES,SCATTERED,,,,1989.0,FEBRUARY,MARCH,,2013,guava,RG02,0.2,ACRE,0.1,,,2013.0,2013.0,,,34.2705,-13.35,202052070009,Central,Nkhotakota,20205207,MWADZAMA
15043,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.1404,-13.274,202063620232,Central,Nkhotakota,20206362,NKHOTAKOTA
15044,T01,mango,YES,SCATTERED,,,,1979.0,OCTOBER,DECEMBER,,2013,mango,RG01,1.5,ACRE,1.59,,,2012.0,2012.0,,,34.2705,-13.35,202052070115,Central,Nkhotakota,20205207,MWADZAMA
15045,,,NO,,,,,,,,,2013,,,,,,,,,,,,35.075727,-14.833767,202052070115,South,Balaka,20205207,MWADZAMA
15046,T01,mango,YES,SCATTERED,,,,1999.0,OCTOBER,DECEMBER,,2013,mango,TG01,,,,,,2012.0,2012.0,,,34.1404,-13.274,202063620195,Central,Nkhotakota,20206362,MWANSAMBO
15047,T01,mango,YES,SCATTERED,,,,1990.0,NOVEMBER,DECEMBER,,2013,mango,RG01,2.0,ACRE,0.81999999,,,2012.0,2012.0,,,34.2705,-13.35,202052070065,Central,Nkhotakota,20205207,MWADZAMA
15048,T02,pawpaw/papaya,YES,SCATTERED,,,,2009.0,OCTOBER,SEPTEMBER,,2013,pawpaw/papaya,RG02,0.5,ACRE,0.70999998,,,2012.0,2013.0,,,34.2705,-13.35,202052070065,Central,Nkhotakota,20205207,MWADZAMA
15049,T01,mango,YES,SCATTERED,,,,2002.0,OCTOBER,JANUARY,,2013,mango,RG01,2.0,ACRE,,,,2012.0,2013.0,,,34.326256,-13.195127,202063620035,Central,Nkhotakota,20206362,MWANSAMBO
15050,T01,other,YES,SCATTERED,,,,1995.0,JANUARY,MARCH,,2013,other,TG01,0.1,ACRE,0.1,,,2013.0,2013.0,,,34.2705,-13.35,202052070003,Central,Nkhotakota,20205207,MWADZAMA
15051,T01,pawpaw/papaya,YES,SCATTERED,,,,2011.0,JULY,NOVEMBER,,2013,pawpaw/papaya,TG01,,,,,,2012.0,2012.0,,,34.1404,-13.274,202063620179,Central,Nkhotakota,20206362,MWANSAMBO
15052,T01,pawpaw/papaya,YES,SCATTERED,,,,2010.0,JULY,AUGUST,,2013,pawpaw/papaya,TG01,,,,,,2013.0,2013.0,,,34.1404,-13.274,202063620243,Central,Nkhotakota,20206362,MWANSAMBO
15053,T01,cassava,YES,PLANTATION,,,,,JULY,AUGUST,,2013,cassava,TG01,0.12,ACRE,0.28,,,2013.0,2013.0,,,34.2705,-13.35,202052070059,Central,Nkhotakota,20205207,MWADZAMA
15054,T02,mango,YES,SCATTERED,,,,1984.0,NOVEMBER,JANUARY,,2013,mango,RG01,2.0,ACRE,4.0500002,,,2012.0,2013.0,,,34.2705,-13.35,202052070059,Central,Nkhotakota,20205207,MWADZAMA
15055,T02,pawpaw/papaya,YES,SCATTERED,,,,2010.0,OCTOBER,SEPTEMBER,,2013,pawpaw/papaya,RG01,2.0,ACRE,4.0500002,,,2012.0,2013.0,,,34.2705,-13.35,202052070059,Central,Nkhotakota,20205207,MWADZAMA
15056,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.167763,-12.612059,202052070059,Central,Nkhotakota,20205207,KANYENDA
15057,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.1404,-13.274,202063620025,Central,Nkhotakota,20206362,MWANSAMBO
15058,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.2705,-13.35,202052070127,Central,Nkhotakota,20205207,MWADZAMA
15059,T01,guava,YES,SCATTERED,,,,2008.0,FEBRUARY,MARCH,,2013,guava,RG01,0.5,ACRE,0.60000002,,,2013.0,2013.0,,,34.1404,-13.274,202063620077,Central,Nkhotakota,20206362,MWANSAMBO
15060,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.2705,-13.35,202052070021,Central,Nkhotakota,20205207,MWADZAMA
15061,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.1404,-13.274,202063620123,Central,Ntchisi,20206362,KASAKULA
15062,T01,mango,YES,SCATTERED,,,,1996.0,NOVEMBER,DECEMBER,,2013,mango,RG04,2.0,ACRE,1.52,,,2013.0,2012.0,,,34.2705,-13.35,202052070028,Central,Nkhotakota,20205207,MWADZAMA
15063,T02,banana,YES,SCATTERED,,,,2001.0,OCTOBER,SEPTEMBER,,2013,banana,RG02,1.0,ACRE,0.64999998,,,2012.0,2013.0,,,34.2705,-13.35,202052070028,Central,Nkhotakota,20205207,MWADZAMA
15064,T01,mango,YES,SCATTERED,,,,2000.0,NOVEMBER,DECEMBER,,2013,mango,TG01,,,,,,2012.0,2012.0,,,34.1404,-13.274,202063620130,Central,Nkhotakota,20206362,MWANSAMBO
15065,T02,orange,YES,SCATTERED,,,,2012.0,,,,2013,orange,TG01,,,,,,,,,,34.1404,-13.274,202063620130,Central,Nkhotakota,20206362,MWANSAMBO
15066,T03,guava,YES,SCATTERED,,,,2012.0,,,,2013,guava,TG01,,,,,,,,,,34.1404,-13.274,202063620130,Central,Nkhotakota,20206362,MWANSAMBO
15067,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.2705,-13.35,202052070084,Central,Nkhotakota,20205207,MWADZAMA
15068,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.1404,-13.274,202063620271,Central,Nkhotakota,20206362,MWANSAMBO
15069,T01,pawpaw/papaya,YES,SCATTERED,,,,2010.0,JUNE,OCTOBER,,2013,pawpaw/papaya,TG01,,,,,,2012.0,2012.0,,,34.1404,-13.274,202063620271,Central,Nkhotakota,20206362,MWANSAMBO
15070,T01,mango,YES,SCATTERED,,,,1994.0,OCTOBER,DECEMBER,,2013,mango,RG02,0.5,ACRE,0.5,,,2012.0,2012.0,,,34.2705,-13.35,202052070053,Central,Nkhotakota,20205207,MWADZAMA
15071,T01,mango,YES,SCATTERED,,,,1992.0,NOVEMBER,JANUARY,,2013,mango,TG01,,,,,,2012.0,2013.0,,,34.1404,-13.274,202063620156,Central,Nkhotakota,20206362,MWANSAMBO
15072,T01,mango,YES,SCATTERED,,,,2013.0,,,,2013,mango,TG01,,,,,,,,,,34.1404,-13.274,202063620156,Central,Nkhotakota,20206362,MWANSAMBO
15073,T02,guava,YES,SCATTERED,,,,2013.0,,,,2013,guava,TG02,,,,,,,,,,34.1404,-13.274,202063620156,Central,Nkhotakota,20206362,MWANSAMBO
15074,T01,mango,YES,SCATTERED,,,,1990.0,NOVEMBER,FEBRUARY,,2013,mango,RG01,2.0,ACRE,1.0,,,2012.0,2013.0,,,34.133569,-13.400791,202063620156,Central,Nkhotakota,20206362,MWANSAMBO
15075,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.2705,-13.35,202052070034,Central,Nkhotakota,20205207,MWANZAMA
15076,T01,mango,YES,SCATTERED,,,,1999.0,NOVEMBER,JANUARY,,2013,mango,RG01,1.5,ACRE,1.71,,,2012.0,2013.0,,,34.1404,-13.274,202063620005,Central,Nkhotakota,20206362,MWANSAMBO
15077,T01,banana,YES,SCATTERED,,,,2008.0,SEPTEMBER,JUNE,,2013,banana,RG01,1.5,ACRE,1.71,,,2012.0,2013.0,,,34.1404,-13.274,202063620005,Central,Nkhotakota,20206362,MWANSAMBO
15078,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.235151,-12.947394,202052070109,Central,Nkhotakota,20205207,MWADZAMA
15079,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.22984,-13.387617,202052070109,Central,Nkhotakota,20205207,MWADZAMA
15080,T01,guava,YES,SCATTERED,,,,2009.0,FEBRUARY,MARCH,,2013,guava,TG01,1.0,HECTARE,,,,2013.0,2013.0,,,34.1404,-13.274,202063620047,Central,Nkhotakota,20206362,MWANSAMBO
15081,T02,banana,YES,SCATTERED,,,,1987.0,AUGUST,JULY,,2013,banana,TG01,1.0,HECTARE,,,,2012.0,2013.0,,,34.1404,-13.274,202063620047,Central,Nkhotakota,20206362,MWANSAMBO
15082,,,NO,,,,,,,,,2013,,,,,,,,,,,,34.2705,-13.35,202052070015,Central,Nkhotakota,20205207,MWADZAMA
15083,T01,pawpaw/papaya,YES,SCATTERED,,,,2010.0,JULY,NOVEMBER,,2013,pawpaw/papaya,RG01,,,,,,2012.0,2012.0,,,34.1404,-13.274,202063620143,Central,Nkhotakota,20206362,MWANSAMBO
15084,T01,guava,YES,SCATTERED,,,,2010.0,JULY,AUGUST,,2013,guava,RG03,1.5,ACRE,0.81999999,,,2013.0,2013.0,,,33.7854,-13.1174,203053010012,Central,Ntchisi,20305301,CHILOWOKO
15085,T01,banana,YES,SCATTERED,,,,2008.0,AUGUST,AUGUST,,2013,banana,RG03,1.5,ACRE,0.81999999,,,2013.0,2013.0,,,33.7854,-13.1174,203053010012,Central,Ntchisi,20305301,CHILOWOKO
15086,T01,mango,YES,SCATTERED,,,,2003.0,NOVEMBER,DECEMBER,,2013,mango,RG03,1.5,ACRE,0.81999999,,,2012.0,2012.0,,,33.7854,-13.1174,203053010012,Central,Ntchisi,20305301,CHILOWOKO
15087,T02,orange,YES,SCATTERED,,,,2001.0,JUNE,AUGUST,,2013,orange,RG03,1.5,ACRE,0.81999999,,,2013.0,2013.0,,,33.7854,-13.1174,203053010012,Central,Ntchisi,20305301,CHILOWOKO
15088,T03,39,YES,SCATTERED,,,,2009.0,JUNE,AUGUST,,2013,39,RG03,1.5,ACRE,0.81999999,,,2013.0,2013.0,,,33.7854,-13.1174,203053010012,Central,Ntchisi,20305301,CHILOWOKO
15089,T01,mango,YES,SCATTERED,,,,1962.0,NOVEMBER,JANUARY,,2013,mango,RG01,0.5,ACRE,0.5,,,2012.0,2013.0,,,34.1404,-13.274,202063620150,Central,Nkhotakota,20206362,MWANSAMBO
15090,T02,guava,YES,SCATTERED,,,,1980.0,FEBRUARY,APRIL,,2013,guava,TG02,,,,,,2013.0,2013.0,,,34.1404,-13.274,202063620150,Central,Nkhotakota,20206362,MWANSAMBO
15091,T01,banana,YES,SCATTERED,,,,2005.0,JULY,JULY,,2013,banana,RG03,0.25,ACRE,0.30000001,,,2012.0,2013.0,,,33.7854,-13.1174,203053010006,Central,Ntchisi,20305301,CHILOWOKO
15092,T01,guava,YES,SCATTERED,,,,1992.0,DECEMBER,FEBRUARY,,2013,guava,RG01,2.0,ACRE,1.92,,,2012.0,2013.0,,,33.9457,-13.406,203025390177,Central,Ntchisi,20302539,CHIKHO
15093,T01,peach,YES,SCATTERED,,,,1992.0,SEPTEMBER,NOVEMBER,,2013,peach,RG01,2.0,ACRE,1.92,,,2012.0,2012.0,,,33.9457,-13.406,203025390177,Central,Ntchisi,20302539,CHIKHO
15094,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.9457,-13.406,203025390177,Central,Ntchisi,20302539,CHIKHO
15095,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.9457,-13.406,203025390177,Central,Ntchisi,20302539,CHIKHO
15096,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.9457,-13.406,203025390177,Central,Ntchisi,20302539,CHIKHO
15097,,,NO,,,,,,,,,2013,,,,,,,,,,,,33.918773,-13.174871,203025390177,Central,Ntchisi,20302539,CHILOWOKO
15098,T01,banana,YES,SCATTERED,,,,2011.0,FEBRUARY,MARCH,,2013,banana,DG01,0.2,ACRE,0.30000001,,,2013.0,2013.0,,,33.7854,-13.1174,203053010086,Central,Ntchisi,20305301,NTCHISI
