,hh_ID,field_ID,plot_ID,cropCode_detailed,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,plot_cropFrac_secondary,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,cropCode_other,harvestStart_year,harvestEnd_year,lon,lat,region,district,ea_ID,tradAuthority_ID
2407,104011770086,RG02,R02,MAIZE: LOCAL,maize,yes,Mixed stand,yes,3/4,november,2015.0,may,may,major,2016,maize,1.0,acre,1.05,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2408,104011770086,RG02,R02,beans,beans,yes,Mixed stand,yes,1/2,november,2015.0,march,march,major,2016,beans,1.0,acre,1.05,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2409,104011770100,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,0.51,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2410,104011770100,RG01,R01,beans,beans,yes,Mixed stand,no,3/4,december,2015.0,june,june,major,2016,beans,0.5,acre,0.51,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2411,104011770100,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,3/4,december,2015.0,february,june,major,2016,pumpkin leaves,0.5,acre,0.51,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2412,104011770131,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,3/4,december,2015.0,july,july,major,2016,maize,1.0,acre,0.99,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2413,104011770131,RG01,R01,beans,beans,yes,Mixed stand,no,1/4,december,2015.0,april,may,major,2016,beans,1.0,acre,0.99,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2414,104011770131,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,Less than 1/4,december,2015.0,march,june,major,2016,pumpkin leaves,1.0,acre,0.99,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2415,104011770145,RG01,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,december,2015.0,march,may,major,2016,tobacco,0.5,acre,0.46,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2416,104011770145,RG01,R02,MAIZE: HYBRID,maize,yes,Mixed stand,yes,3/4,december,2015.0,may,may,major,2016,maize,0.5,acre,0.4,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2417,104011770145,RG01,R02,beans,beans,yes,Mixed stand,yes,1/2,december,2015.0,april,april,major,2016,beans,0.5,acre,0.4,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2418,104011770145,RG01,R02,nkhwani,pumpkin leaves,yes,Mixed stand,yes,1/4,december,2015.0,february,april,major,2016,pumpkin leaves,0.5,acre,0.4,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2419,104011770159,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2015.0,may,may,major,2016,maize,1.0,acre,1.57,,,2015/16,yes,2016.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2420,104011770159,RG02,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,january,2016.0,may,may,major,2016,maize,1.0,acre,0.95,,,2015/16,yes,2016.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2421,104011770159,RG03,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,january,2016.0,may,may,major,2016,maize,1.0,acre,0.75,,,2015/16,yes,2016.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2422,104011770189,RG01,R01,MAIZE: COMPOSITE/OPV,maize,yes,Pure stand / Sole,,,december,2015.0,june,june,major,2016,maize,1.0,acre,1.27,,,2015/16,yes,2016.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2423,104011770203,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,january,2016.0,june,june,major,2016,maize,1.0,acre,0.82,,,2015/16,yes,2016.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2424,104011770217,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,january,2016.0,june,june,major,2016,maize,0.5,acre,0.69,,,2015/16,yes,2016.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2425,104011770217,RG02,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,january,2016.0,june,june,major,2016,maize,0.5,acre,0.35,,,2015/16,yes,2016.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2426,104011770259,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,january,2016.0,may,may,major,2016,maize,0.5,acre,0.48,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2427,104011770259,RG01,R01,beans,beans,yes,Mixed stand,yes,More than 3/4,january,2016.0,january,february,major,2016,beans,0.5,acre,0.48,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2428,104011770259,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,january,2015.0,march,june,major,2016,pumpkin leaves,0.5,acre,0.48,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2429,104011770259,RG02,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,january,2016.0,february,march,major,2016,tobacco,0.25,acre,0.29,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2430,104011770273,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,may,may,major,2016,maize,1.0,acre,0.97,,,2015/16,yes,2015.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2431,104011770273,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,3/4,december,2015.0,january,april,major,2016,pumpkin leaves,1.0,acre,0.97,,,2015/16,yes,2015.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2432,104011770273,RG01,R02,GROUNDNUT: CHALIMBANA,groundnut,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,groundnut,0.25,acre,0.16,,,2015/16,yes,2015.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2433,104011770273,RG01,R03,soyabean,soyabean,yes,Pure stand / Sole,,,december,2015.0,may,may,major,2016,soyabean,0.25,acre,0.11,,,2015/16,yes,2015.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2434,104011770273,RG02,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,december,2015.0,january,april,major,2016,tobacco,1.0,acre,0.84,,,2015/16,yes,2015.0,yes,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2435,104011770301,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,0.78,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2436,104011770301,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2015.0,february,may,major,2016,pumpkin leaves,0.5,acre,0.78,,,2015/16,yes,2015.0,no,,,,33.738524,-10.970504,North,Rumphi,10401177,1
2437,104011780016,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,may,may,major,2016,maize,1.0,acre,1.22,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2438,104011780016,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/2,december,2015.0,february,may,major,2016,pumpkin leaves,1.0,acre,1.22,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2439,104011780038,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,may,may,major,2016,maize,1.0,acre,1.23,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2440,104011780038,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,1/2,december,2015.0,february,april,major,2016,pumpkin leaves,1.0,acre,1.23,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2441,104011780060,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.5,acre,2.1,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2442,104011780060,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/2,december,2015.0,february,april,major,2016,pumpkin leaves,1.5,acre,2.1,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2443,104011780082,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,0.25,acre,0.39,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2444,104011780082,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/2,december,2015.0,february,april,major,2016,pumpkin leaves,0.25,acre,0.39,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2445,104011780082,RG02,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,december,2015.0,february,april,major,2016,tobacco,2.5,acre,,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2446,104011780104,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,april,may,major,2016,maize,1.25,acre,0.83,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2447,104011780104,RG01,R01,beans,beans,yes,Mixed stand,no,1/2,december,2015.0,april,april,major,2016,beans,1.25,acre,0.83,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2448,104011780104,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/2,december,2015.0,february,may,major,2016,pumpkin leaves,1.25,acre,0.83,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2449,104011780126,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,april,june,major,2016,maize,2.0,acre,3.32,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2450,104011780126,RG01,R01,soyabean,soyabean,yes,Mixed stand,no,3/4,december,2015.0,march,april,major,2016,soyabean,2.0,acre,3.32,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2451,104011780126,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2015.0,february,may,major,2016,pumpkin leaves,2.0,acre,3.32,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2452,104011780126,RG01,R01,tomato,tomato,yes,Mixed stand,no,1/4,december,2015.0,march,may,major,2016,tomato,2.0,acre,3.32,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2453,104011780148,RG01,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2454,104011780171,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,july,major,2016,maize,1.5,acre,1.45,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2455,104011780171,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2015.0,february,april,major,2016,pumpkin leaves,1.5,acre,1.45,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2456,104011780193,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,1.0,acre,1.12,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2457,104011780193,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2015.0,february,april,major,2016,pumpkin leaves,1.0,acre,1.12,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2458,104011780237,RG01,R01,soyabean,soyabean,yes,Pure stand / Sole,,,december,2015.0,april,may,major,2016,soyabean,1.0,acre,0.88,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2459,104011780237,RG02,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,1.0,acre,1.18,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2460,104011780237,RG02,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2015.0,january,april,major,2016,pumpkin leaves,1.0,acre,1.18,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2461,104011780237,RG03,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,december,2015.0,march,april,major,2016,tobacco,1.0,acre,1.3,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2462,104011780237,RG04,R01,GROUNDNUT: CHALIMBANA,groundnut,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,groundnut,1.0,acre,0.79,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2463,104011780259,RG01,R01,TOBACCO: OTHER SPECIFY,tobacco,yes,Mixed stand,yes,More than 3/4,december,2015.0,march,april,major,2016,tobacco,1.0,acre,1.07,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2464,104011780259,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2015.0,february,april,major,2016,pumpkin leaves,1.0,acre,1.07,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2465,104011780259,RG02,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,april,january,major,2016,maize,1.5,acre,2.14,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2466,104011780281,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2015.0,may,june,major,2016,maize,2.0,acre,1.52,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2467,104011780325,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,january,2016.0,may,june,major,2016,maize,0.5,acre,0.88,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2468,104011780348,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2015.0,may,june,major,2016,maize,1.0,acre,0.87,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2469,104011780348,RG02,R01,TOBACCO: OTHER SPECIFY,tobacco,yes,Pure stand / Sole,,,december,2015.0,march,july,major,2016,tobacco,1.0,acre,0.96,,,2015/16,yes,2016.0,no,,,,33.830001,-10.998117,North,Rumphi,10401178,1
2470,104011790012,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,1.14,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2471,104011790024,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,maize,0.5,acre,0.34,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2472,104011790024,RG01,R02,GROUNDNUT: CHALIMBANA,groundnut,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,groundnut,0.5,acre,0.16,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2473,104011790024,RG02,,,,,,,,,,,,major,2016,,,,,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2474,104011790035,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,maize,0.5,acre,0.71,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2475,104011790035,RG01,R02,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,december,2014.0,february,april,major,2016,tobacco,0.5,acre,0.53,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2476,104011790060,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,maize,0.5,acre,1.08,,,2014/15,yes,2015.0,yes,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2477,104011790083,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,june,july,major,2016,maize,50.0,SQUARE METERS,0.31,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2478,104011790083,RG01,R02,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,january,2015.0,march,june,major,2016,tobacco,50.0,SQUARE METERS,0.29,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2479,104011790083,RG02,,,,,,,,,,,,major,2016,,,,,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2480,104011790107,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,june,major,2016,maize,1.0,acre,0.34,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2481,104011790119,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,july,major,2016,maize,1.0,acre,0.62,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2482,104011790119,RG02,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,july,major,2016,maize,1.0,acre,0.37,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2483,104011790131,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,may,major,2016,maize,1.0,acre,1.21,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2484,104011790131,RG02,R02,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,june,major,2016,maize,2.0,acre,2.81,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2485,104011790155,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,november,2014.0,april,april,major,2016,maize,1.0,acre,0.75,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2486,104011790155,RG02,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,november,2014.0,february,april,major,2016,tobacco,1.5,acre,0.75,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2487,104011790167,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,maize,1.5,acre,1.36,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2488,104011790179,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,maize,1.0,acre,1.21,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2489,104011790202,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,june,june,major,2016,maize,1.0,acre,0.84,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2490,104011790214,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,june,july,major,2016,maize,1.0,acre,1.68,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2491,104011790226,RG01,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,january,2015.0,may,july,major,2016,tobacco,100.0,SQUARE METERS,0.2,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2492,104011790250,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,may,may,major,2016,maize,1.0,acre,0.9,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2493,104011790250,RG02,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,january,2015.0,june,june,major,2016,maize,1.0,acre,0.76,,,2014/15,yes,2015.0,no,,,,33.92762,-10.960315,North,Rumphi,10401179,1
2494,104011800009,RG01,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2495,104011800021,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,0.4,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2496,104011800021,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,Less than 1/4,december,2015.0,january,april,major,2016,pumpkin leaves,0.5,acre,0.4,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2497,104011800021,RG02,R01,GROUNDNUT: CG7,groundnut,yes,Pure stand / Sole,,,december,2015.0,may,may,major,2016,groundnut,0.5,acre,,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2498,104011800033,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,0.6,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2499,104011800033,RG01,R01,beans,beans,yes,Mixed stand,no,Less than 1/4,december,2015.0,february,march,major,2016,beans,0.5,acre,0.6,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2500,104011800033,RG02,R01,TOBACCO: BURLEY,tobacco,yes,Pure stand / Sole,,,december,2015.0,february,april,major,2016,tobacco,0.5,acre,0.47,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2501,104011800044,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,no,3/4,december,2015.0,may,may,major,2016,maize,0.25,acre,0.12,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2502,104011800044,RG01,R01,beans,beans,yes,Mixed stand,no,1/4,december,2015.0,february,march,major,2016,beans,0.25,acre,0.12,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2503,104011800044,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,Less than 1/4,december,2015.0,january,march,major,2016,pumpkin leaves,0.25,acre,0.12,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2504,104011800044,RG02,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2505,104011800044,RG03,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2506,104011800056,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,may,major,2016,maize,1.0,acre,0.72,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2507,104011800056,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,Less than 1/4,december,2015.0,january,april,major,2016,pumpkin leaves,1.0,acre,0.72,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2508,104011800080,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,march,march,major,2016,maize,0.25,acre,0.03,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2509,104011800080,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,Less than 1/4,december,2015.0,january,march,major,2016,pumpkin leaves,0.25,acre,0.03,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2510,104011800080,RG02,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,may,may,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2511,104011800080,RG02,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,Less than 1/4,december,2015.0,january,march,major,2016,pumpkin leaves,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2512,104011800080,RG02,R01,OTHER (SPECIFY),other,yes,Row Intercrop,yes,3/4,december,2015.0,april,may,major,2016,other,1.0,acre,,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2513,104011800092,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,3/4,december,2015.0,may,may,major,2016,maize,0.25,acre,0.05,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2514,104011800092,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,no,1/4,december,2015.0,january,march,major,2016,pumpkin leaves,0.25,acre,0.05,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2515,104011800092,RG02,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,no,More than 3/4,december,2015.0,may,june,major,2016,maize,0.5,acre,0.64,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
2516,104011800092,RG02,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,Less than 1/4,december,2015.0,january,march,major,2016,pumpkin leaves,0.5,acre,0.64,,,2015/16,yes,2016.0,no,,,,33.766007,-10.94494,North,Rumphi,10401180,1
