ea_id,com_ck00a,com_ck00c,com_ck00b1,com_ck00b2,com_ck00b3,com_ck00b3_os
30107395,"Hand hoe, without handle",Yes,100,,,
30107395,Panga,Yes,250,,,
30107395,Sickle,Yes,150,,,
30107395,Axe,Yes,550,,,
30107395,Bicycle,Yes,13000,,,
30107395,"Foam mattress (10 cm, single)",Yes,7000,,,
30107395,"Mosquito net (white, not treated)",Yes,350,,,
30107395,"Ganyu wage, 1 day, adult male",No,,,,
30107624,Maize grain,Yes,1200,1,50 KG. Bag,
30107624,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30107624,Cost to grind 50 kg bag of maize,Yes,250,,,
30107624,Cost to grind 50 kg bag of rice,No,,,,
30107624,Rice,Yes,70,1,Kilogram,
30107624,White bread loaf (unsliced),Yes,120,1,Piece,
30107624,Scone / Mandazi,Yes,15,1,Piece,
30107624,Beans,Yes,100,500,Gram,
30107624,Cabbage,Yes,60,1,Piece,
30107624,Tomatoes,Yes,20,1,Heap,
30107624,Banana,Yes,2,1,Piece,
30107624,Fresh milk (liquid),No,,,,
30107624,Egg,Yes,20,1,Piece,
30107624,Chicken (live),Yes,450,1,Other (Specify),WHOLE CHICKEN
30107624,Dried fish (usipa),Yes,30,1,Heap,
30107624,Beef,Yes,400,1,Kilogram,
30107624,Tea leaves,Yes,30,25,Gram,
30107624,Salt,Yes,100,1,Kilogram,
30107624,"Sugar, white",Yes,170,1,Kilogram,
30107624,"Cooking oil (Kazinga, Kukoma)",Yes,20,1,Satchet/Tube,
30107624,"Chips, potato (street vendor)",Yes,50,1,Heap,
30107624,Bar soap (Maluwa),Yes,30,1,Piece,
30107624,Toothbrush,Yes,25,1,Piece,
30107624,Toothpaste (50 g tube),Yes,30,1,Piece,
30107624,"Clothes soap (Omo, Surf)",Yes,120,100,Gram,
30107624,Vaseline/glycerin,Yes,300,25,Gram,
30107624,Aspirin or Panadol,Yes,12,1,Piece,
30107624,Fansidar (3 tablet packet),No,,,,
30107624,Chitenje cloth,Yes,500,1,Piece,
30107624,Trousers (kaunjika),Yes,450,,,
30107624,"Coca-Cola, Fanta (bottle)",Yes,65,,,
30107624,Carlsberg beer (bottle),No,,,,
30107624,"Cigarettes, Embassy (packet)",Yes,200,,,
30107624,Battery (dry cell) for radio,Yes,40,,,
30107624,"Watch, digital (simple), plastic",No,,,,
30107624,Firewood,Yes,100,1,Heap,
30107624,Charcoal,Yes,450,1,50 KG. Bag,
30107624,Paraffin,Yes,100,250,Gram,
30107624,Chemical fertilizer (mkt value),No,,,,
30107624,Pesticides/Insecticides (mkt value),No,,,,
30107624,Herbicides/Fungicides (mkt value),No,,,,
30107624,Motorized transport of crop output (per 50kg),No,,,,
30107624,Hybrid maize seed (mkt value),No,,,,
30107624,"Hand hoe, without handle",Yes,500,,,
30107624,Panga,Yes,400,,,
30107624,Sickle,Yes,250,,,
30107624,Axe,Yes,300,,,
30107624,Bicycle,No,,,,
30107624,"Foam mattress (10 cm, single)",No,,,,
30107624,"Mosquito net (white, not treated)",No,,,,
30107624,"Ganyu wage, 1 day, adult male",No,,,,
30108117,Maize grain,Yes,1500,1,50 KG. Bag,
30108117,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30108117,Cost to grind 50 kg bag of maize,Yes,300,,,
30108117,Cost to grind 50 kg bag of rice,No,,,,
30108117,Rice,Yes,180,1,Kilogram,
30108117,White bread loaf (unsliced),Yes,120,1,Piece,
30108117,Scone / Mandazi,Yes,20,1,Piece,
30108117,Beans,Yes,25,1,No. 10 Plate,
30108117,Cabbage,Yes,100,1,Piece,
30108117,Tomatoes,Yes,50,1,Heap,
30108117,Banana,Yes,3,1,Piece,
30108117,Fresh milk (liquid),Yes,20,300,Millilitre,
30108117,Egg,Yes,20,1,Piece,
30108117,Chicken (live),Yes,500,1,Other (Specify),WHOLE CHICKEN
30108117,Dried fish (usipa),Yes,20,1,Heap,
30108117,Beef,Yes,180,1,Kilogram,
30108117,Tea leaves,Yes,25,20,Gram,
30108117,Salt,Yes,60,500,Gram,
30108117,"Sugar, white",Yes,160,1,Kilogram,
30108117,"Cooking oil (Kazinga, Kukoma)",Yes,30,1,Satchet/Tube,
30108117,"Chips, potato (street vendor)",No,,,,
30108117,Bar soap (Maluwa),Yes,25,1,Piece,
30108117,Toothbrush,Yes,30,1,Piece,
30108117,Toothpaste (50 g tube),Yes,30,1,Piece,
30108117,"Clothes soap (Omo, Surf)",Yes,125,500,Gram,
30108117,Vaseline/glycerin,Yes,30,25,Gram,
30108117,Aspirin or Panadol,Yes,10,1,Piece,
30108117,Fansidar (3 tablet packet),Yes,90,1,Piece,
30108117,Chitenje cloth,Yes,500,1,Piece,
30108117,Trousers (kaunjika),Yes,600,,,
30108117,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30108117,Carlsberg beer (bottle),No,,,,
30108117,"Cigarettes, Embassy (packet)",Yes,200,,,
30108117,Battery (dry cell) for radio,Yes,50,,,
30108117,"Watch, digital (simple), plastic",No,,,,
30108117,Firewood,No,,,,
30108117,Charcoal,No,,,,
30108117,Paraffin,No,,,,
30108117,Chemical fertilizer (mkt value),No,,,,
30108117,Pesticides/Insecticides (mkt value),No,,,,
30108117,Herbicides/Fungicides (mkt value),No,,,,
30108117,Motorized transport of crop output (per 50kg),No,,,,
30108117,Hybrid maize seed (mkt value),No,,,,
30108117,"Hand hoe, without handle",Yes,700,,,
30108117,Panga,Yes,250,,,
30108117,Sickle,Yes,150,,,
30108117,Axe,Yes,700,,,
30108117,Bicycle,No,,,,
30108117,"Foam mattress (10 cm, single)",No,,,,
30108117,"Mosquito net (white, not treated)",No,,,,
30108117,"Ganyu wage, 1 day, adult male",No,,,,
30108401,Maize grain,Yes,800,1,Basket (Dengu) (Shelled),
30108401,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30108401,Cost to grind 50 kg bag of maize,Yes,100,,,
30108401,Cost to grind 50 kg bag of rice,Yes,100,,,
30108401,Rice,Yes,180,1,Kilogram,
30108401,White bread loaf (unsliced),No,,,,
30108401,Scone / Mandazi,Yes,40,1,Piece,
30108401,Beans,Yes,20,1,Heap,
30108401,Cabbage,Yes,90,1,Piece,
30108401,Tomatoes,Yes,700,1,Pail (Large),
30108401,Banana,Yes,10,2,Bunch,
30108401,Fresh milk (liquid),Yes,180,1,Tin,
30108401,Egg,Yes,20,1,Piece,
30108401,Chicken (live),Yes,700,1,Piece,
30108401,Dried fish (usipa),Yes,20,1,Heap,
30108401,Beef,No,,,,
30108401,Tea leaves,Yes,10,1,Satchet/Tube,
30108401,Salt,Yes,20,1,Gram,
30108401,"Sugar, white",Yes,150,1,Kilogram,
30108401,"Cooking oil (Kazinga, Kukoma)",Yes,40,1,Satchet/Tube,
30108401,"Chips, potato (street vendor)",No,,,,
30108401,Bar soap (Maluwa),Yes,40,1,Piece,
30108401,Toothbrush,Yes,20,1,Piece,
30108401,Toothpaste (50 g tube),Yes,40,1,Gram,
30108401,"Clothes soap (Omo, Surf)",No,,,,
30108401,Vaseline/glycerin,Yes,60,1,Tin,
30108401,Aspirin or Panadol,Yes,10,1,Gram,
30108401,Fansidar (3 tablet packet),No,,,,
30108401,Chitenje cloth,Yes,450,1,Piece,
30108401,Trousers (kaunjika),Yes,150,,,
30108401,"Coca-Cola, Fanta (bottle)",Yes,70,,,
30108401,Carlsberg beer (bottle),No,,,,
30108401,"Cigarettes, Embassy (packet)",Yes,10,,,
30108401,Battery (dry cell) for radio,Yes,50,,,
30108401,"Watch, digital (simple), plastic",Yes,150,,,
30108401,Firewood,Yes,200,1,Bunch,
30108401,Charcoal,No,,,,
30108401,Paraffin,Yes,5,1,Millilitre,
30108401,Chemical fertilizer (mkt value),No,,,,
30108401,Pesticides/Insecticides (mkt value),No,,,,
30108401,Herbicides/Fungicides (mkt value),No,,,,
30108401,Motorized transport of crop output (per 50kg),No,,,,
30108401,Hybrid maize seed (mkt value),No,,,,
30108401,"Hand hoe, without handle",Yes,450,,,
30108401,Panga,Yes,350,,,
30108401,Sickle,Yes,150,,,
30108401,Axe,No,,,,
30108401,Bicycle,Yes,10000,,,
30108401,"Foam mattress (10 cm, single)",Yes,8000,,,
30108401,"Mosquito net (white, not treated)",Yes,850,,,
30108401,"Ganyu wage, 1 day, adult male",No,,,,
30109724,Maize grain,Yes,500,1,Pail (Large),
30109724,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30109724,Cost to grind 50 kg bag of maize,Yes,360,,,
30109724,Cost to grind 50 kg bag of rice,No,,,,
30109724,Rice,No,,,,
30109724,White bread loaf (unsliced),No,,,,
30109724,Scone / Mandazi,Yes,10,1,Piece,
30109724,Beans,Yes,80,1,Cup,
30109724,Cabbage,No,,,,
30109724,Tomatoes,Yes,10,1,Heap,
30109724,Banana,Yes,10,3,Heap,
30109724,Fresh milk (liquid),Yes,175,1,Satchet/Tube,
30109724,Egg,No,,,,
30109724,Chicken (live),Yes,600,1,Piece,
30109724,Dried fish (usipa),Yes,10,1,Heap,
30109724,Beef,No,,,,
30109724,Tea leaves,Yes,10,1,Satchet/Tube,
30109724,Salt,Yes,10,1,No. 10 Plate,
30109724,"Sugar, white",Yes,170,1,Kilogram,
30109724,"Cooking oil (Kazinga, Kukoma)",Yes,30,1,Satchet/Tube,
30109724,"Chips, potato (street vendor)",No,,,,
30109724,Bar soap (Maluwa),Yes,40,1,Piece,
30109724,Toothbrush,Yes,40,1,Piece,
30109724,Toothpaste (50 g tube),Yes,100,1,Satchet/Tube,
30109724,"Clothes soap (Omo, Surf)",Yes,90,1,Satchet/Tube,
30109724,Vaseline/glycerin,Yes,70,1,Satchet/Tube,
30109724,Aspirin or Panadol,Yes,10,1,Other (Specify),ONE PACKET
30109724,Fansidar (3 tablet packet),No,,,,
30109724,Chitenje cloth,Yes,600,1,Piece,
30109724,Trousers (kaunjika),Yes,450,,,
30109724,"Coca-Cola, Fanta (bottle)",Yes,70,,,
30109724,Carlsberg beer (bottle),No,,,,
30109724,"Cigarettes, Embassy (packet)",Yes,10,,,
30109724,Battery (dry cell) for radio,Yes,40,,,
30109724,"Watch, digital (simple), plastic",No,,,,
30109724,Firewood,Yes,100,1,Heap,
30109724,Charcoal,No,,,,
30109724,Paraffin,Yes,10,1,Cup,
30109724,Chemical fertilizer (mkt value),No,,,,
30109724,Pesticides/Insecticides (mkt value),No,,,,
30109724,Herbicides/Fungicides (mkt value),No,,,,
30109724,Motorized transport of crop output (per 50kg),No,,,,
30109724,Hybrid maize seed (mkt value),No,,,,
30109724,"Hand hoe, without handle",Yes,150,,,
30109724,Panga,Yes,300,,,
30109724,Sickle,Yes,150,,,
30109724,Axe,Yes,400,,,
30109724,Bicycle,No,,,,
30109724,"Foam mattress (10 cm, single)",No,,,,
30109724,"Mosquito net (white, not treated)",No,,,,
30109724,"Ganyu wage, 1 day, adult male",No,,,,
30120262,Maize grain,Yes,1400,1,50 KG. Bag,
30120262,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30120262,Cost to grind 50 kg bag of maize,Yes,210,,,
30120262,Cost to grind 50 kg bag of rice,Yes,270,,,
30120262,Rice,Yes,140,1,Kilogram,
30120262,White bread loaf (unsliced),Yes,130,1,Piece,
30120262,Scone / Mandazi,Yes,20,1,Piece,
30120262,Beans,Yes,200,1,Kilogram,
30120262,Cabbage,Yes,80,1,Piece,
30120262,Tomatoes,Yes,20,1,Heap,
30120262,Banana,Yes,4,1,Piece,
30120262,Fresh milk (liquid),Yes,50,1,Litre,
30120262,Egg,Yes,30,1,Piece,
30120262,Chicken (live),Yes,550,1,Other (Specify),WHOLE CHICKEN
30120262,Dried fish (usipa),Yes,50,1,Heap,
30120262,Beef,Yes,400,1,Kilogram,
30120262,Tea leaves,Yes,30,25,Gram,
30120262,Salt,Yes,50,500,Gram,
30120262,"Sugar, white",Yes,160,1,Kilogram,
30120262,"Cooking oil (Kazinga, Kukoma)",Yes,150,250,Millilitre,
30120262,"Chips, potato (street vendor)",Yes,60,1,Heap,
30120262,Bar soap (Maluwa),Yes,20,1,Piece,
30120262,Toothbrush,Yes,50,1,Piece,
30120262,Toothpaste (50 g tube),Yes,45,1,Piece,
30120262,"Clothes soap (Omo, Surf)",Yes,120,100,Gram,
30120262,Vaseline/glycerin,Yes,30,25,Gram,
30120262,Aspirin or Panadol,Yes,10,1,Piece,
30120262,Fansidar (3 tablet packet),No,,,,
30120262,Chitenje cloth,Yes,550,1,Piece,
30120262,Trousers (kaunjika),Yes,400,,,
30120262,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30120262,Carlsberg beer (bottle),Yes,150,,,
30120262,"Cigarettes, Embassy (packet)",Yes,200,,,
30120262,Battery (dry cell) for radio,Yes,45,,,
30120262,"Watch, digital (simple), plastic",Yes,15,,,
30120262,Firewood,Yes,150,1,Heap,
30120262,Charcoal,Yes,450,1,50 KG. Bag,
30120262,Paraffin,No,,,,
30120262,Chemical fertilizer (mkt value),No,,,,
30120262,Pesticides/Insecticides (mkt value),No,,,,
30120262,Herbicides/Fungicides (mkt value),No,,,,
30120262,Motorized transport of crop output (per 50kg),No,,,,
30120262,Hybrid maize seed (mkt value),No,,,,
30120262,"Hand hoe, without handle",Yes,400,,,
30120262,Panga,Yes,300,,,
30120262,Sickle,Yes,250,,,
30120262,Axe,Yes,400,,,
30120262,Bicycle,No,,,,
30120262,"Foam mattress (10 cm, single)",No,,,,
30120262,"Mosquito net (white, not treated)",No,,,,
30120262,"Ganyu wage, 1 day, adult male",No,,,,
30201076,Maize grain,Yes,1600,50,Kilogram,
30201076,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30201076,Cost to grind 50 kg bag of maize,Yes,200,,,
30201076,Cost to grind 50 kg bag of rice,Yes,300,,,
30201076,Rice,Yes,2500,50,Kilogram,
30201076,White bread loaf (unsliced),Yes,270,1,Piece,
30201076,Scone / Mandazi,Yes,10,1,Piece,
30201076,Beans,Yes,80,1,No. 10 Plate,
30201076,Cabbage,Yes,70,1,Piece,
30201076,Tomatoes,Yes,50,1,Heap,
30201076,Banana,Yes,3,1,Piece,
30201076,Fresh milk (liquid),No,,,,WHOLE CHICKEN
30201076,Egg,Yes,25,1,Piece,
30201076,Chicken (live),Yes,750,1,Other (Specify),WHOLE CHICKEN
30201076,Dried fish (usipa),Yes,25,1,Heap,
30201076,Beef,Yes,400,1,Kilogram,
30201076,Tea leaves,Yes,30,25,Gram,
30201076,Salt,Yes,40,1,No. 10 Plate,
30201076,"Sugar, white",Yes,170,1,Kilogram,
30201076,"Cooking oil (Kazinga, Kukoma)",Yes,35,1,Satchet/Tube,
30201076,"Chips, potato (street vendor)",No,,,,
30201076,Bar soap (Maluwa),Yes,30,1,Piece,
30201076,Toothbrush,Yes,35,1,Piece,
30201076,Toothpaste (50 g tube),Yes,50,1,Piece,
30201076,"Clothes soap (Omo, Surf)",Yes,110,100,Gram,
30201076,Vaseline/glycerin,Yes,35,25,Gram,
30201076,Aspirin or Panadol,Yes,10,1,Other (Specify),PACKET
30201076,Fansidar (3 tablet packet),No,,,,
30201076,Chitenje cloth,Yes,450,1,Piece,
30201076,Trousers (kaunjika),Yes,650,,,
30201076,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30201076,Carlsberg beer (bottle),No,,,,
30201076,"Cigarettes, Embassy (packet)",Yes,200,,,
30201076,Battery (dry cell) for radio,Yes,40,,,
30201076,"Watch, digital (simple), plastic",No,,,,
30201076,Firewood,Yes,100,1,Heap,
30201076,Charcoal,Yes,450,1,50 KG. Bag,
30201076,Paraffin,No,,,,
30201076,Chemical fertilizer (mkt value),Yes,6000,1,50 KG. Bag,
30201076,Pesticides/Insecticides (mkt value),No,,,,
30201076,Herbicides/Fungicides (mkt value),No,,,,
30201076,Motorized transport of crop output (per 50kg),No,,,,
30201076,Hybrid maize seed (mkt value),Yes,250,1,Kilogram,
30201076,"Hand hoe, without handle",Yes,650,,,
30201076,Panga,Yes,350,,,
30201076,Sickle,Yes,250,,,
30201076,Axe,Yes,375,,,
30201076,Bicycle,No,,,,
30201076,"Foam mattress (10 cm, single)",No,,,,
30201076,"Mosquito net (white, not treated)",No,,,,
30201076,"Ganyu wage, 1 day, adult male",No,,,,
30201146,Maize grain,Yes,1500,1,50 KG. Bag,
30201146,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30201146,Cost to grind 50 kg bag of maize,Yes,250,,,
30201146,Cost to grind 50 kg bag of rice,Yes,150,,,
30201146,Rice,Yes,110,1,Kilogram,
30201146,White bread loaf (unsliced),Yes,150,1,Piece,
30201146,Scone / Mandazi,Yes,20,1,Piece,
30201146,Beans,Yes,80,1,Kilogram,
30201146,Cabbage,Yes,50,1,Piece,
30201146,Tomatoes,Yes,10,1,Heap,
30201146,Banana,Yes,6,1,Piece,
30201146,Fresh milk (liquid),No,,,,
30201146,Egg,Yes,20,1,Piece,
30201146,Chicken (live),Yes,500,1,Other (Specify),WHOLE CHICKEN
30201146,Dried fish (usipa),Yes,30,1,Heap,
30201146,Beef,Yes,500,1,Kilogram,
30201146,Tea leaves,Yes,25,50,Gram,
30201146,Salt,Yes,20,1,No. 10 Plate,
30201146,"Sugar, white",Yes,170,1,Kilogram,
30201146,"Cooking oil (Kazinga, Kukoma)",Yes,30,50,Millilitre,
30201146,"Chips, potato (street vendor)",Yes,70,1,Heap,
30201146,Bar soap (Maluwa),Yes,30,1,Piece,
30201146,Toothbrush,Yes,25,1,Piece,
30201146,Toothpaste (50 g tube),Yes,50,1,Piece,
30201146,"Clothes soap (Omo, Surf)",Yes,120,100,Gram,
30201146,Vaseline/glycerin,Yes,30,25,Gram,
30201146,Aspirin or Panadol,Yes,10,1,Piece,
30201146,Fansidar (3 tablet packet),No,,,,
30201146,Chitenje cloth,Yes,500,1,Piece,
30201146,Trousers (kaunjika),Yes,250,,,
30201146,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30201146,Carlsberg beer (bottle),Yes,120,,,
30201146,"Cigarettes, Embassy (packet)",Yes,200,,,
30201146,Battery (dry cell) for radio,Yes,50,,,
30201146,"Watch, digital (simple), plastic",Yes,35,,,
30201146,Firewood,Yes,30,1,Heap,
30201146,Charcoal,Yes,350,1,50 KG. Bag,
30201146,Paraffin,Yes,100,333,Millilitre,
30201146,Chemical fertilizer (mkt value),Yes,5200,1,50 KG. Bag,
30201146,Pesticides/Insecticides (mkt value),No,,,,
30201146,Herbicides/Fungicides (mkt value),No,,,,
30201146,Motorized transport of crop output (per 50kg),No,,,,
30201146,Hybrid maize seed (mkt value),Yes,1800,5,Kilogram,
30201146,"Hand hoe, without handle",Yes,550,,,
30201146,Panga,Yes,300,,,
30201146,Sickle,Yes,250,,,
30201146,Axe,Yes,350,,,
30201146,Bicycle,Yes,14000,,,
30201146,"Foam mattress (10 cm, single)",Yes,7000,,,
30201146,"Mosquito net (white, not treated)",No,,,,
30201146,"Ganyu wage, 1 day, adult male",No,,,,
30201498,Maize grain,Yes,1800,1,50 KG. Bag,
30201498,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30201498,Cost to grind 50 kg bag of maize,Yes,300,,,
30201498,Cost to grind 50 kg bag of rice,No,,,,
30201498,Rice,Yes,80,1,Kilogram,
30201498,White bread loaf (unsliced),Yes,170,1,Piece,
30201498,Scone / Mandazi,Yes,15,1,Piece,
30201498,Beans,Yes,80,500,Gram,
30201498,Cabbage,Yes,70,1,Piece,
30201498,Tomatoes,Yes,30,1,Heap,
30201498,Banana,Yes,3,1,Piece,
30201498,Fresh milk (liquid),No,,,,
30201498,Egg,Yes,25,1,Piece,
30201498,Chicken (live),Yes,500,1,Other (Specify),WHOLE CHICKEN
30201498,Dried fish (usipa),Yes,35,1,Heap,
30201498,Beef,Yes,450,1,Kilogram,
30201498,Tea leaves,Yes,25,25,Gram,
30201498,Salt,Yes,60,500,Gram,
30201498,"Sugar, white",Yes,170,1,Kilogram,
30201498,"Cooking oil (Kazinga, Kukoma)",Yes,25,1,Satchet/Tube,
30201498,"Chips, potato (street vendor)",Yes,60,1,Heap,
30201498,Bar soap (Maluwa),Yes,30,1,Piece,
30201498,Toothbrush,Yes,25,1,Piece,
30201498,Toothpaste (50 g tube),Yes,30,1,Piece,
30201498,"Clothes soap (Omo, Surf)",Yes,100,125,Gram,
30201498,Vaseline/glycerin,Yes,30,25,Gram,
30201498,Aspirin or Panadol,Yes,10,1,Piece,
30201498,Fansidar (3 tablet packet),No,,,,
30201498,Chitenje cloth,Yes,450,1,Piece,
30201498,Trousers (kaunjika),Yes,450,,,
30201498,"Coca-Cola, Fanta (bottle)",Yes,70,,,
30201498,Carlsberg beer (bottle),No,,,,
30201498,"Cigarettes, Embassy (packet)",Yes,200,,,
30201498,Battery (dry cell) for radio,Yes,50,,,
30201498,"Watch, digital (simple), plastic",No,,,,
30201498,Firewood,Yes,150,1,Heap,
30201498,Charcoal,Yes,400,1,50 KG. Bag,
30201498,Paraffin,No,,,,
30201498,Chemical fertilizer (mkt value),No,,,,
30201498,Pesticides/Insecticides (mkt value),No,,,,
30201498,Herbicides/Fungicides (mkt value),No,,,,
30201498,Motorized transport of crop output (per 50kg),No,,,,
30201498,Hybrid maize seed (mkt value),No,,,,
30201498,"Hand hoe, without handle",Yes,400,,,
30201498,Panga,Yes,250,,,
30201498,Sickle,Yes,150,,,
30201498,Axe,Yes,350,,,
30201498,Bicycle,No,,,,
30201498,"Foam mattress (10 cm, single)",No,,,,
30201498,"Mosquito net (white, not treated)",No,,,,
30201498,"Ganyu wage, 1 day, adult male",No,,,,
30201587,Maize grain,Yes,1000,1,50 KG. Bag,
30201587,"Maize flour (Gramil, Rab, or locally milled)",Yes,1500,10,Kilogram,
30201587,Cost to grind 50 kg bag of maize,Yes,160,,,
30201587,Cost to grind 50 kg bag of rice,Yes,160,,,
30201587,Rice,No,,,,
30201587,White bread loaf (unsliced),No,,,,
30201587,Scone / Mandazi,No,,,,
30201587,Beans,No,,,,
30201587,Cabbage,No,,,,
30201587,Tomatoes,Yes,20,1,Heap,
30201587,Banana,Yes,5,4,Bunch,
30201587,Fresh milk (liquid),No,,,,
30201587,Egg,No,,,,
30201587,Chicken (live),Yes,500,1,Piece,
30201587,Dried fish (usipa),No,,,,
30201587,Beef,No,,,,
30201587,Tea leaves,Yes,10,1,Satchet/Tube,
30201587,Salt,Yes,10,1,Satchet/Tube,
30201587,"Sugar, white",Yes,150,1,Kilogram,
30201587,"Cooking oil (Kazinga, Kukoma)",Yes,10,1,Millilitre,
30201587,"Chips, potato (street vendor)",No,,,,
30201587,Bar soap (Maluwa),Yes,135,1,Piece,
30201587,Toothbrush,Yes,20,1,Piece,
30201587,Toothpaste (50 g tube),Yes,50,1,Gram,
30201587,"Clothes soap (Omo, Surf)",Yes,25,1,Piece,
30201587,Vaseline/glycerin,Yes,50,1,Satchet/Tube,
30201587,Aspirin or Panadol,No,,,,
30201587,Fansidar (3 tablet packet),No,,,,
30201587,Chitenje cloth,Yes,400,1,Piece,
30201587,Trousers (kaunjika),Yes,800,,,
30201587,"Coca-Cola, Fanta (bottle)",Yes,70,,,
30201587,Carlsberg beer (bottle),No,,,,
30201587,"Cigarettes, Embassy (packet)",Yes,5,,,
30201587,Battery (dry cell) for radio,Yes,35,,,
30201587,"Watch, digital (simple), plastic",No,,,,
30201587,Firewood,No,,,,
30201587,Charcoal,No,,,,
30201587,Paraffin,Yes,10,1,Cup,
30201587,Chemical fertilizer (mkt value),No,,,,
30201587,Pesticides/Insecticides (mkt value),No,,,,
30201587,Herbicides/Fungicides (mkt value),No,,,,
30201587,Motorized transport of crop output (per 50kg),No,,,,
30201587,Hybrid maize seed (mkt value),No,,,,
30201587,"Hand hoe, without handle",No,,,,
30201587,Panga,No,,,,
30201587,Sickle,No,,,,
30201587,Axe,No,,,,
30201587,Bicycle,No,,,,
30201587,"Foam mattress (10 cm, single)",No,,,,
30201587,"Mosquito net (white, not treated)",No,,,,
30201587,"Ganyu wage, 1 day, adult male",No,,,,
30202252,Maize grain,Yes,500,1,Pail (Large),
30202252,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
30202252,Cost to grind 50 kg bag of maize,Yes,360,,,
30202252,Cost to grind 50 kg bag of rice,Yes,190,,,
30202252,Rice,Yes,80,1,Kilogram,
30202252,White bread loaf (unsliced),Yes,140,1,Piece,
30202252,Scone / Mandazi,Yes,10,1,Piece,
30202252,Beans,Yes,80,1,Cup,
30202252,Cabbage,Yes,60,1,Other (Specify),ONE HEAD
30202252,Tomatoes,Yes,30,1,Heap,
30202252,Banana,Yes,10,3,Heap,
30202252,Fresh milk (liquid),Yes,175,1,Satchet/Tube,
30202252,Egg,Yes,25,1,Piece,
30202252,Chicken (live),Yes,50,1,Heap,
30202252,Dried fish (usipa),No,,,,
30202252,Beef,Yes,20,1,Satchet/Tube,
30202252,Tea leaves,Yes,10,1,No. 10 Plate,
30202252,Salt,Yes,140,1,Kilogram,
30202252,"Sugar, white",Yes,30,1,No. 12 Plate,
30202252,"Cooking oil (Kazinga, Kukoma)",Yes,40,1,Satchet/Tube,
30202252,"Chips, potato (street vendor)",Yes,30,1,No. 12 Plate,
30202252,Bar soap (Maluwa),Yes,40,1,Piece,
30202252,Toothbrush,Yes,20,1,Piece,
30202252,Toothpaste (50 g tube),Yes,100,1,Satchet/Tube,
30202252,"Clothes soap (Omo, Surf)",Yes,90,1,Satchet/Tube,
30202252,Vaseline/glycerin,Yes,70,1,Satchet/Tube,
30202252,Aspirin or Panadol,Yes,10,1,Other (Specify),ONE PACKET
30202252,Fansidar (3 tablet packet),No,,,,
30202252,Chitenje cloth,Yes,600,1,Piece,
30202252,Trousers (kaunjika),Yes,400,,,
30202252,"Coca-Cola, Fanta (bottle)",Yes,60,,,
30202252,Carlsberg beer (bottle),Yes,120,,,
30202252,"Cigarettes, Embassy (packet)",Yes,10,,,
30202252,Battery (dry cell) for radio,Yes,40,,,
30202252,"Watch, digital (simple), plastic",No,,,,
30202252,Firewood,Yes,100,1,Heap,
30202252,Charcoal,Yes,500,1,90 KG. Bag,
30202252,Paraffin,Yes,170,1,Litre,
30202252,Chemical fertilizer (mkt value),No,,,,
30202252,Pesticides/Insecticides (mkt value),No,,,,
30202252,Herbicides/Fungicides (mkt value),No,,,,
