case_id,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
102044530019,1,10204453,No,,,,,
102044530030,1,10204453,Yes,0,0,0,0,0
102044530041,1,10204453,Yes,0,0,0,0,0
102044530052,1,10204453,Yes,0,0,0,0,0
102044530074,1,10204453,Yes,0,0,0,0,0
102044530085,1,10204453,Yes,0,0,0,0,0
102044530096,1,10204453,No,,,,,
102044530106,1,10204453,Yes,0,0,0,0,0
102044530128,1,10204453,Yes,0,0,0,0,0
102044530139,1,10204453,Yes,0,0,0,0,0
102044530150,1,10204453,Yes,0,0,0,0,0
102044530161,1,10204453,Yes,0,0,0,0,0
102044530183,1,10204453,Yes,0,0,0,0,0
102044530194,1,10204453,No,,,,,
102044530205,1,10204453,Yes,0,0,0,0,0
102044530226,1,10204453,Yes,0,0,0,0,0
102045860004,1,10204586,Yes,0,0,0,0,0
102045860010,1,10204586,Yes,0,0,0,0,0
102045860012,1,10204586,Yes,0,0,0,0,0
102045860025,1,10204586,No,,,,,
102045860049,1,10204586,Yes,0,0,0,0,0
102045860053,1,10204586,No,,,,,
102045860054,1,10204586,No,,,,,
102045860070,1,10204586,Yes,0,0,0,0,0
102045860107,1,10204586,No,,,,,
102045860112,1,10204586,Yes,0,0,1500,0,0
102045860115,1,10204586,Yes,0,0,0,0,0
102045860122,1,10204586,Yes,0,0,800,0,2000
102045860123,1,10204586,Yes,0,0,0,0,0
102045860161,1,10204586,Yes,0,0,0,0,0
102045860164,1,10204586,Yes,0,0,0,0,0
102043220004,1,10204322,Yes,0,0,0,0,0
102043220009,1,10204322,No,,,,,
102043220019,1,10204322,Yes,0,0,150,0,0
102043220023,1,10204322,Yes,0,0,0,0,0
102043220028,1,10204322,No,,,,,
102043220038,1,10204322,No,,,,,
102043220043,1,10204322,Yes,0,0,0,0,0
102043220047,1,10204322,Yes,0,0,0,0,0
102043220057,1,10204322,Yes,0,0,0,0,0
102043220062,1,10204322,Yes,0,0,0,0,0
102043220067,1,10204322,Yes,0,0,0,0,0
102043220081,1,10204322,Yes,0,0,0,0,0
102043220086,1,10204322,Yes,0,0,0,0,0
102043220095,1,10204322,Yes,0,0,0,0,0
102043220100,1,10204322,Yes,0,0,0,0,0
102047230006,1,10204723,Yes,0,0,0,0,0
102047230012,1,10204723,No,,,,,
102047230019,1,10204723,Yes,0,0,0,0,0
102047230026,1,10204723,No,,,,,
102047230032,1,10204723,Yes,0,0,0,0,0
102047230046,1,10204723,No,,,,,
102047230052,1,10204723,Yes,0,0,0,0,0
102047230059,1,10204723,Yes,0,0,0,0,0
102047230065,1,10204723,Yes,0,0,0,0,0
102047230079,1,10204723,Yes,0,0,20,0,0
102047230085,1,10204723,Yes,0,0,0,0,0
102047230092,1,10204723,Yes,0,0,0,0,0
102047230099,1,10204723,No,,,,,
102047230112,1,10204723,Yes,0,0,0,0,0
102047230125,1,10204723,Yes,0,0,0,0,0
102047230138,1,10204723,Yes,0,0,0,0,0
102041010007,1,10204101,No,,,,,
102041010014,1,10204101,Yes,0,0,0,0,0
102041010022,1,10204101,Yes,0,0,0,0,0
102041010030,1,10204101,No,,,,,
102041010037,1,10204101,Yes,0,0,0,0,0
102041010068,1,10204101,Yes,0,0,0,0,0
102041010076,1,10204101,Yes,0,0,0,0,0
102041010091,1,10204101,No,,,,,
102041010099,1,10204101,Yes,0,0,0,0,0
102041010106,1,10204101,Yes,0,0,0,0,0
102041010114,1,10204101,Yes,0,0,0,0,0
102041010129,1,10204101,Yes,0,0,0,0,0
102041010137,1,10204101,No,,,,,
102041010145,1,10204101,Yes,0,0,0,0,0
102041010160,1,10204101,Yes,0,0,0,0,0
102052020010,1,10205202,Yes,0,0,0,0,0
102052020057,1,10205202,Yes,0,0,0,0,0
102052020086,1,10205202,Yes,0,1000,500,0,0
102052020106,1,10205202,Yes,0,0,0,0,0
102052020110,1,10205202,No,,,,,
102052020173,1,10205202,Yes,0,0,0,0,0
102052020221,1,10205202,Yes,0,0,0,200,0
102052020253,1,10205202,Yes,0,0,0,0,0
102052020264,1,10205202,Yes,0,0,0,0,0
102052020272,1,10205202,No,,,,,
102052020299,1,10205202,Yes,0,0,0,0,0
102052020308,1,10205202,Yes,0,0,250,150,0
102052020370,1,10205202,Yes,0,1500,0,0,0
102052020388,1,10205202,Yes,0,2400,150,0,700
102052020438,1,10205202,No,,,,,
102055070002,1,10205507,No,,,,,
102055070006,1,10205507,Yes,0,0,0,0,0
102055070009,1,10205507,Yes,0,0,0,0,0
102055070013,1,10205507,Yes,0,0,0,0,0
102055070018,1,10205507,Yes,0,0,0,0,0
102055070022,1,10205507,Yes,0,0,0,0,0
102055070027,1,10205507,Yes,0,0,0,0,0
102055070036,1,10205507,Yes,0,0,0,0,0
102055070040,1,10205507,No,,,,,
102055070049,1,10205507,Yes,0,0,0,0,0
102055070054,1,10205507,Yes,0,0,0,0,0
102055070063,1,10205507,Yes,0,0,0,0,0
102055070072,1,10205507,Yes,0,0,0,0,0
102055070076,1,10205507,Yes,0,0,0,0,0
102055070081,1,10205507,Yes,0,0,0,0,0
102055070090,1,10205507,Yes,0,0,0,0,0
102205210003,1,10220521,Yes,0,1200,0,0,0
102205210009,1,10220521,Yes,0,1500,400,0,0
102205210020,1,10220521,Yes,0,0,0,0,0
102205210025,1,10220521,Yes,0,0,0,0,0
102205210036,1,10220521,Yes,0,0,0,0,0
102205210041,1,10220521,Yes,0,0,0,0,0
102205210047,1,10220521,Yes,0,0,0,0,0
102205210052,1,10220521,No,,,,,
102205210063,1,10220521,Yes,0,0,0,0,0
102205210069,1,10220521,Yes,0,0,0,0,0
102205210074,1,10220521,Yes,0,0,100,0,0
102205210080,1,10220521,Yes,0,0,0,0,0
102205210096,1,10220521,Yes,0,0,0,0,0
102205210102,1,10220521,Yes,0,0,0,0,0
102205210113,1,10220521,Yes,0,0,0,0,0
102200270009,1,10220027,Yes,0,0,0,0,0
102200270016,1,10220027,Yes,0,0,0,0,0
102200270024,1,10220027,Yes,0,0,0,0,0
102200270032,1,10220027,Yes,0,0,0,0,0
102200270047,1,10220027,Yes,0,0,0,0,0
102200270055,1,10220027,Yes,0,0,0,0,0
102200270063,1,10220027,No,,,,,
102200270093,1,10220027,Yes,0,0,0,0,0
102200270124,1,10220027,Yes,0,0,0,0,0
102200270140,1,10220027,No,,,,,
102207050044,1,10220705,Yes,1000,4000,2000,15000,0
102207050054,1,10220705,Yes,0,1000,0,0,0
102207050056,1,10220705,Yes,1000,3000,4500,0,0
102207050084,1,10220705,Yes,0,0,0,0,0
102207050090,1,10220705,No,,,,,
102207050112,1,10220705,No,,,,,
102207050206,1,10220705,Yes,0,5000,0,0,0
102207050298,1,10220705,Yes,0,0,0,0,0
102207050344,1,10220705,Yes,0,0,3000,1000,0
102207050359,1,10220705,Yes,0,0,0,0,0
102201030013,1,10220103,Yes,0,0,0,0,0
102201030021,1,10220103,Yes,0,0,0,0,0
102201030028,1,10220103,Yes,0,0,75,0,0
102201030035,1,10220103,Yes,0,0,0,0,0
102201030050,1,10220103,No,,,,,
102201030058,1,10220103,No,,,,,
102201030065,1,10220103,Yes,0,0,0,0,0
102201030073,1,10220103,Yes,0,0,0,0,0
102201030088,1,10220103,Yes,0,0,0,0,0
102201030095,1,10220103,Yes,0,0,1300,0,0
102201030103,1,10220103,Yes,0,0,0,0,0
102201030110,1,10220103,Yes,0,0,0,0,0
102201030125,1,10220103,Yes,0,0,0,0,0
102201030133,1,10220103,No,,,,,
102201030140,1,10220103,No,,,,,
102201030155,1,10220103,Yes,0,0,0,0,0
103013060009,1,10301306,Yes,0,100,0,0,0
103013060015,1,10301306,No,,,,,
103013060020,1,10301306,Yes,0,0,0,0,0
103013060025,1,10301306,No,,,,,
103013060041,1,10301306,No,,,,,
103013060047,1,10301306,Yes,0,0,0,0,0
103013060063,1,10301306,Yes,0,0,0,0,0
103013060068,1,10301306,Yes,0,0,0,0,0
103013060074,1,10301306,Yes,0,30000,10000,5000,0
103013060079,1,10301306,Yes,0,0,0,0,0
103013060095,1,10301306,Yes,0,0,0,0,0
103013060101,1,10301306,No,,,,,
103013060111,1,10301306,No,,,,,
103016630124,1,10301663,Yes,0,0,0,0,0
103016630160,1,10301663,No,,,,,
103016630188,1,10301663,No,,,,,
103016630198,1,10301663,No,,,,,
103016630217,1,10301663,Yes,0,0,0,0,0
103016630235,1,10301663,Yes,0,0,0,0,0
103016630300,1,10301663,Yes,0,3000,0,0,0
103016630307,1,10301663,Yes,0,0,0,0,0
103016630351,1,10301663,No,,,,,
103016630379,1,10301663,Yes,0,0,0,0,0
103016630383,1,10301663,Yes,0,0,0,0,0
103017410018,1,10301741,No,,,,,
103017410019,1,10301741,No,,,,,
103017410028,1,10301741,Yes,0,0,0,0,0
103017410038,1,10301741,Yes,0,0,0,0,0
103017410056,1,10301741,No,,,,,
103017410084,1,10301741,Yes,0,0,0,0,0
103017410103,1,10301741,Yes,0,0,0,0,0
103017410112,1,10301741,Yes,0,0,0,0,0
103017410113,1,10301741,Yes,0,0,0,0,0
103017410131,1,10301741,No,,,,,
103017410150,1,10301741,No,,,,,
103017410159,1,10301741,Yes,0,0,0,0,0
103017410188,1,10301741,No,,,,,
103013470004,1,10301347,No,,,,,
103013470010,1,10301347,No,,,,,
103013470016,1,10301347,No,,,,,
103013470022,1,10301347,No,,,,,
103013470028,1,10301347,Yes,0,0,0,0,0
103013470041,1,10301347,Yes,0,0,0,0,0
103013470047,1,10301347,No,,,,,
103013470053,1,10301347,Yes,0,0,0,0,0
103013470059,1,10301347,No,,,,,
103013470077,1,10301347,No,,,,,
103013470084,1,10301347,No,,,,,
103013470090,1,10301347,Yes,0,0,0,0,0
103013470102,1,10301347,Yes,0,0,0,0,0
103013470108,1,10301347,No,,,,,
103013470114,1,10301347,Yes,0,0,0,0,0
103013470127,1,10301347,Yes,0,0,0,0,0
103020100009,1,10302010,Yes,500,2000,0,0,0
103020100012,1,10302010,Yes,0,0,0,0,0
103020100016,1,10302010,Yes,0,0,0,0,0
103020100019,1,10302010,Yes,0,0,0,0,0
103020100028,1,10302010,Yes,0,0,0,0,0
103020100034,1,10302010,Yes,0,0,0,0,0
103020100037,1,10302010,Yes,0,0,0,0,0
103020100047,1,10302010,Yes,0,0,0,0,0
103020100054,1,10302010,Yes,0,0,0,0,0
103020100056,1,10302010,Yes,0,0,0,0,0
103020100076,1,10302010,Yes,0,0,0,0,0
103020100089,1,10302010,Yes,0,0,0,0,0
103020100105,1,10302010,No,,,,,
103020100106,1,10302010,No,,,,,
103020100107,1,10302010,No,,,,,
103020100112,1,10302010,Yes,0,0,0,0,0
103034540004,1,10303454,No,,,,,
103034540006,1,10303454,No,,,,,
103034540009,1,10303454,Yes,0,0,0,0,0
103034540012,1,10303454,Yes,0,0,0,0,0
103034540019,1,10303454,Yes,0,0,0,0,0
103034540022,1,10303454,Yes,0,0,0,0,0
103034540025,1,10303454,No,,,,,
103034540028,1,10303454,Yes,0,0,0,0,0
103034540034,1,10303454,Yes,0,50,0,0,0
103034540037,1,10303454,No,,,,,
103034540040,1,10303454,Yes,0,100,0,0,0
103034540043,1,10303454,Yes,0,0,0,0,0
103034540050,1,10303454,Yes,0,0,0,0,0
103034540053,1,10303454,Yes,0,0,0,0,0
103034540056,1,10303454,No,,,,,
103034540062,1,10303454,Yes,0,0,0,0,0
103046250012,1,10304625,No,,,,,
103046250019,1,10304625,No,,,,,
103046250026,1,10304625,No,,,,,
103046250034,1,10304625,Yes,0,0,0,0,0
103046250048,1,10304625,No,,,,,
103046250055,1,10304625,No,,,,,
103046250063,1,10304625,Yes,0,0,0,0,0
103046250070,1,10304625,Yes,0,0,0,0,0
103046250092,1,10304625,Yes,0,0,0,0,0
103046250099,1,10304625,Yes,0,0,0,0,0
103046250106,1,10304625,Yes,0,0,0,0,0
103046250116,1,10304625,Yes,0,0,0,0,0
103046250120,1,10304625,Yes,0,0,0,0,0
103046250128,1,10304625,No,,,,,
103046250135,1,10304625,Yes,0,0,0,0,0
103046250149,1,10304625,Yes,0,0,0,0,0
103043600011,1,10304360,No,,,,,
103043600017,1,10304360,Yes,0,0,0,0,0
103043600024,1,10304360,No,,,,,
103043600030,1,10304360,Yes,0,0,0,0,0
103043600043,1,10304360,Yes,0,0,0,0,0
103043600049,1,10304360,No,,,,,
103043600055,1,10304360,Yes,0,0,0,0,0
103043600062,1,10304360,Yes,0,0,0,0,0
103043600075,1,10304360,Yes,0,0,0,0,0
103043600081,1,10304360,Yes,0,50,0,0,0
103043600087,1,10304360,No,,,,,
103043600094,1,10304360,Yes,0,0,0,0,0
103043600107,1,10304360,Yes,0,0,0,0,0
103043600113,1,10304360,Yes,0,0,0,0,0
103043600119,1,10304360,No,,,,,
103043600132,1,10304360,Yes,0,0,0,0,0
103040120012,1,10304012,Yes,0,0,0,0,0
103040120023,1,10304012,No,,,,,
103040120049,1,10304012,Yes,0,0,0,0,0
103040120062,1,10304012,No,,,,,
103040120074,1,10304012,Yes,0,0,0,0,0
103040120101,1,10304012,No,,,,,
103040120105,1,10304012,Yes,0,0,120,0,0
103040120125,1,10304012,Yes,0,0,0,0,0
103040120126,1,10304012,Yes,0,0,0,0,0
103040120129,1,10304012,Yes,0,0,0,0,0
103040120132,1,10304012,Yes,0,0,0,0,0
103040120141,1,10304012,Yes,0,0,0,0,0
103040120148,1,10304012,Yes,0,0,0,0,0
103040120153,1,10304012,Yes,0,0,0,0,0
103040120166,1,10304012,Yes,0,4000,0,0,0
103040120171,1,10304012,Yes,0,0,0,0,0
103054460016,1,10305446,No,,,,,
103054460029,1,10305446,Yes,0,0,0,0,0
103054460055,1,10305446,Yes,0,0,0,0,0
103054460081,1,10305446,Yes,0,6000,0,0,0
103054460094,1,10305446,Yes,0,0,0,0,0
103054460107,1,10305446,Yes,0,10000,0,0,0
103054460146,1,10305446,Yes,0,0,0,0,0
103054460159,1,10305446,Yes,0,0,2800,0,0
103054460172,1,10305446,Yes,0,0,0,0,0
103054460185,1,10305446,No,,,,,
103054460224,1,10305446,Yes,0,0,0,0,0
103054460237,1,10305446,Yes,700,0,0,0,0
103054460263,1,10305446,No,,,,,
103064310009,1,10306431,No,,,,,
103064310015,1,10306431,Yes,0,0,0,0,0
103064310021,1,10306431,Yes,0,0,0,0,0
103064310027,1,10306431,Yes,0,0,0,0,0
103064310039,1,10306431,Yes,0,0,0,0,0
103064310046,1,10306431,Yes,0,0,0,0,0
103064310052,1,10306431,Yes,0,0,0,0,0
103064310058,1,10306431,No,,,,,
103064310070,1,10306431,No,,,,,
103064310076,1,10306431,Yes,0,0,0,0,0
103064310082,1,10306431,Yes,0,0,0,0,0
103064310088,1,10306431,No,,,,,
103064310100,1,10306431,Yes,0,0,0,0,0
103064310107,1,10306431,Yes,0,0,0,0,0
103064310113,1,10306431,No,,,,,
103064310125,1,10306431,Yes,0,0,0,0,0
103064170003,1,10306417,Yes,0,0,0,0,0
103064170007,1,10306417,No,,,,,
103064170010,1,10306417,No,,,,,
103064170014,1,10306417,No,,,,,
103064170025,1,10306417,No,,,,,
103064170029,1,10306417,No,,,,,
103064170033,1,10306417,Yes,0,0,0,0,0
103064170036,1,10306417,No,,,,,
103064170044,1,10306417,Yes,0,0,0,0,0
103064170047,1,10306417,Yes,0,0,0,0,0
103064170051,1,10306417,Yes,0,0,0,0,0
103064170055,1,10306417,Yes,0,0,0,0,0
103064170062,1,10306417,Yes,0,0,0,0,0
103064170066,1,10306417,Yes,0,0,0,0,0
103064170070,1,10306417,Yes,0,0,0,0,0
103064170077,1,10306417,No,,,,,
103074130018,1,10307413,Yes,0,0,0,0,0
103074130028,1,10307413,Yes,0,0,0,0,0
103074130044,1,10307413,Yes,0,0,0,0,0
103074130047,1,10307413,No,,,,,
103074130052,1,10307413,Yes,0,0,0,0,0
103074130071,1,10307413,Yes,0,0,0,0,0
103074130087,1,10307413,Yes,0,0,0,0,0
103074130099,1,10307413,Yes,0,0,0,0,0
103074130110,1,10307413,Yes,0,0,0,0,0
103074130139,1,10307413,Yes,0,0,0,0,0
103074130171,1,10307413,Yes,0,0,0,0,0
103074130190,1,10307413,Yes,0,0,0,0,0
103074130225,1,10307413,Yes,0,0,0,0,0
103074130252,1,10307413,Yes,0,0,0,0,0
103074130255,1,10307413,No,,,,,
103074130258,1,10307413,Yes,0,0,0,0,0
103086360009,1,10308636,Yes,0,0,0,0,0
103086360036,1,10308636,No,,,,,
103086360045,1,10308636,No,,,,,
103086360054,1,10308636,Yes,0,0,0,0,0
103086360063,1,10308636,Yes,0,0,0,0,0
103086360072,1,10308636,Yes,0,0,0,0,0
103086360073,1,10308636,Yes,0,0,0,0,0
103086360081,1,10308636,Yes,0,0,0,0,0
103086360090,1,10308636,No,,,,,
103086360099,1,10308636,Yes,0,0,0,0,0
103086360117,1,10308636,Yes,0,700,0,0,0
103086360126,1,10308636,No,,,,,
103086360135,1,10308636,No,,,,,
103086360153,1,10308636,Yes,0,0,0,0,0
103086360162,1,10308636,Yes,0,0,0,0,0
103081290004,1,10308129,Yes,0,0,0,0,0
103081290008,1,10308129,Yes,0,0,0,0,0
103081290013,1,10308129,No,,,,,
103081290032,1,10308129,No,,,,,
103081290036,1,10308129,No,,,,,
103081290041,1,10308129,Yes,0,0,0,0,0
103081290055,1,10308129,Yes,0,0,0,0,0
103081290060,1,10308129,Yes,0,50,0,0,0
103081290064,1,10308129,Yes,0,0,0,0,0
103081290069,1,10308129,No,,,,,
103081290078,1,10308129,Yes,0,0,0,0,0
103081290083,1,10308129,Yes,0,0,0,0,0
103081290088,1,10308129,No,,,,,
103081290097,1,10308129,Yes,0,0,0,0,0
103092730003,1,10309273,Yes,0,0,0,0,0
103092730005,1,10309273,Yes,0,0,0,0,0
103092730007,1,10309273,No,,,,,
103092730009,1,10309273,Yes,0,0,0,0,0
103092730013,1,10309273,Yes,0,0,0,0,0
103092730014,1,10309273,No,,,,,
103092730016,1,10309273,No,,,,,
103092730018,1,10309273,Yes,0,0,0,0,0
103092730022,1,10309273,Yes,0,0,0,0,0
103092730024,1,10309273,No,,,,,
103092730026,1,10309273,Yes,0,0,0,0,0
103092730027,1,10309273,No,,,,,
103092730031,1,10309273,Yes,0,0,0,0,0
103092730033,1,10309273,Yes,0,0,0,0,0
103092730035,1,10309273,Yes,0,0,0,0,0
103092730039,1,10309273,Yes,0,0,0,0,0
103092810014,1,10309281,Yes,0,0,0,0,0
103092810027,1,10309281,Yes,0,0,0,0,0
103092810040,1,10309281,Yes,0,0,0,0,0
103092810052,1,10309281,Yes,0,0,0,0,0
103092810078,1,10309281,Yes,0,0,0,0,0
103092810091,1,10309281,No,,,,,
103092810103,1,10309281,Yes,0,0,0,0,0
103092810116,1,10309281,Yes,0,0,0,0,0
103092810142,1,10309281,No,,,,,
103092810154,1,10309281,No,,,,,
103092810167,1,10309281,Yes,0,0,0,0,0
103092810180,1,10309281,Yes,0,0,0,0,0
103092810205,1,10309281,Yes,0,0,0,0,0
103092810218,1,10309281,Yes,0,0,0,0,0
103092810231,1,10309281,No,,,,,
103092810256,1,10309281,Yes,0,0,0,0,0
103104690001,1,10310469,Yes,0,0,0,0,0
103104690009,1,10310469,Yes,0,550,0,0,0
103104690013,1,10310469,Yes,0,0,0,0,0
103104690014,1,10310469,Yes,0,500,0,0,0
103104690046,1,10310469,Yes,12000,5000,800,2000,0
103104690049,1,10310469,Yes,0,0,0,0,0
103104690056,1,10310469,Yes,0,0,0,300,0
103104690066,1,10310469,Yes,0,0,0,0,0
103104690092,1,10310469,Yes,0,0,0,0,0
103104690100,1,10310469,Yes,0,0,0,0,0
103104690112,1,10310469,No,,,,,
103104690131,1,10310469,Yes,0,0,0,0,0
103104690171,1,10310469,No,,,,,
103104690175,1,10310469,Yes,0,0,0,0,0
103121870004,1,10312187,Yes,0,0,0,0,0
103121870009,1,10312187,Yes,0,50,0,0,0
103121870011,1,10312187,Yes,0,100,0,0,0
103121870017,1,10312187,Yes,0,100,0,0,0
103121870023,1,10312187,Yes,0,200,0,0,0
103121870034,1,10312187,No,,,,,
103121870040,1,10312187,No,,,,,
103121870062,1,10312187,Yes,0,0,0,0,0
103121870068,1,10312187,Yes,0,0,0,0,0
103121870074,1,10312187,Yes,0,0,0,0,0
103121870079,1,10312187,Yes,0,0,0,0,0
103121870091,1,10312187,Yes,0,0,0,0,0
103121870096,1,10312187,No,,,,,
103121870102,1,10312187,No,,,,,
103121870113,1,10312187,Yes,0,0,0,0,0
103120480002,1,10312048,Yes,0,0,0,0,0
103120480008,1,10312048,No,,,,,
103120480015,1,10312048,No,,,,,
103120480021,1,10312048,No,,,,,
103120480027,1,10312048,Yes,0,0,0,0,0
103120480039,1,10312048,No,,,,,
103120480046,1,10312048,Yes,0,0,0,0,0
103120480058,1,10312048,No,,,,,
103120480070,1,10312048,Yes,0,0,0,0,0
103120480077,1,10312048,No,,,,,
103120480083,1,10312048,Yes,0,0,0,0,0
103120480089,1,10312048,No,,,,,
103120480101,1,10312048,Yes,0,0,0,0,0
103120480114,1,10312048,Yes,0,49500,0,0,0
103120480126,1,10312048,Yes,0,0,0,0,0
103120780004,1,10312078,Yes,0,0,0,0,0
103120780007,1,10312078,Yes,0,0,0,0,0
103120780011,1,10312078,No,,,,,
103120780015,1,10312078,Yes,0,0,0,0,0
103120780022,1,10312078,No,,,,,
103120780025,1,10312078,No,,,,,
103120780029,1,10312078,Yes,0,0,0,0,0
103120780033,1,10312078,Yes,0,0,0,0,0
103120780040,1,10312078,Yes,0,0,0,0,0
103120780044,1,10312078,No,,,,,
103120780047,1,10312078,No,,,,,
103120780051,1,10312078,Yes,0,0,0,0,0
103120780058,1,10312078,Yes,0,0,0,0,0
103120780062,1,10312078,No,,,,,
103120780065,1,10312078,Yes,0,0,0,0,0
103120780073,1,10312078,No,,,,,
103126000040,1,10312600,No,,,,,
103126000042,1,10312600,Yes,0,0,0,0,0
103126000043,1,10312600,No,,,,,
103126000045,1,10312600,Yes,0,0,0,0,0
103126000051,1,10312600,Yes,200,8000,0,0,0
103126000053,1,10312600,Yes,0,7500,0,0,0
103126000068,1,10312600,Yes,0,0,0,0,0
103126000081,1,10312600,Yes,0,0,0,0,0
103126000093,1,10312600,Yes,0,0,0,0,0
103126000117,1,10312600,No,,,,,
103126000139,1,10312600,Yes,0,0,0,0,0
103126000156,1,10312600,No,,,,,
103126000179,1,10312600,No,,,,,
103126000190,1,10312600,Yes,0,0,0,0,0
103126000226,1,10312600,No,,,,,
103202270002,1,10320227,Yes,0,0,0,0,0
103202270034,1,10320227,Yes,0,0,0,0,0
103202270050,1,10320227,Yes,0,130,0,0,0
103202270106,1,10320227,Yes,0,0,0,0,0
103202270163,1,10320227,Yes,0,0,0,0,0
104017420015,1,10401742,Yes,0,50,0,0,0
104017420016,1,10401742,Yes,0,100,0,0,0
104017420023,1,10401742,Yes,0,200,0,0,0
104017420031,1,10401742,Yes,0,0,0,0,0
104017420047,1,10401742,No,,,,,
104017420054,1,10401742,Yes,0,0,0,0,0
104017420062,1,10401742,Yes,0,0,0,0,0
104017420070,1,10401742,Yes,0,0,0,0,0
104017420085,1,10401742,Yes,0,0,0,0,0
104017420093,1,10401742,Yes,0,0,0,0,0
104017420101,1,10401742,No,,,,,
104017420109,1,10401742,Yes,0,0,0,0,0
104017420124,1,10401742,Yes,0,0,0,0,0
104017420132,1,10401742,Yes,0,0,0,0,0
104017420155,1,10401742,Yes,0,0,0,0,0
104012120007,1,10401212,Yes,0,0,0,0,0
104012120014,1,10401212,Yes,0,0,0,0,0
104012120021,1,10401212,Yes,0,0,0,0,0
104012120028,1,10401212,Yes,0,0,0,0,0
104012120041,1,10401212,Yes,0,0,0,0,0
104012120048,1,10401212,No,,,,,
104012120055,1,10401212,Yes,0,0,0,0,0
104012120062,1,10401212,No,,,,,
104012120082,1,10401212,Yes,0,0,0,0,0
104012120089,1,10401212,Yes,0,0,0,0,0
104012120096,1,10401212,No,,,,,
104012120109,1,10401212,Yes,0,0,0,0,0
104012120116,1,10401212,Yes,0,0,0,0,0
104012120123,1,10401212,Yes,0,0,0,0,0
104012120137,1,10401212,Yes,0,0,0,0,0
104015410026,1,10401541,No,,,,,
104015410046,1,10401541,Yes,0,0,0,0,0
104015410066,1,10401541,No,,,,,
104015410085,1,10401541,Yes,0,0,0,0,0
104015410125,1,10401541,Yes,0,0,0,0,0
104015410144,1,10401541,Yes,0,0,0,0,0
104015410164,1,10401541,No,,,,,
104015410184,1,10401541,No,,,,,
104015410223,1,10401541,No,,,,,
104015410243,1,10401541,Yes,0,0,0,0,0
104015410262,1,10401541,No,,,,,
104015410282,1,10401541,No,,,,,
104015410321,1,10401541,Yes,0,0,0,0,0
104015410341,1,10401541,No,,,,,
104015410361,1,10401541,Yes,0,0,0,0,0
104015410400,1,10401541,No,,,,,
104016040005,1,10401604,Yes,0,500,0,0,0
104016040082,1,10401604,No,,,,,
104016040092,1,10401604,No,,,,,
104016040113,1,10401604,Yes,0,0,0,0,0
104016040139,1,10401604,Yes,0,0,0,0,0
104016040157,1,10401604,Yes,0,0,0,0,0
104016040162,1,10401604,No,,,,,
104016040175,1,10401604,No,,,,,
104016040188,1,10401604,Yes,0,0,0,0,0
104016040190,1,10401604,Yes,0,0,0,0,0
104016040199,1,10401604,Yes,0,0,0,0,0
104016040212,1,10401604,Yes,0,0,0,0,0
104016040225,1,10401604,Yes,0,0,0,0,0
104015220004,1,10401522,Yes,0,0,0,0,0
104015220019,1,10401522,Yes,0,0,0,0,0
104015220038,1,10401522,Yes,0,0,0,0,0
104015220041,1,10401522,Yes,0,0,0,0,0
104015220042,1,10401522,Yes,0,0,0,0,0
104015220054,1,10401522,Yes,0,0,0,0,0
104015220055,1,10401522,Yes,0,0,0,0,0
104015220061,1,10401522,Yes,0,0,0,0,0
104015220063,1,10401522,Yes,0,0,0,0,0
104015220065,1,10401522,Yes,0,0,0,0,0
104015220068,1,10401522,Yes,0,0,0,0,0
104015220087,1,10401522,Yes,0,0,0,0,0
104015220088,1,10401522,Yes,0,0,0,0,0
104015220091,1,10401522,Yes,0,0,0,0,0
104014240008,1,10401424,Yes,0,0,0,0,0
104014240013,1,10401424,Yes,0,0,0,0,0
104014240019,1,10401424,Yes,0,0,0,0,0
104014240025,1,10401424,Yes,0,0,0,0,0
104014240036,1,10401424,No,,,,,
104014240048,1,10401424,Yes,0,0,0,0,0
104014240054,1,10401424,Yes,0,0,0,0,0
104014240065,1,10401424,Yes,0,0,0,0,0
104014240071,1,10401424,Yes,0,0,0,0,0
104014240077,1,10401424,No,,,,,
104014240082,1,10401424,Yes,0,0,0,0,0
104014240100,1,10401424,No,,,,,
104014240106,1,10401424,Yes,0,0,0,0,0
104014240117,1,10401424,Yes,0,0,0,0,0
104016350007,1,10401635,Yes,0,0,0,0,0
104016350012,1,10401635,Yes,0,0,0,0,0
104016350018,1,10401635,Yes,0,0,0,0,0
104016350024,1,10401635,Yes,0,0,0,0,0
104016350036,1,10401635,Yes,0,0,0,0,0
104016350042,1,10401635,Yes,0,0,0,0,0
104016350054,1,10401635,No,,,,,
104016350066,1,10401635,Yes,0,0,0,0,0
104016350071,1,10401635,Yes,0,0,0,0,0
104016350077,1,10401635,Yes,0,0,0,0,0
104016350083,1,10401635,No,,,,,
104016350095,1,10401635,Yes,0,0,0,0,0
104016350101,1,10401635,Yes,0,0,0,0,0
104016350107,1,10401635,Yes,0,0,0,0,0
104016350119,1,10401635,No,,,,,
104015020020,1,10401502,No,,,,,
104015020027,1,10401502,No,,,,,
104015020056,1,10401502,Yes,0,0,0,0,0
104015020074,1,10401502,Yes,0,0,0,0,0
104015020081,1,10401502,No,,,,,
104015020084,1,10401502,No,,,,,
104015020099,1,10401502,Yes,0,0,125,0,0
