"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02EQ01","AS02EQ03","AS02EQ0","AS02EQ04","AS02EQ05","CULTURE","AS02EQ06A","AS02EQ06B","AS02EQ07A","AS02EQ07B","AS02EQ07C","AS02EQ07D","AS02EQH","AS02EQ0A","AS02EQ07E","AS02EQ07F","AS02EQ08","AS02EQ09","AS02EQ10","AS02EQ0C"
2,13,1,0,1,4,4,1,"NIEBE",8,11,12,2,7,100,1,4,1,,,2,,,4
2,13,1,0,1,4,6,1,"GOMBO",11,10,11,1,7,50,1,6,1,,,2,,,4
2,13,3,0,1,1,1,1,"OIGNON",33,12,12,61,7,3050,1,1,1,,,1,5,2,1
2,13,4,0,1,1,1,1,"OIGNON",33,11,12,60,7,3000,1,1,1,,,2,,,1
2,13,4,0,2,1,2,1,"OIGNON",33,11,12,30,7,1500,1,2,2,,,2,,,1
2,13,4,0,2,2,4,1,"MAIS",4,10,11,1,7,50,1,4,2,,,2,,,2
2,13,4,0,2,2,3,1,"NIEBE",8,11,12,2,7,100,1,3,2,,,2,,,2
2,13,4,0,2,2,5,1,"COURGE",35,11,12,4,7,200,1,5,2,,,2,,,2
2,13,5,0,1,1,1,1,"OIGNON",33,10,11,150,7,1050,1,1,1,,,1,5,2,1
2,13,6,0,1,1,1,1,"OIGNON",33,10,11,100,7,5000,1,1,1,,,2,,,1
2,13,7,0,1,1,1,1,"OIGNON",33,11,11,123,7,6150,1,1,1,,,2,,,1
2,13,10,0,1,1,1,1,"OIGNON",33,10,11,21,8,2100,1,1,1,,,2,,,1
2,13,10,0,1,2,2,1,"OSEILLE",12,11,12,2,7,100,1,2,1,,,1,10,2,2
2,13,10,0,1,2,3,1,"LAITUE",27,10,11,6,7,300,1,3,1,,,2,,,2
2,13,12,0,1,1,1,1,"OIGNON",33,11,12,180,7,9000,1,1,1,,,1,10,2,1
2,13,12,0,1,3,2,1,"LAITUE",27,11,12,40,7,280,2,2,1,2,11,1,20,2,3
2,13,14,0,1,1,1,1,"OIGNON",33,10,10,90,7,4500,1,1,1,,,2,,,1
2,13,14,0,1,2,3,1,"MELON",25,10,10,50,10,100,1,3,1,,,2,,,2
2,13,14,0,1,2,2,1,"HARICOT",37,10,10,3,9,150,1,2,1,,,2,,,2
2,13,14,0,1,3,4,1,"GOMBO",11,8,99,15,5,33,2,4,1,12,5,2,,,3
2,13,14,0,1,3,6,1,"LAITUE",27,1,1,20,11,500,1,6,1,,,2,,,3
2,13,14,0,1,3,5,1,"BETERAVE",44,12,12,60,4,120,1,5,1,,,2,,,3
2,13,14,2,1,1,1,1,"OIGNON",33,11,11,120,7,6000,1,1,1,,,1,5,2,1
2,13,14,2,2,1,2,1,"OIGNON",33,11,11,76,7,3800,1,2,2,,,1,10,2,1
2,13,17,0,1,1,1,1,"OIGNON",33,11,12,40,7,2000,1,1,1,,,2,,,1
2,14,1,0,1,1,1,1,"MAIS",4,9,9,4,7,300,1,1,1,,,2,,,1
2,14,1,0,1,2,2,1,"OIGNON",33,10,10,4,7,240,1,2,1,,,2,,,2
2,14,1,0,1,3,3,1,"COURGE",35,10,10,20,10,200,1,3,1,,,2,,,3
2,14,5,0,1,1,1,1,"MAIS",4,11,11,0,,,1,1,1,,,1,100,7,1
2,14,5,0,1,2,2,1,"OIGNON",33,1,99,2,8,200,2,2,1,4,8,2,,,2
2,14,6,0,1,2,2,1,"MELON",25,9,9,250,10,300,1,2,1,,,2,,,2
2,14,6,0,1,3,3,1,"OIGNON",33,12,1,25,7,2000,1,3,1,,,2,,,3
2,14,6,0,1,4,4,1,"MAIS",4,12,1,10,7,750,1,4,1,,,2,,,4
2,14,7,0,1,1,1,1,"OIGNON",33,12,1,33,7,2640,1,1,1,,,2,,,1
2,14,7,0,2,1,2,1,"MAIS",4,12,1,22,7,1650,1,2,2,,,2,,,1
2,14,9,0,1,1,1,1,"OIGNON",33,11,12,15,7,1800,1,1,1,,,2,,,1
2,14,9,0,1,2,2,1,"COURGE",35,11,12,20,10,300,1,2,1,,,2,,,2
2,14,9,0,1,3,3,1,"COURGE",35,11,12,150,10,250,1,3,1,,,2,,,3
2,14,13,0,1,1,1,1,"MAIS",4,10,10,1,7,50,1,1,1,,,2,,,1
2,14,13,0,1,2,2,1,"OIGNON",33,9,10,4,7,240,1,2,1,,,2,,,2
2,14,13,0,1,3,3,1,"COURGE",35,11,11,30,10,50,1,3,1,,,2,,,3
2,14,13,0,1,4,4,1,"COURGE",35,11,11,36,10,50,1,4,1,,,2,,,4
2,14,13,0,1,5,5,1,"MELON",25,11,11,60,10,30,1,5,1,,,2,,,5
2,14,16,0,1,1,1,1,"MAIS",4,11,11,3,7,150,1,1,1,,,2,,,1
2,14,16,0,1,2,2,1,"OIGNON",33,12,12,20,7,1200,1,2,1,,,2,,,2
2,14,16,0,1,3,3,1,"MELON",25,11,11,120,10,100,1,3,1,,,2,,,3
2,16,2,0,1,1,1,1,"OIGNON",33,11,11,50,7,4000,1,1,1,,,1,50,8,1
2,16,2,0,1,2,2,1,"OIGNON",17,11,11,15,1,15,1,2,1,,,1,50,8,2
2,16,2,0,1,3,3,1,"CHOUX",28,11,11,5,7,300,1,3,1,,,1,40,8,3
2,16,3,0,1,1,1,1,"OIGNON",33,11,11,10,7,800,1,1,1,,,1,50,8,1
2,16,3,0,1,2,2,1,"MAIS",4,11,11,5,7,200,1,2,1,,,1,60,8,2
2,16,5,0,1,1,1,1,"COURGE",35,11,11,100,7,8000,1,1,1,,,1,50,8,1
2,16,6,0,1,1,1,1,"OIGNON",33,12,12,80,7,6400,1,1,1,,,1,55,8,1
2,16,6,0,1,2,2,1,"MAIS",4,12,12,20,7,800,1,2,1,,,1,50,8,2
2,16,7,0,1,1,1,1,"OIGNON",33,10,10,18,7,1260,1,1,1,,,2,,,1
2,16,7,0,1,2,2,1,"MORINGA",48,9,11,6,7,120,1,2,1,,,1,10,2,2
2,16,7,0,1,3,3,1,"COURGE",35,1,2,120,10,250,1,3,1,,,1,10,2,3
2,16,8,0,1,1,1,1,"COURGE",35,12,12,320,10,450,1,1,1,,,2,,,1
2,16,8,0,1,2,2,1,"MAIS",4,12,12,5,7,250,1,2,1,,,2,,,2
2,16,8,0,1,3,3,1,"GAMBO",11,0,,,,,,3,1,0,1,1,100,3,3
2,16,8,0,1,4,4,1,"MOLOHIA",48,12,12,103,5,31,1,4,1,,,1,60,7,4
2,16,8,0,1,5,5,1,"OIGNON",33,11,11,5,7,350,1,5,1,,,2,,,5
2,16,9,0,1,1,1,1,"OIGNON",33,11,11,130,7,9020,1,1,1,,,2,,,1
2,16,9,0,1,2,2,1,"MORINGA",48,11,99,4,8,250,2,2,1,6,8,2,,,2
2,16,9,0,1,3,3,1,"CHOUX",28,11,11,50,9,1200,1,3,1,,,2,,,3
2,16,9,0,1,4,4,1,"TOMATE",29,11,11,30,9,1000,1,4,1,,,2,,,4
2,16,10,0,1,1,1,1,"MAIS",4,10,10,1,8,70,1,1,1,,,2,,,1
2,16,10,0,1,2,2,1,"OIGNON",33,11,11,83,7,5810,1,2,1,,,2,,,2
2,16,10,0,1,3,3,1,"COURGE",35,0,,,,,,3,1,0,1,1,100,2,3
2,16,10,0,1,4,4,1,"TOMATE",29,1,2,2,9,50,1,4,1,,,2,,,4
2,16,12,0,1,1,1,1,"OIGNON",33,10,10,38,7,5460,1,1,1,,,2,,,1
2,16,12,0,1,2,2,1,"MORINGA",48,8,11,380,4,10,1,2,1,,,2,,,2
2,16,12,0,1,3,3,1,"MOLOHIA",48,12,12,5,7,50,1,3,1,,,1,10,2,3
2,16,13,0,1,1,1,1,"OIGNON",33,10,11,60,7,50,1,1,1,,,2,,,1
2,16,13,0,1,2,2,1,"MORINGA",48,10,99,9999,99,999999,9,2,1,9999,99,9,999,9,2
2,16,17,0,1,1,1,1,"OIGNON",33,1,1,41,7,2460,1,1,1,,,2,,,1
2,16,17,0,1,2,3,1,"OIGNON",33,11,11,80,7,4800,1,3,1,,,2,,,2
2,17,1,0,1,2,1,1,"PASTEQUE",26,9,11,7,7,560,1,1,1,,,2,,,2
2,17,1,0,1,3,2,1,"MAIS",4,9,9,3,7,120,1,2,1,,,2,,,3
2,17,1,0,1,4,3,1,"CHOUX",28,9,10,13,7,910,1,3,1,,,2,,,4
2,17,2,0,2,1,1,1,"COURGETT",48,9,9,1,7,35,1,1,2,,,1,80,2,1
2,17,2,0,3,1,2,1,"GOMBO",11,9,9,12,10,120,1,2,3,,,1,90,2,1
2,17,3,0,1,1,1,1,"COURGETTE",48,9,10,2,7,120,1,1,1,,,1,10,2,1
2,17,3,0,1,2,2,1,"GAMBO",11,9,10,18,5,20,1,2,1,,,1,20,3,2
2,17,5,0,1,1,1,1,"COURGETTE",48,9,10,2,7,105,1,1,1,,,2,,,1
2,17,6,0,1,1,1,1,"GAMBO",11,11,11,0,,,2,1,1,0,1,1,100,3,1
2,17,12,0,1,1,1,1,"COURGE",35,0,,,,,,1,1,0,1,1,100,7,1
2,17,13,0,1,1,1,1,"GAMBO",11,10,11,15,5,34,1,1,1,,,2,,,1
2,17,17,0,1,2,1,1,"NIEBE",8,0,,,,,,1,1,0,7,1,100,3,2
2,17,17,0,1,2,2,1,"GAMBO",11,10,10,1,7,50,1,2,1,,,1,30,3,2
2,17,17,0,1,2,3,1,"MELON",25,10,10,1,7,50,1,3,1,,,1,30,3,2
2,17,17,0,1,2,4,1,"COURGE",35,11,11,1,7,50,1,4,1,,,1,30,3,2
2,17,18,0,1,1,1,1,"COURGE",35,11,12,5,7,50,1,1,1,,,2,,,1
2,17,18,0,1,2,2,1,"BETERAVE",44,11,12,10,7,100,1,2,1,,,2,,,2
2,20,1,0,1,2,1,1,"OIGNON",33,11,11,60,7,5600,1,1,1,,,1,40,8,2
2,20,2,0,1,1,1,1,"MAIS",4,0,,,,,,1,1,0,11,1,100,7,1
2,20,6,0,1,1,1,1,"OIGNON",33,9,9,18,7,1080,1,1,1,,,1,20,2,1
2,20,6,0,1,2,2,1,"OIGNON",33,9,9,22,7,1320,1,2,1,,,1,15,2,2
2,20,6,0,1,3,3,1,"PLANTE FOURAGER",48,8,8,10,8,200,1,3,1,,,2,,,3
2,20,6,0,1,4,4,1,"NIEBE",8,9,9,10,5,1,1,4,1,,,1,60,3,4
2,20,7,0,1,1,1,1,"OIGNON",33,12,12,38,7,2280,1,1,1,,,2,,,1
2,20,7,0,1,2,2,1,"MAIS",4,11,11,1,7,50,1,2,1,,,2,,,2
2,20,13,0,1,2,1,1,"OIGNON",33,11,12,200,7,16000,1,1,1,,,2,,,2
2,21,2,0,1,1,1,1,"OIGNON",23,10,10,22,7,1320,1,1,1,,,2,,,1
2,21,4,0,1,1,1,1,"OIGNON",33,11,11,22,7,1320,1,1,1,,,2,,,1
2,21,5,0,1,1,1,1,"OIGNON",33,11,11,70,7,6500,1,1,1,,,1,50,7,1
2,21,11,1,1,1,1,1,"OIGNON",33,10,10,52,7,3120,1,1,1,,,2,,,1
2,21,11,1,1,2,2,1,"TOMATE",29,10,11,7,7,350,1,2,1,,,2,,,2
2,21,12,0,1,1,1,1,"MORINGA",48,0,,,,,,1,1,0,1,1,100,8,1
2,22,1,0,1,1,1,1,"OIGNON",33,11,11,3000,7,24000,1,1,1,,,2,,,1
2,22,3,0,1,1,1,1,"OIGNON",33,12,12,100,7,8000,1,1,1,,,2,,,1
2,22,3,0,1,1,2,1,"MALOHIYA",48,12,12,50,7,400,1,2,1,,,2,,,1
2,22,4,0,1,1,1,1,"OIGNON",33,10,11,140,7,11200,1,1,1,,,1,50,3,1
2,22,5,0,1,1,1,1,"OIGNON",33,11,12,202,7,20,1,1,1,,,2,,,1
2,22,5,0,1,2,2,1,"COURGE",35,10,11,150,10,70,1,2,1,,,2,,,2
2,22,5,0,1,3,3,1,"EPICE",48,11,11,20,5,50,1,3,1,,,2,,,3
2,22,5,0,1,4,4,1,"TOMATE",29,11,11,4,9,40,1,4,1,,,2,,,4
2,22,10,0,1,1,1,1,"OIGNON",33,10,10,204,7,12240,1,1,1,,,2,,,1
2,22,10,0,1,2,2,1,"MELON",25,10,10,18,9,300,1,2,1,,,2,,,2
2,22,12,0,1,1,1,1,"OIGNON",33,11,11,170,7,8500,1,1,1,,,2,,,1
2,22,12,0,1,2,2,1,"MAIS",4,11,11,10,7,500,1,2,1,,,2,,,2
2,22,12,0,1,4,3,1,"MOLOHIYA",48,12,12,80,7,4000,1,3,1,,,2,,,4
2,22,14,0,1,1,1,1,"COURGE",35,11,12,500,10,5000,1,1,1,,,2,,,1
2,22,16,0,1,1,1,1,"OIGNON",33,12,12,7,7,490,1,1,1,,,1,50,2,1
2,22,16,0,1,2,2,1,"PIMENT",24,11,11,36,5,80,1,2,1,,,2,,,2
2,22,16,0,1,3,3,1,"COURGE",35,11,11,40,10,150,1,3,1,,,2,,,3
2,22,17,0,1,1,1,1,"OIGNON",33,11,11,13,7,910,1,1,1,,,1,60,3,1
2,22,18,0,1,1,1,1,"OIGNON",33,11,11,12,7,600,1,1,1,,,2,,,1
2,22,18,0,1,2,2,1,"POIVRON",17,10,10,8,9,40,1,2,1,,,2,,,2
2,23,1,0,1,1,1,1,"OIGNON",33,11,11,100,7,6000,1,1,1,,,2,,,1
2,23,1,0,1,2,2,1,"OIGNON",33,10,10,150,7,9000,1,2,1,,,2,,,2
2,23,1,0,1,3,3,1,"MAIS",4,10,10,10,7,500,1,3,1,,,2,,,3
2,23,18,0,1,1,1,1,"OIGNON",33,10,10,31,7,1860,1,1,1,,,1,40,2,1
2,24,3,0,1,1,1,1,"OIGNON",33,10,10,34,7,2040,1,1,1,,,2,,,1
2,24,3,0,1,2,2,1,"OIGNON",33,10,10,18,7,1080,1,2,1,,,2,,,2
2,24,12,0,1,1,1,1,"OIGNON",33,11,11,44,7,3520,1,1,1,,,1,55,7,1
2,24,16,0,1,1,1,1,"OIGNON",33,11,11,25,7,1500,1,1,1,,,2,,,1
2,24,16,0,2,1,2,1,"OIGNON",33,11,11,50,7,3010,1,2,2,,,2,,,1
2,25,12,0,1,1,1,1,"OIGNON",33,11,11,30,7,1800,1,1,1,,,2,,,1
2,25,12,0,1,2,2,1,"MAIS",4,0,,,,,,2,1,0,1,1,100,3,2
2,25,14,0,1,1,1,1,"OIGNON",33,11,11,202,7,12120,1,1,1,,,2,,,1
2,25,15,0,1,1,1,1,"OIGNON",33,11,11,191,7,11460,1,1,1,,,2,,,1
2,25,15,0,1,2,2,1,"MELON",25,11,11,20,10,5,1,2,1,,,2,,,2
2,26,1,0,1,1,1,1,"OIGNON",33,11,11,100,7,8000,1,1,1,,,1,50,7,1
2,26,2,0,1,1,1,1,"OIGNON",33,11,11,36,7,2880,1,1,1,,,1,70,7,1
2,26,3,0,1,1,1,1,"OIGNON",33,0,,,,,,1,1,0,1,1,100,3,1
2,26,4,0,1,1,1,1,"OIGNON",33,11,11,105,7,8400,1,1,1,,,1,50,7,1
2,26,6,0,1,1,1,1,"OIGNON",33,11,11,75,7,6000,1,1,1,,,1,50,7,1
2,26,7,0,1,1,1,1,"OIGNON",33,7,8,57,7,3420,1,1,1,,,2,,,1
2,26,10,0,1,1,1,1,"OIGNON",33,11,11,126,7,7560,1,1,1,,,2,,,1
2,26,10,0,2,2,2,1,"OIGNON",33,11,11,96,7,5760,1,2,2,,,1,20,2,2
2,26,11,0,1,1,1,1,"OIGNON",33,10,10,42,7,2520,1,1,1,,,2,,,1
2,26,11,0,1,2,2,1,"MAIS",4,10,10,10,7,500,1,2,1,,,2,,,2
2,26,12,0,1,1,1,1,"OIGNON",33,12,12,8,7,560,1,1,1,,,1,75,3,1
2,26,15,0,1,1,1,1,"OIGNON",33,12,12,102,7,6120,1,1,1,,,2,,,1
2,26,16,0,1,1,1,1,"OIGNON",33,11,11,37,7,2920,1,1,1,,,2,,,1
2,27,1,0,1,1,1,1,"OIGNON",33,11,11,23,7,1380,1,1,1,,,2,,,1
2,27,1,0,1,2,2,1,"POMME DE TERRE",16,11,11,1080,1,1080,1,2,1,,,2,,,2
2,27,2,0,1,1,1,1,"OIGNON",33,0,,,,,,1,1,0,1,1,100,7,1
2,27,4,0,1,1,1,1,"PIMENT",24,10,11,15,7,750,1,1,1,,,2,,,1
2,27,5,0,1,1,1,1,"OIGNON",33,12,12,103,7,6180,1,1,1,,,2,,,1
2,27,6,0,1,1,1,1,"OIGNON",33,11,11,100,7,5400,1,1,1,,,2,,,1
2,27,6,0,1,3,2,1,"MAIS",4,11,11,4,7,200,1,2,1,,,2,,,3
2,27,8,0,1,1,1,1,"OIGNON",33,11,11,50,7,4000,1,1,1,,,1,50,7,1
2,27,13,0,1,1,1,1,"OIGNON",33,11,11,40,7,2400,1,1,1,,,2,,,1
2,27,13,0,1,2,2,1,"OIGNON",33,11,11,31,7,1860,1,2,1,,,2,,,2
2,27,13,0,1,3,3,1,"MAIS",4,11,11,2,7,100,1,3,1,,,2,,,3
2,27,14,0,1,1,1,1,"OIGNON",33,11,11,20,7,1200,1,1,1,,,2,,,1
2,27,14,0,1,2,2,1,"OIGNON",33,11,11,25,7,1500,1,2,1,,,2,,,2
2,27,16,0,1,1,1,1,"OIGNON",33,11,11,12,7,720,1,1,1,,,2,,,1
2,27,16,0,1,2,2,1,"COURGE",35,0,,,,,,2,1,0,1,1,100,2,2
2,27,17,0,1,1,1,1,"OIGNON",33,11,11,60,7,5600,1,1,1,,,1,50,7,1
2,30,6,0,1,1,1,1,"MAIS",4,8,8,20,8,2000,1,1,1,,,2,,,1
2,38,1,0,1,1,1,1,"MIL",1,11,11,100,1,100,1,1,1,,,1,90,3,1
2,38,1,0,2,1,2,1,"NIEBE",8,11,11,5,5,12,1,2,2,,,1,90,3,1
2,38,2,0,2,1,2,1,"NIEBE",8,11,11,4,5,12,1,2,2,,,1,80,3,1
2,38,3,0,1,1,1,1,"MIL",1,9,9,1,8,100,1,1,1,,,2,,,1
2,38,3,0,2,1,2,1,"NIEBE",8,9,9,2,9,25,1,2,2,,,2,,,1
2,38,3,0,3,1,3,1,"ARACHIDE",10,9,9,1,9,10,1,3,3,,,2,,,1
2,38,3,0,4,1,4,1,"OSEILLE",12,9,9,1,9,15,1,4,4,,,2,,,1
2,38,4,0,1,1,1,1,"GOMBO",11,0,,,,,,1,1,10,5,1,80,3,1
2,38,4,0,2,1,2,1,"NIEBE",8,0,,,,,,2,2,2,5,1,90,3,1
2,38,5,0,1,1,1,1,"MIL",1,10,10,150,1,150,1,1,1,,,1,90,3,1
2,38,5,0,1,2,2,1,"NIEBE",8,9,9,50,1,50,1,2,1,,,1,90,3,2
2,38,5,0,1,3,3,1,"SORGHO",2,11,11,90,1,90,1,3,1,,,1,85,3,3
2,38,6,0,1,1,1,1,"MIL",1,11,11,1,7,50,1,1,1,,,1,80,3,1
2,38,6,0,2,1,2,1,"NIEBE",8,11,11,13,5,39,1,2,2,,,1,70,3,1
2,38,7,0,1,1,1,1,"RIZ",3,12,12,32,7,1600,1,1,1,,,1,60,3,1
2,38,7,0,1,2,2,1,"MIL",1,10,10,5,7,250,1,2,1,,,1,80,3,2
2,38,7,0,2,1,3,1,"NIEBE",8,11,11,2,7,100,1,3,2,,,1,90,3,1
2,38,8,0,1,1,1,1,"MIL",1,11,11,1,7,50,1,1,1,,,1,80,3,1
2,38,8,0,1,2,2,1,"NIEBE",8,11,11,1,5,3,1,2,1,,,1,90,3,2
2,38,9,0,1,1,1,1,"RIZ",3,12,12,30,7,1500,1,1,1,,,2,,,1
2,38,10,0,1,1,1,1,"MIL",1,10,11,5,7,250,1,1,1,,,1,40,3,1
2,38,10,0,1,2,2,1,"SORGHO",2,11,11,2,7,100,1,2,1,,,1,30,3,2
2,38,10,0,2,1,3,1,"NIEBE",8,10,10,8,7,400,1,3,2,,,1,30,3,1
2,38,10,0,2,2,4,1,"GOMBO",11,10,10,5,7,250,1,4,2,,,1,40,3,2
2,38,11,0,1,1,1,1,"MIL",1,9,9,2,7,100,1,1,1,,,1,50,6,1
2,38,11,0,1,2,2,1,"NIEBE",8,9,9,12,5,20,1,2,1,,,2,,,2
2,38,11,0,1,3,3,1,"GOMBO",11,9,9,50,5,25,1,3,1,,,2,,,3
2,38,11,0,1,4,4,1,"OSEILLE",12,9,9,1,9,10,1,4,1,,,2,,,4
2,38,12,0,1,1,1,1,"MIL",1,11,12,15,5,38,1,1,1,,,2,,,1
2,38,12,0,2,1,2,1,"NIEBE",8,11,12,6,5,13,1,2,2,,,2,,,1
2,38,13,0,1,1,1,1,"MIL",1,9,12,3,7,150,1,1,1,,,1,20,6,1
2,38,13,0,1,2,2,1,"NIEBE",8,9,12,2,7,100,1,2,1,,,1,30,6,2
2,38,13,0,1,3,3,1,"SORGHO",2,9,12,3,7,150,1,3,1,,,1,70,6,3
2,38,14,0,1,1,1,1,"MIL",1,10,10,9,5,16,1,1,1,,,1,99,3,1
2,38,14,0,2,1,2,1,"SORGHO",2,11,11,1,5,45,1,2,2,,,1,100,3,1
2,38,14,0,3,1,3,1,"MAIS",4,12,12,1,7,50,1,3,3,,,9,98,3,1
2,38,15,0,1,1,1,1,"MIL",1,11,11,1,8,100,1,1,1,,,1,80,3,1
2,38,15,0,2,1,2,1,"NIEBE",8,11,11,1,7,50,1,2,2,,,1,60,3,1
2,38,16,0,1,1,1,1,"MIL",1,0,,,,,,1,1,0,1,1,100,3,1
2,38,16,0,2,1,2,1,"RIZ",3,11,12,3,7,150,1,2,2,,,1,80,4,1
2,38,16,0,3,1,3,1,"BLE",6,12,99,0,,,1,3,3,,,1,60,2,1
2,38,17,0,1,1,1,1,"MIL",1,7,10,0,,,2,1,1,10,4,1,100,3,1
2,38,17,0,2,1,2,1,"RIZ",3,7,10,3,7,150,1,2,2,,,2,,,1
2,38,17,0,3,1,3,1,"PIMENT",24,7,99,10,8,400,2,3,3,10,8,2,,,1
2,38,18,0,1,1,1,1,"RIZ",3,8,10,5,8,425,1,1,1,,,1,60,4,1
2,51,3,0,1,1,1,1,"MIL",1,10,10,200,4,3360,1,1,1,,,2,,,1
2,51,3,0,1,2,2,1,"NIEBE",8,10,10,5,8,500,1,2,1,,,2,,,2
2,51,3,0,1,2,3,1,"VOUANDZOU",9,0,,,,,,3,1,5,8,2,,,2
2,51,4,0,1,1,1,1,"MIL",1,10,10,2,8,200,1,1,1,,,1,50,4,1
2,51,4,0,1,1,2,1,"NIEBE",8,10,10,1,8,25,1,2,1,,,1,50,4,1
2,51,8,0,1,1,1,1,"ARACHIDE",10,10,10,2,8,50,1,1,1,,,2,,,1
2,51,8,0,2,1,2,1,"MIL",1,10,10,3,8,300,1,2,2,,,2,,,1
2,51,8,0,2,1,3,1,"NIEBE",8,10,10,2,8,50,1,3,2,,,2,,,1
2,51,9,0,2,1,1,1,"MIL",1,10,10,1,8,100,1,1,2,,,9,999,9,1
2,51,9,0,2,1,2,1,"NIEBE",8,10,10,1,7,50,1,2,2,,,9,999,9,1
2,51,10,0,1,1,1,1,"MIL",1,10,10,67,4,1126,1,1,1,,,2,,,1
2,51,10,0,1,1,2,1,"SORGHO",2,10,10,2,4,5,1,2,1,,,1,90,8,1
2,51,10,0,1,1,3,1,"NIEBE",8,10,10,80,5,200,1,3,1,,,2,,,1
2,51,10,0,1,2,4,1,"VOUANDZOU",9,10,10,0,,,1,4,1,,,1,90,8,2
2,51,10,0,1,3,5,1,"ARACHIDE",10,10,10,20,5,0,1,5,1,,,1,90,8,3
2,52,2,0,1,1,1,1,"MIL",1,10,10,25,4,312,1,1,1,,,2,,,1
2,52,2,0,1,1,2,1,"NIEBE",8,10,10,1,7,50,1,2,1,,,2,,,1
2,52,3,0,1,1,1,1,"MIL",1,10,10,50,4,1000,1,1,1,,,2,,,1
2,52,3,0,1,1,3,1,"SORGHO",2,10,10,0,,,1,3,1,,,1,100,2,1
2,52,3,0,1,1,2,1,"NIEBE",8,10,10,3,8,300,1,2,1,,,2,,,1
2,52,3,0,2,1,4,1,"MIL",1,10,10,16,8,1600,1,4,2,,,2,,,1
2,52,3,0,2,1,6,1,"SORGHO",2,10,10,0,,,1,6,2,,,1,100,2,1
2,52,3,0,2,1,5,1,"NIEBE",8,10,10,6,8,600,1,5,2,,,2,,,1
2,52,4,0,1,1,1,1,"MIL",1,10,11,0,,,1,1,1,,,1,100,7,1
2,52,4,0,1,1,2,1,"MIL",8,10,11,0,,,1,2,1,,,1,100,7,1
2,52,9,0,1,1,1,1,"MIL",1,10,10,120,4,1714,1,1,1,,,2,,,1
2,52,9,0,1,1,2,1,"NIEBE",8,10,10,1,7,50,1,2,1,,,2,,,1
2,53,1,0,1,1,1,1,"MIL",1,10,11,60,4,750,1,1,1,,,1,25,3,1
2,53,1,0,1,1,2,1,"NIEBE",8,10,11,1,7,50,1,2,1,,,1,75,3,1
2,53,2,0,1,1,1,1,"MIL",1,10,10,60,4,1800,1,1,1,,,2,,,1
2,53,2,0,1,1,2,1,"MIL",8,10,10,0,,,1,2,1,,,1,100,6,1
2,53,3,0,1,1,1,1,"MIL",1,10,10,16,4,200,1,1,1,,,1,50,3,1
2,53,3,0,1,1,2,1,"NIEBE",8,10,10,2,8,50,1,2,1,,,1,20,6,1
2,53,10,0,1,1,1,1,"MIL",1,10,10,120,4,2400,1,1,1,,,2,,,1
2,53,10,0,1,1,2,1,"NIEBE",8,10,10,2,8,200,1,2,1,,,2,,,1
2,53,12,0,1,1,1,1,"MIL",1,10,10,8,4,150,1,1,1,,,1,40,8,1
2,53,12,0,1,1,2,1,"NIEBE",8,10,10,1,8,100,1,2,1,,,2,,,1
2,54,3,0,1,1,1,1,"MIL",1,10,10,3,8,300,1,1,1,,,2,,,1
2,54,3,0,1,1,3,1,"SORGHO",2,10,10,1,7,50,1,3,1,,,2,,,1
2,54,3,0,1,1,2,1,"NIEBE",8,10,10,1,8,25,1,2,1,,,2,,,1
2,55,5,0,1,1,1,1,"MIL",1,10,10,24,4,404,1,1,1,,,2,,,1
2,55,5,0,1,1,2,1,"SORGHO",2,10,10,18,4,45,1,2,1,,,2,,,1
2,55,5,0,2,1,3,1,"RIZ",3,11,11,9,5,900,1,3,2,,,2,,,1
2,55,8,0,1,1,1,1,"MIL",1,10,10,3,4,51,1,1,1,,,2,,,1
2,55,8,0,1,2,2,1,"SORGHO",2,10,10,3,4,51,1,2,1,,,2,,,2
2,55,8,0,1,3,3,1,"VOUANDZOU",9,10,10,1,8,25,1,3,1,,,2,,,3
2,55,9,0,1,1,1,1,"MIL",1,10,10,45,4,756,1,1,1,,,2,,,1
2,55,9,0,1,1,2,1,"SORGHO",2,10,10,20,4,50,1,2,1,,,2,,,1
2,55,9,0,1,1,3,1,"NIEBE",8,10,10,5,8,500,1,3,1,,,2,,,1
2,56,1,0,1,1,1,1,"MIL",1,10,10,60,4,1008,1,1,1,,,2,,,1
2,56,1,0,1,1,2,1,"SORGHO",2,10,10,40,4,100,1,2,1,,,2,,,1
2,56,2,0,1,1,1,1,"SORGHO",2,10,10,40,4,100,1,1,1,,,2,,,1
2,56,2,0,1,2,2,1,"NIEBE",8,10,10,5,8,500,1,2,1,,,2,,,2
2,56,2,0,2,1,3,1,"MIL",1,10,10,33,4,555,1,3,2,,,2,,,1
2,56,2,0,2,2,4,1,"SORGHO",2,10,10,17,4,43,1,4,2,,,2,,,2
2,56,2,0,3,1,5,1,"MIL",1,10,10,25,4,420,1,5,3,,,2,,,1
2,56,2,0,4,1,6,1,"MAIS",4,10,10,10,8,1000,1,6,4,,,2,,,1
2,56,2,0,5,1,7,1,"MIL",1,10,10,35,4,588,1,7,5,,,2,,,1
2,56,2,0,6,1,8,1,"SORGHO",2,10,10,25,4,63,1,8,6,,,2,,,1
2,56,2,0,7,1,9,1,"MIL",1,10,10,45,4,756,1,9,7,,,2,,,1
